 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
30,coj1m003-fa11-20190628-0079-e91.fits,30,0,58662.87871,2458662.879,2458662.879953,1.172001,70.071,8.58576,2,18,27,0.165839,0.300549,0.330936,0.259634,0.45802,0.000755,0.001211,0.0013,0.001094,0.001668,219.587185,248.250244,254.604564,237.323577,274.595207,295875.9166,501.88178,2041.914051,2089.937052,2042.414051,2006.562948,11.071634,-47.821466,49067.90561,12.566371,207.375763,236.613502,5090.791504,3904.699863,251.715049,983,7.271868,2.592989,2.61307,2.572908,25.536456,0.999392,2194.865793,1998.975078,2195.365793,2097.524922,11.073284,-47.831173,68375.11423,241.622766,282.982913,6897.004883,5441.118707,245.001089,7.156764,2.592689,2.610984,2.574395,22.222252,0.999609,1805.008572,2229.451405,1805.508572,1867.048595,11.06908,-47.806568,73569.30654,250.569483,293.608406,7370.180664,5854.459397,269.416568,6.76029,2.608148,2.983785,2.232511,1.788623,0.920055,1807.522348,2298.159413,1808.022348,1798.340587,11.069102,-47.799136,60985.51962,229.348862,265.907225,6277.120117,4853.073453,257.860897,6.930221,2.609081,2.221081,2.997082,88.687264,0.915148,2784.998871,2150.579753,2785.498871,1945.920247,11.079607,-47.814233,92945.97623,279.495606,332.548971,9253.542969,7396.405779,252.290575,6.857869,2.818962,2.840339,2.797584,25.335193,0.999427
31,coj1m003-fa11-20190628-0080-e91.fits,31,0,58662.87982,2458662.88,2458662.881071,1.175212,70.072,8.174231,2,18,27,0.165326,0.29835,0.332074,0.260459,0.458319,0.000733,0.001172,0.001268,0.001067,0.001625,225.417901,254.520014,261.84442,244.109411,282.097345,311360.0399,514.072269,2041.630355,2090.010201,2042.130355,2006.489799,11.071633,-47.821471,51475.84218,12.566371,211.952581,242.864899,5500.424805,4096.317366,250.835438,940,6.293585,2.781938,2.802797,2.761079,18.489317,0.999648,2194.658106,1999.023654,2195.158106,2097.476346,11.073284,-47.831181,71548.00014,246.82369,289.874931,7338.32959,5693.608946,245.068133,6.769375,2.783743,2.796516,2.77097,28.43249,0.999718,1804.925889,2229.557509,1805.425889,1866.942491,11.069081,-47.80657,77619.2422,256.923119,302.110773,8461.583984,6176.743038,267.838551,5.938985,2.703057,2.913573,2.492541,353.596011,0.974791,1807.210281,2298.302688,1807.710281,1798.197312,11.0691,-47.799134,64338.85032,235.137954,273.621715,6833.66748,5119.92303,258.417399,6.493519,2.70041,2.71209,2.688729,43.44535,0.974564,2784.87092,2150.749092,2785.37092,1945.750908,11.079607,-47.814227,97853.94724,286.441996,341.618718,10444.7207,7786.969702,252.553045,6.78993,2.695901,2.728673,2.66313,40.906707,0.970858
32,coj1m003-fa11-20190628-0081-e91.fits,32,0,58662.88095,2458662.881,2458662.882201,1.178515,70.067,7.915071,2,18,27,0.166179,0.298438,0.332377,0.263987,0.453154,0.000719,0.001146,0.001241,0.001053,0.001575,231.173012,260.305352,267.781071,250.717768,287.787696,324576.2241,524.089738,2041.612296,2089.952883,2042.112296,2006.547117,11.071634,-47.821463,53937.75731,12.566371,216.457918,249.183572,5963.098633,4292.230347,247.02796,962,6.355993,2.774427,2.780956,2.767897,40.96537,0.998876,2194.58128,1998.948483,2195.08128,2097.551517,11.073284,-47.831176,74601.94343,251.61742,296.48958,8089.952148,5936.63403,239.916467,6.112716,2.787272,2.802987,2.771557,36.704574,0.99844,1804.904876,2229.368936,1805.404876,1867.131064,11.069082,-47.806576,80969.36089,262.051214,308.982964,8997.824219,6443.337012,265.983559,5.910543,2.783903,2.842361,2.725445,11.273311,0.997934,1807.167668,2298.149743,1807.667668,1798.350257,11.069101,-47.799137,67788.55718,240.842405,281.464376,7243.259277,5394.44198,254.138926,6.338234,2.678048,2.705711,2.650384,41.133607,0.97643,2784.835284,2150.694502,2785.335284,1945.805498,11.079608,-47.814219,101216.3626,291.003134,347.818806,11171.88184,8054.542214,247.154103,6.68364,2.696448,2.721226,2.67167,42.07834,0.967419
33,coj1m003-fa11-20190628-0082-e91.fits,33,0,58662.88207,2458662.882,2458662.883321,1.181836,70.084,8.818633,2,18,27,0.165739,0.30034,0.327318,0.262483,0.458828,0.000746,0.001196,0.001274,0.001089,0.001651,222.222732,251.161224,256.846307,240.985178,277.915449,302270.1646,506.733291,2041.867715,2089.973212,2042.367715,2006.526788,11.071633,-47.821458,50097.85959,12.566371,209.211841,239.459963,5120.481934,3986.660996,245.843106,946,7.419646,2.601601,2.643955,2.559247,8.597411,0.998839,2194.927597,1998.943397,2195.427597,2097.556603,11.073285,-47.831172,69815.43117,243.863827,286.28859,7116.148926,5555.735488,238.50466,7.382956,2.59113,2.619771,2.562489,19.429751,0.999194,1804.955756,2229.334658,1805.455756,1867.165342,11.069079,-47.806579,74540.20947,252.028481,295.761055,7527.169434,5931.721398,265.173969,7.318441,2.807075,2.865394,2.748755,3.486681,0.998249,1807.516239,2298.08447,1808.016239,1798.41553,11.069101,-47.799143,62845.09423,232.465379,270.341736,6309.875977,5001.053698,253.106433,7.24159,2.597761,2.23407,2.961452,89.012427,0.924494,2784.994084,2150.523023,2785.494084,1945.976977,11.079606,-47.814233,95069.42978,282.401406,336.646446,9695.3125,7565.384843,245.627936,6.81546,2.613382,3.009802,2.216963,2.085659,0.911588
34,coj1m003-fa11-20190628-0083-e91.fits,34,0,58662.88319,2458662.883,2458662.884442,1.185218,70.071,8.417909,2,18,27,0.165563,0.300703,0.325251,0.260668,0.463313,0.000726,0.001166,0.001235,0.001056,0.001621,228.204189,257.984655,263.317003,246.960183,285.845307,317781.4051,518.823009,2041.800494,2089.936739,2042.300494,2006.563261,11.071633,-47.821452,52612.95848,12.566371,213.952792,245.909193,5622.163086,4186.806206,245.06727,979,6.951937,2.694246,2.732297,2.656196,39.789315,0.975626,2194.738384,1998.941319,2195.238384,2097.558681,11.073283,-47.831163,73466.26308,249.792505,294.109156,7671.008301,5846.25946,239.334873,6.838786,2.77976,2.784969,2.774551,40.499933,0.999426,1804.936947,2229.223058,1805.436947,1867.276942,11.069079,-47.80658,77991.87193,257.415018,302.981048,8115.5,6206.395969,263.441821,6.747962,2.691622,2.714472,2.668773,318.783018,0.983375,1807.442803,2298.08284,1807.942803,1798.41716,11.069101,-47.799132,65707.51147,237.335402,276.855078,6873.228516,5228.837624,252.941353,6.494571,2.711216,2.564254,2.858178,282.393515,0.985824,2784.983144,2150.489299,2785.483144,1946.010701,11.079606,-47.814227,100615.7586,290.155879,346.764501,10618.56934,8006.747667,246.06599,6.237655,2.598048,2.990793,2.205304,3.916349,0.910977
35,coj1m003-fa11-20190628-0084-e91.fits,35,0,58662.88432,2458662.884,2458662.885563,1.188641,70.072,8.776714,2,18,27,0.16669,0.300486,0.331053,0.263932,0.452243,0.000736,0.001177,0.001265,0.001076,0.001606,226.53911,255.264981,261.802759,245.354994,281.603003,311490.1038,513.867644,2041.746587,2089.930986,2042.246587,2006.569014,11.071634,-47.821466,51922.35109,12.566371,212.59053,244.236425,5434.963867,4131.849417,242.08777,969,7.292881,2.712684,2.754036,2.671332,39.265758,0.976499,2194.743528,1998.923816,2195.243528,2097.576184,11.073284,-47.831178,71971.84528,247.339604,290.98391,7375.081055,5727.33747,236.939816,7.150359,2.708465,2.749619,2.667311,39.499231,0.974653,1804.983167,2229.309281,1805.483167,1867.190719,11.069081,-47.806584,77472.32326,256.601172,301.917262,7974.73584,6165.0516,263.303835,7.07552,2.796031,2.864525,2.727538,10.545316,0.997246,1807.342044,2298.110384,1807.842044,1798.389616,11.069101,-47.799142,65044.73219,236.158951,275.427765,6689.755859,5176.095325,250.081994,7.053139,2.802762,2.805014,2.800509,43.49578,0.999062,2784.893125,2150.525508,2785.393125,1945.974492,11.079606,-47.814235,97001.20303,285.07519,340.265328,10091.46387,7719.110474,242.981586,6.89376,2.612127,3.007006,2.217248,2.949188,0.911695
36,coj1m003-fa11-20190628-0085-e91.fits,36,0,58662.88544,2458662.885,2458662.886686,1.192128,70.096,8.077419,2,18,27,0.165576,0.297594,0.331636,0.260117,0.460258,0.000712,0.001135,0.00123,0.001034,0.001583,232.636799,262.091046,269.683152,251.495886,290.833401,328952.1809,527.119766,2041.908288,2089.944014,2042.408288,2006.555986,11.071634,-47.82146,54466.66055,12.566371,217.251297,250.708102,5821.97168,4334.31913,239.344257,943,6.485758,2.573173,2.610197,2.53615,18.567401,0.998698,2194.894707,1998.944284,2195.394707,2097.555716,11.073285,-47.831171,75442.93664,252.804649,298.42385,8026.154297,6003.558144,232.570643,6.645605,2.581383,2.611229,2.551537,20.217241,0.999077,1805.005575,2229.346959,1805.505575,1867.153041,11.06908,-47.806575,81923.66189,263.341248,311.093164,8638.30957,6519.277873,257.695133,6.26799,2.779628,2.842049,2.717208,10.463535,0.99769,1807.50539,2298.123691,1808.00539,1798.376309,11.069102,-47.799136,67903.32518,240.883459,281.892851,7370.951172,5403.574927,247.017756,6.142939,2.574716,2.222591,2.926841,88.754387,0.92777,2784.994171,2150.538153,2785.494171,1945.961847,11.079606,-47.814232,103682.2572,294.230528,352.384431,10958.99023,8250.771874,238.817694,6.068087,2.591841,2.971161,2.212521,3.564902,0.916596
37,coj1m003-fa11-20190628-0086-e91.fits,37,0,58662.88656,2458662.887,2458662.887803,1.195655,70.072,8.37339,2,18,27,0.164576,0.300987,0.327895,0.262286,0.457582,0.000733,0.001183,0.00126,0.001075,0.001627,224.44207,254.529573,260.256949,244.038023,281.274733,309364.5758,512.098114,2041.512919,2089.953331,2042.012919,2006.546669,11.071632,-47.821454,50913.87638,12.566371,210.609499,241.745394,5340.075684,4051.597549,239.384121,1002,6.511435,2.580291,2.232259,2.928324,87.302924,0.92918,2194.504081,1998.973814,2195.004081,2097.526186,11.073283,-47.831163,71572.31219,246.623109,290.209269,7395.17334,5695.543636,233.487554,6.490768,2.583341,2.227254,2.939428,87.911896,0.926418,1804.852292,2229.310578,1805.352292,1867.189422,11.069081,-47.806575,76390.93173,254.836479,299.764507,7974.598145,6078.997196,259.074498,6.688868,2.699836,2.720008,2.679665,318.169927,0.981691,1807.188158,2298.121154,1807.688158,1798.378846,11.0691,-47.799132,64281.7826,234.811547,273.759035,6533.285645,5115.381726,247.886952,7.01683,2.699649,2.742495,2.656804,39.183218,0.975235,2784.733598,2150.549187,2785.233598,1945.950813,11.079606,-47.814223,97119.5493,285.20769,340.522198,10189.875,7728.528171,241.255645,7.081632,2.513977,2.538925,2.489029,335.465466,0.999082
38,coj1m003-fa11-20190628-0087-e91.fits,38,0,58662.88768,2458662.888,2458662.888929,1.199257,70.076,8.218243,2,18,27,0.16421,0.298604,0.329522,0.263497,0.457007,0.000722,0.001159,0.001246,0.001062,0.001602,227.560232,257.679491,264.451307,248.032293,285.319063,318018.1358,518.785876,2041.338225,2089.978771,2041.838225,2006.521229,11.071632,-47.821458,52221.63824,12.566371,213.086949,245.071969,5579.227051,4155.665931,239.676308,963,6.455877,2.7781,2.788798,2.767403,35.213187,0.999472,2194.277302,1998.97807,2194.777302,2097.52193,11.073281,-47.831169,73125.87722,249.141611,293.511296,7657.54248,5819.172414,234.242949,6.367287,2.775356,2.781354,2.769358,40.494008,0.999238,1804.684081,2229.348118,1805.184081,1867.151882,11.06908,-47.806578,78820.7079,258.598421,304.799649,8540.097656,6272.35264,258.367644,6.451543,2.503401,2.538978,2.467824,30.380068,0.996616,1807.027191,2298.154741,1807.527191,1798.345259,11.0691,-47.799135,66321.44586,238.225423,278.397852,6971.200684,5277.69297,246.345482,6.586704,2.685968,2.725394,2.646541,39.628429,0.975207,2784.534284,2150.565293,2785.034284,1945.934707,11.079605,-47.814227,99750.10487,288.864583,345.317878,10893.4209,7937.861132,240.57258,6.856413,2.504278,2.542494,2.466063,7.097748,0.999009
39,coj1m003-fa11-20190628-0088-e91.fits,39,0,58662.8888,2458662.889,2458662.890047,1.202879,70.071,8.687046,2,18,27,0.165954,0.29792,0.329635,0.262062,0.45965,0.000732,0.001167,0.001257,0.001068,0.001623,226.631353,255.219689,262.141398,245.38068,283.130965,312666.1074,514.608392,2041.855827,2089.962323,2042.355827,2006.537677,11.071635,-47.821459,51888.26059,12.566371,212.43056,244.259869,5428.361816,4129.13658,238.18102,957,7.183263,2.700126,2.733819,2.666433,40.584067,0.973586,2194.83436,1998.947216,2195.33436,2097.552784,11.073285,-47.831172,71768.20496,246.946142,290.622904,7435.82373,5711.132288,233.788283,7.307476,2.695735,2.726333,2.665137,40.801103,0.975845,1805.006966,2229.278089,1805.506966,1867.221911,11.069081,-47.806584,77514.2625,256.538729,302.154232,7945.319336,6168.389018,256.814279,7.062988,2.787848,2.856349,2.719348,7.11503,0.997433,1807.455086,2298.059655,1807.955086,1798.440345,11.069102,-47.799144,64923.7576,235.878524,275.242343,6666.621094,5166.468473,246.562921,6.980417,2.581779,2.23274,2.930817,89.902009,0.929491,2784.936068,2150.486548,2785.436068,1946.013452,11.079607,-47.814236,98459.88235,287.034149,343.024977,10287.98438,7835.188486,238.387339,6.682841,2.606601,3.000856,2.212347,4.093338,0.910728
40,coj1m003-fa11-20190628-0089-e91.fits,40,0,58662.88992,2458662.89,2458662.891165,1.206556,70.072,8.715548,2,18,27,0.163946,0.296253,0.330822,0.262276,0.460045,0.000727,0.001162,0.00126,0.001068,0.001623,225.499256,255.004102,262.577975,245.648087,283.391955,313341.1557,515.327117,2041.708462,2089.954157,2042.208462,2006.545843,11.071634,-47.821462,51371.04126,12.566371,211.56477,242.814724,5274.064453,4087.977574,243.103827,980,7.099304,2.789339,2.796677,2.782001,40.110212,0.99904,2194.668189,1998.977359,2195.168189,2097.522641,11.073284,-47.83117,71612.74052,246.785987,290.181551,7225.506836,5698.760821,238.08785,7.137089,2.793193,2.801823,2.784564,39.624376,0.998903,1804.908859,2229.388807,1805.408859,1867.111193,11.06908,-47.806574,77891.82401,257.245673,302.791581,8304.556641,6198.434409,262.532472,6.607241,2.804649,2.856288,2.75301,9.397356,0.998488,1807.216708,2298.157691,1807.716708,1798.342309,11.0691,-47.799136,65106.12225,236.256525,275.573859,6839.80127,5180.980591,249.97311,7.076044,2.698948,2.737892,2.660005,39.943819,0.972996,2784.892983,2150.6299,2785.392983,1945.8701,11.079607,-47.814221,98730.46888,287.517361,343.389591,10493.74512,7856.721078,244.502209,6.971019,2.798981,2.865251,2.732711,24.780636,0.994676
41,coj1m003-fa11-20190628-0090-e91.fits,41,0,58662.89104,2458662.891,2458662.892284,1.21031,70.071,8.148822,2,18,27,0.164252,0.29719,0.328768,0.262967,0.460408,0.000708,0.001133,0.00122,0.00104,0.001581,232.096224,262.38864,269.46255,252.774274,291.297814,330189.2511,528.285107,2041.326077,2089.96875,2041.826077,2006.53125,11.071631,-47.821454,54234.19891,12.566371,216.96284,249.96999,5864.458008,4315.82042,245.121869,936,6.275537,2.772631,2.780288,2.764973,34.663009,0.999755,2194.415732,1998.942903,2194.915732,2097.557097,11.073282,-47.831168,75647.26316,253.245595,298.711072,7997.119141,6019.817932,238.411471,6.186349,2.794687,2.813158,2.776216,26.715865,0.999508,1804.746822,2229.301046,1805.246822,1867.198954,11.06908,-47.806577,81696.5654,263.13125,310.478385,8866.943359,6501.206108,264.591657,6.340093,2.693036,2.701736,2.684337,316.335309,0.980775,1807.033076,2298.118976,1807.533076,1798.381024,11.069099,-47.799134,68749.94597,242.356123,283.673237,7046.562012,5470.94687,250.259372,6.548618,2.572587,2.592851,2.552322,15.93463,0.999656,2784.648847,2150.452475,2785.148847,1946.047525,11.079605,-47.814235,104095.4765,294.919105,352.962812,11204.94238,8283.654823,246.155989,6.677962,2.506027,2.513405,2.498649,41.535742,0.997617
42,coj1m003-fa11-20190628-0091-e91.fits,42,0,58662.89216,2458662.892,2458662.893404,1.214119,70.076,8.420001,2,18,27,0.16419,0.298079,0.333618,0.260346,0.456965,0.000718,0.001151,0.001251,0.001048,0.001593,228.774536,258.928578,266.755425,248.419418,286.85287,321592.0076,521.809084,2041.595389,2089.894652,2042.095389,2006.605348,11.071633,-47.821454,52802.06838,12.566371,214.313212,246.378036,5599.436523,4201.855094,245.613711,944,6.844496,2.802798,2.800715,2.804881,46.210283,0.998761,2194.65629,1998.927701,2195.15629,2097.572299,11.073284,-47.831161,73847.41979,250.442211,294.868104,7894.337891,5876.590947,241.245541,6.774917,2.78716,2.779319,2.795002,49.402734,0.998649,1804.839171,2229.192145,1805.339171,1867.307855,11.06908,-47.806582,80449.46995,261.234823,307.958446,8654.917969,6401.965406,264.695444,6.596178,2.674805,2.697523,2.652087,319.010271,0.985181,1807.124801,2298.048588,1807.624801,1798.451412,11.069099,-47.799134,66430.39117,238.560772,278.463179,6627.928223,5286.362563,253.295108,6.911684,2.696961,2.710943,2.68298,43.060511,0.97651,2784.818118,2150.339438,2785.318118,1946.160562,11.079606,-47.814239,100864.7267,290.531486,347.173134,10736.87988,8026.55992,247.753875,6.823908,2.697857,2.701337,2.694378,315.596714,0.984661
43,coj1m003-fa11-20190628-0092-e91.fits,43,0,58662.89327,2458662.893,2458662.894519,1.217959,70.075,8.296928,2,18,27,0.16654,0.298943,0.327669,0.260986,0.462173,0.000719,0.001147,0.001227,0.001044,0.001598,231.640684,260.620691,266.988659,250.044514,289.139588,325183.6258,524.623078,2041.607441,2089.941673,2042.107441,2006.558327,11.071633,-47.821459,54156.05443,12.566371,216.854099,249.734982,5772.941895,4309.60188,246.874324,944,6.698602,2.793234,2.813535,2.772934,31.923554,0.998913,2194.539658,1998.986944,2195.039658,2097.513056,11.073283,-47.831165,74838.85017,252.072827,296.893763,7731.43457,5955.48647,243.792098,6.422909,2.57901,2.230587,2.927433,88.328963,0.929346,1804.931008,2229.315393,1805.431008,1867.184607,11.069081,-47.806578,80255.33691,260.998983,307.492911,8641.699219,6386.516789,267.989063,6.71711,2.786004,2.846276,2.725733,9.323809,0.997917,1807.232797,2298.12742,1807.732797,1798.37258,11.069101,-47.799135,67303.25589,240.058722,280.361635,6870.070312,5355.822931,255.141469,6.834472,2.695531,2.728545,2.662517,40.354212,0.97699,2784.772456,2150.537571,2785.272456,1945.962429,11.079607,-47.814227,102786.1829,293.155257,350.620295,11142.84961,8179.464542,247.193971,6.391545,2.633729,2.775683,2.491774,23.3939,0.975357
44,coj1m003-fa11-20190628-0093-e91.fits,44,0,58662.89439,2458662.894,2458662.895635,1.221855,70.092,8.3028,2,18,27,0.165809,0.293348,0.331832,0.264284,0.459841,0.000719,0.001135,0.001242,0.001055,0.001596,230.590345,258.563469,267.204531,250.391805,288.096629,323330.4959,522.978896,2041.56561,2090.034713,2042.06561,2006.465287,11.071633,-47.821471,53611.02923,12.566371,215.71828,248.523349,5622.278809,4266.230153,241.184341,975,6.45483,2.712291,2.593946,2.830637,67.631259,0.984965,2194.421091,1999.043343,2194.921091,2097.456657,11.073282,-47.831181,73335.62123,249.532386,293.892198,7458.29834,5835.863312,236.847738,6.573312,2.796429,2.815714,2.777145,25.524953,0.999519,1804.84595,2229.634072,1805.34595,1866.865928,11.06908,-47.806566,80559.28657,261.342454,308.251817,8723.428711,6410.704335,261.553015,6.637188,2.710414,2.737693,2.683135,41.523643,0.972354,1807.053506,2298.387795,1807.553506,1798.112205,11.069099,-47.799129,67588.46627,240.408264,281.140361,7073.891113,5378.519251,249.294158,6.628983,2.79125,2.84221,2.74029,12.73262,0.998365,2784.661768,2150.860255,2785.161768,1945.639745,11.079605,-47.814212,101847.1218,291.795309,349.036186,10654.46875,8104.736438,242.998854,6.92276,2.724098,2.785073,2.663124,37.537044,0.969822
45,coj1m003-fa11-20190628-0094-e91.fits,45,0,58662.89551,2458662.896,2458662.896756,1.225832,70.071,8.001487,2,18,27,0.165914,0.297811,0.328888,0.262996,0.459439,0.000721,0.001149,0.001236,0.001054,0.001598,230.274764,259.278268,266.168065,249.619161,287.591016,322316.124,522.155893,2041.578265,2089.946621,2042.078265,2006.553379,11.071632,-47.821462,53476.88771,12.566371,215.466531,248.191157,5868.139648,4255.55551,240.782622,979,6.109133,2.795929,2.836908,2.75495,28.380433,0.997141,2194.634197,1998.973265,2195.134197,2097.526735,11.073283,-47.83117,73962.48663,250.518992,295.237044,7880.891113,5885.747675,235.942695,6.661446,2.782192,2.801369,2.763016,32.944089,0.998861,1804.940087,2229.331382,1805.440087,1867.168618,11.06908,-47.80658,79770.354,260.086816,306.706642,8873.955078,6347.923075,259.445158,6.169784,2.777216,2.847565,2.706866,11.479484,0.996977,1807.260197,2298.119986,1807.760197,1798.380014,11.0691,-47.79914,67116.49276,239.596677,280.122803,7046.775879,5340.960793,248.101908,6.600769,2.687293,2.744903,2.629683,36.712842,0.977429,2784.866207,2150.462763,2785.366207,1946.037237,11.079606,-47.814238,101466.7906,291.264986,348.365906,11208.00488,8074.470641,242.53355,6.163505,2.717031,2.913351,2.52071,17.091249,0.9698
46,coj1m003-fa11-20190628-0095-e91.fits,46,0,58662.89663,2458662.897,2458662.897880,1.229878,70.092,8.103714,2,18,27,0.165751,0.299126,0.327637,0.26225,0.460286,0.000727,0.001163,0.001244,0.001061,0.001615,228.053848,257.211425,263.423833,247.078791,285.045748,316604.2595,517.688549,2041.311101,2089.971729,2041.811101,2006.528271,11.07163,-47.821465,52477.49086,12.566371,213.512853,245.781414,5782.447266,4176.026036,237.284291,934,6.266654,2.765695,2.781287,2.750103,32.603753,0.999277,2194.32,1998.957548,2194.82,2097.542452,11.073281,-47.831177,72898.64057,248.764493,293.042788,7650.757812,5801.089496,233.348732,6.333976,2.776324,2.785692,2.766956,37.535276,0.999314,1804.577408,2229.35216,1805.077408,1867.14784,11.069078,-47.806584,78132.21863,257.534284,303.385699,8530.310547,6217.564405,258.493686,6.363325,2.49983,2.544194,2.455466,27.545295,0.996156,1807.001595,2298.145763,1807.501595,1798.354237,11.069098,-47.799143,65778.9206,237.314175,277.180748,6935.933594,5234.520183,246.209432,6.694364,2.575605,2.615105,2.536105,9.831371,0.99894,2784.542603,2150.517799,2785.042603,1945.982201,11.079604,-47.814238,99794.47972,288.921678,345.403226,11269.9082,7941.39237,240.18182,6.858763,2.496521,2.537847,2.455195,17.283645,0.998384
47,coj1m003-fa11-20190628-0096-e91.fits,47,0,58662.89776,2458662.898,2458662.899002,1.233984,70.088,8.614706,2,18,27,0.165896,0.299617,0.328239,0.262404,0.458732,0.000735,0.001177,0.001258,0.001073,0.001627,225.733031,254.661069,260.818917,244.574759,281.935312,310421.4338,512.876057,2041.378827,2089.976884,2041.878827,2006.523116,11.071631,-47.821454,51497.74008,12.566371,211.675532,243.28622,5307.299316,4098.059946,237.7815,976,6.721664,2.799141,2.825167,2.773115,16.550146,0.999507,2194.398717,1998.980569,2194.898717,2097.519431,11.073282,-47.831165,71565.43575,246.616978,290.188601,7295.5,5694.996427,233.877985,6.772989,2.806365,2.83696,2.775769,18.400383,0.999259,1804.727648,2229.283876,1805.227648,1867.216124,11.069079,-47.806581,76712.36692,255.324592,300.450366,8141.492188,6104.576196,258.653491,6.872356,2.7046,2.734039,2.67516,319.346302,0.979256,1807.098681,2298.110127,1807.598681,1798.389873,11.0691,-47.799136,64524.36455,235.155317,274.390413,6545.671875,5134.685784,244.685016,7.289677,2.697982,2.729511,2.666454,40.7315,0.975219,2784.623263,2150.455282,2785.123263,1946.044718,11.079605,-47.814233,97619.26656,285.890269,341.457115,10261.84082,7768.294407,240.158606,7.313132,2.519203,2.541671,2.496736,34.916506,0.997324
48,coj1m003-fa11-20190628-0097-e91.fits,48,0,58662.89887,2458662.899,2458662.900121,1.238123,70.072,8.82093,2,18,27,0.164598,0.29704,0.331736,0.263424,0.456421,0.000738,0.001179,0.001279,0.001085,0.001634,223.02092,251.950489,259.421688,242.81484,279.357864,305586.8477,509.073371,2041.506325,2089.941983,2042.006325,2006.558017,11.071633,-47.821472,50299.07615,12.566371,209.391838,240.215076,5277.614746,4002.673301,237.188111,960,6.833801,2.592127,2.228458,2.955795,89.567554,0.92426,2194.423966,1998.948135,2194.923966,2097.551865,11.073282,-47.831181,69983.67442,244.012967,286.803096,7066.537598,5569.12386,232.679379,6.929409,2.727013,2.570683,2.883343,75.510929,0.982935,1804.798631,2229.471091,1805.298631,1867.028909,11.06908,-47.806575,76121.88763,254.364165,299.263411,7987.812988,6057.587347,257.074874,6.827463,2.740483,2.936491,2.544475,10.341897,0.976858,1807.095013,2298.183219,1807.595013,1798.316781,11.069099,-47.799143,63714.91256,233.803929,272.514293,6349.733398,5070.271641,245.830565,7.394126,2.70092,2.731076,2.670763,40.571181,0.978974,2784.594806,2150.646196,2785.094806,1945.853804,11.079605,-47.814225,95766.37308,283.280714,338.061747,9895.347656,7620.845829,239.792768,7.505143,2.519938,2.542073,2.497803,334.238846,0.999203
