 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,RA_T1,DEC_T1
48,cpt1m012-fa06-20190714-0234-e91.fits,48,0,58679.45259,2458679.452588,2458679.457394,1.238516,50.029,6.650645,9,18,27,0.136211,0.418428,0.177106,0.639805,0.19671,0.000339,0.000698,0.000417,0.00099,0.000438,402.004397,599.186207,425.056292,646.06512,448.841649,2028159.567,1566.651356,1942.735119,1845.876641,1943.235119,1840.623359,276257.1611,254.469005,653.227081,422.911372,10232.23926,1085.622043,708.813905,1144,5.335472,7.027612,6.800913,7.254311,292.116465,0.991909,2520.874363,1624.154647,2521.374363,2062.345353,598295.6683,829.285842,721.45892,20828.40625,2351.153408,713.313498,5.125949,6.725242,6.170691,7.279793,278.451164,0.970691,1768.616601,1098.54201,1769.116601,2587.95799,305153.8735,672.76431,453.582137,10062.15918,1199.178948,708.23977,5.547923,7.019424,6.65255,7.386297,77.57022,0.9868,1400.377229,1604.458753,1400.877229,2082.041247,791330.1072,915.953811,863.941061,24288.63867,3109.730819,703.227582,5.422257,6.960902,6.881705,7.040098,280.93892,0.999399,2961.149621,1004.351191,2961.649621,2682.148809,333379.9176,689.273721,483.6684,12221.03809,1310.100292,721.903667,5.047896,6.748875,5.987283,7.510467,87.492922,0.949953,22.193578,-58.968752
49,cpt1m012-fa06-20190714-0235-e91.fits,49,0,58679.45348,2458679.453480,2458679.458286,1.236281,49.977,6.896676,9,18,27,0.138962,0.416891,0.179525,0.637019,0.196797,0.000344,0.000701,0.000421,0.000993,0.000442,404.358006,594.999936,426.041724,641.702655,444.814789,2005518.165,1559.216894,1942.759646,1845.983078,1943.259646,1840.516922,278691.6171,254.469005,654.276089,425.954153,9195.426758,1095.188851,702.949739,1070,5.549203,7.306653,7.078021,7.535285,294.293653,0.991067,2520.971351,1624.212353,2521.471351,2062.287647,590081.9897,824.026616,716.095789,18617.73828,2318.875691,709.119804,5.477151,6.972642,6.467433,7.477851,281.190257,0.975696,1768.647331,1098.561333,1769.147331,2587.938667,305242.0065,670.407689,455.308033,9336.154297,1199.525288,704.021209,5.632075,7.261111,6.882387,7.639835,82.574442,0.988416,1400.437874,1604.506745,1400.937874,2081.993255,780414.1589,910.406771,857.214801,22375.58789,3066.833853,698.10153,5.727548,7.212762,7.17616,7.249363,295.665773,0.999736,2961.193918,1004.407689,2961.693918,2682.092311,329780.0103,688.367997,479.075163,10535.21387,1295.95355,717.977746,5.446761,7.037623,6.351198,7.724048,89.17623,0.962629,22.193577,-58.968739
50,cpt1m012-fa06-20190714-0236-e91.fits,50,0,58679.45437,2458679.454370,2458679.459176,1.23406,49.973,7.003689,9,18,27,0.140474,0.415655,0.180827,0.640783,0.194338,0.000346,0.0007,0.000424,0.001,0.00044,406.365091,593.609393,426.889421,641.039357,441.487207,1995659.343,1553.969339,1942.802328,1846.184172,1943.302328,1840.315828,280338.7386,254.469005,654.421691,428.376294,8650.148438,1101.661629,697.195292,1080,5.551285,7.406297,7.206897,7.605697,291.025038,0.994749,2520.971223,1624.563344,2521.471223,2061.936656,585951.7885,820.685263,713.978689,17440.04102,2302.645026,702.203513,5.520273,7.122412,6.65419,7.590634,278.300137,0.981339,1768.684947,1098.89402,1769.184947,2587.60598,305607.462,669.476089,456.487494,8619.716797,1200.961438,696.622066,5.803309,7.433703,7.112376,7.755031,75.903013,0.990414,1400.464385,1604.883296,1400.964385,2081.616704,779374.8611,908.650872,857.727522,20462.0293,3062.749671,691.070283,5.876699,7.351627,7.296424,7.40683,288.053504,0.999655,2961.288697,1004.686572,2961.788697,2681.813428,324725.2314,683.704441,474.949718,9914.330078,1276.089524,710.101505,5.3702,7.185257,6.507656,7.862858,88.379877,0.964939,22.193578,-58.968758
51,cpt1m012-fa06-20190714-0237-e91.fits,51,0,58679.45525,2458679.455245,2458679.460051,1.23188,50.041,6.843452,9,18,27,0.137116,0.417866,0.179,0.6373,0.196491,0.000339,0.000697,0.000418,0.000986,0.000438,404.239446,599.660181,428.191574,646.41755,449.077668,2019216.685,1558.066791,1942.814471,1845.852792,1943.314471,1840.647208,276867.348,254.469005,650.738263,425.466526,9642.93457,1088.019926,694.247546,1155,5.381901,7.209425,7.034144,7.384706,293.730369,0.994833,2520.979237,1624.173717,2521.479237,2062.326283,595093.2781,824.385113,721.863203,18726.94336,2338.56881,698.392715,5.387717,6.929297,6.452559,7.406036,279.601354,0.978969,1768.693378,1098.579735,1769.193378,2587.920265,306564.9636,670.223295,457.407204,9773.158203,1204.724181,692.825163,5.538785,7.225734,6.88581,7.565659,78.191861,0.989502,1400.471455,1604.545252,1400.971455,2081.954748,785956.822,910.555735,863.161684,23225.63477,3088.615142,689.946163,5.627474,7.123792,7.092144,7.15544,295.003877,0.999809,2961.250828,1004.434589,2961.750828,2682.065411,331601.6213,685.310367,483.870721,11121.08496,1303.112029,707.153154,5.277695,6.927374,6.288394,7.566354,89.128423,0.966508,22.193578,-58.968754
52,cpt1m012-fa06-20190714-0238-e91.fits,52,0,58679.45613,2458679.456131,2458679.460937,1.229717,49.977,6.766222,9,18,27,0.136811,0.417241,0.179569,0.638693,0.195609,0.000339,0.000696,0.000419,0.000988,0.000439,403.457982,599.688321,428.997344,646.1431,445.867543,2019406.814,1559.432569,1942.799261,1845.945598,1943.299261,1840.554402,276277.3881,254.469005,650.690137,424.591326,9581.958008,1085.70153,690.876543,1008,5.350328,7.114695,6.86157,7.36782,283.887343,0.993549,2520.972082,1624.239103,2521.472082,2062.260897,594521.1681,823.052092,722.33723,19034.65039,2336.32056,696.681318,5.378487,6.891241,6.382652,7.399829,277.155068,0.977046,1768.68998,1098.644776,1769.18998,2587.855224,307419.6118,670.521399,458.47845,10248.92285,1208.082736,690.523997,5.369743,7.158428,6.791864,7.524991,77.502575,0.987298,1400.459759,1604.563595,1400.959759,2081.936405,787079.0627,911.396478,863.596779,23270.96289,3093.02527,686.005593,5.607232,7.073868,6.994615,7.15312,89.340639,0.999498,2961.243883,1004.456441,2961.743883,2682.043559,330386.9709,688.601994,479.793805,11201.97461,1298.338754,707.602543,5.281868,6.940534,6.261084,7.619983,86.192866,0.961718,22.193579,-58.968756
53,cpt1m012-fa06-20190714-0239-e91.fits,53,0,58679.45702,2458679.457019,2458679.461825,1.227578,50.017,6.743081,9,18,27,0.136217,0.414256,0.17902,0.64406,0.195454,0.000338,0.000693,0.000417,0.000996,0.000437,402.692526,598.057527,429.380901,646.950918,447.25155,2018855.435,1557.880067,1942.663041,1846.008165,1943.163041,1840.491835,275003.404,254.469005,649.103213,423.666681,9565.428711,1080.695089,688.091409,1077,5.409116,7.179506,6.911552,7.44746,287.295799,0.991801,2520.866311,1624.311822,2521.366311,2062.188178,591351.9491,823.085208,718.457753,19551.21875,2323.866316,696.322948,5.218576,6.866486,6.341779,7.391194,277.176745,0.975401,1768.55954,1098.702976,1769.05954,2587.797024,306538.775,667.97048,458.910662,9712.500977,1204.621267,689.134067,5.526705,7.158681,6.773739,7.543622,76.852069,0.985693,1400.348201,1604.646854,1400.848201,2081.853146,790886.1619,912.926657,866.319496,22841.13477,3107.986225,682.627327,5.667892,7.101473,6.990431,7.212515,271.958783,0.999018,2961.103174,1004.568247,2961.603174,2681.931753,330078.5491,685.493543,481.51956,10881.76563,1297.126733,702.376416,5.126893,6.945299,6.246292,7.644307,86.680658,0.959753,22.193578,-58.968747
54,cpt1m012-fa06-20190714-0240-e91.fits,54,0,58679.45791,2458679.457908,2458679.462714,1.225473,49.976,6.51478,9,18,27,0.136712,0.421895,0.176144,0.636792,0.19685,0.000338,0.000699,0.000413,0.000982,0.000437,404.69604,603.162882,426.515499,648.46078,450.919037,2027160.946,1558.860659,1942.80336,1845.874289,1943.30336,1840.625711,277137.5555,254.469005,650.798529,425.84232,10673.28125,1089.081775,684.287992,1101,5.046684,6.967386,6.766305,7.168466,291.139454,0.993924,2520.987796,1624.135383,2521.487796,2062.364617,601485.797,826.791299,727.494106,20821.9707,2363.689822,690.675115,4.992473,6.714397,6.237475,7.191319,281.481729,0.976434,1768.71449,1098.56139,1769.21449,2587.93861,303596.11,667.143157,455.068911,10258.97754,1193.057324,686.64278,5.373978,6.99094,6.665517,7.316364,79.030359,0.98997,1400.465993,1604.484493,1400.965993,2082.015507,788664.6754,911.358893,865.372227,24683.57813,3099.256334,680.126446,5.371838,6.962544,6.922123,7.002966,298.125917,0.999563,2961.24344,1004.407834,2961.74344,2682.092166,333414.3631,686.154266,485.917497,12188.76367,1310.235654,698.769414,5.045847,6.780753,6.09537,7.466136,89.012542,0.959908,22.193578,-58.968765
55,cpt1m012-fa06-20190714-0241-e91.fits,55,0,58679.45878,2458679.458782,2458679.463588,1.223409,49.976,6.372999,9,18,27,0.134605,0.42128,0.177753,0.634999,0.196582,0.000333,0.000694,0.000412,0.000974,0.000434,404.113701,606.61668,431.862263,651.705459,452.712037,2042660.66,1561.920647,1942.77502,1845.885689,1943.27502,1840.614311,274953.0602,254.469005,647.087488,424.908633,11288.5791,1080.497251,681.136702,1059,4.977523,6.916994,6.650854,7.183134,288.17573,0.990898,2520.95461,1624.177539,2521.45461,2062.322461,605463.0239,827.49996,731.677406,21819.5625,2379.319336,686.200498,4.965314,6.620963,6.128012,7.113914,278.991884,0.97576,1768.662861,1098.611895,1769.162861,2587.888105,308289.7402,668.302157,461.302925,10827.31152,1211.502125,681.669369,5.261717,6.909459,6.540001,7.278916,78.766821,0.986684,1400.428902,1604.546848,1400.928902,2081.953152,793326.1328,913.624799,868.328151,26454.75195,3117.574704,678.526903,5.269409,6.821336,6.748365,6.894307,275.798229,0.999523,2961.237455,1004.45071,2961.737455,2682.04929,335581.7632,688.114726,487.682868,12913.5166,1318.752998,696.554748,4.87625,6.64206,5.936699,7.34742,87.245979,0.95548,22.193578,-58.968757
56,cpt1m012-fa06-20190714-0242-e91.fits,56,0,58679.45966,2458679.459656,2458679.464462,1.221369,49.972,6.392938,9,18,27,0.136606,0.42099,0.177013,0.636037,0.196997,0.000335,0.000696,0.000411,0.000977,0.000435,407.320301,605.167913,430.349674,650.919623,452.811493,2034871.321,1558.31686,1942.86686,1845.8689,1943.36686,1840.6311,277975.0093,254.469005,648.397879,428.710547,10876.11523,1092.37276,677.078024,1075,4.982048,6.952324,6.74111,7.163539,288.711208,0.994157,2521.036563,1624.230041,2521.536563,2062.269959,602861.5296,826.4818,729.431101,21139.30859,2369.09611,685.629691,5.02152,6.670489,6.174442,7.166536,279.087999,0.975764,1768.744085,1098.617307,1769.244085,2587.882693,306027.7872,665.95093,459.53504,10663.11914,1202.613211,679.330101,5.262247,6.943041,6.612228,7.273854,77.62318,0.989038,1400.527508,1604.547891,1401.027508,2081.952109,791090.8543,911.464278,867.93402,25407.48633,3108.790615,675.04221,5.519702,6.884892,6.843491,6.926293,289.356714,0.999762,2961.284823,1004.487385,2961.784823,2682.012615,334891.1498,686.310061,487.958969,12728.73535,1316.039059,691.245927,4.806176,6.684213,6.037914,7.330512,87.485393,0.963009,22.193578,-58.968759
57,cpt1m012-fa06-20190714-0243-e91.fits,57,0,58679.46053,2458679.460532,2458679.465338,1.219352,49.972,6.452079,9,18,27,0.136101,0.41913,0.178623,0.636864,0.196214,0.000335,0.000693,0.000412,0.000977,0.000434,406.495612,604.940093,433.094943,651.687784,451.824831,2035800.607,1557.644987,1942.848507,1845.949517,1943.348507,1840.550483,277074.6453,254.469005,647.811727,427.708598,10531.44434,1088.834553,674.661628,1045,5.04617,6.941592,6.705858,7.177326,290.680395,0.99183,2521.035913,1624.311225,2521.535913,2062.188775,601259.5576,825.432282,728.417789,21151.88672,2362.800757,680.777718,5.112042,6.706444,6.210947,7.20194,282.995942,0.973267,1768.744528,1098.68018,1769.244528,2587.81982,308530.2297,666.523702,462.894611,10521.70703,1212.447189,674.766921,5.277106,7.000057,6.683423,7.316692,81.946806,0.99117,1400.511484,1604.591379,1401.011484,2081.908621,792080.251,910.889211,869.568156,25362.14648,3112.678698,669.393939,5.518719,6.897108,6.851472,6.942745,296.895823,0.999498,2961.277697,1004.506608,2961.777697,2681.993392,333930.5685,686.255385,486.598103,12075.16406,1312.264213,689.576362,4.913422,6.76097,6.073047,7.448893,89.477001,0.959419,22.193578,-58.968755
58,cpt1m012-fa06-20190714-0244-e91.fits,58,0,58679.46141,2458679.461410,2458679.466216,1.217327,49.98,6.413562,9,18,27,0.1352,0.420851,0.177283,0.636876,0.196368,0.000334,0.000695,0.000411,0.000977,0.000433,404.554603,605.845441,431.21649,651.834262,453.094726,2037705.104,1558.360237,1942.799597,1845.778185,1943.299597,1840.721815,275497.2704,254.469005,647.576932,425.427863,10891.95215,1082.635861,674.759597,1082,4.861172,6.879391,6.715337,7.043445,295.030115,0.994487,2520.96767,1624.131814,2521.46767,2062.368186,603561.1546,826.6736,730.108176,21177.73242,2371.845462,680.902306,5.022304,6.601671,6.171278,7.032064,278.916056,0.981398,1768.676885,1098.553887,1769.176885,2587.946113,306850.6789,666.328561,460.50957,10720.70508,1205.846971,674.109053,5.292046,6.920764,6.646232,7.195296,73.72129,0.991168,1400.458396,1604.457412,1400.958396,2082.042588,792830.7884,912.002514,869.329609,25695.00586,3115.628124,667.497247,5.391634,6.841888,6.84652,6.837256,319.522439,0.999926,2961.197673,1004.414949,2961.697673,2682.085051,334462.4818,685.094921,488.198746,12596.39063,1314.3545,686.982047,5.048575,6.65852,6.043553,7.273487,86.213518,0.965862,22.193579,-58.96876
59,cpt1m012-fa06-20190714-0245-e91.fits,59,0,58679.4623,2458679.462298,2458679.467104,1.215341,49.976,6.63653,9,18,27,0.137492,0.421005,0.177476,0.633157,0.198053,0.000337,0.000699,0.000414,0.000977,0.000438,407.929558,602.64761,429.183213,648.079965,452.580993,2019092.809,1552.311873,1942.827681,1845.837252,1943.327681,1840.662748,277609.4238,254.469005,646.198233,429.604121,9903.435547,1090.9361,668.009857,1084,5.196362,7.190198,6.996869,7.383527,293.646575,0.993723,2521.054393,1624.066324,2521.554393,2062.433676,598202.1184,823.681016,726.25459,19024.67578,2350.78578,676.022108,5.273848,6.893572,6.446143,7.341,279.796073,0.981173,1768.761426,1098.491151,1769.261426,2588.008849,304329.7978,663.923288,458.380966,9595.293945,1195.940535,668.712184,5.327364,7.213671,6.90901,7.518333,74.770075,0.990432,1400.48319,1604.448302,1400.98319,2082.051698,782780.0834,907.020309,863.023767,23280.5625,3076.131349,666.49711,5.569158,7.094895,7.068253,7.121537,300.59945,0.999757,2961.354305,1004.301791,2961.854305,2682.198209,333780.8092,683.916489,488.043226,11010.99121,1311.675696,683.015765,5.402358,6.970977,6.315174,7.626781,88.447152,0.965115,22.193578,-58.968741
60,cpt1m012-fa06-20190714-0246-e91.fits,60,0,58679.46317,2458679.463173,2458679.467979,1.213392,49.977,6.463607,9,18,27,0.13558,0.420494,0.17704,0.639065,0.195706,0.000333,0.000692,0.00041,0.000978,0.000432,407.185201,607.610619,432.096468,653.454242,453.057224,2036843.096,1553.966014,1942.780475,1845.911923,1943.280475,1840.588077,276155.8953,254.469005,644.651654,428.380031,10753.62695,1085.224094,665.176548,1091,5.095821,6.956664,6.750464,7.162863,292.904763,0.99278,2520.970427,1624.229207,2521.470427,2062.270793,602944.9393,823.11809,732.513289,21126.22461,2369.423889,668.882144,5.071409,6.671527,6.160723,7.182332,279.987231,0.973762,1768.640662,1098.626237,1769.140662,2587.873763,306363.414,663.953045,461.423313,10656.43848,1203.932141,666.710241,5.263462,6.928906,6.59672,7.261091,78.26547,0.989123,1400.430628,1604.54559,1400.930628,2081.95441,794156.9708,910.824075,871.910386,26134.26953,3120.839691,661.364228,5.326066,6.852496,6.806828,6.898163,294.415413,0.99959,2961.206591,1004.51228,2961.706591,2681.98772,333377.7714,683.266302,487.917772,12123.66113,1310.091858,681.734495,4.924747,6.701069,6.026903,7.375235,89.411664,0.960304,22.193578,-58.968756
61,cpt1m012-fa06-20190714-0247-e91.fits,61,0,58679.46405,2458679.464046,2458679.468852,1.211466,49.977,6.419431,9,18,27,0.13647,0.419539,0.177792,0.635492,0.197515,0.000335,0.000693,0.000411,0.000975,0.000434,407.385222,605.421685,432.261546,651.586927,455.016255,2028779.349,1551.237691,1942.827582,1845.882286,1943.327582,1840.617714,276868.3772,254.469005,645.810643,428.714485,10643.73242,1088.023971,662.429014,1145,5.003067,7.032123,6.852593,7.211653,293.772146,0.994286,2521.018611,1624.206637,2521.518611,2062.293363,599597.8017,822.406951,729.076768,20968.72656,2356.270469,669.238413,4.998516,6.70957,6.244894,7.174246,279.422865,0.978784,1768.726413,1098.579163,1769.226413,2587.920837,306251.2212,663.166586,461.801345,10474.47559,1203.491252,661.845668,5.313035,7.013356,6.731742,7.29497,77.036031,0.992052,1400.489432,1604.521911,1400.989432,2081.978089,788308.7408,908.353428,867.843635,25578.52344,3097.857599,659.197939,5.412766,6.950239,6.925815,6.974663,305.448391,0.999539,2961.260793,1004.446934,2961.760793,2682.053066,334621.5852,681.974568,490.665783,12569.51074,1314.979737,677.822813,4.906163,6.724602,6.116493,7.332711,88.409158,0.967718,22.193578,-58.968762
62,cpt1m012-fa06-20190714-0248-e91.fits,62,0,58679.46492,2458679.464922,2458679.469728,1.209547,49.989,6.45848,9,18,27,0.136422,0.422143,0.17617,0.636864,0.19661,0.000334,0.000696,0.00041,0.000978,0.000434,407.973778,606.333379,429.44341,651.257605,452.652648,2031849.627,1555.009994,1942.791565,1845.814572,1943.291565,1840.685428,277189.7372,254.469005,645.463329,429.443045,10833.71191,1089.286836,666.81528,1052,5.14289,6.951543,6.761009,7.142076,294.062645,0.993266,2520.975812,1624.125573,2521.475812,2062.374427,603125.3636,824.412384,731.582125,20949.74414,2370.132912,674.058612,5.053678,6.654089,6.194901,7.113277,280.594386,0.978296,1768.68728,1098.504529,1769.18728,2587.995471,304335.6983,663.969834,458.357719,10390.83008,1195.963722,667.819555,5.237506,6.941959,6.655701,7.228216,75.412489,0.991109,1400.438931,1604.453425,1400.938931,2082.046575,790543.418,910.467313,868.28314,24941.86914,3106.639326,663.799709,5.407793,6.888067,6.855801,6.920332,298.282078,0.999711,2961.234311,1004.41234,2961.734311,2682.08766,333845.1475,684.538994,487.693398,12337.0957,1311.92853,681.589322,5.031101,6.720482,6.090995,7.349969,87.550791,0.96526,22.193578,-58.968756
63,cpt1m012-fa06-20190714-0249-e91.fits,63,0,58679.46581,2458679.465811,2458679.470617,1.207651,49.977,6.46105,9,18,27,0.136116,0.419034,0.178316,0.639356,0.19527,0.000334,0.000691,0.000411,0.000979,0.000432,407.83459,606.452821,433.792556,652.942947,452.161584,2034932.665,1553.714153,1942.796036,1845.960235,1943.296036,1840.539765,276986.2371,254.469005,645.396609,429.17213,10247.61621,1088.487131,665.218355,1079,5.15866,6.99261,6.779482,7.205738,288.310399,0.994242,2520.976438,1624.296949,2521.476438,2062.203051,600906.396,822.643688,730.457675,20709.16016,2361.41292,670.529436,5.117646,6.724351,6.22399,7.224713,278.411548,0.976093,1768.679488,1098.708696,1769.179488,2587.791304,307949.0117,664.250385,463.603813,10598.44531,1210.163146,665.798375,5.259753,6.983269,6.649127,7.317412,74.048965,0.987351,1400.451144,1604.645554,1400.951144,2081.854446,793632.5872,910.90863,871.253781,24537.75781,3118.778994,659.259718,5.470942,6.942019,6.875143,7.008896,280.185403,0.999578,2961.232982,1004.558438,2961.732982,2681.941562,332444.6705,682.863035,486.839459,12126.58887,1306.425003,680.838459,4.839769,6.722784,6.02716,7.418407,87.857416,0.957841,22.193578,-58.968757
64,cpt1m012-fa06-20190714-0250-e91.fits,64,0,58679.46669,2458679.466686,2458679.471492,1.205778,49.993,6.580406,9,18,27,0.137189,0.418784,0.177473,0.638482,0.196783,0.000338,0.000698,0.000414,0.000987,0.000439,406.284451,600.300303,428.194414,646.948963,448.627272,2005588.654,1546.383535,1942.780241,1845.756678,1943.280241,1840.743322,275143.7067,254.469005,643.133076,427.81769,9860.803711,1081.246444,656.852691,995,5.06231,7.221362,6.977348,7.465377,289.264318,0.992554,2520.963521,1624.00705,2521.463521,2062.49295,591992.0933,819.000989,722.822196,18841.37109,2326.381924,665.25102,5.25235,6.923498,6.437539,7.409457,278.746876,0.978548,1768.686016,1098.438092,1769.186016,2588.061908,302288.8729,660.925669,457.371966,9424.273438,1187.920207,658.589418,5.330445,7.241743,6.887445,7.596042,79.380324,0.989032,1400.426331,1604.402518,1400.926331,2082.097482,781535.749,904.408109,864.140582,22837.82813,3071.241424,654.131726,5.62524,7.164882,7.0916,7.238165,284.869793,0.999445,2961.201672,1004.352698,2961.701672,2682.147302,329771.9391,682.468058,483.204943,11142.94629,1295.921832,674.465855,5.170636,6.993905,6.336771,7.65104,86.813837,0.96487,22.193579,-58.968751
65,cpt1m012-fa06-20190714-0251-e91.fits,65,0,58679.46757,2458679.467573,2458679.472379,1.203904,49.985,6.570461,9,18,27,0.13674,0.419802,0.177705,0.638657,0.195727,0.000335,0.000693,0.00041,0.000979,0.000432,408.76509,606.142914,433.495455,652.579864,453.008131,2025838.347,1547.198231,1942.827557,1845.960606,1943.327557,1840.539394,277013.7678,254.469005,643.814264,430.269696,10006.25,1088.59532,648.29129,1076,5.187973,7.019324,6.809811,7.228837,292.437829,0.992916,2521.021084,1624.283769,2521.521084,2062.216231,598992.8197,820.572834,729.969108,19868.32813,2353.89304,654.816377,5.255086,6.78176,6.343545,7.219975,282.907179,0.979562,1768.708149,1098.706647,1769.208149,2587.793353,305680.371,659.844487,463.261233,10142.07813,1201.247952,649.435352,5.348187,7.028459,6.767163,7.289755,76.505487,0.993057,1400.502209,1604.604887,1401.002209,2081.895113,789558.7134,907.337912,870.192575,24350.13867,3102.769681,644.227844,5.453704,6.982296,6.982666,6.981926,315.156177,0.999623,2961.277641,1004.522071,2961.777641,2681.977929,331606.4424,679.577632,487.959619,11667.28711,1303.130975,665.296012,5.02695,6.818798,6.206426,7.43117,270.329044,0.968249,22.193578,-58.968754
66,cpt1m012-fa06-20190714-0252-e91.fits,66,0,58679.46852,2458679.468520,2458679.473326,1.201941,49.993,6.434677,9,18,27,0.136446,0.420042,0.176833,0.641689,0.194845,0.000333,0.000692,0.000409,0.000982,0.00043,409.225598,607.143636,432.13799,653.563347,452.705582,2027254.16,1546.641043,1942.721081,1845.886666,1943.221081,1840.613334,276610.0665,254.469005,642.147919,430.757553,10637.22461,1087.008874,644.218246,1066,4.975014,6.964092,6.832924,7.095261,298.05525,0.995439,2520.943166,1624.192973,2521.443166,2062.307027,599653.0003,819.749088,731.507981,21042.57422,2356.487386,649.259852,4.974599,6.688164,6.305134,7.071194,281.570217,0.984586,1768.620885,1098.63569,1769.120885,2587.86431,304618.745,660.093641,461.478079,10559.98242,1197.076025,642.496437,5.304349,6.953254,6.697829,7.208679,77.67262,0.993483,1400.392354,1604.552536,1400.892354,2081.947464,792395.1203,908.00842,872.673758,25465.03906,3113.916056,639.645115,5.422037,6.870143,6.877879,6.862407,319.003425,0.999739,2961.163259,1004.444791,2961.663259,2682.055209,330587.2945,678.164467,487.47363,12220.18555,1299.125977,659.521403,4.926925,6.734104,6.208325,7.259883,89.543939,0.975904,22.193579,-58.968756
67,cpt1m012-fa06-20190714-0253-e91.fits,67,0,58679.46941,2458679.469409,2458679.474215,1.200122,50.061,6.384774,9,18,27,0.135062,0.421134,0.17761,0.638188,0.19513,0.000329,0.000689,0.000406,0.00097,0.000428,409.951607,611.335853,437.034912,657.685116,456.031371,2038357.011,1544.467816,1942.803775,1845.800065,1943.303775,1840.699935,275303.8372,254.469005,638.33288,431.285691,10830.15332,1081.875717,633.792334,1049,4.930035,6.903739,6.675923,7.131555,291.833531,0.991694,2520.992794,1624.157995,2521.492794,2062.342005,604040.2375,820.052043,736.587687,21379.27734,2373.728139,639.360861,4.98466,6.625755,6.187117,7.064394,281.973155,0.979194,1768.70888,1098.648802,1769.20888,2587.851198,307430.5564,658.221778,467.062268,10588.80078,1208.125746,632.506222,5.232129,6.900241,6.611991,7.188491,78.99144,0.991907,1400.481765,1604.52721,1400.981765,2081.97279,794081.7672,905.755861,876.706187,25859.24023,3120.54416,629.351024,5.409122,6.826796,6.738287,6.915305,289.689596,0.998875,2961.236471,1004.507081,2961.736471,2681.992919,332804.4501,677.676836,491.096098,12530.96094,1307.838848,647.477505,4.933246,6.706311,6.131541,7.28108,270.426446,0.971039,22.193579,-58.968763
68,cpt1m012-fa06-20190714-0254-e91.fits,68,0,58679.4703,2458679.470297,2458679.475103,1.198324,50.025,6.243184,9,18,27,0.135946,0.42177,0.178082,0.637888,0.194356,0.000328,0.000686,0.000404,0.000965,0.000424,414.303165,614.812499,440.51997,660.845896,458.073974,2049104.83,1544.357787,1942.85758,1845.989213,1943.35758,1840.510787,278567.0689,254.469005,638.75625,436.108561,11269.61523,1094.699407,622.894779,1055,4.805594,6.760829,6.563052,6.958606,293.803863,0.992482,2521.070009,1624.369983,2521.570009,2062.130017,607869.4511,820.35626,740.982279,21992.22266,2388.775997,627.981386,4.841436,6.522783,6.101895,6.943671,282.750094,0.979726,1768.764381,1098.776586,1769.264381,2587.723414,309748.0991,657.637415,471.001333,11408.18555,1217.233113,622.779648,5.03517,6.782398,6.538113,7.026683,79.594362,0.994077,1400.553517,1604.687364,1401.053517,2081.812636,798039.7773,906.923249,879.941911,26935.98047,3136.098156,618.972575,5.340464,6.73662,6.684012,6.789228,302.829912,0.998564,2961.308198,1004.625856,2961.808198,2681.874144,333447.5026,676.062002,493.220299,12909.2959,1310.365884,637.640913,4.80848,6.586887,6.019233,7.154542,271.456719,0.970653,22.193578,-58.968763
