Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
cpt1m012-fa06-20201024-0170-e91.fits,0,59147.41029,2459147.41,2459147.415367,1.380853,27.294542,22,42,63,0.244562,0.038641,0.015174,0.067129,0.011165,0.852119,0.307764,0.437993,0.000227,0.000109,0.000091,0.000129,0.000087,0.000692,0.000299,0.000387,1075.768895,354.532072,167.215585,521.660484,127.765251,1231.427308,1030.14488,1131.116769,6862648.697,2783.722598,2041.018395,2043.64466,2041.518395,2052.85534,4.279348,-12.085117,1678340.237,1520.530844,1403.756049,1195.606771,4190.800293,1103.785723,152.399361,5749,23.969665,19.800908,18.984985,20.616831,88.552396,0.993214,1178889.789,2278.88052,2195.383508,2279.38052,1901.116492,4.281092,-12.068422,265182.965,740.205147,358.25604,849.097595,174.401569,148.610408,23.707709,19.611146,18.620887,20.601404,274.0549,0.989647,30882.76505,2012.97715,1779.074637,2013.47715,2317.425363,4.279162,-12.113784,104133.7444,621.317237,167.60157,443.13678,68.485125,147.838884,23.967261,19.678315,18.772025,20.584604,78.955333,0.99016,4805.326566,1719.430808,2493.123967,1719.930808,1603.376033,4.276941,-12.03683,460683.6176,863.112619,533.746823,1278.087036,302.975516,148.69096,24.366116,19.913666,19.409459,20.417872,283.23828,0.996804,87102.19071,2442.612099,2073.236022,2443.112099,2023.263978,4.282309,-12.081455,76618.16112,598.873292,127.937182,378.408661,50.389087,147.54463,23.657077,19.869681,19.68551,20.053852,307.874909,0.994329,2810.425188,1294.114144,1467.424669,1294.614144,2629.075331,4.27388,-12.148319,3157352.196,1859.745834,1697.733173,7412.080078,2076.480202,156.29188,24.76084,20.298053,19.927539,20.668567,60.643273,0.995061,3805980.082,2761.298747,1711.499533,2761.798747,2385.000467,4.28469,-12.120237,1615028.151,1379.957349,1170.346426,4150.872559,1062.147577,151.137022,23.47625,19.568065,18.08543,21.050699,87.402202,0.97711,1148281.342,2856.92936,1178.098213,2857.42936,2918.401787,4.285438,-12.177857,2090268.35,1544.724781,1353.165545,5382.254395,1374.696447,153.818705,23.263674,19.564783,17.941218,21.188348,81.33672,0.970186,1940303.329
cpt1m012-fa06-20201024-0171-e91.fits,0,59147.41094,2459147.411,2459147.416014,1.376594,27.590258,22,42,63,0.243885,0.038534,0.015072,0.06734,0.011073,0.851919,0.308021,0.437802,0.000229,0.00011,0.000092,0.00013,0.000088,0.000698,0.000302,0.000391,1063.535544,348.728604,163.708909,517.014671,125.226774,1219.747623,1020.120194,1120.5825,6743889.922,2761.75095,2040.396662,2043.139464,2040.896662,2053.360536,4.279348,-12.085189,1644735.245,1520.530844,1392.094421,1181.482534,3575.269043,1081.684894,152.676828,6034,24.327644,21.262188,20.714252,21.810124,273.16414,0.997314,854354.1911,2278.300704,2194.879538,2278.800704,1901.620462,4.281092,-12.068489,259871.3238,737.558189,352.340097,730.714478,170.908288,148.208868,24.088385,21.115545,20.495945,21.735146,279.137417,0.996187,22311.32047,2012.297264,1778.708748,2012.797264,2317.791252,4.279161,-12.113844,101644.4083,619.488125,164.078058,394.538147,66.847975,147.859236,23.846202,21.211219,20.527641,21.894797,84.670545,0.995707,3512.128016,1718.887646,2492.529354,1719.387646,1603.970646,4.276941,-12.036912,454131.6785,858.459119,529.007927,1102.688721,298.666535,148.30612,24.575796,21.336316,21.129755,21.542878,297.035328,0.998911,64316.63692,2441.65792,2072.720647,2442.15792,2023.779353,4.282307,-12.081523,74671.81007,595.508073,125.391768,345.143311,49.10904,146.927691,23.994852,21.250739,21.507246,20.994233,325.029208,0.995047,2160.790034,1293.47061,1467.007987,1293.97061,2629.492013,4.27388,-12.148397,3102321.327,1844.837929,1681.622694,6417.845703,2040.288324,157.272599,25.110829,21.600278,21.501149,21.699408,50.963131,0.998027,2814112.303,2760.673094,1711.10498,2761.173094,2385.39502,4.28469,-12.120291,1588095.181,1370.428225,1158.831343,3656.771973,1044.434703,151.515634,23.719586,21.008475,19.944872,22.072078,89.312512,0.989794,844541.3551,2856.243411,1177.780222,2856.743411,2918.719778,4.285439,-12.177907,2053473.414,1531.58996,1340.746197,4666.120605,1350.497704,153.457016,23.764229,21.051877,19.810063,22.293692,82.272017,0.985121,1403259.03
cpt1m012-fa06-20201024-0172-e91.fits,0,59147.41159,2459147.412,2459147.416662,1.372353,27.179391,22,42,63,0.244626,0.038601,0.015284,0.067397,0.0109,0.852494,0.307611,0.437951,0.000228,0.00011,0.000091,0.00013,0.000088,0.000695,0.0003,0.000389,1070.936664,351.406297,167.224774,520.376968,123.935219,1226.012341,1025.152256,1126.446414,6801618.849,2771.143503,2041.0183,2044.566473,2041.5183,2051.933527,4.279348,-12.085102,1663849.502,1520.530844,1397.947633,1190.208748,4078.926514,1094.255673,152.039108,6043,24.12034,20.571589,19.88181,21.261369,83.845297,0.995299,999345.4976,2278.917311,2196.196391,2279.417311,1900.303609,4.281092,-12.068418,262549.1575,739.441366,355.064201,812.561768,172.669406,147.876881,23.70638,20.433049,19.593836,21.272262,271.333474,0.993261,25901.9632,2012.917266,1780.059823,2013.417266,2316.440177,4.279162,-12.113763,103952.7941,620.190671,167.61425,419.364197,68.36612,147.03552,23.460872,20.651311,19.816174,21.486449,79.443803,0.992508,4094.493159,1719.366764,2493.977138,1719.866764,1602.522862,4.276941,-12.036822,458410.9173,860.894518,532.482096,1265.740234,301.480841,148.107282,24.279862,20.728156,20.326212,21.1301,281.129407,0.998245,73909.37343,2442.454427,2074.279888,2442.954427,2022.220112,4.282308,-12.081426,74134.37321,597.407297,124.093518,364.108826,48.755587,147.273906,23.020267,20.024072,19.470693,20.577451,282.861568,0.996242,2504.371206,1294.095538,1468.226464,1294.595538,2628.273536,4.27388,-12.148319,3130018.594,1851.757652,1690.296022,7062.82373,2058.503848,156.182181,24.934897,21.04673,20.779425,21.314035,55.419351,0.994903,3229573.281,2761.2763,1712.359063,2761.7763,2384.140937,4.28469,-12.120229,1600058.358,1374.087343,1164.451711,4083.072266,1052.302466,150.40117,23.322075,20.290002,19.003208,21.576796,83.668962,0.983235,986745.1254,2856.925908,1178.973874,2857.425908,2917.526126,4.285438,-12.177848,2071541.896,1536.917006,1347.855407,5299.106445,1362.380713,152.598015,23.000177,20.280555,18.871049,21.69006,77.456736,0.97667,1666562.643
cpt1m012-fa06-20201024-0173-e91.fits,0,59147.41223,2459147.412,2459147.417309,1.36816,27.290932,22,42,63,0.244549,0.038412,0.015124,0.067357,0.010948,0.851916,0.307648,0.438256,0.000228,0.000109,0.000091,0.000129,0.000087,0.000693,0.000299,0.000388,1073.905886,352.294142,166.522213,521.666707,125.596925,1228.966016,1027.805249,1129.168914,6831867.497,2776.754235,2041.232972,2044.119444,2041.732972,2052.380556,4.279349,-12.085125,1670726.097,1520.530844,1399.727581,1193.608042,4017.248047,1098.778169,151.281762,5892,24.186241,20.288527,19.298558,21.278496,89.060701,0.990511,1059881.767,2279.141575,2195.870521,2279.641575,1900.629479,4.281093,-12.068428,262424.5223,737.226027,355.962097,802.954834,172.587438,147.277086,23.848657,20.08111,18.894222,21.267998,272.636921,0.986005,27345.52602,2013.097632,1779.692499,2013.597632,2316.807501,4.279162,-12.113777,103326.3815,619.073275,166.90493,428.811523,67.95415,146.802001,24.228042,20.337815,19.31192,21.363711,84.018368,0.989419,4239.339904,1719.572253,2493.598077,1720.072253,1602.901923,4.276941,-12.036838,460175.4142,862.069159,533.803361,1242.475952,302.641289,147.549655,24.574241,20.439896,19.799761,21.08003,281.803355,0.995337,78030.23275,2442.831513,2073.834783,2443.331513,2022.665217,4.28231,-12.081448,74797.50176,594.759638,125.760891,354.709961,49.191703,146.73378,23.051333,20.148064,19.908867,20.38726,298.298217,0.99814,2557.801151,1294.279156,1467.995326,1294.779156,2628.504674,4.27388,-12.148321,3142786.602,1855.03867,1694.189265,7097.899902,2066.90092,155.968568,24.927792,20.748788,20.23922,21.258356,64.897263,0.994118,3423666.197,2761.522667,1712.067475,2762.022667,2384.432525,4.284691,-12.120234,1607319.784,1376.661679,1167.548867,4094.547363,1057.078053,150.69294,23.325113,19.991994,18.385576,21.598412,87.719497,0.974342,1049069.138,2857.147055,1178.71818,2857.647055,2917.78182,4.285439,-12.177849,2081761.111,1540.778451,1351.10996,5494.34082,1369.101534,152.68588,23.006649,20.006695,18.26087,21.75252,82.215607,0.967671,1764757.627
cpt1m012-fa06-20201024-0174-e91.fits,0,59147.41288,2459147.413,2459147.417958,1.363992,27.260509,22,42,63,0.244696,0.038645,0.015299,0.067345,0.011215,0.853569,0.30722,0.437777,0.000228,0.000109,0.000091,0.000129,0.000087,0.000694,0.000299,0.000387,1074.866049,354.434489,168.436622,522.477217,128.8453,1229.938754,1028.197021,1129.892153,6833192.58,2775.182887,2041.001112,2044.149971,2041.501112,2052.350029,4.279348,-12.085117,1672056.304,1520.530844,1399.546626,1194.712825,4243.679199,1099.652999,150.083345,5982,24.247542,20.197086,19.450755,20.943418,86.169476,0.994454,1088831.27,2278.884329,2195.882717,2279.384329,1900.617283,4.281092,-12.068423,264067.0447,737.27835,358.164654,827.548584,173.667667,146.038969,23.950609,20.081153,19.251694,20.910613,270.560647,0.993196,28132.16363,2012.997996,1779.874089,2013.497996,2316.625911,4.279162,-12.113753,104541.1436,619.201751,168.832119,428.398315,68.753057,145.498942,24.164076,20.401635,19.563915,21.239356,74.028196,0.990666,4398.768795,1719.425245,2493.586783,1719.925245,1602.913217,4.276941,-12.036836,460183.6026,860.715026,534.652688,1292.697754,302.646674,146.814964,24.423331,20.25439,19.887391,20.62139,284.239912,0.998301,81375.8262,2442.417511,2074.064405,2442.917511,2022.435595,4.282308,-12.081419,76636.07637,593.976497,129.022069,366.178894,50.400869,144.611572,22.077568,20.378026,19.959366,20.796686,272.941191,0.998295,2630.449598,1294.054864,1467.94297,1294.554864,2628.55703,4.27388,-12.14832,3146687.35,1855.233418,1696.113987,7143.404297,2069.466306,154.118125,25.038342,20.701506,20.390765,21.012247,57.221691,0.994739,3498067.28,2761.299634,1712.119026,2761.799634,2384.380974,4.28469,-12.120224,1605922.104,1375.153292,1167.813155,4181.606445,1056.158847,149.434173,23.600319,19.862311,18.490509,21.234113,83.973623,0.980239,1078807.248,2856.888166,1178.710395,2857.388166,2917.789605,4.285438,-12.177845,2080583.126,1539.058948,1351.854085,5300.425293,1368.326814,150.999537,23.291353,19.934784,18.430799,21.438769,78.585545,0.9735,1792083.886
cpt1m012-fa06-20201024-0175-e91.fits,0,59147.41353,2459147.414,2459147.418607,1.359912,27.213121,22,42,63,0.244033,0.038432,0.01553,0.067707,0.010943,0.85057,0.307687,0.439021,0.000227,0.000109,0.00009,0.000129,0.000087,0.000691,0.000299,0.000388,1074.489029,353.993323,171.823057,525.373337,126.394927,1230.954084,1030.160403,1131.71132,6837372.904,2774.149352,2041.073819,2043.996708,2041.573819,2052.503292,4.279348,-12.085117,1668544.131,1520.530844,1397.535326,1193.919109,4158.78418,1097.343166,148.673046,5912,24.214939,20.096066,19.146841,21.045292,85.000211,0.990839,1102592.755,2278.968226,2195.797573,2279.468226,1900.702427,4.281092,-12.068414,262772.7669,734.613619,357.702008,841.551208,172.816466,144.523559,23.669842,19.899534,18.864821,20.934248,271.504037,0.989214,28802.98371,2012.754214,1779.552151,2013.254214,2316.947849,4.27916,-12.113772,106186.9986,616.498434,172.242122,414.757599,69.835478,142.789758,24.238705,20.143201,19.16224,21.124162,75.295044,0.987558,4668.029119,1719.561218,2493.456254,1720.061218,1603.043746,4.276941,-12.036832,462937.8042,860.907989,537.732034,1252.089111,304.458016,144.66978,24.223765,20.14953,19.62554,20.67352,275.438005,0.997199,84025.35844,2442.556989,2073.88821,2443.056989,2022.61179,4.282309,-12.08142,74821.95607,591.190689,126.561459,374.155609,49.207786,143.449998,22.820931,19.834404,19.059048,20.60976,285.030839,0.991865,2708.174672,1294.188885,1467.932921,1294.688885,2628.567079,4.27388,-12.148307,3142635.025,1853.58015,1695.440591,7342.875977,2066.801234,152.680043,24.904967,20.55018,20.116992,20.983369,60.160601,0.993032,3587620.792,2761.38181,1712.006257,2761.88181,2384.493743,4.28469,-12.120219,1608772.006,1374.43736,1170.494963,4291.12207,1058.033129,146.702178,23.181538,19.697044,18.178877,21.215212,83.945518,0.975436,1115245.202,2856.999679,1178.634463,2857.499679,2917.865537,4.285439,-12.177837,2085965.872,1539.827002,1354.675473,5353.285156,1371.866858,149.059077,23.189771,19.726078,18.035159,21.416997,79.308933,0.966595,1876605.99
cpt1m012-fa06-20201024-0176-e91.fits,0,59147.41418,2459147.414,2459147.419254,1.35583,26.741661,22,42,63,0.243636,0.038192,0.015345,0.067171,0.011055,0.853508,0.307349,0.437658,0.000227,0.000108,0.00009,0.000128,0.000086,0.000694,0.000299,0.000387,1073.170814,353.055273,170.685229,523.597388,128.02113,1230.038875,1028.705625,1130.111683,6819606.299,2769.302126,2041.294467,2043.734799,2041.794467,2052.765201,4.279349,-12.085189,1661500.857,1520.530844,1393.467847,1192.34962,3980.428223,1092.711051,146.739068,5950,23.702656,20.095651,19.150143,21.04116,81.008826,0.990255,1096920.757,2279.179698,2195.507149,2279.679698,1900.992851,4.281092,-12.068487,260453.1746,730.091152,356.740626,806.83313,171.290951,142.459452,23.038333,19.797597,18.692331,20.902864,85.738881,0.987332,28756.19256,2012.921872,1779.274777,2013.421872,2317.225223,4.27916,-12.113847,104648.6032,611.634226,171.096709,411.168945,68.823729,141.285067,23.37195,20.162494,19.03168,21.293308,81.382701,0.986293,4539.51686,1719.67906,2493.160334,1720.17906,1603.339666,4.276941,-12.03691,458082.1029,854.870239,535.849866,1208.883545,301.264591,142.929873,23.981655,20.142919,19.538512,20.747325,272.995964,0.996365,83209.48518,2442.912097,2073.579039,2443.412097,2022.920961,4.28231,-12.081494,75392.06366,588.106954,128.194477,362.061554,49.582726,141.767906,22.69548,19.840381,19.176311,20.504451,270.962839,0.995524,2743.964123,1294.284761,1467.455986,1294.784761,2629.044014,4.27388,-12.148412,3140309.991,1851.885227,1695.736834,7034.388184,2065.27214,150.971108,24.521311,20.518774,20.052718,20.984831,59.569698,0.991306,3613357.064,2761.523528,1711.734949,2762.023528,2384.765051,4.284691,-12.120286,1603243.947,1371.971945,1168.569046,4105.365723,1054.397517,145.707391,22.99875,19.760732,18.265923,21.25554,82.635361,0.975807,1097420.277,2857.104064,1178.236793,2857.604064,2918.263207,4.285439,-12.17792,2076052.361,1535.333304,1352.1835,5435.439453,1365.347088,147.208559,22.410032,19.750789,18.111371,21.390208,77.652315,0.967068,1862965.966
cpt1m012-fa06-20201024-0177-e91.fits,0,59147.41483,2459147.415,2459147.419903,1.351837,27.113885,22,42,63,0.244158,0.038575,0.015149,0.066924,0.011095,0.85199,0.307638,0.438222,0.000227,0.000108,0.000089,0.000128,0.000086,0.000691,0.000298,0.000387,1076.854076,357.145827,169.637288,524.180005,128.995148,1232.563099,1031.284029,1132.796346,6837341.746,2770.647329,2041.05049,2043.324598,2041.55049,2053.175402,4.279348,-12.085193,1669393.133,1520.530844,1394.867439,1196.811314,4234.02832,1097.901525,145.27098,5991,23.904072,19.868439,19.021179,20.715699,88.547841,0.992734,1164396.959,2279.03245,2195.190142,2279.53245,1901.309858,4.281092,-12.06848,263749.221,730.71692,360.945824,829.571167,173.458646,140.564925,23.664799,19.638922,18.580539,20.697305,274.176291,0.988201,30480.46021,2012.80757,1778.948184,2013.30757,2317.551816,4.27916,-12.113843,103580.845,609.157519,170.039508,438.939941,68.121502,140.145013,23.903507,19.910422,18.931461,20.889384,80.327097,0.98919,4756.417702,1719.529807,2492.849904,1720.029807,1603.650096,4.27694,-12.036903,457585.3682,853.034421,536.420755,1266.27356,300.937906,141.26578,24.182174,19.98302,19.484209,20.481831,284.238485,0.996778,85385.2273,2442.786182,2073.106639,2443.286182,2023.393361,4.28231,-12.081505,75860.10265,587.280955,129.17174,354.923309,49.890539,140.277511,23.622474,19.929891,19.475785,20.383997,287.104861,0.996967,2784.434316,1294.135892,1467.162558,1294.635892,2629.337442,4.27388,-12.148405,3145452.477,1852.059602,1698.353808,7285.000488,2068.654173,149.01926,24.662986,20.364356,19.967371,20.76134,61.330242,0.994785,3760294.898,2761.334207,1711.362685,2761.834207,2385.137315,4.28469,-12.120287,1608570.578,1372.865517,1171.688383,4215.864746,1057.900656,144.190809,23.146513,19.502668,18.017276,20.98806,85.948853,0.976598,1165175.02,2856.929128,1177.895214,2857.429128,2918.604786,4.285439,-12.177917,2083318.69,1536.750508,1355.664879,5371.615234,1370.125899,145.886269,23.082893,19.498292,17.911887,21.084696,80.076794,0.970464,1967803.59
cpt1m012-fa06-20201024-0178-e91.fits,0,59147.41548,2459147.415,2459147.420552,1.347845,27.282369,22,42,63,0.244175,0.038348,0.015372,0.067202,0.011205,0.851947,0.307602,0.438292,0.000226,0.000107,0.000089,0.000127,0.000085,0.00069,0.000297,0.000386,1079.515857,357.883309,172.934367,528.238346,131.418173,1235.32941,1034.070406,1135.612984,6856641.65,2772.044764,2041.205545,2043.070794,2041.705545,2053.429206,4.279349,-12.08518,1674219.815,1520.530844,1395.400459,1199.813146,3998.196045,1101.075865,143.15156,6051,24.06811,19.794005,18.75083,20.83718,87.549447,0.98887,1189852.738,2279.021964,2194.838627,2279.521964,1901.661373,4.281092,-12.068478,262935.3206,726.964799,361.689205,794.511597,172.923372,138.706861,23.900078,19.617836,18.395971,20.839702,271.969085,0.98453,30505.98816,2013.114095,1778.448546,2013.614095,2318.051454,4.279162,-12.113856,105397.9885,607.976752,173.358583,405.568329,69.316574,138.168792,24.160772,20.012159,18.980975,21.043344,86.851091,0.989307,4775.999575,1719.60413,2492.510057,1720.10413,1603.989943,4.27694,-12.0369,460777.5842,852.167369,540.712542,1258.193115,303.037315,139.11572,24.204477,19.827928,19.160216,20.495641,276.60552,0.995225,89302.03426,2442.798013,2072.837704,2443.298013,2023.662296,4.28231,-12.081492,76830.82722,583.802892,131.604054,353.849579,50.52895,138.113223,23.53161,19.885473,19.35247,20.418476,293.64066,0.993765,2868.064248,1294.25188,1466.868134,1294.75188,2629.631866,4.27388,-12.148397,3154245.013,1853.882522,1701.426587,7229.724121,2074.436717,147.521919,24.748804,20.230771,19.691943,20.769599,64.406405,0.992787,3882408.761,2761.433231,1710.974179,2761.933231,2385.525821,4.28469,-12.120287,1612965.47,1372.681945,1175.046758,4128.80957,1060.791023,142.049018,23.234641,19.416396,17.817589,21.015203,85.459604,0.972559,1193729.727,2857.075611,1177.59712,2857.575611,2918.90288,4.28544,-12.177907,2089431.167,1537.236497,1359.212568,5123.14502,1374.145862,143.752377,23.29658,19.477206,17.714675,21.239738,80.271136,0.963753,1991777.678
cpt1m012-fa06-20201024-0179-e91.fits,0,59147.41612,2459147.416,2459147.421198,1.343916,26.902078,22,42,63,0.244916,0.038333,0.015356,0.067337,0.011022,0.852937,0.307841,0.437407,0.000226,0.000107,0.000088,0.000127,0.000084,0.00069,0.000297,0.000385,1082.719239,358.277666,173.765639,530.33085,130.540729,1236.775927,1035.694191,1136.180401,6865260.393,2772.40732,2041.09376,2043.871148,2041.59376,2052.628852,4.279349,-12.085124,1681412.055,1520.530844,1396.64332,1203.895104,4342.237793,1105.80595,141.078953,5881,23.665702,19.423006,18.490956,20.355056,86.462459,0.99069,1299877.33,2279.057158,2195.557761,2279.557158,1900.942239,4.281093,-12.068434,263162.8752,726.793453,362.08757,855.729431,173.073027,138.047301,23.338881,19.21119,18.164166,20.258213,273.32265,0.988029,33398.94144,2013.079635,1779.50806,2013.579635,2316.99194,4.279163,-12.11377,105419.5595,605.181157,174.195046,451.215302,69.33076,136.55196,23.653638,19.639973,18.657452,20.622493,80.455666,0.988846,5140.385665,1719.571875,2493.355165,1720.071875,1603.144835,4.276942,-12.036838,462287.6921,851.471379,542.928046,1344.541992,304.03046,137.683199,23.787704,19.422152,18.865243,19.979061,277.263618,0.996496,97843.27849,2442.883028,2073.550786,2443.383028,2022.949214,4.282311,-12.081451,75671.50209,578.871309,130.722495,371.83548,49.766503,136.315354,23.046292,19.290082,18.895508,19.684655,280.835694,0.998064,3018.617017,1294.178107,1467.752086,1294.678107,2628.747914,4.273881,-12.148319,3160190.655,1854.546359,1704.023542,7732.01123,2078.346958,145.956723,24.419093,19.877614,19.419566,20.335662,62.047387,0.993248,4224732.714,2761.417296,1711.825049,2761.917296,2384.674951,4.284691,-12.120232,1615952.466,1372.812542,1177.110797,4390.183594,1062.755466,140.194675,23.002617,19.037476,17.520762,20.554189,85.235317,0.974224,1290246.838,2857.019959,1178.481611,2857.519959,2918.018389,4.285439,-12.177846,2089117.272,1536.972957,1359.241398,5431.571289,1373.939423,142.66288,23.020331,19.089695,17.392298,20.787092,79.564454,0.964344,2149123.479
cpt1m012-fa06-20201024-0180-e91.fits,0,59147.41677,2459147.417,2459147.421845,1.340027,26.447794,22,42,63,0.24413,0.038493,0.015167,0.067316,0.011285,0.852845,0.307944,0.437338,0.000225,0.000106,0.000088,0.000126,0.000084,0.000688,0.000297,0.000384,1083.288588,362.069321,173.076174,532.329068,134.158105,1239.126909,1037.990914,1138.462241,6875782.239,2771.276223,2041.070287,2043.6562,2041.570287,2052.8438,4.279349,-12.085125,1678584.339,1520.530844,1394.026659,1204.126426,4457.160645,1103.94626,138.863814,6028,23.184901,18.983184,18.064734,19.901633,84.572265,0.990338,1403348.795,2278.999056,2195.347283,2279.499056,1901.152717,4.281093,-12.068434,264670.9841,723.169794,365.987333,921.571472,174.064857,135.46095,22.850856,18.713977,17.699044,19.728909,89.499176,0.9883,36887.96839,2012.866395,1779.269349,2013.366395,2317.230651,4.279162,-12.113773,104282.8104,601.05772,173.498829,424.531677,68.58316,134.674774,23.141575,19.089367,18.185232,19.993501,76.849865,0.988885,5587.745916,1719.496009,2493.162746,1719.996009,1603.337254,4.276942,-12.036834,462853.5737,849.239057,545.021534,1350.234375,304.402621,135.06199,23.357364,18.996076,18.421937,19.570214,277.825116,0.996066,105922.924,2442.649962,2073.437076,2443.149962,2023.062924,4.28231,-12.081441,77593.44493,577.526997,134.354663,374.851837,51.030497,133.530711,23.003467,19.070091,18.738388,19.401794,284.752887,0.998403,3322.524003,1294.142667,1467.523328,1294.642667,2628.976672,4.273881,-12.148321,3164850.126,1854.218983,1706.837302,8102.072266,2081.411329,143.207335,23.885203,19.47145,19.051078,19.891822,59.586904,0.992161,4564522.483,2761.374146,1711.571415,2761.874146,2384.928585,4.284691,-12.120238,1618842.397,1372.065013,1179.858375,4577.890137,1064.656072,137.811882,22.59884,18.643797,17.125196,20.162397,84.91054,0.972966,1395965.73,2856.968529,1178.255609,2857.468529,2918.244391,4.285439,-12.177851,2092089.716,1535.995269,1362.041771,5600.619141,1375.894296,140.242632,22.658068,18.759116,17.050723,20.46751,80.08466,0.963125,2299138.997
