Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
cpt1m012-fa06-20201024-0159-e91.fits,0,59147.40317,2459147.403,2459147.408244,1.43112,26.694091,24,42,63,0.243911,0.038556,0.015266,0.067455,0.010925,0.852178,0.307455,0.438331,0.000231,0.000117,0.000101,0.000136,0.000097,0.000701,0.000304,0.000393,1056.102836,329.38307,151.715528,497.339216,112.550633,1216.018389,1012.029576,1115.945381,6918062.807,2843.394634,2040.319627,2043.142454,2040.819627,2053.357546,4.279348,-12.085196,1687393.07,1809.557368,1439.384429,1172.301878,4657.138184,932.489403,163.431495,5929,23.584079,19.388069,18.273979,20.50216,88.575996,0.986846,1258793.129,2278.240684,2194.862872,2278.740684,1901.637128,4.281091,-12.068499,266729.4327,802.329827,332.443621,895.918823,147.400374,159.520311,23.371281,19.285511,18.084515,20.486507,272.816643,0.984457,32298.15159,2012.144793,1778.707122,2012.644793,2317.792878,4.27916,-12.113851,105613.18,694.771661,152.011353,468.527863,58.364096,159.464024,23.572598,19.577367,18.222471,20.932263,86.869124,0.980795,5083.97185,1718.782094,2492.557248,1719.282094,1603.942752,4.27694,-12.036917,466659.5483,918.499968,508.067027,1428.054932,257.88602,160.268051,23.722649,19.49982,18.80325,20.19639,283.265468,0.99364,94649.88928,2442.035709,2072.598326,2442.535709,2023.901674,4.28231,-12.081543,75582.77143,670.825698,112.671252,404.353912,41.768652,158.546934,22.975138,19.263831,18.670382,19.857279,270.696234,0.996209,3001.4878,1293.442567,1466.991241,1293.942567,2629.508759,4.27388,-12.148405,3182965.935,1892.07485,1682.262165,8429.087891,1758.974869,168.45104,24.250036,19.867596,19.31834,20.416852,64.756624,0.99246,4146377.277,2760.589619,1711.068704,2761.089619,2385.431296,4.28469,-12.120302,1626818.258,1417.645337,1147.549543,4748.161621,899.01447,162.617025,22.677327,18.963955,17.220347,20.707563,86.422709,0.966226,1257218.074,2856.188981,1177.763222,2856.688981,2918.736778,4.285438,-12.177915,2108278.615,1579.628915,1334.667019,6191.790527,1165.079733,163.749974,22.672517,18.967459,17.091511,20.843408,80.883546,0.957463,2117969.396
cpt1m012-fa06-20201024-0160-e91.fits,0,59147.40381,2459147.404,2459147.408891,1.426322,26.720193,24,42,63,0.244662,0.038294,0.01546,0.067234,0.011021,0.852794,0.30736,0.438074,0.000231,0.000117,0.0001,0.000136,0.000097,0.000701,0.000304,0.000393,1057.376315,327.805484,153.899965,495.969866,114.023732,1216.22082,1012.511453,1115.931873,6912253.884,2840.493639,2040.98433,2043.174596,2041.48433,2053.325404,4.279348,-12.085196,1691165.355,1809.557368,1440.521791,1173.994982,4678.072266,934.574048,161.910912,5853,23.529259,19.434364,18.412641,20.456087,88.551716,0.988977,1243750.71,2278.960121,2194.985779,2279.460121,1901.514221,4.281092,-12.06849,264700.9951,800.134171,330.820761,917.46344,146.279416,158.388639,23.110491,19.21505,17.985949,20.444151,272.730018,0.983618,31738.14322,2012.8375,1778.819223,2013.3375,2317.680777,4.279161,-12.113842,106864.9748,692.989421,154.208667,463.936432,59.055865,157.692975,23.692398,19.378535,17.905862,20.851208,85.279756,0.976532,5204.346297,1719.41364,2492.662782,1719.91364,1603.837218,4.27694,-12.03691,464738.5717,917.361669,506.603434,1395.767944,256.824448,158.87941,23.791247,19.611982,18.900797,20.323168,281.293045,0.993846,91587.05958,2442.725411,2073.122323,2443.225411,2023.377677,4.28231,-12.081491,76181.03133,667.381738,114.14911,410.861481,42.099263,157.066485,23.073075,19.290561,18.735068,19.846054,285.928375,0.99541,2975.121553,1294.06093,1466.942125,1294.56093,2629.557875,4.27388,-12.148412,3181535.383,1890.930676,1682.523545,8514.15625,1758.184316,167.039112,24.14734,19.928575,19.395441,20.461708,64.64452,0.992871,4065888.484,2761.247857,1711.08037,2761.747857,2385.41963,4.28469,-12.120305,1625068.351,1415.268449,1148.240358,4621.871094,898.047434,160.295158,22.831505,19.117838,17.366386,20.869289,87.462086,0.966724,1218248.24,2856.856381,1177.60448,2857.356381,2918.89552,4.285438,-12.177936,2105650.149,1577.910172,1334.455019,5917.42041,1163.627186,162.072722,22.892139,19.130102,17.250179,21.010025,81.918018,0.958924,2043977.8
cpt1m012-fa06-20201024-0161-e91.fits,0,59147.40446,2459147.404,2459147.409536,1.42157,27.006378,24,42,63,0.244669,0.038533,0.015457,0.067181,0.011174,0.853627,0.307154,0.437822,0.000231,0.000117,0.0001,0.000135,0.000096,0.000702,0.000303,0.000392,1058.121603,330.52496,154.717664,497.018053,115.817135,1216.092936,1012.436627,1115.749825,6904289.43,2837.48912,2040.898025,2043.124019,2041.398025,2053.375981,4.279348,-12.085193,1689263.079,1809.557368,1437.620263,1175.041227,4552.765625,933.522809,160.126156,5913,23.740722,19.843736,18.826366,20.861106,270.709729,0.989535,1147398.74,2278.734115,2194.841923,2279.234115,1901.658077,4.281091,-12.068496,266044.1397,797.453282,333.617211,913.806458,147.021666,156.44582,23.609729,19.720421,18.516978,20.923864,273.502746,0.984991,29458.08301,2012.579106,1778.456008,2013.079106,2318.043992,4.27916,-12.113875,106717.0957,688.358025,155.031382,460.519714,58.974143,155.580062,23.636503,19.940039,18.808695,21.071383,79.801836,0.985437,4676.582419,1719.333012,2492.595851,1719.833012,1603.904149,4.27694,-12.036907,463835.7311,913.561074,507.722739,1402.870483,256.325519,157.385046,24.123685,19.984597,19.215822,20.753373,282.744851,0.992757,84714.94013,2442.451621,2072.773907,2442.951621,2023.726093,4.282309,-12.081519,77151.21074,665.391748,115.948553,390.985901,42.635405,154.672101,23.354326,19.687547,19.33075,20.044344,276.107614,0.998626,2801.139076,1293.948931,1467.01459,1294.448931,2629.48541,4.273879,-12.148402,3179543.743,1889.876885,1682.407869,7789.171875,1757.083692,164.857395,24.579858,20.418387,19.856792,20.979982,66.171904,0.993341,3701088.97,2761.104414,1711.040284,2761.604414,2385.459716,4.28469,-12.120301,1622364.498,1413.000617,1148.169703,4402.081543,896.553227,159.068905,23.146431,19.5538,17.831673,21.275927,88.436446,0.969358,1122912.897,2856.697961,1177.787733,2857.197961,2918.712267,4.285438,-12.17791,2102381.189,1575.797932,1334.169278,5663.977051,1161.820689,161.026792,23.139575,19.607741,17.754287,21.461196,82.046371,0.962037,1871926.498
cpt1m012-fa06-20201024-0162-e91.fits,0,59147.40511,2459147.405,2459147.410183,1.41687,26.901985,24,42,63,0.244469,0.038425,0.015282,0.067583,0.011177,0.853202,0.308041,0.437006,0.000231,0.000116,0.000099,0.000135,0.000096,0.000701,0.000304,0.000391,1058.519484,331.644541,153.969692,500.166745,116.391887,1217.408103,1014.638346,1116.791926,6903891.339,2834.08272,2041.003408,2042.979089,2041.503408,2053.520911,4.279348,-12.085194,1687785.314,1809.557368,1436.079533,1175.27287,4552.381348,932.706165,158.632898,6033,23.673389,19.906735,18.85511,20.958359,86.991686,0.988776,1132162.764,2278.95088,2194.699928,2279.45088,1901.800072,4.281092,-12.068496,265281.4337,792.449331,334.761383,915.028259,146.600179,153.972134,23.302082,19.581925,18.465366,20.698485,270.947289,0.987065,29602.32615,2012.821733,1778.612658,2013.321733,2317.887342,4.27916,-12.113842,105505.7864,683.867266,154.278164,443.475952,58.304748,153.63004,23.849836,19.990114,18.956031,21.024197,86.042479,0.989147,4579.176591,1719.418654,2492.411476,1719.918654,1604.088524,4.27694,-12.036913,466585.3691,912.98477,511.054932,1347.999634,257.845027,155.100397,23.85282,20.062622,19.421587,20.703657,279.192074,0.995475,84592.54898,2442.556525,2072.705989,2443.056525,2023.794011,4.282309,-12.08151,77162.75943,662.199353,116.524969,372.418671,42.641787,153.119663,23.080535,19.927203,19.408319,20.446088,271.345111,0.997286,2742.312971,1294.092309,1466.859015,1294.592309,2629.640985,4.27388,-12.148403,3178507.001,1888.029502,1683.504945,7814.602051,1756.510767,163.014584,24.413374,20.417633,19.881853,20.953413,63.630464,0.992496,3681506.374,2761.282398,1710.899344,2761.782398,2385.600656,4.28469,-12.120299,1625851.642,1412.375206,1151.147113,4478.820801,898.480297,157.048585,22.983381,19.545032,17.843525,21.246539,85.95233,0.969535,1126333.169,2856.920171,1177.592849,2857.420171,2918.907151,4.285439,-12.177913,2099532.696,1572.439424,1335.207362,5550.137207,1160.246551,158.497267,23.054085,19.643001,17.763259,21.522743,80.24882,0.95952,1852918.867
cpt1m012-fa06-20201024-0163-e91.fits,0,59147.40575,2459147.406,2459147.410827,1.412199,27.01567,24,42,63,0.244628,0.038266,0.015273,0.067185,0.010918,0.85206,0.308069,0.437659,0.000232,0.000116,0.000099,0.000135,0.000096,0.000701,0.000304,0.000393,1056.33935,329.483756,153.648592,497.845296,114.097917,1214.959634,1012.470184,1114.663858,6877929.532,2829.16114,2040.910709,2044.083415,2041.410709,2052.416585,4.279349,-12.085122,1682536.495,1809.557368,1434.578909,1172.843463,4204.244141,929.805556,158.194484,5940,23.809648,20.323398,19.439445,21.207351,88.145883,0.99243,1044551.577,2278.854851,2195.766352,2279.354851,1900.733648,4.281093,-12.068431,263193.6226,791.435727,332.552112,827.850769,145.44641,153.769698,23.605311,20.150879,19.186961,21.114797,274.061304,0.990703,26760.49913,2012.578869,1779.6859,2013.078869,2316.8141,4.27916,-12.113773,105047.2997,682.318562,153.956386,450.148254,58.051379,152.760137,23.554847,20.427916,19.630104,21.225729,86.438485,0.993822,4236.784812,1719.332263,2493.518226,1719.832263,1602.981774,4.276941,-12.036837,462091.4504,908.512168,508.624394,1279.470215,255.361592,154.72422,24.008285,20.420308,19.868119,20.972496,283.721259,0.996292,77798.00644,2442.429174,2073.906874,2442.929174,2022.593126,4.282309,-12.081433,75091.54589,657.407253,114.223787,382.937775,41.49719,152.530626,23.531453,20.271435,19.969065,20.573806,301.890451,0.995443,2489.978488,1294.049027,1467.967869,1294.549027,2628.532131,4.27388,-12.14832,3164264.805,1883.427517,1680.056587,7237.227051,1748.640226,162.498582,24.556957,20.853815,20.440444,21.267187,60.859045,0.994318,3373381.859,2761.164693,1712.062295,2761.664693,2384.437705,4.28469,-12.12023,1619851.888,1410.24261,1148.633488,4118.692383,895.164705,156.46431,23.07756,20.01472,18.547956,21.481483,86.89107,0.978494,1031544.793,2856.761407,1178.699152,2857.261407,2917.800848,4.285439,-12.17785,2093812.839,1571.009015,1332.782192,5449.351074,1157.085636,158.444679,23.079316,20.022993,18.401004,21.644983,79.690256,0.970425,1727996.653
cpt1m012-fa06-20201024-0164-e91.fits,0,59147.4064,2459147.406,2459147.411475,1.407574,27.075072,24,42,63,0.24405,0.038148,0.01531,0.067026,0.011086,0.852505,0.307401,0.438198,0.000231,0.000116,0.000099,0.000135,0.000096,0.0007,0.000303,0.000392,1058.170469,328.814919,154.333017,498.177755,115.919462,1217.063257,1013.831596,1116.802101,6893748.946,2830.757535,2040.974166,2043.31188,2041.474166,2053.18812,4.279348,-12.085191,1682419.345,1809.557368,1431.997159,1174.876176,4157.223145,929.740817,156.572533,5884,23.872905,20.526751,19.509113,21.544388,88.665916,0.990196,1009773.288,2278.84314,2194.933618,2279.34314,1901.566382,4.281092,-12.068504,262983.8559,792.469128,331.853755,815.775513,145.330488,153.559747,23.708667,20.29921,19.012209,21.586212,271.713988,0.983992,25870.89222,2012.72982,1778.994455,2013.22982,2317.505545,4.27916,-12.113834,105542.7227,682.488898,154.643867,438.905243,58.32516,152.087371,23.838026,20.444935,19.42228,21.46759,79.963554,0.988712,4172.591928,1719.351571,2492.769688,1719.851571,1603.730312,4.27694,-12.036906,462058.0836,907.882617,508.940335,1312.502075,255.343153,153.418987,24.132869,20.664358,19.924069,21.404648,280.99044,0.994045,74725.55827,2442.519788,2072.990255,2443.019788,2023.509745,4.282309,-12.081514,76425.5669,658.551521,116.051007,372.68512,42.234398,151.671578,22.849405,20.558,20.26848,20.84752,297.849902,0.997503,2481.439388,1294.05173,1467.15606,1294.55173,2629.34394,4.27388,-12.148402,3172436.769,1884.966342,1683.02038,7141.023438,1753.156227,160.992303,24.793794,21.065084,20.482218,21.647951,66.165955,0.993257,3272996.414,2761.16215,1711.089636,2761.66215,2385.410364,4.28469,-12.120314,1620885.717,1409.462522,1150.002708,4143.842285,895.736021,155.474366,23.100945,20.177583,18.524615,21.830551,86.940226,0.973208,1006538.315,2856.767563,1177.961265,2857.267563,2918.538735,4.285438,-12.177909,2100426.46,1572.73822,1335.521979,5250.578125,1160.740464,157.59552,23.288296,20.240621,18.4031,22.078142,81.937907,0.96486,1679348.976
cpt1m012-fa06-20201024-0165-e91.fits,0,59147.40705,2459147.407,2459147.412124,1.40302,27.121599,24,42,63,0.244326,0.038239,0.015474,0.067306,0.011162,0.85226,0.308365,0.437181,0.000231,0.000115,0.000099,0.000134,0.000095,0.0007,0.000304,0.000391,1058.909511,331.396717,156.62305,500.594484,117.054096,1217.725561,1015.37701,1117.067983,6893627.38,2829.07103,2041.075319,2043.933508,2041.575319,2052.566492,4.279349,-12.085123,1684295.003,1809.557368,1432.55312,1175.729527,4380.634766,930.777345,155.51156,6012,23.745185,20.05054,19.057496,21.043585,89.017957,0.990225,1095404.215,2279.031386,2195.665623,2279.531386,1900.834377,4.281093,-12.068428,263603.1938,788.040254,334.504732,857.659424,145.672748,151.917109,23.533914,19.702582,18.519216,20.885948,270.48131,0.98567,28392.08862,2012.921943,1779.50327,2013.421943,2316.99673,4.279161,-12.113778,106669.4326,679.649992,156.947596,440.708069,58.947804,150.472632,24.050419,20.141117,19.212927,21.069307,76.613005,0.989387,4490.670806,1719.532313,2493.545689,1720.032313,1602.954311,4.276941,-12.03682,463980.4588,907.089012,511.504883,1329.697388,256.405498,152.307199,24.020352,20.144406,19.479079,20.809734,280.718988,0.994975,81805.99813,2442.816423,2073.938455,2443.316423,2022.561545,4.282311,-12.081415,76945.17217,656.588223,117.189388,368.381439,42.521543,150.103795,23.450006,20.104169,19.440281,20.768058,85.890191,0.995557,2677.445841,1294.165925,1467.748134,1294.665925,2628.751866,4.27388,-12.148327,3171889.855,1884.057406,1683.542043,7653.877441,1752.853991,159.647121,24.694592,20.567153,20.053691,21.080616,63.792648,0.993307,3562600.566,2761.372085,1711.924425,2761.872085,2384.575575,4.284691,-12.12023,1624741.93,1410.126932,1152.195517,4319.70459,897.867047,154.310686,23.14142,19.733812,18.098956,21.368668,87.639401,0.972735,1085339.98,2856.939147,1178.548495,2857.439147,2917.951505,4.285439,-12.177852,2096995.594,1570.19509,1335.500033,5577.892578,1158.844495,156.451292,23.26183,19.766632,17.959509,21.573754,81.155856,0.963775,1807233.459
cpt1m012-fa06-20201024-0166-e91.fits,0,59147.4077,2459147.408,2459147.412774,1.398466,26.883193,24,42,63,0.243996,0.03831,0.015441,0.066946,0.011085,0.852321,0.307693,0.437956,0.00023,0.000115,0.000098,0.000134,0.000095,0.000699,0.000303,0.000391,1059.871622,333.537907,157.527035,500.261546,116.847838,1219.832929,1016.407767,1119.505585,6906114.218,2829.288516,2041.309579,2043.063566,2041.809579,2053.436434,4.279348,-12.085198,1685065.372,1809.557368,1432.182002,1176.57209,4360.988281,931.203067,153.985363,5975,23.66757,19.773252,18.748928,20.797576,85.935134,0.989105,1148128.387,2279.18586,2194.814064,2279.68586,1901.685936,4.281092,-12.068497,264572.4998,785.790413,336.696014,857.970398,146.208407,149.395951,23.50469,19.459817,18.192418,20.727215,88.994174,0.983155,29869.36794,2013.052775,1778.698267,2013.552775,2317.801733,4.27916,-12.113846,106638.2764,675.541058,157.856099,454.881561,58.930586,148.749812,23.636452,19.952567,18.712249,21.192886,83.630177,0.983878,4682.06912,1719.76923,2492.614304,1720.26923,1603.885696,4.27694,-12.036901,462335.5673,904.570122,511.11081,1345.25061,255.496496,150.483664,23.847949,19.820197,19.140119,20.500275,279.102681,0.994794,86026.14352,2442.892417,2072.638458,2443.392417,2023.861542,4.282309,-12.081533,76555.49465,654.421432,116.981949,392.134613,42.306199,148.421809,23.127052,19.88472,19.23536,20.534079,83.54779,0.99552,2763.757767,1294.437073,1466.890694,1294.937073,2629.609306,4.27388,-12.14841,3177756.485,1884.310476,1686.429346,7618.752441,1756.096016,158.324452,24.376335,20.265106,19.746888,20.783323,62.845479,0.992325,3771156.33,2761.577459,1711.08191,2762.077459,2385.41809,4.28469,-12.120296,1624972.01,1409.307082,1153.029052,4398.761719,897.994193,152.28793,22.842121,19.418618,17.786477,21.050758,85.813253,0.971534,1143035.273,2857.194726,1177.688663,2857.694726,2918.811337,4.285439,-12.177921,2103385.724,1571.019122,1338.867041,5601.193359,1162.375817,154.614829,22.941773,19.506152,17.639804,21.3725,80.180622,0.959464,1904885.324
cpt1m012-fa06-20201024-0167-e91.fits,0,59147.40835,2459147.408,2459147.413423,1.394015,27.124852,24,42,63,0.244015,0.038388,0.015241,0.067251,0.010965,0.85321,0.307769,0.437329,0.00023,0.000115,0.000098,0.000134,0.000094,0.000699,0.000302,0.00039,1061.978723,334.620055,156.067796,503.079961,116.076703,1220.993039,1017.82154,1120.259138,6913967.693,2829.771663,2041.089493,2044.033618,2041.589493,2052.466382,4.279348,-12.085113,1687112.127,1809.557368,1430.736871,1179.191059,4401.122559,932.334148,152.759853,5948,23.853325,19.867977,18.86243,20.873525,87.669256,0.989738,1135151.498,2279.043036,2195.763641,2279.543036,1900.736359,4.281093,-12.068418,265414.9976,785.70929,337.803054,876.502075,146.673989,149.258842,23.4783,19.66433,18.482017,20.846643,274.378768,0.985303,29337.52559,2012.90466,1779.49268,2013.40466,2317.00732,4.279161,-12.11378,105376.8,673.820014,156.387162,433.38028,58.233467,147.809074,24.055725,19.824294,18.895317,20.753272,75.394399,0.988521,4640.477541,1719.561472,2493.425132,1720.061472,1603.074868,4.276941,-12.036834,464968.7163,904.439981,514.095712,1325.708862,256.95163,149.097579,24.150597,19.998076,19.253446,20.742707,280.127613,0.993716,84087.72185,2442.434695,2073.980138,2442.934695,2022.519862,4.282308,-12.081412,75812.58156,652.387388,116.20792,380.876434,41.89565,148.02565,23.487121,19.828251,19.847153,19.809349,315.796799,0.9953,2737.920058,1294.231198,1467.766121,1294.731198,2628.733879,4.27388,-12.148326,3183161.208,1885.699604,1688.053177,7822.395996,1759.082781,156.933481,24.507907,20.331139,19.826625,20.835653,63.615066,0.993279,3736741.167,2761.385413,1711.913618,2761.885413,2384.586382,4.28469,-12.120232,1627127.208,1408.96585,1154.837932,4371.23877,899.185202,150.87485,23.26095,19.541133,17.867608,21.214657,87.42974,0.970854,1121651.547,2856.945592,1178.569754,2857.445592,2917.930246,4.285438,-12.17785,2103679.277,1570.528543,1339.472171,5791.648438,1162.53804,153.674362,23.3217,19.582298,17.67386,21.490735,82.155746,0.959779,1876501.352
cpt1m012-fa06-20201024-0168-e91.fits,0,59147.40899,2459147.409,2459147.414071,1.389563,27.299543,24,42,63,0.244654,0.038172,0.015423,0.067376,0.011031,0.8509,0.308045,0.438389,0.000231,0.000115,0.000098,0.000134,0.000095,0.000698,0.000303,0.000392,1061.321901,332.192606,157.328467,502.919524,116.376706,1218.97001,1016.294162,1119.260849,6895741.325,2826.773202,2041.338209,2043.634674,2041.838209,2052.865326,4.279349,-12.085123,1687073.377,1809.557368,1431.268708,1178.725817,4241.630859,932.312734,152.871985,6032,24.088939,19.986893,19.042879,20.930907,87.149554,0.991028,1105617.078,2279.239732,2195.349342,2279.739732,1901.150658,4.281092,-12.068429,263226.7899,785.010699,335.316181,829.787964,145.464739,149.400103,23.814709,19.676236,18.516393,20.836078,272.985393,0.986046,28630.60182,2013.044506,1779.319888,2013.544506,2317.180112,4.27916,-12.113764,106352.7675,674.584549,157.656691,431.293335,58.772808,147.595258,24.078814,19.877422,18.883438,20.871407,78.543659,0.988269,4638.111956,1719.724508,2492.966785,1720.224508,1603.533215,4.276941,-12.03685,464607.6108,903.975359,513.960482,1323.593628,256.752076,149.448979,24.256308,20.084307,19.540607,20.628006,281.009685,0.996594,83388.05934,2442.94823,2073.250319,2443.44823,2023.249681,4.28231,-12.081457,76069.90555,652.90809,116.509363,368.816925,42.037852,147.815279,23.452174,19.686693,19.543735,19.829651,305.922534,0.997828,2674.642464,1294.440659,1467.478514,1294.940659,2629.021486,4.27388,-12.148323,3170125.312,1882.475122,1684.019765,7451.037109,1751.878867,157.351591,24.83826,20.506955,19.996121,21.017789,63.53941,0.99318,3567654.451,2761.569908,1711.566085,2762.069908,2384.933915,4.28469,-12.120236,1623948.915,1408.287596,1153.137271,4219.605469,897.428809,152.125972,23.42355,19.670726,18.073494,21.267958,86.794946,0.973643,1091698.303,2857.13555,1178.256172,2857.63555,2918.243828,4.285438,-12.177849,2101667.098,1569.605111,1338.978246,5535.719727,1161.426067,153.79817,23.318737,19.678325,17.907024,21.449626,81.699687,0.965275,1838491.128
cpt1m012-fa06-20201024-0169-e91.fits,0,59147.40964,2459147.41,2459147.414719,1.385208,27.208842,24,42,63,0.244862,0.038298,0.015438,0.067019,0.010921,0.853452,0.307498,0.437511,0.00023,0.000115,0.000098,0.000134,0.000094,0.000699,0.000302,0.00039,1063.630033,333.953528,157.593448,501.706957,115.695417,1221.174146,1017.438655,1120.518042,6915372.089,2830.008765,2040.927611,2043.902225,2041.427611,2052.597775,4.279349,-12.085133,1693310.174,1809.557368,1433.283841,1181.419985,4393.552734,935.759321,153.266857,5995,23.927244,19.742669,18.77396,20.711378,89.134284,0.990407,1164329.848,2278.881975,2195.706192,2279.381975,1900.793808,4.281093,-12.068431,264842.5447,785.611109,337.116598,879.357239,146.357639,149.37245,23.700009,19.537221,18.441985,20.632457,273.747982,0.987292,29768.46704,2012.716751,1779.365411,2013.216751,2317.134589,4.279161,-12.113798,106758.5186,676.019644,157.922214,435.650085,58.997035,148.19165,23.921806,20.009446,18.762839,21.256053,88.3597,0.984544,4713.005463,1719.363822,2493.385271,1719.863822,1603.114729,4.276941,-12.036844,463463.4247,904.092898,512.6281,1333.172607,256.119774,150.129334,24.09564,19.729184,19.118137,20.340231,282.459489,0.995344,86980.74036,2442.306574,2073.781783,2442.806574,2022.718217,4.282308,-12.08144,75521.4483,652.028877,115.825312,397.618286,41.734763,148.418783,23.4239,19.688399,19.020681,20.356117,285.692067,0.993702,2762.829291,1294.086137,1467.858645,1294.586137,2628.641355,4.273881,-12.148318,3184295.592,1885.708924,1688.646403,7474.924316,1759.709666,157.931403,24.707934,20.237908,19.735994,20.739823,64.276754,0.993674,3792129.875,2761.149021,1711.781633,2761.649021,2384.718367,4.28469,-12.120252,1626361.841,1409.120858,1154.167743,4566.659668,898.762244,152.014438,23.334357,19.419711,17.771806,21.067616,87.486483,0.971388,1144301.679,2856.811731,1178.539318,2857.311731,2917.960682,4.285438,-12.177857,2104714.655,1570.805484,1339.895153,5641.119141,1163.110213,153.885847,23.2603,19.471435,17.695336,21.247534,81.317992,0.964065,1912415.981
