Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
elp1m008-fa05-20201118-0396-e91.fits,24,0,59172.8888,2459172.889,2459172.891309,1.624389,37.76881,28,53,80,0.089738,0.056895,0.081577,0.058045,0.073082,0.688979,1.005141,0.099858,0.000262,0.000247,0.000258,0.000249,0.000255,0.000794,0.001154,0.000287,342.528081,230.315152,315.984455,233.346374,286.933995,867.307208,871.233422,348.083614,5580883.991,3201.606379,2001.955171,2039.13335,2002.455171,2057.36665,10.108078,74.827792,500817.3849,2463.00864,1433.615092,349.338806,1381.291016,203.335618,503.11282,9696,33.248857,27.180456,28.148885,26.212027,4.906401,0.994783,39092.08477,1862.509808,1925.345516,1863.009808,2171.154484,10.111857,74.840416,317522.4219,1366.556598,232.352193,1086.434937,128.916487,502.24754,33.536364,26.993429,28.398017,25.588841,5.603369,0.988805,15962.91192,1891.287763,1754.100543,1891.787763,2342.399457,10.110967,74.85888,455270.3292,1416.930043,321.307556,1305.425171,184.843172,503.936273,33.5711,27.573292,28.363356,26.783227,9.800566,0.996306,30520.38015,1684.269576,1709.213693,1684.769576,2387.286307,10.11666,74.864179,323940.5937,1375.744561,235.465655,1105.216919,131.522313,507.60296,33.552672,26.615515,27.845445,25.385585,8.435673,0.990712,17993.13578,1703.860704,2269.250337,1704.360704,1827.249663,10.116414,74.803545,407859.3984,1402.050382,290.902098,1251.556152,165.593978,504.166646,33.044629,26.678761,27.811888,25.545633,7.112274,0.992348,27676.96738,1449.969794,1456.650139,1450.469794,2639.849861,10.123011,74.891969,2276589.101,1963.065223,1159.711392,4324.369141,924.312267,508.818199,33.951988,27.329905,28.16001,26.4998,13.774314,0.995314,775724.7196,1935.488501,2378.600822,1935.988501,1717.899178,10.110103,74.791215,2797595.78,2087.952767,1339.875032,5412.253418,1135.844891,504.672692,33.011602,26.942742,28.017633,25.867852,3.444001,0.993561,1234614.427,2765.141234,1569.440337,2765.641234,2527.059663,10.086703,74.87663,506699.1105,1427.274177,355.011755,1402.619751,205.723643,495.408881,33.629969,27.020517,27.882694,26.158339,355.501796,0.995834,40376.27621
elp1m008-fa05-20201118-0397-e91.fits,25,0,59172.89015,2459172.89,2459172.892655,1.620164,38.295122,28,53,80,0.090518,0.056974,0.081459,0.05866,0.073019,0.689502,1.005791,0.099441,0.000261,0.000245,0.000257,0.000248,0.000253,0.000791,0.00115,0.000285,346.956533,232.186147,317.181081,236.800457,288.498356,871.246481,874.898213,348.665708,5592215.678,3194.522614,2002.321464,2039.057411,2002.821464,2057.442589,10.108055,74.827817,506196.1375,2463.00864,1430.018671,353.978691,1469.904907,205.519432,496.615202,9546,33.430947,27.129973,27.98066,26.279286,355.763122,0.995988,41124.24557,1862.914984,1925.329117,1863.414984,2171.170883,10.111832,74.84043,318611.1356,1360.099174,234.255811,1089.564697,129.358513,495.755298,33.499639,27.092178,28.45215,25.732205,0.676997,0.989966,16504.36778,1891.803509,1754.116019,1892.303509,2342.383981,10.110939,74.858883,455538.5365,1412.438226,322.519264,1327.463013,184.952066,497.620657,33.725846,27.446617,28.258863,26.634371,8.123313,0.996206,32155.76258,1684.524386,1709.222849,1685.024386,2387.277151,10.116637,74.864182,328037.3416,1372.557455,238.997166,1124.673218,133.185624,500.250047,33.624098,26.616004,27.712814,25.519194,6.049147,0.992919,18937.30329,1704.305313,2269.22314,1704.805313,1827.27686,10.116387,74.803575,408338.7241,1396.040184,292.49783,1275.343994,165.788588,497.621342,33.264063,26.686695,27.691975,25.681415,1.663751,0.994321,28767.66634,1450.274213,1456.59195,1450.774213,2639.90805,10.122984,74.891968,2282236.956,1957.56216,1165.856698,4448.286133,926.605339,501.237596,33.896604,27.32778,27.99351,26.662049,14.175706,0.996939,803559.4528,1935.777637,2378.551299,1936.277637,1717.948701,10.110082,74.791252,2804180.915,2085.519767,1344.595701,5600.106934,1138.518505,498.709371,33.272151,26.960349,27.937817,25.982881,359.342315,0.994753,1272754.566,2765.458397,1569.473196,2765.958397,2527.026804,10.086691,74.876625,505797.8077,1422.509198,355.567337,1436.362183,205.357707,489.74512,33.878815,26.920558,27.663433,26.177684,347.71601,0.996323,41701.20004
elp1m008-fa05-20201118-0398-e91.fits,26,0,59172.89149,2459172.891,2459172.893998,1.615994,34.146783,28,53,80,0.089759,0.057226,0.081685,0.058053,0.073185,0.690792,1.00248,0.099892,0.000259,0.000244,0.000255,0.000246,0.000252,0.000789,0.00114,0.000284,346.39776,234.416504,319.830397,235.981853,290.699534,875.200204,879.022472,351.928178,5607139.123,3188.826255,2001.787288,2039.034346,2002.287288,2057.465654,10.108067,74.827712,503293.3538,2463.00864,1424.462542,353.321578,1421.256348,204.34088,492.379907,9655,33.244043,27.003021,27.784822,26.221219,0.121758,0.996653,43547.42731,1862.292712,1925.223861,1862.792712,2171.276139,10.111848,74.840337,320872.7348,1356.596254,236.527806,1132.133301,130.276739,491.436393,1.492978,26.907498,28.155898,25.659098,359.768199,0.991426,17852.63137,1891.149436,1753.994419,1891.649436,2342.505581,10.110955,74.858798,458016.7491,1408.172919,325.256041,1345.348022,185.958239,493.002855,33.463657,27.301431,27.877023,26.725838,13.0625,0.997796,34616.27791,1683.984159,1709.149619,1684.484159,2387.350381,10.116652,74.864093,325511.2938,1366.912704,238.136125,1111.371704,132.160029,495.470756,33.290809,26.162766,27.259672,25.065861,6.039838,0.992673,20409.09,1703.902488,2269.189665,1704.402488,1827.310335,10.116398,74.803464,410357.2943,1392.195381,294.755535,1265.741699,166.608142,492.946352,33.059621,26.522753,27.373099,25.672407,2.023749,0.995876,31049.03504,1449.826053,1456.456706,1450.326053,2640.043294,10.122998,74.891894,2290859.25,1955.424098,1171.540871,4489.836426,930.106055,496.530916,33.542897,27.170971,27.82002,26.521922,13.19781,0.997159,866923.0592,1935.382649,2378.544883,1935.882649,1717.955117,10.110091,74.791134,2807041.097,2081.469882,1348.585978,5548.067383,1139.67976,494.620443,33.299945,26.790666,27.687046,25.894286,359.398143,0.99553,1368621.507,2765.15643,1569.369853,2765.65643,2527.130147,10.08669,74.876538,509238.775,1418.595295,358.973963,1436.868652,206.754766,486.171718,33.485195,26.771607,27.396632,26.146582,345.497196,0.997153,45613.51119
elp1m008-fa05-20201118-0399-e91.fits,27,0,59172.89283,2459172.893,2459172.895339,1.611868,33.721156,28,53,80,0.089964,0.057153,0.080886,0.058735,0.073637,0.688402,1.004809,0.100203,0.000259,0.000244,0.000255,0.000247,0.000252,0.000788,0.001144,0.000284,346.738273,234.097425,317.087098,238.270712,292.179973,874.044392,877.980471,352.300192,5599418.512,3187.652154,2001.933676,2039.202824,2002.433676,2057.297176,10.108058,74.827885,503744.4911,2463.00864,1424.22445,353.697404,1494.917114,204.524045,491.920216,9707,33.229042,26.912035,27.915368,25.908701,0.54597,0.994454,43115.09848,1862.755848,1925.276747,1863.255848,2171.223253,10.111831,74.840521,320026.0529,1354.869447,236.204347,1119.23938,129.93298,490.771121,33.546676,26.987388,28.459643,25.515132,3.400435,0.987998,17242.34449,1891.382205,1754.164184,1891.882205,2342.335816,10.110945,74.858972,452914.4324,1404.895672,322.382965,1345.203857,183.88666,492.834986,33.645587,27.240944,28.241705,26.240183,5.321367,0.994426,33027.44953,1684.243951,1709.389119,1684.743951,2387.110881,10.116642,74.864256,328879.1188,1367.518168,240.493418,1158.669067,133.527391,494.765367,33.455073,26.473894,27.58745,25.360337,8.881821,0.992224,19891.38307,1704.022813,2269.384424,1704.522813,1827.115576,10.116389,74.803625,412324.667,1391.542447,296.307646,1353.843384,167.40691,492.429785,1.029787,26.496089,27.610286,25.381892,0.561415,0.992949,30348.07617,1450.097841,1456.877925,1450.597841,2639.622075,10.12299,74.892037,2283017.006,1953.305141,1168.796907,4744.066895,926.922045,495.243986,33.818417,27.168343,28.024228,26.312459,10.919245,0.995402,839104.6113,1935.565781,2378.812035,1936.065781,1717.687965,10.11008,74.79129,2806424.488,2081.367378,1348.356142,6061.47998,1139.429412,494.191135,33.09148,26.797272,27.913107,25.681436,0.418281,0.993087,1335928.027,2765.367664,1569.657762,2765.867664,2526.842238,10.086678,74.87672,509977.0175,1419.026116,359.385223,1519.705566,207.054498,486.858559,33.8064,26.832785,27.772566,25.893004,351.649537,0.994665,44000.24792
elp1m008-fa05-20201118-0400-e91.fits,28,0,59172.89417,2459172.894,2459172.896680,1.60778,36.817424,28,53,80,0.090185,0.057555,0.081632,0.057778,0.073521,0.691432,1.002218,0.0997,0.000263,0.000248,0.000259,0.000249,0.000255,0.000797,0.00115,0.000288,343.247985,231.727406,315.167277,231.667615,287.820575,867.576984,871.136361,346.42175,5599409.446,3213.308972,2002.349751,2039.49087,2002.849751,2057.00913,10.108023,74.827926,504981.1135,2463.00864,1442.360843,350.107337,1582.046509,205.026123,510.332593,9659,32.669366,26.493551,27.21916,25.767941,6.129168,0.996863,48135.98,1862.745254,1925.630373,1863.245254,2170.869627,10.111808,74.840563,322275.6379,1378.401487,233.803896,1184.703369,130.846329,509.929204,32.588946,26.507746,27.682534,25.332957,3.724936,0.99204,19667.91082,1891.618216,1754.308729,1892.118216,2342.191271,10.110914,74.85904,457092.2689,1426.398027,320.452118,1403.022583,185.582893,511.529406,32.591545,26.805471,27.474236,26.136707,13.756146,0.996839,37563.68481,1684.53595,1709.50571,1685.03595,2386.99429,10.116611,74.864333,323522.0113,1384.095888,233.742484,1199.209595,131.352366,515.046073,32.69864,25.723509,26.724759,24.722258,7.735666,0.993495,22144.07788,1704.303462,2269.512168,1704.803462,1826.987832,10.116362,74.803685,411674.671,1410.671704,291.828829,1413.306763,167.143007,511.778622,32.418778,26.083411,26.938411,25.228412,7.916019,0.995366,33626.16951,1450.212105,1456.932155,1450.712105,2639.567845,10.122964,74.892133,2288954.335,1969.480717,1162.212107,5044.36084,929.332645,514.518057,32.87581,26.673741,27.2283,26.119182,17.645726,0.997407,950961.6758,1935.781127,2378.926461,1936.281127,1717.573539,10.110053,74.791343,2802805.698,2093.127732,1339.051437,6342.762207,1137.960157,512.634791,32.270226,26.355533,27.20537,25.505697,4.429286,0.995749,1498496.998,2765.559416,1569.752508,2766.059416,2526.747492,10.086641,74.876777,507649.4132,1437.120923,353.240569,1573.720581,206.109473,503.841936,32.704926,26.228584,26.790897,25.666271,351.077964,0.997973,49803.7024
elp1m008-fa05-20201118-0401-e91.fits,29,0,59172.89552,2459172.896,2459172.898026,1.603736,37.612853,28,53,80,0.089843,0.057027,0.08149,0.058103,0.073716,0.692049,1.000835,0.099857,0.000267,0.000252,0.000263,0.000254,0.000259,0.000804,0.001158,0.000292,337.020814,226.327701,309.799942,228.88004,284.296889,860.904896,864.114587,342.512501,5608332.167,3244.923547,2001.649657,2039.350459,2002.149657,2057.149541,10.108035,74.827924,503871.8881,2463.00864,1466.376799,343.616926,1562.914551,204.57577,531.289449,9737,33.032086,26.584894,27.600689,25.569099,6.694949,0.993847,45003.11761,1862.482358,1925.522998,1862.982358,2170.977002,10.111808,74.840554,319828.191,1400.951378,228.29357,1171.15979,129.852647,529.731703,33.069511,26.629827,28.050784,25.208869,7.160485,0.987938,18093.59,1891.0239,1754.31334,1891.5239,2342.18666,10.110925,74.85902,457021.6319,1451.322899,314.900035,1448.459106,185.554214,532.599172,32.910766,26.93885,27.7687,26.108999,15.046909,0.994939,35511.25336,1683.948231,1709.586745,1684.448231,2386.913255,10.116621,74.864302,325862.8612,1411.188501,230.913773,1267.985596,132.302768,535.483836,33.044092,25.669391,26.797312,24.54147,12.629799,0.990594,21277.30583,1703.741223,2269.586291,1704.241223,1826.913709,10.116369,74.803654,413422.6968,1434.385293,288.222906,1464.262573,167.852719,532.882846,32.739449,26.18594,27.231273,25.140607,7.297928,0.993215,32516.45017,1449.620964,1456.852271,1450.120964,2639.647729,10.122975,74.892116,2293810.808,1986.485433,1154.708094,4990.035645,931.30441,534.954253,33.262752,26.751202,27.539474,25.962931,17.74206,0.994771,901889.715,1935.218643,2378.866955,1935.718643,1717.633045,10.11006,74.791331,2805336.892,2111.201217,1328.787076,6121.964355,1138.98784,533.366571,32.898603,26.408189,27.471937,25.344441,7.31176,0.99309,1407550.76,2765.042708,1569.6501,2765.542708,2526.8499,10.08665,74.876784,509184.4669,1458.161128,349.196297,1583.552124,206.732716,523.90574,33.128139,26.508152,27.292016,25.724287,358.936183,0.996504,46262.41947
elp1m008-fa05-20201118-0402-e91.fits,30,0,59172.89686,2459172.897,2459172.899368,1.599734,33.185007,28,53,80,0.090592,0.057775,0.082156,0.057998,0.073386,0.68909,1.004731,0.099934,0.000271,0.000256,0.000268,0.000257,0.000264,0.000808,0.001175,0.000297,334.182104,225.426057,306.939531,225.466273,278.452108,852.596879,855.235757,336.706088,5596126.922,3270.462253,2001.866868,2039.658342,2002.366868,2056.841658,10.108061,74.827887,506964.6263,2463.00864,1487.818066,340.743696,1577.008057,205.831445,551.029962,9584,32.338762,26.372608,27.411531,25.333685,3.133928,0.993737,48398.70541,1862.366917,1925.97444,1862.866917,2170.52556,10.111842,74.840504,323314.9613,1421.738667,227.408151,1214.146973,131.268302,549.51508,32.405726,26.267686,28.038214,24.497159,3.905226,0.981652,19772.45383,1891.231794,1754.586504,1891.731794,2341.913496,10.110948,74.858985,459755.5373,1473.574368,312.000227,1500.304199,186.6642,551.462138,1.32824,26.701919,27.663393,25.740446,10.956272,0.99399,37506.83206,1684.111083,1709.707038,1684.611083,2386.792962,10.116645,74.864288,324563.13,1426.968269,227.449437,1240.849365,131.775068,553.443902,32.419952,25.383766,26.780497,23.987034,4.682587,0.987635,22202.19655,1703.720538,2269.710878,1704.220538,1826.789122,10.116401,74.803648,410678.1778,1455.201718,282.213918,1396.150879,166.738424,551.700533,32.200439,25.901869,27.244935,24.558803,5.03406,0.988966,33535.68245,1449.815729,1457.116435,1450.315729,2639.383565,10.122996,74.892088,2283024.973,1995.576358,1144.042905,4933.650391,926.92528,552.505774,32.591967,26.497705,27.439446,25.555964,13.135282,0.993732,942035.0967,1935.337757,2379.099447,1935.837757,1717.400553,10.11009,74.791309,2804666.812,2125.632358,1319.450563,6100.171875,1138.715783,553.729395,32.096778,26.148045,27.317652,24.978438,3.258079,0.991925,1488728.31,2765.148252,1570.0708,2765.648252,2526.4292,10.086679,74.876708,508435.1365,1481.649563,343.154784,1554.739624,206.428483,544.768026,32.48534,26.197607,27.170408,25.224805,357.620624,0.994462,48963.76391
elp1m008-fa05-20201118-0403-e91.fits,31,0,59172.89821,2459172.898,2459172.900719,1.595767,33.268091,28,53,80,0.090478,0.057229,0.081518,0.057704,0.073208,0.689639,1.004341,0.099819,0.000271,0.000257,0.000267,0.000258,0.000264,0.000811,0.001176,0.000297,333.421494,223.036612,304.776485,223.501246,277.564,850.803491,853.700092,335.644952,5598847.518,3278.024519,2001.716054,2038.791383,2002.216054,2057.708617,10.108044,74.827985,506573.6003,2463.00864,1490.088808,339.962019,1584.980225,205.672685,554.733876,9614,32.989193,26.814214,27.818243,25.810186,348.422945,0.993385,46739.25813,1862.443619,1925.15081,1862.943619,2171.34919,10.11182,74.840592,320418.937,1424.318949,224.962911,1204.178833,130.092494,554.386964,1.568301,26.707087,28.06076,25.353414,352.172862,0.988974,18940.77784,1891.003314,1753.704047,1891.503314,2342.795953,10.110936,74.859082,456406.3526,1473.477517,309.747755,1500.69043,185.304406,556.166028,33.200214,27.131785,28.000985,26.262586,352.913817,0.995642,36485.04573,1683.79744,1708.907756,1684.29744,2387.592244,10.116635,74.864369,323076.1303,1433.093242,225.439714,1233.59021,131.171335,559.293755,33.0599,26.059346,27.283247,24.835445,352.735608,0.990626,21266.77061,1703.598407,2268.870317,1704.098407,1827.629683,10.116382,74.803734,409882.2828,1457.082909,281.303336,1435.563599,166.415284,556.093456,32.987661,26.303899,27.287468,25.320331,348.5666,0.993431,32740.38375,1449.614434,1456.220834,1450.114434,2640.279166,10.122985,74.892172,2285211.222,2002.933276,1140.932276,4916.153809,927.812913,558.846412,33.318105,26.946047,27.771954,26.120139,355.806147,0.996168,916523.7825,1935.30422,2378.345248,1935.80422,1718.154752,10.110067,74.791392,2805487.089,2127.613432,1318.607528,6258.991211,1139.048821,556.939188,32.788458,26.612072,27.691341,25.532803,348.710984,0.992309,1456208.108,2765.000944,1569.184511,2765.500944,2527.315489,10.086665,74.876833,508149.2073,1485.585448,342.053167,1571.265381,206.312393,548.982883,33.047892,26.611239,27.483058,25.73942,341.543589,0.993299,48002.09739
elp1m008-fa05-20201118-0404-e91.fits,32,0,59172.89956,2459172.9,2459172.902063,1.591844,37.200904,28,53,80,0.090181,0.05716,0.082079,0.058146,0.072912,0.689244,1.006026,0.09948,0.000269,0.000255,0.000266,0.000256,0.000262,0.000806,0.001172,0.000295,334.666442,224.475708,308.800024,227.210132,278.439742,855.155622,858.193364,337.785985,5599958.516,3261.080953,2001.821885,2039.342169,2002.321885,2057.157831,10.10806,74.827885,505009.4556,2463.00864,1480.058703,341.209071,1551.188965,205.037631,543.710948,9652,32.894543,26.910043,27.601649,26.218437,1.57404,0.997353,45390.89794,1862.216117,1925.640657,1862.716117,2170.859343,10.111843,74.840486,320093.0989,1413.72283,226.418568,1231.255249,129.960201,543.007626,33.20164,26.784821,28.247856,25.321786,4.557617,0.987831,18510.28462,1891.157302,1754.349407,1891.657302,2342.150593,10.11095,74.858944,459638.3696,1464.201597,313.917408,1469.667358,186.616629,544.251659,33.106223,27.317632,28.064312,26.570952,12.637722,0.996351,35658.17557,1684.034423,1709.47002,1684.534423,2387.02998,10.116643,74.864231,325613.8554,1420.495757,229.225504,1233.31311,132.20167,547.120971,32.98445,26.258981,27.2148,25.303162,6.978441,0.994388,20935.57645,1703.680194,2269.612036,1704.180194,1826.887964,10.11639,74.803625,408306.2034,1447.002322,282.173841,1445.042114,165.775384,545.509614,32.976123,26.432214,27.383332,25.481095,7.085015,0.994505,31963.77833,1449.719809,1456.854275,1450.219809,2639.645725,10.122993,74.891998,2284890.227,1993.900831,1145.939754,4757.077637,927.682587,547.377649,33.243533,27.09321,27.782146,26.404274,15.782876,0.996442,894523.6165,1935.091909,2378.831461,1935.591909,1717.668539,10.110088,74.791327,2808390.653,2119.628733,1324.944605,6242.336914,1140.22769,545.673556,32.746565,26.723836,27.685099,25.762572,1.444238,0.994825,1417395.182,2764.979487,1569.862928,2765.479487,2526.637072,10.086705,74.8767,506677.6359,1471.79567,344.258137,1567.161865,205.714924,536.708656,33.186068,26.761514,27.49025,26.032778,353.251164,0.996868,46547.78345
elp1m008-fa05-20201118-0405-e91.fits,33,0,59172.9009,2459172.901,2459172.903410,1.587974,33.68147,28,53,80,0.090236,0.057251,0.081556,0.057715,0.073356,0.690492,1.002313,0.100069,0.000269,0.000255,0.000266,0.000256,0.000262,0.000808,0.001168,0.000294,335.099054,224.928915,306.612512,225.210856,279.476805,854.563046,857.970991,339.811833,5608173.116,3267.681422,2001.465924,2038.813974,2001.965924,2057.686026,10.108063,74.827875,506060.3338,2463.00864,1481.115566,341.675117,1547.671631,205.464295,545.798864,9784,32.920376,27.013762,27.922733,26.10479,358.261862,0.995465,44672.88441,1862.168551,1924.989746,1862.668551,2171.510254,10.111837,74.840489,321076.2999,1415.144516,226.885874,1162.820923,130.359388,545.528311,1.43599,26.988091,28.294536,25.681647,4.181887,0.990469,18134.48199,1890.92578,1753.753448,1891.42578,2342.746552,10.110949,74.858941,457379.2618,1467.719238,311.625855,1442.25708,185.699414,547.754174,33.188183,27.156359,27.8409,26.471818,6.996557,0.997304,35463.97695,1683.790241,1708.854628,1684.290241,2387.645372,10.116643,74.864231,323677.035,1424.790065,227.175247,1226.795776,131.415306,550.748159,32.861721,26.090655,27.18786,24.99345,4.593166,0.992767,21100.2055,1703.373489,2268.811798,1703.873489,1827.688202,10.116392,74.803646,411392.8099,1452.362621,283.257641,1401.256836,167.02857,547.616919,32.83756,26.419309,27.298969,25.539649,1.442535,0.995564,31845.24424,1449.54341,1456.271734,1450.04341,2640.228266,10.12299,74.891995,2290693.815,2000.718976,1144.935317,5037.623535,930.038887,550.648533,33.168174,27.05522,27.718695,26.391744,10.602853,0.997236,891423.3426,1935.059999,2378.262826,1935.559999,1718.237174,10.110082,74.791322,2807325.972,2122.787483,1322.471512,6147.119629,1139.795422,547.575066,32.816232,26.759309,27.721181,25.797436,358.859112,0.994837,1395877.798,2764.831806,1569.061728,2765.331806,2527.438272,10.086702,74.876716,510153.3283,1472.629879,346.423318,1582.007935,207.126081,537.854382,33.022624,26.788354,27.439085,26.137622,352.018459,0.99745,46449.47456
elp1m008-fa05-20201118-0406-e91.fits,34,0,59172.90225,2459172.902,2459172.904754,1.58415,37.188404,28,53,80,0.090004,0.05716,0.081725,0.058066,0.073289,0.688499,1.007001,0.099503,0.000271,0.000257,0.000268,0.000258,0.000264,0.000809,0.001179,0.000296,332.195725,222.739095,305.422855,225.171641,277.576599,851.297708,854.377291,335.95445,5600955.177,3275.95681,2001.614245,2038.990749,2002.114245,2057.509251,10.108045,74.827831,504108.7465,2463.00864,1488.5852,338.649576,1540.608154,204.671936,554.081901,9829,32.954165,27.002511,27.88083,26.124192,357.559976,0.995746,43537.27953,1862.089945,1925.109163,1862.589945,2171.390837,10.111825,74.840457,320152.9509,1425.095274,224.653717,1164.187622,129.984502,553.990039,33.139402,26.810204,28.288553,25.331856,0.849196,0.987901,18002.47717,1891.0511,1753.887541,1891.5511,2342.612459,10.110931,74.858911,457737.2338,1474.592791,310.416026,1472.194336,185.844754,556.053691,33.046749,27.434637,28.221976,26.647299,8.823736,0.996378,33643.30976,1684.077548,1709.19138,1684.577548,2387.30862,10.116621,74.864184,325224.2906,1431.7585,227.150243,1194.476196,132.043504,559.13828,33.028045,26.365082,27.34141,25.388755,9.197005,0.993925,20274.70365,1703.391412,2269.035259,1703.891412,1827.464741,10.116381,74.803598,410485.6602,1459.199649,281.308771,1358.26062,166.66026,555.893153,32.618927,26.482532,27.572602,25.392463,2.192735,0.993206,31039.85611,1449.615659,1456.532115,1450.115659,2639.967885,10.122974,74.891968,2283834.129,2002.9065,1140.259982,4729.508301,927.253803,559.222397,33.257109,27.193322,27.842895,26.54375,10.552288,0.997381,853358.2342,1935.072912,2378.443578,1935.572912,1718.056422,10.11007,74.791271,2810246.342,2128.016637,1320.59416,6130.790039,1140.981114,556.338183,32.605551,26.825494,27.756036,25.894951,357.388923,0.995158,1365185.732,2764.801597,1569.517528,2765.301597,2526.982472,10.086682,74.876638,506874.7058,1480.47417,342.373218,1599.774292,205.794936,546.935168,33.175818,26.843327,27.597942,26.088712,351.169245,0.996524,44859.54371
