Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,Variance_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7
elp1m008-fa05-20201021-0185-e91.fits,0,59144.76838,2459144.768,2459144.770701,1.770046,21.481935,23,37,56,0.170239,0.016654,0.01842,0.214155,0.38157,0.57814,0.221135,0.000252,0.000163,0.000166,0.000314,0.000448,0.000621,0.000319,676.340221,101.983874,111.288483,681.268348,852.088783,931.554959,693.523839,5416233.013,2869.042672,1986.420727,2027.249357,1986.920727,2069.250643,4.337664,84.900532,922054.0922,1661.902514,1272.803113,724.427905,4385.838867,554.818399,311.987756,4784,18.399201,16.968916,17.620438,16.317394,10.676287,0.993222,630155.1198,2282.359254,2055.033219,2282.859254,2041.466781,4.313806,84.895871,90203.39972,883.195311,102.133015,705.728271,54.277191,307.465704,18.528414,17.542619,18.51634,16.568899,11.777731,0.985424,5975.76725,1844.221643,1755.5875,1844.721643,2340.9125,4.34818,84.930624,99764.46952,894.890159,111.482363,758.479675,60.030278,312.88126,18.459159,17.039267,17.811047,16.267486,16.827517,0.988205,7579.382997,1556.914889,2919.996554,1557.414889,1176.503446,4.375314,84.806055,955324.7931,1290.438825,740.31002,4648.611816,574.838046,313.80321,17.846566,16.839856,17.7961,15.883611,9.456931,0.98568,711715.8218,1354.398175,2713.580827,1354.898175,1382.919173,4.39087,84.829183,1495886.298,1484.745019,1007.503833,7202.358398,900.104721,316.031725,17.783887,16.833965,17.747521,15.920409,10.764887,0.986466,1734467.534,3127.845087,1243.13255,3128.345087,2853.36745,4.240563,84.977653,1984198.225,1637.666495,1211.600916,8934.31543,1193.931779,311.922583,18.801831,17.280095,17.687494,16.872696,352.979237,0.99764,2758563.93,843.102254,1395.484257,843.602254,2701.015743,4.429163,84.973402,980823.6972,1296.053305,756.777281,4515.602051,590.181247,312.046736,18.885651,17.340605,18.018567,16.662642,18.223959,0.990579,666779.1991
elp1m008-fa05-20201021-0186-e91.fits,0,59144.76939,2459144.769,2459144.771707,1.769035,21.602922,23,37,56,0.170007,0.01646,0.018493,0.215125,0.379887,0.578943,0.220991,0.000253,0.000165,0.000167,0.000315,0.000447,0.000623,0.000319,672.983185,99.910518,110.997934,682.72796,849.288119,929.660398,691.682182,5424646.231,2878.897756,1986.153896,2026.850023,1986.653896,2069.649977,4.337669,84.90054,922227.5935,1661.902514,1279.974813,720.504485,4416.941406,554.922798,318.744272,4763,18.560388,17.117669,17.726556,16.508782,10.623656,0.994188,615171.5626,2282.135698,2054.781689,2282.635698,2041.718311,4.313809,84.89586,89288.182,892.424341,100.051262,722.1651,53.726486,315.059295,18.388405,17.448194,17.752988,17.143401,25.523368,0.996914,5897.289102,1844.077682,1755.049643,1844.577682,2341.450357,4.348171,84.930646,100320.2334,902.233216,111.191022,759.10675,60.364692,318.816084,18.923529,17.196042,17.90665,16.485435,10.236908,0.992244,7317.281213,1556.782284,2919.585714,1557.282284,1176.914286,4.375312,84.806075,960375.9412,1293.281468,742.588497,4869.717773,577.877423,318.092986,17.910775,16.921134,17.866622,15.975646,9.498605,0.986118,702122.8945,1354.163696,2713.06289,1354.663696,1383.43711,4.390873,84.829216,1493421.471,1488.554797,1003.269395,6882.182617,898.621585,321.232469,18.164821,17.036764,17.90775,16.165778,11.984084,0.987544,1661423.303,3127.683468,1242.891243,3128.183468,2853.608757,4.24056,84.977625,1989026.706,1645.258579,1208.944741,8292.1875,1196.837173,319.37865,18.819465,17.321293,17.687895,16.95469,2.140167,0.9982,2721226.554,842.710646,1394.778733,843.210646,2701.721267,4.429165,84.973451,981822.1124,1301.078076,754.621979,4338.950684,590.782013,317.068241,18.971139,17.437008,18.113777,16.760239,21.057341,0.989083,656614.2144
elp1m008-fa05-20201021-0187-e91.fits,0,59144.77039,2459144.77,2459144.772710,1.768025,21.298739,23,37,56,0.17019,0.016909,0.018665,0.214362,0.380502,0.580698,0.220233,0.000252,0.000164,0.000167,0.000315,0.000448,0.000624,0.000319,674.266759,103.013118,111.866055,681.100718,849.172984,930.418204,690.559622,5422084.177,2877.689775,1985.765749,2026.629989,1986.265749,2069.870011,4.337667,84.90054,922783.1764,1661.902514,1277.941046,722.085873,4718.387695,555.257104,316.906691,4819,18.324583,16.84982,17.547338,16.152302,7.579486,0.992667,650165.9265,2281.626462,2054.396888,2282.126462,2042.103112,4.313815,84.895881,91681.99563,888.671962,103.167422,723.399475,55.166891,311.97442,18.148396,17.665,18.516395,16.813605,15.680956,0.987316,6212.140177,1843.803168,1754.961791,1844.303168,2341.538209,4.348163,84.93063,101205.6467,903.107894,112.063738,844.352844,60.897463,317.083569,18.426537,16.810007,18.112053,15.507962,6.959065,0.974831,7942.342491,1556.179472,2919.383501,1556.679472,1177.116499,4.375321,84.806063,957117.2358,1292.667446,740.420314,5088.211914,575.916594,317.062687,17.533127,16.732855,17.602472,15.863239,8.260864,0.988309,733168.7874,1353.760034,2712.913214,1354.260034,1383.586786,4.390869,84.829197,1494465.945,1489.863934,1003.08888,7571.244629,899.250066,321.29314,17.848105,16.741815,17.654551,15.82908,9.962443,0.986628,1776473.685,3127.379942,1242.626613,3127.879942,2853.873387,4.240553,84.977646,1991900.183,1643.765886,1211.790681,9603.280273,1198.566201,315.845235,18.526985,17.024963,17.452221,16.597705,354.430288,0.997386,2947621.68,842.58789,1394.742149,843.08789,2701.757851,4.429152,84.97342,978600.8142,1299.403126,753.115638,4866.565918,588.843693,317.516888,18.680519,17.244796,17.904223,16.585369,20.90405,0.989503,683774.5149
elp1m008-fa05-20201021-0188-e91.fits,0,59144.7714,2459144.771,2459144.773720,1.767027,21.22921,23,37,56,0.169435,0.016311,0.018468,0.214576,0.379968,0.57942,0.221196,0.000251,0.000163,0.000165,0.000314,0.000446,0.000621,0.000318,675.214695,99.909139,111.945103,683.782991,851.861785,933.213097,695.209499,5434834.337,2874.151887,1985.185421,2027.074306,1985.685421,2069.425694,4.337671,84.900533,920853.2595,1661.902514,1273.883674,722.87076,4726.561523,554.095834,314.006143,4821,18.192392,16.772639,17.559521,15.985756,9.22545,0.990259,660097.9925,2281.182726,2054.971699,2281.682726,2041.528301,4.313809,84.895861,88647.09295,886.037783,100.048886,762.57312,53.34073,310.09617,18.1491,17.529411,18.076294,16.982528,9.422881,0.995662,6134.704296,1843.498621,1755.385569,1843.998621,2341.114431,4.348145,84.930623,100369.0027,895.018733,112.14179,824.781067,60.394037,313.602543,18.238525,17.094978,17.858085,16.331871,9.316881,0.991158,7968.310608,1555.729702,2919.772779,1556.229702,1176.727221,4.375312,84.806062,960156.3866,1291.584578,743.394124,5117.302734,577.745312,315.010823,17.733925,16.643552,17.666797,15.620307,6.771829,0.984124,749630.069,1353.205187,2713.285043,1353.705187,1383.214957,4.390868,84.829197,1496458.231,1487.542889,1005.993334,7684.61377,900.448864,318.22378,17.821836,16.661519,17.708935,15.614103,8.234256,0.982946,1800764.319,3126.781226,1243.202656,3127.281226,2853.297344,4.240563,84.977629,1993803.561,1642.115745,1214.167495,9515.236328,1199.711502,313.0161,18.626333,16.994461,17.488839,16.500083,0.016773,0.996621,2942010.366,842.000771,1394.958749,842.500771,2701.541251,4.429157,84.973433,984416.1589,1297.393686,758.764413,4969.680664,592.342903,312.613561,18.543621,17.044871,17.76219,16.327552,17.726436,0.989362,718396.0525
elp1m008-fa05-20201021-0189-e91.fits,0,59144.77241,2459144.772,2459144.774727,1.766036,21.587862,23,37,56,0.170377,0.016315,0.018636,0.214551,0.380221,0.579204,0.221153,0.000252,0.000164,0.000166,0.000314,0.000447,0.000622,0.000319,675.412893,99.443664,112.114691,682.308655,850.82541,931.136916,693.709335,5434378.672,2879.55728,1985.061417,2026.915585,1985.561417,2069.584415,4.337668,84.900544,925894.7024,1661.902514,1280.058771,723.322025,4160.641602,557.129371,316.663577,4811,18.350362,17.372985,18.069103,16.676867,13.645135,0.991895,591513.4506,2281.020919,2054.596351,2281.520919,2041.903649,4.31381,84.895896,88659.44409,890.315895,99.582007,695.464905,53.348162,314.295069,18.943733,17.753444,18.183748,17.32314,20.412257,0.995901,5468.138551,1843.133244,1755.216945,1843.633244,2341.283055,4.348162,84.930634,101276.1934,901.731272,112.313054,814.485901,60.939912,318.001423,18.521079,17.621216,18.76877,16.473661,16.306191,0.976292,7170.03866,1555.444225,2919.754506,1555.944225,1176.745494,4.375319,84.806065,959985.0455,1294.204077,741.757087,4403.78125,577.642213,318.119002,17.973796,17.29695,18.25531,16.338591,11.192202,0.985725,652881.1831,1352.872143,2713.178648,1353.372143,1383.321352,4.390877,84.829207,1497052.377,1489.24081,1005.245336,6562.979492,900.806374,321.284091,18.178101,17.25022,18.204365,16.296075,9.788981,0.986298,1594297.417,3126.662871,1243.081701,3127.162871,2853.418299,4.240568,84.977631,1993165.633,1645.961996,1210.942681,8238.105469,1199.327648,319.039669,18.950829,17.603145,18.091032,17.115258,0.913955,0.996929,2604627.781,841.859467,1394.840082,842.359467,2701.659918,4.429149,84.973432,984175.617,1299.944944,757.09023,4322.310059,592.198164,315.518168,18.967925,17.678927,18.3894,16.968454,20.652344,0.988589,631633.7026
elp1m008-fa05-20201021-0190-e91.fits,0,59144.77341,2459144.773,2459144.775730,1.765057,21.628209,23,37,56,0.16972,0.016111,0.018499,0.214333,0.380017,0.581498,0.220164,0.000253,0.000165,0.000168,0.000316,0.000449,0.000627,0.00032,671.044157,97.684635,110.378458,679.066703,846.594822,928.114474,687.66116,5442327.043,2896.821632,1984.818095,2027.075626,1985.318095,2069.424374,4.337668,84.900543,923671.3073,1661.902514,1285.670299,718.435596,4144.236816,555.79151,324.535874,4653,18.507323,17.267219,17.9083,16.626137,6.774251,0.994182,603260.618,2280.755843,2054.934922,2281.255843,2041.565078,4.31381,84.89588,87680.77681,896.376116,97.816949,729.913879,52.759278,320.962691,18.566135,17.400701,17.963933,16.837468,0.694487,0.995815,5669.798614,1843.09177,1755.345903,1843.59177,2341.154097,4.348149,84.930636,100676.5024,910.527268,110.569454,778.954102,60.579066,325.252471,18.688551,17.510756,18.211527,16.809984,3.239106,0.993532,7225.820084,1555.26056,2919.812816,1555.76056,1176.687184,4.375308,84.80606,960585.441,1301.264723,738.193716,4471.286133,578.003483,327.252911,17.931585,17.088123,17.958198,16.218047,8.258583,0.988776,683198.2279,1352.65793,2713.205105,1353.15793,1383.294895,4.390872,84.829205,1498660.868,1498.738204,999.948399,6717.874512,901.774235,330.009827,18.275566,17.105699,17.959596,16.251802,9.933438,0.988787,1644739.91,3126.61226,1243.388015,3127.11226,2853.111985,4.240553,84.977637,2001078.743,1654.203522,1209.693194,8431.484375,1204.089124,325.315345,18.840402,17.436827,17.86381,17.009844,353.708458,0.997485,2724155.92,841.767708,1394.968311,842.267708,2701.531689,4.429152,84.973423,982001.9917,1309.839757,749.711548,4405.360352,590.89025,325.203302,19.000039,17.577029,18.284439,16.869619,19.119277,0.989532,641527.9453
elp1m008-fa05-20201021-0191-e91.fits,0,59144.77442,2459144.774,2459144.776734,1.764086,21.512997,23,37,56,0.169528,0.016132,0.018447,0.214283,0.381669,0.578368,0.220792,0.000254,0.000167,0.000169,0.000317,0.000451,0.000625,0.000321,668.560154,96.888367,109.117776,676.131907,846.128584,925.594766,687.205717,5428132.046,2895.840536,1984.57395,2026.873553,1985.07395,2069.626447,4.337667,84.900534,920219.2288,1661.902514,1285.893787,715.626157,4275.935059,553.714325,327.555798,4727,18.494905,17.134607,17.878901,16.390312,6.609204,0.992066,607297.4861,2280.643939,2054.845071,2281.143939,2041.654929,4.313799,84.895859,87568.96575,902.604821,97.018057,734.439575,52.691999,323.898764,18.356147,17.573039,17.940074,17.206005,3.017934,0.998237,5649.924257,1842.723244,1755.104474,1843.223244,2341.395526,4.348159,84.930631,100133.5721,916.108888,109.303134,780.399292,60.252374,327.727958,18.603548,17.383477,18.389244,16.377709,3.763886,0.986467,7266.988037,1554.987203,2919.530647,1555.487203,1176.969353,4.375307,84.806059,957894.2177,1303.888138,734.644476,4566.927246,576.38412,329.310456,18.05456,16.943728,17.937191,15.950264,5.356603,0.985854,692099.1778,1352.458855,2712.967387,1352.958855,1383.532613,4.390866,84.829199,1499453.481,1498.687905,1000.510831,7025.533203,902.251166,332.835129,17.896367,16.957205,17.961659,15.952751,7.687243,0.985009,1689497.742,3126.189275,1243.158115,3126.689275,2853.341885,4.240568,84.977635,1989053.285,1650.45997,1205.15088,8520.675781,1196.853166,328.245089,18.836236,17.34545,17.902466,16.788434,353.176047,0.995641,2730181.415,841.498499,1394.640626,841.998499,2701.859374,4.429153,84.973426,981731.0621,1309.841435,749.503746,4383.431641,590.727226,326.671564,18.721009,17.365861,18.140231,16.591491,18.776911,0.987395,666029.89
elp1m008-fa05-20201021-0192-e91.fits,0,59144.77542,2459144.775,2459144.777733,1.763124,21.598029,23,37,56,0.170633,0.016519,0.018633,0.209686,0.379107,0.577178,0.228217,0.00027,0.000181,0.000183,0.000332,0.000473,0.000657,0.000345,632.890698,91.328179,101.964279,631.923029,800.916853,877.988319,661.245222,5058309.172,2846.793575,1984.320312,2027.046189,1984.820312,2069.453811,4.337673,84.900546,863114.0555,1661.902514,1274.321332,677.312726,3895.184082,519.353,337.543083,4842,18.492828,17.166367,17.894648,16.438087,6.397263,0.992456,529627.6519,2280.401406,2054.977845,2280.901406,2041.522155,4.313805,84.895877,83558.34841,913.714704,91.449057,706.708435,50.27873,335.133087,18.239016,17.790753,18.12991,17.451596,22.082236,0.997177,4978.871587,1842.522205,1755.365479,1843.022205,2341.134521,4.348161,84.930632,94249.43322,922.81456,102.132581,775.481079,56.71177,337.727831,18.507995,17.246372,17.924116,16.568628,18.134952,0.990526,6652.636822,1554.726065,2919.815259,1555.226065,1176.684741,4.37531,84.806061,876801.7859,1281.02266,684.454548,4084.055176,527.589181,340.778139,18.141922,16.998107,17.92016,16.076054,5.476257,0.987861,568117.1314,1352.165696,2713.254326,1352.665696,1383.245674,4.390872,84.829199,1390493.302,1469.622522,946.156773,6249.490723,836.687646,341.819351,18.20548,17.078301,18.023664,16.132938,7.246816,0.987004,1409639.838,3126.159846,1243.3471,3126.659846,2853.1529,4.240561,84.977646,1851120.254,1617.814412,1144.21051,7640.15918,1113.856101,339.276904,19.10868,17.424993,17.882192,16.967795,344.91255,0.99632,2305532.244,841.124488,1394.742209,841.624488,2701.757791,4.429168,84.973439,939893.8302,1298.499432,723.830759,4070.063232,565.552926,334.191946,18.977281,17.463717,18.205599,16.721835,14.966448,0.990423,592249.3215
elp1m008-fa05-20201021-0193-e91.fits,0,59144.77643,2459144.776,2459144.778743,1.76217,21.346947,23,37,56,0.169639,0.01677,0.018424,0.21371,0.380815,0.581304,0.220285,0.000254,0.000166,0.000168,0.000316,0.00045,0.000627,0.000321,668.742419,100.98492,109.416275,677.313213,847.053903,926.805517,686.061719,5433831.294,2895.770118,1983.495674,2026.653566,1983.995674,2069.846434,4.337675,84.900549,921790.4598,1661.902514,1287.888559,715.737751,4894.961426,554.659766,326.264731,4508,18.194887,16.88913,17.722009,16.056252,2.901217,0.99022,649394.7804,2279.300262,2054.458375,2279.800262,2042.041625,4.313826,84.895897,91126.66365,901.071243,101.131475,736.404297,54.832737,322.555523,18.355046,17.565999,18.272512,16.859486,16.655619,0.990765,6138.40626,1841.659912,1755.021454,1842.159912,2341.478546,4.348169,84.930631,100111.1105,913.399551,109.602759,858.814331,60.238859,327.597267,18.426608,16.941684,17.722722,16.160647,8.06187,0.990827,7940.474576,1553.843771,2919.316101,1554.343771,1177.183899,4.375314,84.806064,956789.1916,1299.883728,736.057519,4912.909668,575.719204,327.150139,17.569125,16.678527,17.743389,15.613665,7.100891,0.982791,734561.1777,1351.330542,2712.69896,1351.830542,1383.80104,4.390874,84.829208,1498597.265,1496.195897,1001.604982,7384.13916,901.735964,330.956971,17.91669,16.766079,17.787843,15.744315,8.444527,0.983895,1773538.001,3125.351387,1243.032547,3125.851387,2853.467453,4.240559,84.977655,1997534.072,1654.190373,1207.559967,9531.253906,1201.956225,327.479323,18.667273,17.09745,17.623621,16.57128,353.973545,0.996046,2921620.651,840.578194,1394.407659,841.078194,2702.092341,4.429158,84.97343,980910.7662,1311.807502,747.755113,4841.32959,590.233638,325.220636,18.700971,17.225637,18.053004,16.398271,15.908707,0.987278,687968.6727
elp1m008-fa05-20201021-0194-e91.fits,0,59144.77743,2459144.777,2459144.779749,1.761219,21.488391,23,37,56,0.169879,0.01653,0.017837,0.214502,0.380463,0.579106,0.221072,0.00025,0.000161,0.000163,0.000311,0.000443,0.000617,0.000316,680.296887,102.409424,109.125459,689.355071,858.244661,938.995755,698.703457,5486105.156,2882.176658,1983.346784,2026.744799,1983.846784,2069.755201,4.337666,84.900534,931973.2855,1661.902514,1279.467339,728.40725,4401.538086,560.786976,312.816274,4687,18.423161,17.059393,17.916921,16.201865,3.897243,0.989755,632780.6096,2279.283411,2054.598142,2279.783411,2041.901858,4.313807,84.895878,90685.52827,884.23681,102.557966,760.047607,54.567297,308.904761,18.627935,17.500454,17.891544,17.109364,351.257131,0.997806,6082.558917,1841.580849,1755.116933,1842.080849,2341.383067,4.348155,84.930614,97855.83945,895.252994,109.305236,761.279541,58.881817,314.412208,18.40939,16.588057,17.924577,15.251537,0.451831,0.974361,7679.803778,1553.575346,2919.305934,1554.075346,1177.194066,4.37531,84.806061,968939.8596,1292.393129,749.725326,4743.200684,583.030504,313.927082,17.949865,16.829544,17.904133,15.754956,5.09127,0.983302,725575.0342,1351.144189,2712.734395,1351.644189,1383.765605,4.390865,84.829198,1512000.013,1490.991747,1014.090129,7181.535645,909.800666,316.825102,18.037759,16.897531,17.931473,15.863589,5.391002,0.984596,1744703.076,3125.166003,1243.081401,3125.666003,2853.418599,4.240558,84.97765,2011921.576,1647.968424,1220.849591,8710.834961,1210.613474,314.374828,18.768141,17.224033,17.763456,16.68461,347.813417,0.995281,2859405.55,840.363442,1394.396955,840.863442,2702.103045,4.429155,84.97342,993243.7071,1302.998838,762.275206,4526.682129,597.654615,312.891826,18.855542,17.331428,18.20041,16.462445,12.68652,0.987744,685984.594
elp1m008-fa05-20201021-0195-e91.fits,0,59144.77845,2459144.778,2459144.780770,1.760261,21.662918,23,37,56,0.170175,0.016219,0.018262,0.213833,0.380163,0.580007,0.221445,0.00025,0.000162,0.000165,0.000312,0.000445,0.000619,0.000318,680.222314,99.862109,110.776722,684.951022,854.952167,936.300841,697.460521,5474946.247,2886.098598,1983.697533,2026.884523,1984.197533,2069.615477,4.337668,84.900535,931696.3316,1661.902514,1278.609543,728.679319,3983.54126,560.620328,315.447888,4713,18.510212,17.370697,18.108373,16.633021,8.321935,0.99217,594479.3142,2279.678304,2054.825352,2280.178304,2041.674648,4.313806,84.89587,88797.38045,887.967016,100.000764,680.555969,53.431161,311.450892,18.517576,17.434201,17.911069,16.957334,10.787933,0.996545,5609.220412,1842.073874,1755.060874,1842.573874,2341.439126,4.348145,84.930635,99984.25467,901.034368,110.966083,783.134094,60.162527,317.278182,18.709196,16.988411,17.662452,16.31437,10.943926,0.99271,7404.655393,1553.86385,2919.489938,1554.36385,1177.010062,4.375315,84.806056,964484.1945,1295.629512,744.413573,4204.155762,580.349441,316.965197,18.140357,17.22686,18.28447,16.16925,6.569542,0.984221,661914.9605,1351.425639,2712.914195,1351.925639,1383.585805,4.39087,84.829192,1508061.537,1493.263177,1009.910082,6507.393555,907.430806,320.715998,18.166086,17.270755,18.283181,16.258328,6.381109,0.985648,1607850.787,3125.591799,1243.29987,3126.091799,2853.20013,4.240556,84.977645,2009806.416,1649.482132,1218.446915,8366.197266,1209.34074,315.727194,18.813994,17.440233,17.928479,16.951987,352.112016,0.99662,2723594.851,840.732547,1394.401112,841.232547,2702.098888,4.429156,84.973431,992594.0993,1303.949028,761.221549,4068.037598,597.263733,314.735362,19.294616,17.75056,18.506233,16.994887,17.041487,0.98947,627703.848
elp1m008-fa05-20201021-0196-e91.fits,0,59144.77946,2459144.779,2459144.781776,1.759333,21.496971,23,37,56,0.170246,0.016442,0.018057,0.214266,0.380727,0.580017,0.220559,0.000251,0.000164,0.000166,0.000313,0.000446,0.000621,0.000318,677.092255,100.508326,108.949859,684.201646,853.383228,934.268995,694.11483,5466385.985,2888.195437,1982.850985,2027.056738,1983.350985,2069.443262,4.337675,84.900547,930632.6626,1661.902514,1283.492149,725.078578,4538.23584,559.980297,319.296681,4811,18.312519,17.064878,17.833444,16.296313,7.818009,0.991286,635459.5764,2278.901643,2054.913856,2279.401643,2041.586144,4.313808,84.895891,89880.30492,892.995491,100.650346,750.060364,54.082778,314.990786,18.507497,17.079925,17.945982,16.213867,7.670678,0.988998,6104.827578,1841.13299,1755.409976,1841.63299,2341.090024,4.348161,84.930628,98709.03026,904.501868,109.13082,796.119324,59.395199,320.655246,18.464471,16.803125,17.543391,16.062859,354.74393,0.992,7515.587805,1553.10385,2919.629352,1553.60385,1176.870648,4.375314,84.806075,964584.808,1296.830039,743.802024,4734.077637,580.409982,320.559452,18.006075,16.91861,17.954693,15.882528,5.687606,0.984508,709036.3772,1350.671422,2713.120377,1351.171422,1383.379623,4.390869,84.829204,1507323.749,1494.836533,1008.353566,7255.016602,906.986864,323.384705,18.033162,16.947105,17.950603,15.943607,7.458045,0.985085,1721739.637,3124.833897,1243.533247,3125.333897,2852.966753,4.240559,84.977647,2006685.29,1650.196707,1216.027933,8899.183594,1207.462696,319.582936,18.745594,17.269135,17.839164,16.699107,354.132893,0.995464,2821120.476,840.052247,1394.76899,840.552247,2701.73101,4.429147,84.97342,987792.1375,1304.691266,757.107956,4665.680176,594.374297,319.429604,18.74656,17.362443,18.218062,16.506824,14.759328,0.987234,677535.5686
elp1m008-fa05-20201021-0197-e91.fits,0,59144.78047,2459144.78,2459144.782782,1.758409,21.075919,23,37,56,0.171286,0.017878,0.019788,0.186651,0.351203,0.612956,0.254341,0.000828,0.000708,0.00071,0.000974,0.001298,0.001955,0.001093,206.835013,25.266928,27.879573,191.565455,270.549303,313.572344,232.753541,1414542.192,2307.116756,1982.896163,2026.591379,1983.396163,2069.908621,4.337673,84.900537,242290.9203,1661.902514,1102.752646,219.714658,1534.49353,145.791295,434.997052,4815,18.345681,17.090661,18.011613,16.169709,357.383266,0.988355,44048.64276,2278.484237,2054.858357,2278.984237,2041.641643,4.313844,84.895839,25289.22307,1000.032126,25.288411,591.177673,15.217032,433.837187,16.61129,19.258155,19.521808,18.994502,23.757689,0.998357,795.344284,1841.241666,1755.268246,1841.741666,2341.231754,4.348155,84.930584,27990.38856,1002.936329,27.90844,592.568054,16.842377,437.932266,18.240049,17.657077,19.267776,16.046377,356.382168,0.966734,974.840692,1553.095767,2918.980302,1553.595767,1177.519698,4.375317,84.806078,222496.7579,1097.982043,202.641527,1509.105225,133.880752,440.08815,17.715416,16.524627,17.674045,15.37521,1.420571,0.980786,40429.03488,1350.747485,2712.587499,1351.247485,1383.912501,4.390866,84.829195,367666.1747,1165.208146,315.536907,2156.530762,221.232095,439.951537,17.927918,16.871789,17.851498,15.89208,5.878969,0.986023,104224.1253,3124.896078,1243.126727,3125.396078,2853.373273,4.240551,84.977637,537554.8161,1226.39183,438.322242,2951.074707,323.45749,428.831181,18.463693,17.105458,17.65141,16.559506,353.317145,0.995704,212242.6609,839.853371,1394.021746,840.353371,2702.478254,4.429171,84.973443,286824.4434,1120.480349,255.983466,1757.370361,172.588007,433.218847,18.730418,17.297899,18.163203,16.432596,8.888475,0.989017,58225.73535
