Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,Variance_C5,RA_T1,DEC_T1
cpt1m012-fa06-20200223-0206-e91.fits,0,58903.33852,2458903.338516,2458903.341977,1.230978,32.559767,23,43,63,0.086668,1.42152,0.169288,0.130717,0.180052,0.000081,0.000746,0.000125,0.000107,0.00013,1070.074141,1904.689258,1355.178948,1225.000146,1385.220522,15547617.15,4006.286068,1890.312731,1867.500727,1890.812731,1818.999273,1347476.214,1661.902514,1210.420346,1113.229977,3159.320068,810.803403,52.191662,5560,27.041054,22.970151,21.996198,23.944104,59.288668,0.968684,254.564702,2531.346731,2070.221027,2531.846731,1616.278973,9127015.878,3046.141822,2996.254414,21302.64258,5491.908101,69.197352,26.084976,21.596193,19.675949,23.516438,86.85078,0.968491,258.736091,3144.986131,2201.715127,3145.486131,1484.784873,2250960.578,1538.438895,1463.145911,5649.977539,1354.448025,53.697918,25.804539,20.385155,18.649651,22.120659,278.160861,0.968973,235.733795,953.417031,1637.386027,953.917031,2049.113973,1797390.653,1382.479826,1300.12071,3875.35083,1081.525925,53.001936,26.171257,25.380083,24.186508,26.573657,54.396688,0.915136,293.778442,1052.037631,1051.141027,1052.537631,2635.358973,2372250.041,1579.019745,1502.35616,5048.515625,1427.430322,55.99471,25.223817,25.278046,23.723647,26.832444,56.319377,0.898684,297.901355,10.447316,-52.490092
cpt1m012-fa06-20200223-0207-e91.fits,0,58903.33901,2458903.339011,2458903.342472,1.229392,32.628047,23,43,63,0.086559,1.419855,0.168785,0.130667,0.181016,0.000081,0.000745,0.000125,0.000107,0.00013,1069.302953,1905.852291,1354.361931,1225.002309,1388.815207,15567964.88,4009.47947,1890.312731,1867.500727,1890.812731,1818.999273,1347543.767,1661.902514,1211.476685,1112.315064,3208.499512,810.844051,53.259723,5360,26.766432,22.716659,21.543084,23.890234,64.77233,0.973804,249.925951,2531.346731,2070.221027,2531.846731,1616.278973,9134536.704,3047.719988,2997.170587,22586.65234,5496.433532,70.338239,26.124159,21.524538,19.476063,23.573014,273.218677,0.963966,232.687024,3144.986131,2201.715127,3145.486131,1484.784873,2248174.373,1537.80123,1461.940807,5971.015625,1352.77151,54.069755,25.794932,20.409152,18.587066,22.231238,279.387707,0.964994,212.213236,953.417031,1637.386027,953.917031,2049.113973,1799135.116,1383.921716,1300.026653,4174.974121,1082.575603,53.871623,25.805358,25.232528,23.849018,26.616038,56.661541,0.923741,254.07334,1052.037631,1051.141027,1052.537631,2635.358973,2386118.692,1583.431893,1506.928529,5150.054199,1435.775367,55.556127,26.089589,25.185734,23.626027,26.74544,56.95665,0.90735,289.367125,10.44731,-52.490097
cpt1m012-fa06-20200223-0208-e91.fits,0,58903.3395,2458903.339504,2458903.342965,1.227825,32.328292,23,43,63,0.086634,1.416126,0.169244,0.130987,0.181088,0.000081,0.000744,0.000125,0.000107,0.000131,1067.342588,1902.957138,1353.053188,1224.083484,1386.33609,15522373.49,4004.588637,1890.312731,1867.500727,1890.812731,1818.999273,1344772.838,1661.902514,1211.218262,1110.264665,3417.637207,809.176728,54.523201,5533,26.372205,22.577014,21.253182,23.900846,65.545592,0.968382,222.885824,2531.346731,2070.221027,2531.846731,1616.278973,9097885.648,3041.872566,2990.883231,22464.72266,5474.379858,70.628403,25.867494,21.49721,19.291568,23.702852,272.087644,0.958545,235.936188,3144.986131,2201.715127,3145.486131,1484.784873,2246808.86,1538.127109,1460.743294,5723.455078,1351.949853,55.399728,25.561066,20.136463,18.28571,21.987215,278.371384,0.963767,236.870485,953.417031,1637.386027,953.917031,2049.113973,1797742.494,1383.695894,1299.232369,4129.955078,1081.737634,54.468215,25.942547,25.291869,23.652022,26.931716,58.60033,0.920196,260.917658,1052.037631,1051.141027,1052.537631,2635.358973,2379936.486,1582.179546,1504.213913,5441.062988,1432.05541,56.997165,25.270099,25.01231,23.084088,26.940532,59.188513,0.895999,264.927123,10.447459,-52.48948
cpt1m012-fa06-20200223-0209-e91.fits,0,58903.34,2458903.339999,2458903.343460,1.226254,32.053302,23,43,63,0.086753,1.427115,0.169575,0.130085,0.179123,0.000081,0.00075,0.000125,0.000107,0.00013,1068.348745,1901.843266,1354.435499,1220.537579,1381.122087,15532893.12,4006.533596,1890.312731,1867.500727,1890.812731,1818.999273,1347529.02,1661.902514,1212.482967,1111.379753,2971.300293,810.835178,54.71419,5598,26.745592,23.129402,21.903275,24.355528,61.504687,0.962336,288.507942,2531.346731,2070.221027,2531.846731,1616.278973,9133157.362,3048.06827,2996.375591,20658.33008,5495.603555,71.25354,25.975355,21.780367,19.533069,24.027664,88.330957,0.958166,272.500148,3144.986131,2201.715127,3145.486131,1484.784873,2252096.038,1539.919216,1462.476742,5274.289551,1355.131254,55.60019,25.753607,20.51865,18.974667,22.062633,278.633284,0.975442,270.548022,953.417031,1637.386027,953.917031,2049.113973,1788000.88,1380.812566,1294.890359,3794.689209,1075.87591,55.017713,25.454287,25.68083,24.22371,27.137951,55.943809,0.90793,303.489264,1052.037631,1051.141027,1052.537631,2635.358973,2359638.837,1575.943129,1497.286795,4891.209473,1419.841908,57.430112,24.009378,25.637496,23.895204,27.379788,56.826699,0.886284,315.951041,10.447321,-52.489911
cpt1m012-fa06-20200223-0210-e91.fits,0,58903.34049,2458903.340493,2458903.343954,1.224704,31.916591,23,43,63,0.086211,1.428416,0.168857,0.130081,0.179552,0.000081,0.00075,0.000125,0.000106,0.00013,1067.446552,1905.575254,1355.123374,1223.506163,1385.357432,15582515.37,4011.486607,1890.312731,1867.500727,1890.812731,1818.999273,1343391.77,1661.902514,1210.059426,1110.186608,3247.161865,808.345711,53.722601,5479,26.702357,22.733096,21.306516,24.159676,66.68515,0.966858,244.586702,2531.346731,2070.221027,2531.846731,1616.278973,9165775.931,3053.114141,3002.107195,21761.83789,5515.2308,70.622461,25.76112,21.655691,19.363225,23.948158,271.750713,0.955999,255.159594,3144.986131,2201.715127,3145.486131,1484.784873,2251098.613,1538.897242,1462.799822,5642.093262,1354.531084,54.335025,25.395178,20.082329,18.403504,21.761154,277.72778,0.970325,243.755426,953.417031,1637.386027,953.917031,2049.113973,1793666.116,1381.731545,1298.129237,3998.088379,1079.284796,53.708072,25.887465,25.413271,23.864849,26.961692,57.254097,0.914341,278.433374,1052.037631,1051.141027,1052.537631,2635.358973,2371974.713,1578.965502,1502.233399,5270.732422,1427.264652,55.852607,23.783532,25.330478,23.358094,27.302862,59.086715,0.892512,278.716496,10.447297,-52.489746
cpt1m012-fa06-20200223-0211-e91.fits,0,58903.34099,2458903.340985,2458903.344446,1.223165,32.26878,23,43,63,0.087087,1.414909,0.169534,0.131114,0.180944,0.000081,0.000744,0.000125,0.000107,0.000131,1070.090981,1902.235381,1353.57887,1224.394769,1385.31776,15496831.69,4000.224632,1890.312731,1867.500727,1890.812731,1818.999273,1349569.989,1661.902514,1212.104849,1113.410271,3279.277832,812.06327,53.148362,5519,26.768585,22.826227,21.884677,23.767778,59.213773,0.97007,240.310017,2531.346731,2070.221027,2531.846731,1616.278973,9079681.537,3038.718339,2987.997084,22009.29883,5463.42608,70.058467,26.082797,21.592849,19.59275,23.592949,88.152081,0.966121,241.677405,3144.986131,2201.715127,3145.486131,1484.784873,2246396.598,1536.95833,1461.585883,5597.197754,1351.701787,53.837354,25.711313,20.330302,18.637379,22.023226,279.565377,0.969353,242.977293,953.417031,1637.386027,953.917031,2049.113973,1796326.596,1382.091252,1299.716349,3856.026855,1080.88566,52.972069,25.557031,25.594663,24.348405,26.84092,54.371164,0.908575,299.000528,1052.037631,1051.141027,1052.537631,2635.358973,2374426.96,1579.737582,1503.051512,5166.386719,1428.740218,55.940884,25.307585,25.328576,23.843176,26.813976,55.498858,0.893592,288.976824,10.447312,-52.490034
cpt1m012-fa06-20200223-0212-e91.fits,0,58903.34148,2458903.341480,2458903.344941,1.221636,31.469028,23,43,63,0.086286,1.424234,0.168729,0.130606,0.180099,0.000081,0.000747,0.000125,0.000107,0.00013,1068.764405,1906.260395,1354.882688,1226.038195,1386.905266,15572372.2,4008.802998,1890.312731,1867.500727,1890.812731,1818.999273,1343680.032,1661.902514,1208.706483,1111.667763,3140.596191,808.519165,52.042,5470,26.62343,23.086044,21.334323,24.837765,67.920276,0.955764,262.331107,2531.346731,2070.221027,2531.846731,1616.278973,9148746.201,3049.611943,2999.97061,22965.28711,5504.983671,69.288873,25.545008,21.771238,19.325215,24.21726,271.679946,0.95059,229.02455,3144.986131,2201.715127,3145.486131,1484.784873,2248175.907,1537.231584,1462.483551,5824.162598,1352.772433,53.393758,25.621436,20.179054,18.447037,21.91107,277.997017,0.968575,228.231945,953.417031,1637.386027,953.917031,2049.113973,1798892.855,1382.486563,1301.200969,4120.169434,1082.42983,52.357538,24.851245,25.653275,23.779556,27.526993,59.370652,0.908687,264.869395,1052.037631,1051.141027,1052.537631,2635.358973,2376557.236,1579.879246,1504.265115,5579.12207,1430.022048,55.048415,22.435243,25.515058,23.353464,27.676652,59.777198,0.883676,253.565868,10.447309,-52.489841
cpt1m012-fa06-20200223-0213-e91.fits,0,58903.34196,2458903.341961,2458903.345422,1.220138,32.391082,23,43,63,0.086805,1.424133,0.169105,0.130527,0.179826,0.000081,0.000748,0.000125,0.000107,0.00013,1070.555759,1903.715473,1354.507285,1224.33926,1384.397771,15516013.37,4000.045722,1890.312731,1867.500727,1890.812731,1818.999273,1346874.732,1661.902514,1209.24352,1113.815961,2980.191162,810.44148,51.355031,5463,27.3342,22.804657,22.046772,23.562542,57.673873,0.975948,283.154977,2531.346731,2070.221027,2531.846731,1616.278973,9115370.064,3043.609012,2994.921499,19769.87109,5484.900581,67.843336,26.27608,21.528913,19.698595,23.359231,88.529203,0.971427,295.538636,3144.986131,2201.715127,3145.486131,1484.784873,2244306.395,1534.656865,1462.415766,5546.912598,1350.44407,51.163753,25.684983,20.530242,18.915567,22.144916,281.199243,0.97141,240.767968,953.417031,1637.386027,953.917031,2049.113973,1791427.457,1378.648774,1299.408152,3769.098633,1077.93775,50.663522,26.322812,25.326693,24.213906,26.439479,54.141438,0.921837,305.03515,1052.037631,1051.141027,1052.537631,2635.358973,2364909.455,1575.108195,1501.426672,4983.671387,1423.013345,53.461084,24.868308,25.22206,23.808065,26.636054,55.311937,0.899304,302.794708,10.44747,-52.48962
cpt1m012-fa06-20200223-0214-e91.fits,0,58903.34246,2458903.342460,2458903.345921,1.218605,32.729165,23,43,63,0.086495,1.426575,0.16867,0.130286,0.179954,0.000081,0.000749,0.000125,0.000106,0.00013,1069.439173,1904.293143,1353.534315,1223.835909,1385.420577,15542154.9,4004.63012,1890.312731,1867.500727,1890.812731,1818.999273,1344315.139,1661.902514,1208.362921,1112.509425,2974.803223,808.901321,51.622748,5390,27.099655,22.906836,21.529608,24.284065,66.178677,0.968377,284.694614,2531.346731,2070.221027,2531.846731,1616.278973,9137177.71,3047.685989,2998.070583,21160.51953,5498.022679,69.174559,26.053799,21.704874,19.631117,23.778631,273.979862,0.963442,260.423433,3144.986131,2201.715127,3145.486131,1484.784873,2243139.905,1535.34479,1461.00076,5616.217773,1349.74217,52.889535,25.745445,20.426093,18.725267,22.12692,279.140202,0.969662,235.101454,953.417031,1637.386027,953.917031,2049.113973,1791513.955,1379.471924,1298.695482,3701.717285,1077.989798,52.086245,26.177877,25.421646,23.932986,26.910305,57.258313,0.920884,315.982993,1052.037631,1051.141027,1052.537631,2635.358973,2370323.333,1577.480933,1502.600306,5110.395508,1426.270984,54.242827,26.177968,25.210893,23.347401,27.074386,59.093282,0.903108,290.84407,10.447474,-52.489661
cpt1m012-fa06-20200223-0215-e91.fits,0,58903.34296,2458903.342958,2458903.346419,1.217081,32.610109,23,43,63,0.086124,1.425125,0.169065,0.130394,0.179776,0.000081,0.000748,0.000125,0.000106,0.00013,1067.035944,1905.701369,1355.631219,1224.863215,1385.702564,15565382.16,4007.937454,1890.312731,1867.500727,1890.812731,1818.999273,1340547.471,1661.902514,1207.978832,1109.744174,2853.00415,806.63424,52.681965,5554,27.621605,23.085981,22.21771,23.954253,57.954963,0.970449,309.043344,2531.346731,2070.221027,2531.846731,1616.278973,9146999.449,3049.355352,2999.650218,20655.58008,5503.932615,69.106911,26.491762,21.601717,19.676221,23.527212,88.657746,0.968649,275.626724,3144.986131,2201.715127,3145.486131,1484.784873,2250997.916,1538.071893,1463.519311,5383.017578,1354.470493,53.104206,25.909457,20.616337,19.00424,22.228435,281.907669,0.971132,258.296742,953.417031,1637.386027,953.917031,2049.113973,1795514.498,1381.358932,1299.817489,3705.118408,1080.397005,52.438483,26.118932,25.53536,24.519325,26.551395,53.014144,0.917196,319.624323,1052.037631,1051.141027,1052.537631,2635.358973,2371870.299,1578.346262,1502.756623,5266.966309,1427.201824,55.171816,24.179624,25.330034,24.198926,26.461142,52.939888,0.893886,277.252241,10.447316,-52.489932
cpt1m012-fa06-20200223-0216-e91.fits,0,58903.34346,2458903.343457,2458903.346918,1.215568,31.870893,23,43,63,0.086473,1.436297,0.169373,0.129283,0.178044,0.000081,0.000755,0.000125,0.000106,0.000129,1067.545252,1902.452789,1355.3284,1219.432908,1379.460367,15537751.04,4004.468444,1890.312731,1867.500727,1890.812731,1818.999273,1343592.223,1661.902514,1210.007517,1110.399898,2908.260742,808.466328,52.82539,5519,26.639916,23.127043,21.773099,24.480988,64.799642,0.966488,292.571678,2531.346731,2070.221027,2531.846731,1616.278973,9160140.935,3051.467209,3001.880835,21046.27344,5511.840111,69.297744,25.880399,21.799589,19.662896,23.936281,270.66782,0.962279,261.313335,3144.986131,2201.715127,3145.486131,1484.784873,2250504.379,1537.868247,1463.392188,5183.223145,1354.173521,53.11626,25.64912,20.512632,18.888137,22.137127,279.611176,0.972212,274.701312,953.417031,1637.386027,953.917031,2049.113973,1778800.548,1375.292053,1293.398405,3685.528809,1070.339886,52.149606,25.370409,25.817444,24.252733,27.382156,57.053633,0.912573,312.19609,1052.037631,1051.141027,1052.537631,2635.358973,2348305.178,1570.938704,1494.842016,4912.744629,1413.022219,55.200652,23.204511,25.580429,23.80708,27.353779,57.309641,0.890287,307.812072,10.447458,-52.489537
cpt1m012-fa06-20200223-0217-e91.fits,0,58903.34395,2458903.343952,2458903.347413,1.214086,32.488652,23,43,63,0.086819,1.424414,0.169353,0.130137,0.179931,0.000081,0.000749,0.000125,0.000106,0.00013,1069.839445,1902.867446,1354.807563,1222.01416,1383.983489,15508882.7,3999.762619,1890.312731,1867.500727,1890.812731,1818.999273,1346467.931,1661.902514,1209.715659,1113.044972,2981.349365,810.196699,51.812112,5359,27.651061,23.092591,22.262183,23.922999,57.734452,0.972101,281.501356,2531.346731,2070.221027,2531.846731,1616.278973,9111921.886,3043.243609,2994.14804,19449.93164,5482.825744,68.280932,26.62831,21.73365,19.842683,23.624618,87.653541,0.969972,299.5762,3144.986131,2201.715127,3145.486131,1484.784873,2246097.624,1535.354767,1462.917674,5108.986328,1351.521888,51.55004,25.867365,20.670458,19.122653,22.218264,282.606809,0.972904,280.852281,953.417031,1637.386027,953.917031,2049.113973,1785868.791,1377.287057,1296.656918,3609.097656,1074.59299,51.373809,26.082275,25.557335,24.688852,26.425818,52.042155,0.92218,325.821152,1052.037631,1051.141027,1052.537631,2635.358973,2364994.397,1575.606375,1501.005857,4864.543945,1423.064456,53.901695,24.343354,25.331157,24.259587,26.402728,52.798714,0.901342,313.829263,10.447448,-52.489312
cpt1m012-fa06-20200223-0218-e91.fits,0,58903.34445,2458903.344445,2458903.347906,1.212613,32.181543,23,43,63,0.086295,1.427275,0.16923,0.130302,0.1792,0.000081,0.000749,0.000125,0.000106,0.000129,1068.255456,1904.91983,1355.828692,1224.38162,1383.884596,15550842.66,4005.465173,1890.312731,1867.500727,1890.812731,1818.999273,1341955.788,1661.902514,1207.723225,1111.145137,3017.057129,807.481652,51.650781,5496,26.554979,22.963021,21.517386,24.408656,66.090294,0.965116,275.498915,2531.346731,2070.221027,2531.846731,1616.278973,9144135.619,3048.827301,2999.230431,21217.6582,5502.209392,69.155858,26.067626,21.841963,19.624908,24.059018,89.99248,0.959624,259.168772,3144.986131,2201.715127,3145.486131,1484.784873,2250772.581,1537.552331,1463.867301,5555.731934,1354.334904,52.748799,25.511808,20.41316,18.687022,22.139299,277.486656,0.969786,242.149016,953.417031,1637.386027,953.917031,2049.113973,1792709.717,1379.75833,1299.292548,3688.571533,1078.709312,51.945718,25.963198,25.715426,23.987861,27.442991,58.367587,0.911598,315.988129,1052.037631,1051.141027,1052.537631,2635.358973,2363224.738,1574.993054,1500.466768,4709.04834,1421.999617,54.146968,24.321451,25.269422,23.273144,27.265701,59.711121,0.897832,336.084991,10.447325,-52.490414
cpt1m012-fa06-20200223-0219-e91.fits,0,58903.34494,2458903.344941,2458903.348402,1.211128,32.931208,23,43,63,0.086457,1.432565,0.169711,0.129859,0.177949,0.000081,0.000755,0.000125,0.000107,0.000129,1064.835489,1897.997096,1353.094131,1218.086135,1375.488056,15461145.15,3995.040978,1890.312731,1867.500727,1890.812731,1818.999273,1336716.996,1661.902514,1206.874942,1107.585343,2703.499268,804.329366,52.674199,5523,27.409141,23.341595,22.367809,24.315381,60.912741,0.975052,320.696881,2531.346731,2070.221027,2531.846731,1616.278973,9105243.342,3042.518025,2992.667017,18866.64648,5478.80713,69.199067,26.361939,22.129725,20.170856,24.088594,89.557122,0.969137,304.387469,3144.986131,2201.715127,3145.486131,1484.784873,2243230.908,1535.142654,1461.252413,5126.433594,1349.796928,52.899744,25.819791,20.91731,19.297066,22.537553,280.08681,0.973084,265.723365,953.417031,1637.386027,953.917031,2049.113973,1777010.345,1375.136011,1292.243335,3585.406738,1069.262685,52.926943,25.716553,25.68755,24.395584,26.979516,55.932892,0.927419,315.93136,1052.037631,1051.141027,1052.537631,2635.358973,2335660.553,1567.091083,1490.443394,4496.817383,1405.413695,55.473881,27.167074,25.583548,24.011526,27.155571,57.363754,0.914336,342.708109,10.447369,-52.490081
cpt1m012-fa06-20200223-0220-e91.fits,0,58903.34544,2458903.345437,2458903.348898,1.209674,32.760949,23,43,63,0.086582,1.436697,0.168461,0.129487,0.178656,0.000081,0.000754,0.000124,0.000106,0.000129,1070.624406,1904.816513,1354.248169,1221.755585,1383.166357,15572832.57,4008.503931,1890.312731,1867.500727,1890.812731,1818.999273,1348319.228,1661.902514,1210.61016,1113.751786,2867.063232,811.310662,51.998007,5392,27.059181,22.947118,21.91253,23.981706,61.566251,0.972894,302.506227,2531.346731,2070.221027,2531.846731,1616.278973,9181873.637,3054.871637,3005.649575,20687.79102,5524.917112,68.975252,25.999764,21.560607,19.76444,23.356774,272.575672,0.972398,271.367141,3144.986131,2201.715127,3145.486131,1484.784873,2245184.059,1536.078952,1461.633242,5282.48877,1350.972178,52.646553,25.517003,20.55095,19.002246,22.099653,281.125194,0.97378,263.257422,953.417031,1637.386027,953.917031,2049.113973,1785308.556,1377.570582,1295.983364,3565.403076,1074.255885,52.102154,26.105002,25.468912,24.328301,26.609524,54.538324,0.925196,329.405607,1052.037631,1051.141027,1052.537631,2635.358973,2360466.314,1574.364568,1499.313667,4673.798828,1420.339818,54.263545,26.192588,25.29064,23.894782,26.686498,55.390252,0.903785,337.264379,10.447437,-52.48943
cpt1m012-fa06-20200223-0221-e91.fits,0,58903.34593,2458903.345931,2458903.349392,1.208218,32.968665,23,43,63,0.086657,1.437332,0.169393,0.129282,0.177783,0.000081,0.000757,0.000125,0.000106,0.000129,1066.9909,1897.511624,1352.045661,1216.24107,1375.457063,15454407.02,3993.197487,1890.312731,1867.500727,1890.812731,1818.999273,1339235.841,1661.902514,1206.508801,1110.009177,2736.32666,805.845006,51.68119,5528,27.434583,23.31987,22.461907,24.177833,61.141425,0.981071,309.069712,2531.346731,2070.221027,2531.846731,1616.278973,9113699.75,3043.55233,2994.428471,19355.77539,5483.89552,68.252438,26.615105,22.087836,20.340295,23.835376,272.110824,0.975137,286.306796,3144.986131,2201.715127,3145.486131,1484.784873,2238658.228,1533.446202,1459.887034,4898.151367,1347.045455,52.312339,26.099846,21.126249,19.575125,22.677374,281.939081,0.974487,285.678502,953.417031,1637.386027,953.917031,2049.113973,1769248.999,1371.509134,1290.001617,3374.098145,1064.592529,51.974313,26.294081,25.911026,24.902707,26.919345,53.420301,0.928048,350.941026,1052.037631,1051.141027,1052.537631,2635.358973,2332800.046,1565.222292,1490.395363,4581.089355,1403.692471,54.100775,25.638763,25.495664,24.31589,26.675439,54.063697,0.911899,329.288094,10.447363,-52.489926
cpt1m012-fa06-20200223-0222-e91.fits,0,58903.34643,2458903.346427,2458903.349888,1.206772,32.787197,23,43,63,0.086593,1.432541,0.168401,0.130228,0.178884,0.000081,0.000754,0.000125,0.000107,0.00013,1067.824576,1900.613153,1350.714678,1221.568332,1380.181214,15499583.11,3999.562928,1890.312731,1867.500727,1890.812731,1818.999273,1342148.724,1661.902514,1208.243143,1110.826684,2811.505615,807.597746,51.700697,5520,27.202655,22.901882,22.156752,23.647012,59.978003,0.983054,298.780536,2531.346731,2070.221027,2531.846731,1616.278973,9127816.184,3046.123336,2996.535326,18391.05664,5492.389661,69.044533,26.077004,21.615596,20.027751,23.203441,271.746864,0.978567,324.203872,3144.986131,2201.715127,3145.486131,1484.784873,2233947.812,1532.429369,1457.78191,4778.583496,1344.211103,52.976523,25.71069,21.009004,19.355403,22.662605,280.6431,0.971808,302.621703,953.417031,1637.386027,953.917031,2049.113973,1785908.585,1377.78386,1296.218251,3619.600586,1074.616935,52.355088,25.397141,25.176279,24.363639,25.988918,52.478023,0.937559,310.427519,1052.037631,1051.141027,1052.537631,2635.358973,2351910.527,1571.944053,1496.179538,4624.582031,1415.19163,54.996863,26.579832,25.115918,23.948673,26.283164,54.816838,0.923806,325.616162,10.447387,-52.490112
cpt1m012-fa06-20200223-0223-e91.fits,0,58903.34693,2458903.346930,2458903.350391,1.205302,32.332766,23,43,63,0.086712,1.432911,0.169518,0.129514,0.17844,0.000081,0.000754,0.000125,0.000106,0.000129,1069.253114,1900.636245,1354.288188,1219.140585,1379.019835,15488426.91,3996.806597,1890.312731,1867.500727,1890.812731,1818.999273,1343036.204,1661.902514,1207.290919,1112.437925,2779.957031,808.131761,50.822398,5546,26.743049,23.236743,21.917482,24.556004,62.925068,0.962651,317.341296,2531.346731,2070.221027,2531.846731,1616.278973,9122214.018,3044.677738,2996.11808,19543,5489.018725,67.758376,25.774563,21.964234,19.889756,24.038711,89.676876,0.964942,296.09451,3144.986131,2201.715127,3145.486131,1484.784873,2244994.613,1535.129417,1462.41391,5113.9375,1350.858185,51.893329,25.407737,20.594178,19.127139,22.061218,278.30198,0.97812,275.340405,953.417031,1637.386027,953.917031,2049.113973,1775952.024,1373.217072,1293.278433,3586.227295,1068.625873,51.238269,25.609815,25.647861,24.084111,27.211612,57.505248,0.917428,322.854537,1052.037631,1051.141027,1052.537631,2635.358973,2345266.251,1569.093047,1494.663593,4635.85791,1411.193636,53.9868,25.34147,25.514127,23.601357,27.426896,59.15497,0.901154,334.621415,10.447387,-52.489976
cpt1m012-fa06-20200223-0224-e91.fits,0,58903.34743,2458903.347426,2458903.350887,1.203882,32.483877,23,43,63,0.086926,1.431365,0.169609,0.129683,0.178526,0.000082,0.000756,0.000126,0.000107,0.00013,1065.929216,1893.977966,1349.601128,1214.983133,1374.341771,15388892.88,3985.306384,1890.312731,1867.500727,1890.812731,1818.999273,1337692.019,1661.902514,1206.191652,1109.021121,2796.184814,804.916057,52.113765,5427,26.971215,23.369222,22.305734,24.432711,62.053324,0.973762,294.630378,2531.346731,2070.221027,2531.846731,1616.278973,9059569.218,3034.877158,2985.151868,18437.72461,5451.324096,68.891921,26.121118,22.172677,20.292333,24.053021,270.471197,0.971634,309.115659,3144.986131,2201.715127,3145.486131,1484.784873,2231598.079,1531.238545,1457.381076,4800.960938,1342.797222,52.721034,25.918382,21.174308,19.669695,22.678921,277.80597,0.978444,290.053651,953.417031,1637.386027,953.917031,2049.113973,1766579.853,1370.615587,1288.895201,3407.24292,1062.98645,52.057586,25.981353,25.607071,24.343588,26.870553,56.166645,0.932886,337.794102,1052.037631,1051.141027,1052.537631,2635.358973,2331145.731,1564.89905,1489.646077,4474.459473,1402.697036,54.164671,25.094552,25.400932,23.829438,26.972425,57.260638,0.911792,344.260523,10.447287,-52.489941
cpt1m012-fa06-20200223-0225-e91.fits,0,58903.34792,2458903.347921,2458903.351382,1.202466,32.672772,23,43,63,0.086718,1.427131,0.169445,0.130388,0.178923,0.000081,0.000751,0.000125,0.000107,0.00013,1067.843851,1900.577446,1353.361887,1221.657613,1379.770288,15486386.31,3997.789715,1890.312731,1867.500727,1890.812731,1818.999273,1342942.802,1661.902514,1208.893801,1110.885671,2802.565918,808.075558,52.538582,5593,27.068187,22.959624,22.082761,23.836488,61.579416,0.980555,307.232582,2531.346731,2070.221027,2531.846731,1616.278973,9105853.36,3042.508392,2992.876991,19455.83984,5479.17419,68.912654,26.020224,21.769419,19.952524,23.586313,272.6054,0.972293,291.322818,3144.986131,2201.715127,3145.486131,1484.784873,2243875.864,1535.508603,1461.324189,5047.552246,1350.185011,52.971152,25.716807,20.874198,19.37745,22.370945,282.243403,0.975422,276.855472,953.417031,1637.386027,953.917031,2049.113973,1786317.945,1377.90329,1296.40299,3718.554199,1074.863255,52.088774,26.011757,25.363324,24.489854,26.236793,52.962085,0.937128,297.327454,1052.037631,1051.141027,1052.537631,2635.358973,2350339.141,1571.324646,1495.769284,4777.186523,1414.246095,54.989501,26.063011,25.211058,24.161574,26.260542,53.201772,0.913385,312.061254,10.447371,-52.490125
