Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8
elp1m006-fa07-20201224-0178-e91.fits,0,59208.79838,2459208.798,2459208.802111,1.600434,89.987,18.423956,21.353089,1.35,18,32,48,0.176074,0.112452,0.157801,0.148525,1.002877,0.03718,4.416624,0.226417,0.000578,0.000545,0.000568,0.000561,0.001215,0.000512,0.013834,0.000709,304.464532,206.151095,277.768511,264.762577,825.665744,72.597856,319.256581,319.256581,2709464.608,2506.104553,2167.5154,2106.338658,2168.0154,1990.161342,10.107868,74.827241,477065.2508,1432.423053,1503.483912,317.306522,3883.175293,333.047733,879.594764,3547,16.354401,14.770867,15.657808,13.883926,21.573144,0.973101,2029.323797,1991.420441,2029.823797,2105.079559,10.11165,74.839831,304685.7595,1450.856029,210.004131,2871.651123,212.706546,890.257635,16.290803,15.166587,15.966468,14.366705,23.763452,0.975734,2059.622906,1820.765346,2060.122906,2275.734654,10.110769,74.858279,427557.184,1487.588272,287.416345,3645.64502,298.485272,877.160015,16.591486,15.079366,15.874633,14.284099,25.276757,0.972592,1867.823969,2333.711784,1868.323969,1762.788216,10.116185,74.802917,402423.6893,1473.660557,273.077601,3361.561768,280.939132,875.416391,16.446992,14.949635,15.951201,13.948069,20.108843,0.969483,2098.186401,2444.978076,2098.686401,1651.521924,10.109871,74.790646,2717259.116,2124.589126,1278.957462,18943.94531,1896.966898,880.839157,15.90405,14.846533,15.838419,13.854647,18.06626,0.972872,1981.805146,2331.915495,1982.305146,1764.584505,10.113046,74.803006,100738.8993,1384.497192,72.762083,1444.251831,70.327617,882.951066,15.634718,16.668006,16.367612,16.9684,55.01699,0.988937,1621.343833,1520.032258,1621.843833,2576.467742,10.122829,74.891223,2209251.807,2008.084273,1100.17883,14181.07031,1542.317964,901.937092,16.849064,15.500414,16.348582,14.652247,28.035221,0.961788,2934.376084,1644.060383,2934.876084,2452.439617,10.086519,74.876224,500212.8012,1499.385735,333.611818,4483.674316,349.20745,869.154211,15.472919,14.190281,14.532103,13.848459,30.243157,0.990447
elp1m006-fa07-20201224-0179-e91.fits,0,59208.79973,2459208.8,2459208.803467,1.596419,89.976,18.883258,21.525984,1.35,18,32,48,0.176096,0.113076,0.157215,0.148898,0.993737,0.037608,4.44856,0.224792,0.000524,0.000492,0.000512,0.000509,0.001117,0.000453,0.012757,0.000645,336.313478,229.821465,306.89335,292.759141,889.588409,82.984574,348.702525,348.702525,2941205.173,2504.734481,2167.56541,2106.375653,2168.06541,1990.124347,10.107897,74.827116,517933.188,1455.713426,1475.517019,351.018105,3871.654053,355.793372,800.939267,3521,16.472065,14.936171,15.733478,14.138863,24.484136,0.973702,2029.345477,1991.503204,2029.845477,2104.996796,10.111675,74.839745,332580.0995,1419.137183,234.353735,2726.636963,228.465365,808.093272,16.624563,15.258354,16.008184,14.508523,28.632298,0.967125,2059.77174,1820.811824,2060.27174,2275.688176,10.110778,74.858203,462402.2891,1454.352076,317.943844,3510.402588,317.64651,794.752027,16.765862,15.08988,15.717497,14.462263,29.231919,0.974794,1867.831319,2333.63816,1868.331319,1762.86184,10.116236,74.802865,437939.8561,1448.668301,302.305128,3258.071045,300.842081,795.451226,16.842108,15.115884,16.081033,14.150734,22.58435,0.967458,2098.100426,2444.851049,2098.600426,1651.648951,10.109927,74.790532,2922783.473,2144.634853,1362.835015,17983.81055,2007.801412,807.752211,16.457977,14.980614,15.938448,14.02278,19.482247,0.973171,1981.85751,2331.70236,1982.35751,1764.79764,10.113093,74.80294,110613.2175,1329.604447,83.192575,1378.702393,75.985572,802.791223,16.472176,16.877183,16.833635,16.920732,46.157174,0.983669,1621.592902,1520.226122,1622.092902,2576.273878,10.122824,74.891267,2401391.919,2020.778272,1188.350029,13619.74121,1649.632322,816.031635,17.183916,15.642871,16.432568,14.853173,29.667689,0.961008,2934.253723,1643.953164,2934.753723,2452.546836,10.086508,74.875951,539813.2544,1479.915535,364.759503,4278.614746,370.823848,802.000882,15.823446,14.429958,14.816542,14.043375,30.271578,0.988146
elp1m006-fa07-20201224-0180-e91.fits,0,59208.80109,2459208.801,2459208.804819,1.592494,89.975,19.045183,21.557324,1.35,18,32,48,0.177244,0.113827,0.158249,0.150347,1.017611,0.037751,4.29291,0.232942,0.000593,0.000563,0.000583,0.000577,0.001252,0.000522,0.01354,0.000735,298.709684,202.146449,271.258115,260.348211,812.935184,72.34625,317.0604,317.0604,2672316.35,2529.555953,2167.374282,2106.343449,2167.874282,1990.156551,10.107917,74.827049,473652.5998,1459.95534,1520.955975,311.417692,3978.154053,324.429513,883.550493,3390,16.518323,14.994345,15.766099,14.222592,27.244686,0.968759,2029.231847,1991.414404,2029.731847,2105.085596,10.111688,74.839705,304181.3756,1476.95311,205.951952,2720.223145,208.349781,899.454908,16.976791,15.354417,16.135072,14.573762,26.712619,0.971029,2059.631792,1820.750353,2060.131792,2275.749647,10.110785,74.858153,422892.3241,1506.73523,280.667974,3449.501953,289.661137,887.173678,16.855984,15.219062,15.816015,14.62211,31.652714,0.969599,1867.71423,2333.600513,1868.21423,1762.899487,10.116262,74.802849,401775.2306,1495.626597,268.633382,3397.161133,275.196932,882.828546,16.701619,15.269486,16.235153,14.303819,24.086394,0.964314,2098.007144,2444.850672,2098.507144,1651.649328,10.109958,74.790476,2719378.095,2136.33338,1272.918413,17799.47461,1862.644712,879.935644,16.438742,15.072577,15.969999,14.175154,22.295968,0.972235,1981.683754,2331.812421,1982.183754,1764.687579,10.113121,74.80289,100883.7657,1391.183802,72.51649,1463.240112,69.100583,886.230496,16.695415,17.074651,16.533956,17.615346,56.899463,0.975417,1621.248971,1520.000534,1621.748971,2576.499466,10.122822,74.891302,2167430.342,2021.029969,1072.438497,13782.00293,1484.586742,921.245921,17.54957,15.763564,16.527565,14.999562,31.15629,0.956683,2934.194583,1644.032282,2934.694583,2452.467718,10.086507,74.875742,504886.0079,1521.21372,331.896828,4271.768066,345.822912,866.100582,15.741767,14.511772,14.763246,14.260298,36.066792,0.987246
elp1m006-fa07-20201224-0181-e91.fits,0,59208.80244,2459208.802,2459208.806169,1.588588,89.972,18.691744,20.989064,1.35,18,32,48,0.17694,0.11378,0.157588,0.147359,0.994787,0.03735,4.479563,0.223236,0.00068,0.000647,0.000665,0.000662,0.001373,0.000608,0.016634,0.000829,260.105766,175.855266,236.80511,222.497119,724.496232,61.389749,269.296305,269.296305,2387607.825,2532.90862,2167.464564,2106.310571,2167.964564,1990.189429,10.107896,74.827116,422464.1269,1383.999731,1561.14389,270.611908,3636.295166,305.248706,1033.612888,3486,16.295515,14.675891,15.418271,13.93351,19.605982,0.983037,2029.219029,1991.427766,2029.719029,2105.072234,10.111675,74.839745,271662.3275,1517.68588,178.99773,2738.81665,196.287847,1043.846277,16.544874,14.999746,15.623292,14.3762,26.987278,0.980086,2059.617573,1820.730112,2060.117573,2275.769888,10.110779,74.858202,376258.4888,1537.940876,244.650815,3291.570068,271.863123,1028.302727,16.567493,14.738378,15.461797,14.014958,25.253183,0.976289,1867.741382,2333.657316,1868.241382,1762.842684,10.116234,74.802857,351834.4235,1536.617536,228.966815,3228.859619,254.215673,1033.93272,16.401741,14.652457,15.630524,13.674391,17.190378,0.974065,2098.144509,2444.924266,2098.644509,1651.575734,10.109922,74.790519,2375160.489,2097.318855,1132.474675,15912.71582,1716.156756,1037.813431,16.035114,14.641973,15.599543,13.684404,15.110164,0.977282,1981.556206,2331.82684,1982.056206,1764.67316,10.113097,74.802921,89176.21229,1449.54001,61.520352,1564.446655,64.433692,1040.527122,16.356714,16.524115,16.019621,17.02861,61.085021,0.986872,1621.389786,1520.07482,1621.889786,2576.42518,10.122825,74.891272,1951878.244,1999.195074,976.332059,12276.63965,1410.316924,1055.47015,16.973926,15.372358,16.184416,14.5603,26.816303,0.96843,2934.278054,1644.021762,2934.778054,2452.478238,10.086505,74.875932,435729.5808,1555.263685,280.164441,4144.152832,314.833573,1025.593108,15.313393,14.04687,14.442173,13.651567,25.162406,0.99224
elp1m006-fa07-20201224-0182-e91.fits,0,59208.80379,2459208.804,2459208.807523,1.584729,89.975,20.168859,22.271639,1.35,18,32,48,0.176005,0.113404,0.156108,0.148763,1.004872,0.037746,4.386522,0.227971,0.000569,0.00054,0.000556,0.000552,0.001194,0.000502,0.013453,0.000699,309.512063,209.97432,280.673985,269.556754,841.574986,75.234437,326.053816,326.053816,2832718.082,2577.74698,2167.128869,2106.083113,2167.628869,1990.416887,10.1079,74.827112,498572.173,1558.311354,1545.620304,322.570926,3621.236816,319.943875,835.633993,3497,17.72094,15.351847,16.296066,14.407629,21.943179,0.971088,2028.930712,1991.168817,2029.430712,2105.331183,10.111678,74.839745,321242.7497,1501.726563,213.915607,2690.361084,206.147988,847.99247,17.93243,15.737406,16.659449,14.815363,23.445196,0.970801,2059.334159,1820.594333,2059.834159,2275.905667,10.110782,74.85819,442210.2486,1523.273726,290.302551,3329.524414,283.775285,833.350236,18.060909,15.548787,16.392154,14.705421,25.108812,0.971427,1867.453427,2333.39703,1867.953427,1763.10297,10.116237,74.802857,421403.9353,1515.56024,278.051591,3121.849121,270.423452,832.69535,18.015778,15.573407,16.750303,14.396511,19.128613,0.963372,2097.757215,2444.658688,2098.257215,1651.841312,10.109928,74.790518,2846519.199,2175.029216,1308.72688,16717.11133,1826.6691,834.267616,17.738814,15.404723,16.52338,14.286065,17.622523,0.968706,1981.564689,2331.541194,1982.064689,1764.958806,10.113092,74.802923,106924.7,1417.885544,75.411376,1325.264893,68.615749,838.214606,17.691284,17.223716,16.928476,17.518955,55.317832,0.990543,1621.03314,1519.860554,1621.53314,2576.639446,10.12283,74.89127,2306828.12,2065.190357,1117.00508,12627.89356,1480.33839,859.832741,18.628675,16.119288,17.057016,15.18156,27.299195,0.959934,2933.975402,1643.794412,2934.475402,2452.705588,10.086507,74.875927,525889.9618,1542.64976,340.900427,4023.979492,337.474254,822.868876,16.870295,14.9125,15.37324,14.451761,28.210111,0.987542
elp1m006-fa07-20201224-0183-e91.fits,0,59208.80513,2459208.805,2459208.808868,1.580939,89.976,20.338603,22.947752,1.35,18,32,48,0.174274,0.112773,0.157804,0.147774,0.992038,0.037927,4.497034,0.222369,0.000577,0.000546,0.000564,0.000561,0.001191,0.000511,0.014273,0.000706,302.199913,206.415775,279.753325,263.484193,832.745314,74.226957,315.082218,315.082218,2873010.111,2635.436546,2167.042273,2105.85405,2167.542273,1990.64595,10.107897,74.827112,500690.1186,1654.360571,1591.885538,314.526457,3716.05249,302.648726,831.992783,3475,17.623964,15.666116,16.76561,14.566621,21.943505,0.962439,2028.933416,1991.003877,2029.433416,2105.496123,10.111671,74.839738,323998.4518,1541.245574,210.218577,2631.509277,195.845124,836.77289,17.972795,16.03809,17.199494,14.876686,23.43202,0.955598,2059.2333,1820.298021,2059.7333,2276.201979,10.110778,74.858196,453372.4807,1566.344576,289.446197,3328.676514,274.046957,821.823811,18.009528,15.842393,17.030068,14.654718,22.953488,0.954086,1867.320576,2333.237936,1867.820576,1763.262064,10.116235,74.802849,424555.4028,1563.540335,271.534666,3333.24585,256.628096,826.624746,17.804868,15.856251,17.226156,14.486347,19.596649,0.951027,2097.623093,2444.469058,2098.123093,1652.030942,10.109926,74.790515,2850136.179,2208.771863,1290.371463,17440.77344,1722.802289,835.490331,17.609752,15.699724,17.056244,14.343204,18.360856,0.954206,1981.225657,2331.358718,1981.725657,1765.141282,10.113095,74.802918,108965.1336,1464.592618,74.39962,1363.950562,65.865408,833.854789,17.861226,17.491761,17.437602,17.54592,46.17109,0.97704,1620.937068,1519.587111,1621.437068,2576.912889,10.122826,74.891272,2350362.794,2100.523437,1118.941475,13081.69727,1420.707695,844.174492,18.490938,16.349416,17.469871,15.228961,26.992018,0.946173,2933.767845,1643.62225,2934.267845,2452.87775,10.086508,74.875922,522647.3173,1591.642886,328.369713,4037.504395,315.921043,823.304065,17.166892,15.200838,15.801633,14.600044,28.595273,0.978784
elp1m006-fa07-20201224-0184-e91.fits,0,59208.80648,2459208.806,2459208.810210,1.57718,90.027,20.017655,21.602292,1.35,18,32,48,0.175454,0.112164,0.156812,0.148573,0.991246,0.036826,4.479007,0.223264,0.0005,0.000467,0.000487,0.000482,0.001074,0.000428,0.012292,0.000613,351.117347,240.432595,322.227678,308.013727,923.115697,85.980655,364.374626,364.374626,3051301.506,2496.449517,2167.307436,2106.161703,2167.807436,1990.338297,10.107899,74.827104,535362.4989,1466.05259,1460.47132,366.568307,4161.759766,365.172779,757.237915,3434,17.194279,15.040295,15.832865,14.247725,18.878063,0.982328,2029.029424,1991.260078,2029.529424,2105.239922,10.111678,74.839736,342247.4323,1395.652543,245.223952,2813.586426,233.448264,764.462698,17.518339,15.374023,16.222578,14.525469,20.636471,0.978558,2059.5001,1820.563718,2060.0001,2275.936282,10.11078,74.858193,478479.944,1432.380763,334.045218,3727.226074,326.372974,750.579044,17.725056,15.242911,15.870214,14.615609,26.457536,0.981432,1867.580856,2333.454718,1868.080856,1763.045282,10.116237,74.802851,453341.6082,1424.321353,318.286043,3627.976318,309.226021,751.190659,17.511174,15.213857,16.203322,14.224391,17.891924,0.974506,2097.887784,2444.636302,2098.387784,1651.863698,10.109928,74.790521,3024591.217,2147.520508,1408.410865,20258.85352,2063.085075,761.544889,17.327356,15.081607,16.035143,14.12807,14.82107,0.979001,1981.503023,2331.555718,1982.003023,1764.944282,10.113097,74.802922,112367.6291,1303.656689,86.194188,1360.617188,76.646384,759.930965,17.505995,16.962667,16.43807,17.487264,61.633104,0.987309,1621.141054,1519.815264,1621.641054,2576.684736,10.12283,74.891275,2494393.712,2025.013342,1231.791248,14265.66016,1701.435357,770.677312,18.288978,15.813987,16.586923,15.041051,27.29654,0.971669,2934.16416,1643.804897,2934.66416,2452.695103,10.086505,74.875926,556907.7942,1459.993548,381.44538,4563.580566,379.868907,752.648657,16.731463,14.565181,14.824468,14.305893,28.696225,0.995638
elp1m006-fa07-20201224-0185-e91.fits,0,59208.80783,2459208.808,2459208.811565,1.573462,89.976,19.499005,21.548582,1.35,18,32,48,0.17663,0.112508,0.157406,0.148311,0.993798,0.036695,4.478109,0.223309,0.000491,0.000457,0.000479,0.000474,0.001065,0.00042,0.012128,0.000605,359.44071,245.921496,328.844648,313.136428,932.836602,87.313514,369.228165,369.228165,3064238.896,2480.140051,2167.531566,2106.127615,2168.031566,1990.372385,10.107897,74.827105,541236.7109,1458.771539,1440.643729,375.69088,4118.05127,371.022258,735.482541,3379,16.963972,15.087141,15.881022,14.29326,18.372785,0.982846,2029.418653,1991.14251,2029.918653,2105.35749,10.111672,74.839746,344752.8188,1373.830591,250.942744,2832.114014,236.330919,745.191005,17.045417,15.322739,16.121777,14.523702,21.377174,0.979935,2059.748955,1820.517639,2060.248955,2275.982361,10.110778,74.858195,482329.8006,1413.83322,341.150423,3651.934814,330.641082,729.904728,17.282551,15.263915,15.86807,14.659761,23.957109,0.986094,1867.858178,2333.35274,1868.358178,1763.14726,10.116234,74.80286,454460.9179,1403.932595,323.705653,3518.620605,311.536732,731.4008,16.979508,15.203845,16.1652,14.24249,16.280623,0.977665,2098.184979,2444.620122,2098.684979,1651.879878,10.109924,74.790521,3045234.922,2140.526634,1422.65687,20413.92383,2087.533819,743.277729,16.812067,15.03721,15.979829,14.094592,13.625368,0.980268,1981.814364,2331.510868,1982.314364,1764.989132,10.113093,74.802925,112441.2431,1284.567606,87.532367,1406.277588,77.079406,739.793723,16.75046,16.841384,16.549646,17.133122,55.177908,0.990086,1621.466924,1519.83092,1621.966924,2576.66908,10.122826,74.891269,2504878.208,2014.550406,1243.393166,15141.35156,1717.114806,751.650552,17.821502,15.751456,16.513374,14.989537,26.157254,0.975074,2934.404097,1643.744758,2934.904097,2452.755242,10.086504,74.875932,559360.6878,1446.610291,386.669922,4594.074219,383.446395,734.072794,16.318907,14.451308,14.616386,14.28623,34.210289,0.996142
elp1m006-fa07-20201224-0186-e91.fits,0,59208.80917,2459208.809,2459208.812907,1.569798,89.975,19.710496,21.766955,1.35,18,32,48,0.175798,0.112933,0.157461,0.147956,0.995128,0.037206,4.478027,0.223313,0.000494,0.000462,0.000484,0.000478,0.001071,0.000424,0.012197,0.000608,355.725853,244.18301,325.487288,309.452769,929.126172,87.676503,367.136483,367.136483,3068494.987,2496.318695,2167.387914,2105.961778,2167.887914,1990.538222,10.107897,74.827111,539436.3029,1488.487592,1451.549835,371.627821,3958.147461,362.405643,737.030165,3421,17.154811,15.166827,15.964198,14.369456,17.222266,0.983833,2029.211273,1991.01449,2029.711273,2105.48551,10.111673,74.839747,346535.1088,1390.878046,249.14845,2806.590576,232.81021,743.121176,17.468197,15.412466,16.191996,14.632936,20.407865,0.982226,2059.550965,1820.397506,2060.050965,2276.102494,10.110779,74.858195,483168.7715,1431.459969,337.53565,3567.730957,324.603829,729.094513,17.548514,15.383723,16.106034,14.661412,23.241501,0.981483,1867.746648,2333.315135,1868.246648,1763.184865,10.116232,74.802852,454003.0104,1419.863369,319.751196,3395.447266,305.009604,731.924291,17.276322,15.378925,16.362792,14.395058,15.76001,0.977655,2098.05699,2444.534954,2098.55699,1651.965046,10.109923,74.790519,3053546.195,2151.709459,1419.125702,19057.46484,2051.442156,740.629847,17.069774,15.176884,16.121344,14.232424,13.039871,0.980946,1981.647569,2331.559258,1982.147569,1764.940742,10.113093,74.802908,114166.5693,1298.817537,87.900391,1331.05127,76.699712,739.02722,16.930943,16.948639,16.742514,17.154765,52.40485,0.990947,1621.289173,1519.664497,1621.789173,2576.835503,10.122826,74.891272,2508348.988,2026.990926,1237.474206,14298.79102,1685.166206,749.55826,18.025097,15.90935,16.628408,15.190291,27.528286,0.975194,2934.365546,1643.666678,2934.865546,2452.833322,10.086501,74.875926,560145.9994,1457.022585,384.445653,4408.925781,376.318891,731.504229,16.711307,14.623184,14.872074,14.374294,27.165126,0.996594
elp1m006-fa07-20201224-0187-e91.fits,0,59208.81054,2459208.811,2459208.814272,1.566129,89.976,20.046929,21.892745,1.35,18,32,48,0.176518,0.112653,0.156626,0.148646,0.997055,0.038346,4.475697,0.223429,0.000498,0.000465,0.000485,0.000481,0.001076,0.000427,0.012243,0.000611,354.497648,242.269872,323.267931,308.95164,926.74075,89.798958,365.583176,365.583176,3065399.06,2502.484792,2167.540601,2105.958439,2168.040601,1990.541561,10.107895,74.827111,541098.3577,1505.741183,1461.064403,370.345316,3918.861084,359.356816,733.757551,3472,17.369831,15.351012,16.048292,14.653733,17.911456,0.987499,2029.363224,1991.062277,2029.863224,2105.437723,10.111671,74.839742,345325.6071,1397.21933,247.152039,2710.113281,229.339286,740.606679,17.849932,15.623593,16.375856,14.87133,21.730396,0.98248,2059.660635,1820.377913,2060.160635,2276.122087,10.110778,74.858197,480120.9004,1432.557888,335.149389,3499.134521,318.860177,727.525832,17.840681,15.415819,16.086455,14.745183,22.825534,0.984566,1867.794201,2333.260789,1868.294201,1763.239211,10.116233,74.802857,455658.1761,1427.171665,319.273559,3238.619141,302.613876,728.613454,17.605306,15.484358,16.434528,14.534189,15.576602,0.979588,2098.157776,2444.502146,2098.657776,1651.997854,10.109923,74.790522,3056372.826,2156.63404,1417.195857,18381.45508,2029.812866,740.038588,17.354148,15.319296,16.217476,14.421117,12.964631,0.983116,1981.7481,2331.520072,1982.2481,1764.979928,10.113093,74.802911,117547.2608,1305.482583,90.041232,1338.276123,78.066046,735.516877,17.375054,17.328022,16.859798,17.796246,60.859539,0.98945,1621.390867,1519.703503,1621.890867,2576.796497,10.122825,74.891269,2505580.092,2030.610577,1233.904777,13714.7168,1664.017774,748.479282,18.521015,16.053036,16.759494,15.346578,27.433476,0.976699,2934.333524,1643.641234,2934.833524,2452.858766,10.086504,74.875929,559818.9682,1462.549425,382.769265,4411.842285,371.789637,731.464721,16.74897,14.758563,14.952889,14.564236,30.758026,0.996952
elp1m006-fa07-20201224-0188-e91.fits,0,59208.81188,2459208.812,2459208.815618,1.562542,89.976,20.489333,22.355968,1.35,18,32,48,0.176813,0.111907,0.157981,0.149159,0.995656,0.036982,4.494815,0.222479,0.000506,0.000472,0.000493,0.000489,0.001085,0.000436,0.012532,0.00062,349.630107,237.167862,320.558626,305.316686,918.024627,84.76158,358.663988,358.663988,3071254.517,2534.416563,2167.43764,2106.174432,2167.93764,1990.325568,10.107895,74.82711,543036.3986,1570.134382,1487.125066,365.158527,3466.44043,345.853454,729.541373,3458,17.953239,15.56448,16.499809,14.62915,14.206101,0.981462,2029.191452,1991.18493,2029.691452,2105.31507,10.111673,74.839751,343694.3704,1421.136015,241.844811,2491.741943,218.894876,737.269182,18.172204,15.784812,16.650637,14.918987,15.949981,0.983402,2059.582122,1820.641895,2060.082122,2275.858105,10.110778,74.858191,485200.6997,1459.692571,332.399239,3199.503418,309.018582,721.631517,18.011851,15.727124,16.487331,14.966916,18.674029,0.98528,1867.683479,2333.425471,1868.183479,1763.074529,10.116234,74.802862,458106.1596,1452.026383,315.494377,3070.380127,291.76239,724.178419,18.085425,15.691991,16.848541,14.535441,11.953526,0.974282,2098.06992,2444.721744,2098.56992,1651.778256,10.109923,74.790521,3057913.107,2174.34632,1406.359731,16297.35938,1947.548657,733.887208,17.867386,15.551158,16.647797,14.454519,10.124172,0.977625,1981.651982,2331.749342,1982.151982,1764.750658,10.113093,74.802909,113581.1956,1336.72605,84.969688,1250.771606,72.338519,733.343056,17.865076,17.446904,17.032289,17.861519,62.697448,0.993274,1621.26868,1519.832791,1621.76868,2576.667209,10.122826,74.891277,2512317.657,2050.054148,1225.488439,12272.83691,1600.065374,742.715731,18.679353,16.206543,17.07015,15.342936,23.724826,0.975303,2934.264914,1643.861339,2934.764914,2452.638661,10.086504,74.875927,558936.8597,1490.149425,375.087793,3930.129883,355.980269,727.713009,17.233199,14.945484,15.243255,14.647713,19.652035,0.99735
elp1m006-fa07-20201224-0189-e91.fits,0,59208.81324,2459208.813,2459208.816978,1.558967,90.027,21.568498,23.455688,1.35,18,32,48,0.176196,0.11287,0.156855,0.148349,0.995231,0.038258,4.49463,0.222488,0.000529,0.0005,0.000518,0.000512,0.001116,0.000463,0.013108,0.000649,332.908503,225.714981,302.732056,289.945077,891.403058,82.6483,342.892441,342.892441,3076860.109,2624.592403,2166.952468,2105.931253,2167.452468,1990.568747,10.107985,74.826959,542131.2232,1728.407842,1561.428154,347.202157,3290.134521,313.659317,729.367546,3459,19.089246,16.206963,17.292696,15.121229,18.497959,0.972109,2028.883861,1991.00699,2029.383861,2105.49301,10.111751,74.839621,347284.0379,1509.80783,230.018702,2350.408936,200.927136,736.988978,19.073014,16.431816,17.503109,15.360523,20.910284,0.969645,2059.12531,1820.298648,2059.62531,2276.201352,10.110851,74.858071,482621.8887,1540.149353,313.360446,3024.012695,279.229171,723.576682,19.221007,16.359754,17.344882,15.374626,23.351934,0.969381,1867.305712,2333.14831,1867.805712,1763.35169,10.116332,74.802782,456450.4071,1525.356298,299.241828,2855.198242,264.087211,724.891534,19.116864,16.275295,17.592077,14.958513,16.793923,0.962758,2097.627954,2444.471409,2098.127954,1652.028591,10.110029,74.790389,3062186.996,2231.134186,1372.479977,15313.83008,1771.680805,736.354412,18.960347,16.131475,17.401976,14.860974,14.882018,0.967478,1981.332243,2331.437196,1981.832243,1765.062804,10.11319,74.802808,117715.5799,1420.751289,82.854459,1223.079834,68.106368,733.591176,18.691037,18.05166,17.761473,18.341847,53.179062,0.986975,1620.913427,1519.639733,1621.413427,2576.860267,10.122878,74.891233,2516884.3,2107.447933,1194.280656,11825.1543,1456.186578,742.92734,19.843024,16.912794,17.945278,15.880309,25.900838,0.961306,2933.941771,1643.630302,2934.441771,2452.869698,10.086565,74.875602,559975.8087,1564.336438,357.963796,3549.126953,323.983608,727.973813,18.064111,15.613987,16.155179,15.072794,25.516399,0.987878
