Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8
elp1m006-fa07-20201224-0173-e91.fits,0,59208.79158,2459208.792,2459208.795314,1.621154,89.975,17.969622,18,32,48,0.179028,0.11335,0.1591,0.150802,1.012754,0.035167,4.340777,0.230374,0.000669,0.000633,0.000658,0.000652,0.001393,0.000591,0.015527,0.000824,267.523113,179.087646,241.912273,231.403118,727.2316,59.466085,279.563923,279.563923,2212180.112,2343.847321,2168.027405,2106.495009,2168.527405,1990.004991,10.107895,74.827096,396041.5104,1017.87602,1419.687239,278.963915,3957.474854,389.086198,1227.662609,3492,15.394311,14.270056,15.054067,13.486045,19.179753,0.980481,2029.824975,1991.480789,2030.324975,2105.019211,10.111672,74.839741,250749.9245,1374.71551,182.401321,2886.123291,246.346234,1240.964886,15.55696,14.484882,15.321762,13.648001,21.523764,0.975164,2060.118074,1820.814749,2060.618074,2275.685251,10.110779,74.858194,351958.901,1406.301198,250.272773,3639.060791,345.777771,1227.848128,15.695246,14.308096,15.002137,13.614055,21.665267,0.982296,1868.362094,2333.758726,1868.862094,1762.741274,10.116232,74.802847,333601.841,1397.646842,238.688223,3630.298096,327.743099,1228.737058,15.734628,14.457951,15.449563,13.466338,17.22503,0.972588,2098.750312,2444.977161,2099.250312,1651.522839,10.109921,74.790513,2240395.176,1963.713587,1140.89712,16779.11133,2201.049177,1226.077279,15.357076,14.339658,15.293165,13.38615,14.080875,0.977445,1982.131122,2331.797751,1982.631122,1764.702249,10.113096,74.802925,77795.24751,1305.62962,59.584469,1740.554688,76.429001,1233.275025,15.589168,16.3147,15.8486,16.7808,64.452805,0.991736,1621.970529,1520.172649,1622.470529,2576.327351,10.122823,74.891265,1797974.436,1866.362159,963.357742,12360.53027,1766.398266,1273.998581,16.211503,14.986811,15.735722,14.2379,27.10834,0.970931,2934.699114,1644.087709,2935.199114,2452.412291,10.086507,74.875922,414205.6755,1417.854913,292.135445,4194.431152,406.931362,1214.078708,14.868711,13.671673,13.980191,13.363155,30.885323,0.990905
elp1m006-fa07-20201224-0174-e91.fits,0,59208.79293,2459208.793,2459208.796663,1.616954,89.972,17.879184,18,32,48,0.17062,0.109257,0.153949,0.142426,0.964495,0.033666,4.592056,0.217767,0.000835,0.000797,0.000822,0.000814,0.001615,0.000761,0.021469,0.001018,204.250771,137.107203,187.240834,175.002266,597.200012,44.214451,213.892198,213.892198,1850490.476,2373.205228,2167.922396,2106.373441,2168.422396,1990.126559,10.107908,74.827045,315730.141,1017.87602,1491.821168,211.640743,3912.810303,310.185263,1445.932562,3475,15.248739,14.206559,14.888818,13.524299,22.604019,0.9815,2029.683495,1991.46348,2030.183495,2105.03652,10.111683,74.8397,202179.893,1451.636432,139.277224,2973.824707,198.629194,1450.134305,15.555519,14.632716,15.150052,14.115379,27.087224,0.985443,2060.17765,1820.812329,2060.67765,2275.687671,10.110778,74.85815,284882.0392,1476.956143,192.884562,3580.580322,279.878918,1431.892248,15.679174,14.54742,14.986881,14.107959,30.828492,0.983834,1868.133881,2333.668147,1868.633881,1762.831853,10.116258,74.80283,263558.1002,1467.606357,179.583646,3310.707764,258.929472,1438.992276,15.747544,14.371714,15.117486,13.625942,21.410323,0.980087,2098.533761,2444.906529,2099.033761,1651.593471,10.109949,74.79046,1784789.581,1921.570812,928.818012,14626.22168,1753.444964,1445.555496,15.264041,14.351475,15.151096,13.551853,17.335171,0.981755,1981.878299,2331.501108,1982.378299,1764.998892,10.113122,74.802915,62299.27206,1406.758067,44.285704,1925.249268,61.205167,1449.178956,16.241894,16.137806,15.976355,16.299257,49.575609,0.984175,1621.828992,1520.077057,1622.328992,2576.422943,10.122818,74.891297,1519576.319,1843.851775,824.131494,11748.06152,1492.889398,1429.828833,16.263587,15.081296,15.713225,14.449367,29.467365,0.973717,2934.638658,1644.017138,2935.138658,2452.482862,10.086499,74.875768,330914.1575,1494.092931,221.481643,4038.13501,325.102617,1444.720274,15.063351,13.941679,14.056004,13.827355,37.993467,0.995413
elp1m006-fa07-20201224-0175-e91.fits,0,59208.79427,2459208.794,2459208.798005,1.612812,90.027,18.509907,18,32,48,0.179485,0.113693,0.158672,0.150448,1.002269,0.034955,4.339654,0.230433,0.000586,0.000549,0.000574,0.000568,0.001252,0.000507,0.013612,0.000723,306.456972,207.142613,276.518464,264.997166,800.521857,68.963364,318.816048,318.816048,2378617.836,2257.563022,2167.709167,2106.426192,2168.209167,1990.073808,10.107897,74.827102,426925.6228,1017.87602,1332.871286,320.305214,3873.190918,419.427921,1028.7496,3531,16.121571,14.638434,15.415474,13.861394,22.456922,0.977652,2029.39926,1991.569375,2029.89926,2104.930625,10.111678,74.83973,270432.4762,1280.058336,211.265744,2789.232666,265.683119,1039.63382,16.318583,14.999911,15.745928,14.253893,23.850128,0.978263,2059.961521,1820.849949,2060.461521,2275.650051,10.110777,74.85819,377421.166,1317.059753,286.563434,3549.373291,370.792865,1023.145204,16.395087,14.791116,15.498351,14.083881,26.5358,0.974782,1868.050859,2333.713615,1868.550859,1762.786385,10.116234,74.80285,357857.1282,1307.008846,273.798551,3362.69751,351.572413,1028.172948,16.34745,14.915534,15.831209,13.999859,19.445955,0.975302,2098.482518,2445.012835,2098.982518,1651.487165,10.109922,74.790507,2384015.528,1936.283329,1231.232791,17418.36133,2342.147258,1034.535384,16.126115,14.679326,15.60011,13.758542,17.051973,0.977224,1981.974377,2331.643154,1982.474377,1764.856846,10.113094,74.802939,83144.41684,1203.04635,69.111566,1548.362061,81.684228,1036.571453,16.365374,16.381758,16.02598,16.737536,54.977821,0.983818,1621.645227,1520.166389,1622.145227,2576.333611,10.122825,74.891267,1933154.911,1822.259964,1060.855723,12532.3877,1899.20469,1053.105292,16.803526,15.419637,16.198423,14.640851,28.786636,0.964694,2934.510734,1644.058834,2935.010734,2452.441166,10.086505,74.875924,445462.9246,1332.651276,334.268186,4167.403809,437.639669,1014.557626,15.722368,14.135212,14.408193,13.862231,31.580902,0.992686
elp1m006-fa07-20201224-0176-e91.fits,0,59208.79562,2459208.796,2459208.799352,1.608692,89.972,17.607784,18,32,48,0.174222,0.116738,0.157109,0.14851,0.987018,0.034367,4.50928,0.221765,0.000557,0.000523,0.000545,0.000539,0.00119,0.00048,0.013892,0.000683,312.947701,223.119368,288.522704,275.679538,829.096871,71.57153,324.59976,324.59976,2503441.627,2278.375077,2167.600927,2106.402133,2168.100927,1990.097867,10.107913,74.827216,436154.2346,1017.87602,1335.974353,326.469018,4442.389648,428.494459,1022.908983,3556,15.154928,14.1762,14.997547,13.354852,19.936349,0.977356,2029.841298,1991.537005,2030.341298,2104.962995,10.111682,74.839838,292246.2464,1282.531673,227.866689,3052.3125,287.113795,1029.537411,15.232517,15.2531,15.290252,15.215949,44.195769,0.969882,2059.87233,1820.840868,2060.37233,2275.659132,10.110799,74.858306,393313.6755,1315.362662,299.015387,3953.464355,386.406269,1011.587813,15.483829,14.452109,15.213609,13.690609,23.114099,0.976923,1868.018079,2333.669355,1868.518079,1762.830645,10.116246,74.802932,371787.3645,1305.484893,284.788714,3717.331299,365.258005,1014.404203,15.595245,14.59555,15.546802,13.644298,19.650672,0.971865,2098.285,2444.931244,2098.785,1651.568756,10.109933,74.790606,2470942.233,1955.757895,1263.41928,19230.50586,2427.547348,1024.58986,15.253611,14.285551,15.226039,13.345063,16.586866,0.975467,1981.592275,2331.947194,1982.092275,1764.552806,10.113115,74.802993,86035.50276,1199.538298,71.723848,1639.62915,84.52454,1027.163606,15.004071,16.354398,16.151953,16.556842,49.787502,0.977855,1621.685232,1520.14994,1622.185232,2576.35006,10.122855,74.891361,2049037.116,1843.48308,1111.503077,15626.78516,2013.051763,1023.522391,16.078912,14.933141,15.727088,14.139195,27.962068,0.964185,2934.410467,1644.026957,2934.910467,2452.473043,10.086521,74.876121,454404.5109,1338.866357,339.394973,4874.119141,446.424223,1022.00868,14.549252,13.69103,14.031938,13.350121,29.059772,0.99112
elp1m006-fa07-20201224-0177-e91.fits,0,59208.79697,2459208.797,2459208.800699,1.604638,90.08,17.794322,18,32,48,0.175791,0.111833,0.157949,0.148155,0.990226,0.033926,4.475333,0.223447,0.00044,0.000403,0.000429,0.000423,0.001006,0.000361,0.010925,0.000545,399.189379,277.234527,368.446289,350.138776,984.736925,94.03882,409.635604,409.635604,2983857.653,2257.442921,2167.964902,2106.459687,2168.464902,1990.040313,10.10789,74.827109,524536.4165,1017.87602,1252.647268,418.742315,4418.473633,515.324466,792.360236,3339,15.441415,14.466519,15.328326,13.604711,20.405341,0.975395,2029.811523,1991.554604,2030.311523,2104.945396,10.111666,74.839741,333693.7092,1176.878165,283.541423,3026.291504,327.833354,799.886325,15.495032,14.794825,15.625864,13.963786,22.388918,0.97511,2060.13195,1820.907855,2060.63195,2275.592145,10.110772,74.858193,471297.3547,1228.447841,383.652719,3992.900146,463.020393,783.234407,15.773595,14.65208,15.403041,13.90112,24.872786,0.974967,1868.274108,2333.694618,1868.774108,1762.805382,10.116227,74.802863,442073.084,1217.461969,363.110385,3744.263428,434.309361,786.670273,15.798848,14.592778,15.606966,13.57859,18.562044,0.969901,2098.661891,2445.025284,2099.161891,1651.474716,10.109916,74.790516,2954693.831,2001.505516,1476.235668,22030.63281,2902.803263,798.20967,15.477513,14.532737,15.548905,13.516569,16.525055,0.972434,1981.982895,2331.893331,1982.482895,1764.606669,10.113093,74.802923,101230.896,1073.752021,94.277723,1480.259521,99.453071,795.745197,15.473508,16.207346,15.845073,16.56962,58.84278,0.990751,1621.865962,1520.183427,1622.365962,2576.316573,10.122819,74.891272,2438893.931,1871.091712,1303.460389,16290.53027,2396.061881,804.67561,16.315846,15.153085,15.985791,14.320379,27.058208,0.965052,2934.669045,1644.202546,2935.169045,2452.297454,10.086501,74.875921,544963.7221,1262.958569,431.497704,4956.871582,535.393026,790.553691,14.971034,13.899411,14.237082,13.56174,30.311514,0.990201
elp1m006-fa07-20201224-0178-e91.fits,0,59208.79838,2459208.798,2459208.802111,1.600434,89.987,18.303753,18,32,48,0.17591,0.112528,0.157873,0.148908,1.002301,0.034883,4.39351,0.227608,0.000498,0.000462,0.000487,0.000481,0.001112,0.000421,0.011892,0.000616,352.985878,243.334759,323.960113,309.834509,901.658166,82.792463,369.44287,369.44287,2681812.506,2237.799783,2167.668837,2106.38325,2168.168837,1990.11675,10.107864,74.827236,471756.4476,1017.87602,1277.18524,369.371985,3883.175293,463.471423,879.608872,3535,16.014106,14.770867,15.657808,13.883926,21.573144,0.973101,2029.478942,1991.491312,2029.978942,2105.008688,10.111646,74.839823,301778.962,1214.345998,248.511514,2871.651123,296.479096,890.253239,16.241362,15.166587,15.966468,14.366705,23.763452,0.975734,2059.779886,1820.83528,2060.279886,2275.66472,10.110765,74.858272,423384.9697,1258.24785,336.487736,3645.64502,415.949449,877.122444,16.468532,15.079366,15.874633,14.284099,25.276757,0.972592,1867.957122,2333.767645,1868.457122,1762.732355,10.116182,74.802911,399343.7271,1245.073022,320.739202,3361.561768,392.330421,875.606864,16.287307,14.949635,15.951201,13.948069,20.108843,0.969483,2098.330648,2445.035927,2098.830648,1651.464073,10.109867,74.790639,2687984.441,1963.79027,1368.773684,18943.94531,2640.777844,880.73163,15.814402,14.846533,15.838419,13.854647,18.06626,0.972872,1981.806674,2331.924215,1982.306674,1764.575785,10.113046,74.803005,93548.52752,1127.216372,82.990746,1444.251831,91.905621,882.949694,15.615658,16.668006,16.367612,16.9684,55.01699,0.988937,1621.565278,1520.105368,1622.065278,2576.394632,10.122823,74.891215,2184582.946,1836.017984,1189.848338,14181.07031,2146.217127,901.813223,16.744276,15.500414,16.348582,14.652247,28.035221,0.961788,2934.488185,1644.135512,2934.988185,2452.364488,10.086516,74.876216,497229.5592,1279.36931,388.652092,4483.674316,488.497174,869.166054,15.45006,14.190281,14.532103,13.848459,30.243157,0.990447
elp1m006-fa07-20201224-0179-e91.fits,0,59208.79973,2459208.8,2459208.803467,1.596419,89.976,18.736914,18,32,48,0.176017,0.11303,0.15744,0.148629,0.994148,0.034921,4.433517,0.225555,0.000452,0.000416,0.00044,0.000435,0.001028,0.000371,0.011007,0.00056,389.809957,271.751012,358.128759,341.851671,967.18823,94.143545,402.777597,402.777597,2908163.224,2244.148188,2167.749467,2106.423016,2168.249467,1990.076984,10.107892,74.827111,511885.1927,1017.87602,1252.347437,408.74056,3871.654053,502.895424,801.069924,3475,16.252202,14.936171,15.733478,14.138863,24.484136,0.973702,2029.515015,1991.566571,2030.015015,2104.933429,10.11167,74.839738,328708.4076,1182.698977,277.930745,2726.636963,322.935604,808.208984,16.487224,15.258354,16.008184,14.508523,28.632298,0.967125,2059.925416,1820.948515,2060.425416,2275.551485,10.110774,74.858188,457860.8461,1228.690361,372.641359,3510.402588,449.819857,794.640831,16.582145,15.08988,15.717497,14.462263,29.231919,0.974794,1867.992803,2333.731594,1868.492803,1762.768406,10.116231,74.802854,432238.6206,1219.616433,354.405376,3258.071045,424.647612,795.464002,16.650763,15.115884,16.081033,14.150734,22.58435,0.967458,2098.28213,2444.920185,2098.78213,1651.579815,10.109922,74.790524,2891145.783,1989.484376,1453.213615,17983.81055,2840.371251,807.835846,16.351016,14.980614,15.938448,14.02278,19.482247,0.973171,1981.852062,2331.73772,1982.352062,1764.76228,10.113093,74.802936,101555.979,1075.885042,94.392965,1378.702393,99.772445,802.781247,16.536208,16.877183,16.833635,16.920732,46.157174,0.983669,1621.793523,1520.329871,1622.293523,2576.170129,10.122818,74.891255,2372936.58,1856.256008,1278.345535,13619.74121,2331.262878,816.012479,17.024594,15.642871,16.432568,14.853173,29.667689,0.961008,2934.383927,1644.049413,2934.883927,2452.450587,10.086504,74.87594,535226.6439,1261.156105,424.393651,4278.614746,525.826951,801.791201,15.707406,14.429958,14.816542,14.043375,30.271578,0.988146
elp1m006-fa07-20201224-0180-e91.fits,0,59208.80109,2459208.801,2459208.804819,1.592494,89.975,18.864174,18,32,48,0.177767,0.113544,0.158304,0.150419,1.017162,0.035781,4.271945,0.234085,0.000507,0.000473,0.000496,0.00049,0.001138,0.000426,0.011538,0.000632,350.838917,240.2716,319.401392,307.104574,894.162954,83.995184,370.23999,370.23999,2642034.166,2237.220641,2167.556255,2106.398901,2168.056255,1990.101099,10.107912,74.827042,469665.8325,1017.87602,1278.253758,367.427695,3978.154053,461.417524,883.674033,3379,16.516994,14.994345,15.766099,14.222592,27.244686,0.968759,2029.448814,1991.490331,2029.948814,2105.009669,10.111682,74.839696,299985.8243,1222.413633,245.404515,2720.223145,294.717449,899.382074,16.675114,15.354417,16.135072,14.573762,26.712619,0.971029,2059.797168,1820.859274,2060.297168,2275.640726,10.11078,74.858141,418245.0249,1260.662122,331.766155,3449.501953,410.899772,887.216039,16.612357,15.219062,15.816015,14.62211,31.652714,0.969599,1867.881738,2333.686784,1868.381738,1762.813216,10.116257,74.802839,397412.7209,1249.54117,318.04692,3397.161133,390.433327,882.844217,16.625991,15.269486,16.235153,14.303819,24.086394,0.964314,2098.194529,2444.94604,2098.694529,1651.55396,10.109953,74.790465,2687377.992,1963.2638,1368.831836,17799.47461,2640.182046,880.360325,16.271323,15.072577,15.969999,14.175154,22.295968,0.972235,1981.800286,2331.964003,1982.300286,1764.535997,10.113118,74.802873,94535.19668,1122.633112,84.208452,1463.240112,92.874962,886.261018,16.370852,17.074651,16.533956,17.615346,56.899463,0.975417,1621.487423,1520.086581,1621.987423,2576.413419,10.122816,74.891292,2140884.394,1832.190146,1168.48374,13782.00293,2103.286012,921.322482,17.294112,15.763564,16.527565,14.999562,31.15629,0.956683,2934.318048,1644.126117,2934.818048,2452.373883,10.086504,74.875732,501149.7725,1283.836231,390.353349,4271.768066,492.34854,865.970441,15.809738,14.511772,14.763246,14.260298,36.066792,0.987246
elp1m006-fa07-20201224-0181-e91.fits,0,59208.80244,2459208.802,2459208.806169,1.588588,89.972,18.608709,18,32,48,0.17711,0.11314,0.157186,0.147723,0.995083,0.034979,4.445621,0.22494,0.00059,0.000553,0.000575,0.000572,0.001252,0.00051,0.014295,0.000723,300.254787,204.419425,273.399203,258.364237,794.536874,68.540395,310.982132,310.982132,2365351.148,2258.30762,2167.59591,2106.355677,2168.09591,1990.144323,10.107893,74.827111,418926.9036,1017.87602,1336.68039,313.408431,3636.295166,411.569676,1033.588535,3486,16.229067,14.675891,15.418271,13.93351,19.605982,0.983037,2029.338032,1991.463382,2029.838032,2105.036618,10.111671,74.839741,267616.1272,1283.976796,208.427542,2738.81665,262.916231,1043.913113,16.396049,14.999746,15.623292,14.3762,26.987278,0.980086,2059.760525,1820.799264,2060.260525,2275.700736,10.110775,74.858195,371800.2811,1312.771076,283.217911,3291.570068,365.270695,1028.389013,16.451582,14.738378,15.461797,14.014958,25.253183,0.976289,1867.867525,2333.692926,1868.367525,1762.807074,10.116231,74.802853,349417.5171,1310.630989,266.602514,3228.859619,343.281019,1034.284125,16.299587,14.652457,15.630524,13.674391,17.190378,0.974065,2098.258668,2444.966036,2098.758668,1651.533964,10.109919,74.790514,2353721.19,1930.227279,1219.40106,15912.71582,2312.384951,1037.728511,16.124144,14.641973,15.599543,13.684404,15.110164,0.977282,1981.640939,2331.819141,1982.140939,1764.680859,10.113095,74.802922,82736.69002,1204.535691,68.68762,1564.446655,81.283662,1040.416932,16.398012,16.524115,16.019621,17.02861,61.085021,0.986872,1621.579241,1520.132149,1622.079241,2576.367851,10.12282,74.891266,1930992.748,1821.24304,1060.26088,12276.63965,1897.080499,1055.353359,16.777481,15.372358,16.184416,14.5603,26.816303,0.96843,2934.380923,1644.083389,2934.880923,2452.416611,10.086502,74.875925,434358.4003,1335.300377,325.288907,4144.152832,426.730163,1025.453517,15.329575,14.04687,14.442173,13.651567,25.162406,0.99224
elp1m006-fa07-20201224-0182-e91.fits,0,59208.80379,2459208.804,2459208.807523,1.584729,89.975,20.095421,18,32,48,0.176269,0.112935,0.15672,0.149106,1.005548,0.034955,4.37816,0.228406,0.000473,0.000438,0.00046,0.000455,0.001072,0.000393,0.011232,0.000586,372.687082,257.56868,340.524898,327.384791,938.367963,88.837956,389.786306,389.786306,2797107.186,2240.062521,2167.289325,2106.151796,2167.789325,1990.348204,10.107896,74.827104,493043.292,1017.87602,1262.642254,390.485342,3621.236816,484.384426,835.653907,3490,17.636605,15.351847,16.296066,14.407629,21.943179,0.971088,2029.059054,1991.257044,2029.559054,2105.242956,10.111674,74.839736,315891.7688,1200.061663,263.229614,2690.361084,310.344052,848.092813,17.964823,15.737406,16.659449,14.815363,23.445196,0.970801,2059.524359,1820.695747,2060.024359,2275.804253,10.110776,74.858178,438362.5628,1238.520546,353.940485,3329.524414,430.664005,833.37343,18.002361,15.548787,16.392154,14.705421,25.108812,0.971427,1867.65439,2333.462171,1868.15439,1763.037829,10.116232,74.802849,417065.0338,1229.36375,339.252751,3121.849121,409.740504,832.760022,17.851512,15.573407,16.750303,14.396511,19.128613,0.963372,2097.900617,2444.768438,2098.400617,1651.731562,10.109924,74.790506,2812625.572,1977.485107,1422.324529,16717.11133,2763.230018,834.219721,17.59275,15.404723,16.52338,14.286065,17.622523,0.968706,1981.550753,2331.598033,1982.050753,1764.901967,10.113093,74.802917,97773.45106,1097.792994,89.06365,1325.264893,96.056346,838.147487,17.796954,17.223716,16.928476,17.518955,55.317832,0.990543,1621.194109,1519.933051,1621.694109,2576.566949,10.122825,74.891262,2277020.9,1848.177583,1232.035775,12627.89356,2237.031677,859.786768,18.475434,16.119288,17.057016,15.18156,27.299195,0.959934,2934.084895,1643.923905,2934.584895,2452.576095,10.086504,74.875913,520086.286,1265.748679,410.892221,4023.979492,510.952489,822.915391,16.834218,14.9125,15.37324,14.451761,28.210111,0.987542
elp1m006-fa07-20201224-0183-e91.fits,0,59208.80513,2459208.805,2459208.808868,1.580939,89.976,20.137149,18,32,48,0.17511,0.11247,0.157964,0.148411,0.992491,0.034575,4.466496,0.223889,0.000466,0.00043,0.000454,0.000449,0.001051,0.000387,0.011479,0.000575,375.446273,261.446833,348.124076,330.246833,944.529472,89.359008,389.109682,389.109682,2832979.474,2242.444627,2167.251714,2106.005556,2167.751714,1990.494444,10.107891,74.827095,496084.3745,1017.87602,1261.622126,393.211536,3716.05249,487.372101,832.210026,3467,17.556752,15.666116,16.76561,14.566621,21.943505,0.962439,2029.174042,1991.118586,2029.674042,2105.381414,10.111665,74.839725,318624.1568,1192.313346,267.231897,2631.509277,313.028454,836.717397,17.756174,16.03809,17.199494,14.876686,23.43202,0.955598,2059.440989,1820.443825,2059.940989,2276.056175,10.110773,74.85818,447510.0479,1235.72178,362.144663,3328.676514,439.650841,821.675742,17.805164,15.842393,17.030068,14.654718,22.953488,0.954086,1867.539242,2333.323118,1868.039242,1763.176882,10.116229,74.80284,420446.578,1228.859953,342.143608,3333.24585,413.062662,826.926163,17.576835,15.856251,17.226156,14.486347,19.596649,0.951027,2097.912053,2444.558285,2098.412053,1651.941715,10.109918,74.790505,2811707.041,1976.920358,1422.266218,17440.77344,2762.327618,835.63862,17.416851,15.699724,17.056244,14.343204,18.360856,0.954206,1981.273006,2331.367863,1981.773006,1765.132137,10.113094,74.802917,97950.79125,1093.403576,89.583383,1363.950562,96.230572,833.873344,17.791432,17.491761,17.437602,17.54592,46.17109,0.97704,1621.238428,1519.746063,1621.738428,2576.753937,10.122818,74.891254,2314735.38,1851.062037,1250.49044,13081.69727,2274.083813,844.101012,18.271654,16.349416,17.469871,15.228961,26.992018,0.946173,2933.957488,1643.745684,2934.457488,2452.754316,10.086503,74.875908,518244.0942,1265.75165,409.435843,4037.504395,509.14265,823.089219,16.826908,15.200838,15.801633,14.600044,28.595273,0.978784
elp1m006-fa07-20201224-0184-e91.fits,0,59208.80648,2459208.806,2459208.810210,1.57718,90.027,19.953076,18,32,48,0.175775,0.111955,0.157193,0.148932,0.991151,0.034614,4.467549,0.223836,0.000431,0.000394,0.000418,0.000413,0.000989,0.000349,0.010602,0.000531,408.206376,284.336086,376.405423,360.896865,1001.701134,99.152639,421.400565,421.400565,3020851.352,2242.110232,2167.411159,2106.200564,2167.911159,1990.299436,10.107896,74.827099,530989.8565,1017.87602,1239.648615,428.339007,4161.759766,521.66457,757.205973,3456,17.248714,15.040295,15.832865,14.247725,18.878063,0.982328,2029.226286,1991.338281,2029.726286,2105.161719,10.111673,74.839727,338200.4177,1162.650379,290.887462,2813.586426,332.260915,764.523786,17.464022,15.374023,16.222578,14.525469,20.636471,0.978558,2059.5839,1820.654177,2060.0839,2275.845823,10.110778,74.858183,474857.7539,1211.327559,392.014324,3727.226074,466.518264,750.450354,17.669035,15.242911,15.870214,14.615609,26.457536,0.981432,1867.695408,2333.5211,1868.195408,1762.9789,10.116234,74.802844,449900.2153,1201.062447,374.585199,3627.976318,441.999032,751.204961,17.535831,15.213857,16.203322,14.224391,17.891924,0.974506,2098.054332,2444.730304,2098.554332,1651.769696,10.109923,74.790511,2994121.338,1998.962655,1497.837556,20258.85352,2941.538341,761.540388,17.079848,15.081607,16.035143,14.12807,14.82107,0.979001,1981.507255,2331.577113,1982.007255,1764.922887,10.113097,74.80292,104564.3161,1051.719671,99.422231,1360.617188,102.727949,759.960807,17.597807,16.962667,16.43807,17.487264,61.633104,0.987309,1621.285947,1519.869238,1621.785947,2576.630762,10.122826,74.891269,2468345.787,1866.149283,1322.694711,14265.66016,2424.996502,770.745861,18.180747,15.813987,16.586923,15.041051,27.29654,0.971669,2934.260643,1643.911143,2934.760643,2452.588857,10.086503,74.875914,552505.5643,1242.797308,444.56611,4563.580566,542.802418,752.793267,16.711453,14.565181,14.824468,14.305893,28.696225,0.995638
