Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7
coj1m003-fl11-20181024-0135-e91.fits,0,58416.05807,2458416.058,2458416.061826,1.037369,24.174203,32,53,80,1.409838,0.073013,1.409838,0.02497,0.008438,1.731807,0.577432,0.001434,0.000454,0.001434,0.000432,0.000423,0.003121,0.001041,983.337269,160.811849,983.337269,57.843403,19.925084,554.80843,554.80843,2910612.476,2433.007117,2041.196961,2039.762779,2041.696961,2056.737221,1.36255,-46.714925,4103492.896,3216.990877,2376.604335,1726.620135,9478.683594,1275.568708,353.907599,9671,20.55678,23.589049,24.534249,22.643849,10.95491,0.992563,3045467.297,2468.968765,1908.348966,2469.468765,2188.151034,1.367056,-46.728789,212512.2932,1309.502449,162.284762,844.391846,66.05934,350.136836,18.947612,23.384895,24.18204,22.58775,17.844201,0.99297,8566.519328,2041.196961,2039.762779,2041.696961,2056.737221,1.36255,-46.714925,4103492.896,2376.604335,1726.620135,9478.683594,1275.568708,353.907599,20.55678,23.589049,24.534249,22.643849,10.95491,0.992563,3045467.297,2324.722772,1920.911659,2325.222772,2175.588341,1.365539,-46.727551,72676.686,1254.969066,57.911137,546.593933,22.591511,349.494895,NaN,24.127533,24.585678,23.669388,10.602735,0.998342,1237.007059,2374.9997,1746.270265,2375.4997,2350.229735,1.366081,-46.746386,24558.33619,1232.362667,19.927848,443.485992,7.633946,349.43092,14.254877,21.155921,19.747816,22.564025,72.368483,0.973655,406.106204,1237.014432,1932.354261,1237.514432,2164.145739,1.354104,-46.727067,1845159.288,1829.716407,1008.440041,4403.112305,573.566839,350.677523,20.763494,23.559117,24.573772,22.544462,0.968679,0.992599,621148.1885,3225.437365,2227.942914,3225.937365,1868.557086,1.374977,-46.693547,1065453.188,1603.640078,664.396707,2686.627686,331.195589,351.251445,22.863682,23.697345,24.397994,22.996697,21.614514,0.993425,203644.6981
coj1m003-fl11-20181024-0136-e91.fits,0,58416.05879,2458416.059,2458416.062547,1.037486,25.484867,32,53,80,1.41321,0.074422,1.41321,0.024998,0.008863,1.729329,0.578259,0.001445,0.000456,0.001445,0.000433,0.000426,0.003132,0.001047,978.208348,163.335738,978.208348,57.762672,20.828637,552.081842,552.081842,2861397.49,2405.000251,2042.134039,2040.649367,2042.634039,2055.850633,1.362549,-46.714909,4043754.838,3216.990877,2353.07891,1718.495211,7757.543945,1256.999162,344.358567,9683,23.556212,25.559319,26.611872,24.506767,9.576216,0.992424,2396655.322,2469.64653,1909.176163,2470.14653,2187.323837,1.367053,-46.728781,212951.9246,1291.423768,164.897015,760.772522,66.195999,339.892637,23.358828,25.683384,26.564161,24.802606,6.500992,0.995057,6898.999201,2042.134039,2040.649367,2042.634039,2055.850633,1.362549,-46.714909,4043754.838,2353.07891,1718.495211,7757.543945,1256.999162,344.358567,23.556212,25.559319,26.611872,24.506767,9.576216,0.992424,2396655.322,2325.849805,1920.926272,2326.349805,2175.573728,1.365541,-46.72763,71530.46581,1236.890764,57.830867,525.286194,22.235209,340.520976,22.007481,26.126554,26.950838,25.30227,359.30706,0.996024,1025.03761,2376.470829,1746.173263,2376.970829,2350.326737,1.366087,-46.74648,25360.0118,1217.368428,20.83183,439.455017,7.883147,340.087915,14.880907,27.296983,27.962484,26.631483,33.227919,0.985118,384.922133,1238.084114,1933.14011,1238.584114,2163.35989,1.354103,-46.727064,1813008.708,1808.879086,1002.282973,3665.537842,563.572847,340.265425,23.458969,25.522721,26.702639,24.342803,359.950869,0.991488,484771.5796,3226.333571,2228.555642,3226.833571,1867.944358,1.374978,-46.693557,1048388.782,1584.92355,661.475931,2358.691162,325.891127,341.416932,23.401257,25.485066,26.26306,24.707072,20.371335,0.993518,164450.5504
coj1m003-fl11-20181024-0137-e91.fits,0,58416.0595,2458416.06,2458416.063263,1.037615,26.677753,32,53,80,1.40938,0.073664,1.40938,0.025034,0.009199,1.743914,0.573423,0.001439,0.000455,0.001439,0.000431,0.000424,0.00316,0.001039,979.660648,162.027409,979.660648,58.0266,21.693136,551.839885,551.839885,2877745.41,2414.052603,2042.943971,2040.756612,2043.443971,2055.743388,1.362549,-46.714918,4055837.257,3216.990877,2358.853514,1719.410397,7882.150879,1260.754976,346.682895,9619,23.065035,25.443516,26.488785,24.398247,8.345341,0.992667,2446620.482,2470.669613,1909.56178,2471.169613,2186.93822,1.367056,-46.728759,211986.3322,1296.194671,163.545135,777.240906,65.895845,341.899987,22.10263,25.235202,26.19648,24.273925,15.146924,0.992237,7097.481095,2042.943971,2040.756612,2043.443971,2055.743388,1.362549,-46.714918,4055837.257,2358.853514,1719.410397,7882.150879,1260.754976,346.682895,23.065035,25.443516,26.488785,24.398247,8.345341,0.992667,2446620.482,2326.47945,1921.127825,2326.97945,2175.372175,1.365539,-46.727628,72041.21113,1240.048753,58.095467,511.678436,22.393974,341.452643,23.438652,25.75674,26.425744,25.087735,31.434777,0.987041,1023.789499,2376.857837,1747.352494,2377.357837,2349.147506,1.366082,-46.746372,26473.64448,1220.167528,21.696729,433.701782,8.229319,341.482381,24.294164,26.903461,28.01027,25.796652,21.25939,0.98758,381.378937,1238.925617,1933.25637,1239.425617,2163.24363,1.354104,-46.727072,1828971.548,1816.926372,1006.629424,3791.386963,568.534888,342.965808,23.011305,25.397991,26.592071,24.203911,359.531541,0.991195,506295.6602,3227.345984,2228.871701,3227.845984,1867.628299,1.37498,-46.693542,1048773.863,1589.474294,659.824362,2428.839111,326.010829,344.126608,22.282586,25.192671,25.853514,24.531827,23.020932,0.994295,169308.0164
coj1m003-fl11-20181024-0138-e91.fits,0,58416.06022,2458416.06,2458416.063982,1.037758,26.132704,32,53,80,1.410888,0.074524,1.410888,0.024319,0.009852,1.730136,0.577989,0.001472,0.000471,0.001472,0.000449,0.000444,0.003211,0.001073,958.531347,158.165981,958.531347,54.168155,22.210113,538.797305,538.797305,2830933.234,2433.783286,2042.277739,2041.725527,2042.777739,2054.774473,1.362548,-46.714919,3994128.527,3216.990877,2360.576447,1692.014055,8105.48291,1241.572848,363.058738,9498,22.56498,25.048888,25.899103,24.198672,12.578409,0.994388,2496141.459,2470.100696,1910.548256,2470.600696,2185.951744,1.367055,-46.728758,210971.4985,1321.472506,159.648799,805.41333,65.580384,358.949642,22.905575,25.303557,26.254601,24.352513,17.47103,0.991615,7252.533902,2042.277739,2041.725527,2042.777739,2054.774473,1.362548,-46.714919,3994128.527,2360.576447,1692.014055,8105.48291,1241.572848,363.058738,22.56498,25.048888,25.899103,24.198672,12.578409,0.994388,2496141.459,2325.929622,1921.997894,2326.429622,2174.502106,1.365538,-46.727639,68845.21585,1269.574791,54.226987,542.501587,21.400501,359.2582,21.56776,25.82186,25.960164,25.683556,39.601852,0.99673,1029.50942,2375.926201,1747.479717,2376.426201,2349.020283,1.366078,-46.746459,27890.88146,1255.545,22.214163,444.805145,8.669867,358.282714,19.256128,27.828911,28.458393,27.199428,346.104135,0.997388,392.472685,1237.99359,1934.312359,1238.49359,2162.187641,1.354102,-46.727057,1794013.025,1825.661699,982.664546,3738.157959,557.668049,359.524394,23.580811,25.065966,26.103733,24.028199,3.522639,0.993063,500325.0689,3226.776393,2229.812669,3227.276393,1866.687331,1.374977,-46.693559,1036920.208,1609.428608,644.278474,2309.664307,322.326126,360.60546,23.810937,25.148838,25.811571,24.486106,26.202828,0.992547,166786.9754
coj1m003-fl11-20181024-0139-e91.fits,0,58416.06094,2458416.061,2458416.064700,1.037914,26.980151,32,53,80,1.412435,0.074415,1.412435,0.025335,0.009991,1.740609,0.574512,0.001443,0.000456,0.001443,0.000433,0.000425,0.003157,0.001042,978.812224,163.042586,978.812224,58.562287,23.510126,551.416322,551.416322,2874709.302,2415.207499,2041.937633,2041.953681,2042.437633,2054.546319,1.362548,-46.714893,4060339.88,3216.990877,2360.232665,1720.313399,7827.449219,1262.154614,347.104399,9593,23.569647,25.657284,26.888628,24.425941,5.265882,0.990512,2437402.378,2469.809869,1910.537435,2470.309869,2185.962565,1.367055,-46.72875,213922.6704,1299.698194,164.594112,761.047913,66.497755,342.801166,23.45706,26.033505,27.259269,24.807741,10.138537,0.989966,6945.623235,2041.937633,2041.953681,2042.437633,2054.546319,1.362548,-46.714893,4060339.88,2360.232665,1720.313399,7827.449219,1262.154614,347.104399,23.569647,25.657284,26.888628,24.425941,5.265882,0.990512,2437402.244,2325.601233,1922.430266,2326.101233,2174.069734,1.365539,-46.727586,72831.13083,1242.146221,58.633299,525.176147,22.63952,342.624058,20.773553,26.456492,27.127313,25.785672,16.76757,0.996304,1030.00745,2375.711189,1748.722282,2376.211189,2347.777718,1.366079,-46.746318,28721.83875,1221.441127,23.514714,436.877563,8.928169,341.709797,23.642006,29.592635,28.738853,30.446417,77.863551,0.996,394.659698,1237.792944,1934.517001,1238.292944,2161.982999,1.354103,-46.727048,1825778.388,1818.186689,1004.175423,3792.767578,567.542296,343.342868,23.402859,25.577251,26.969891,24.18461,357.928387,0.98815,500880.5065,3226.298112,2230.022043,3226.798112,1866.477957,1.374975,-46.693513,1048930.914,1589.787542,659.79314,2223.392822,326.059648,344.088228,24.313583,25.578493,26.635402,24.521583,14.937331,0.990948,163912.0473
coj1m003-fl11-20181024-0140-e91.fits,0,58416.06166,2458416.062,2458416.065421,1.038082,25.172099,32,53,80,1.407242,0.074382,1.407242,0.023205,0.007846,1.729901,0.578068,0.001435,0.000453,0.001435,0.00043,0.000422,0.00312,0.001042,980.969884,164.32213,980.969884,53.961215,18.572072,554.506068,554.506068,2875079.068,2406.777548,2044.316458,2041.927119,2044.816458,2054.572881,1.362548,-46.714889,4045931.562,3216.990877,2353.640641,1719.009899,8863.079102,1257.675796,343.53733,9727,21.12948,24.313154,25.450334,23.175973,6.224345,0.990863,2816516.367,2472.014836,1910.588735,2472.514836,2185.911265,1.367054,-46.728741,213854.908,1289.065426,165.899188,853.239929,66.476691,338.680256,18.090924,24.214051,25.281568,23.146534,8.419334,0.991546,8319.911029,2044.316458,2041.927119,2044.816458,2054.572881,1.362548,-46.714889,4045931.562,2353.640641,1719.009899,8863.079102,1257.675796,343.53733,21.12948,24.313154,25.450334,23.175973,6.224345,0.990863,2816515.615,2328.078881,1922.319518,2328.578881,2174.180482,1.36554,-46.727594,66715.50925,1235.098355,54.016353,534.148621,20.738483,339.679169,20.221062,23.069163,24.988078,21.150247,6.550036,0.971225,1156.024458,2377.681905,1748.428217,2378.181905,2348.071783,1.366075,-46.74635,22558.10299,1214.47819,18.574317,430.229095,7.012175,338.900794,NaN,22.842017,22.472049,23.211984,310.257193,0.961383,390.235526,1240.313951,1934.450467,1240.813951,2162.049533,1.354103,-46.727048,1821898.413,1811.591142,1005.689623,4278.279785,566.336208,339.587695,21.050293,24.297681,25.623913,22.97145,358.566346,0.988124,574644.047,3228.673324,2229.925278,3229.173324,1866.574722,1.374977,-46.693514,1053180.655,1584.523808,664.666981,2497.930176,327.380678,340.387296,22.431204,24.055094,24.767563,23.342625,22.961124,0.992761,196494.9762
coj1m003-fl11-20181024-0141-e91.fits,0,58416.06237,2458416.062,2458416.066135,1.038263,23.838397,32,53,80,1.407783,0.073442,1.407783,0.024228,0.008986,1.735651,0.576153,0.001425,0.000449,0.001425,0.000426,0.000419,0.003109,0.001032,988.072844,163.747593,988.072844,56.867344,21.429692,558.186467,558.186467,2903845.064,2412.871087,2045.248006,2042.351788,2045.748006,2054.148212,1.362549,-46.714927,4087984.503,3216.990877,2362.046022,1730.696382,10061.80078,1270.747932,344.024015,9753,18.607776,23.553891,24.616281,22.4915,10.585662,0.99068,3092946.094,2472.951202,1910.992785,2473.451202,2185.507215,1.367055,-46.728784,213263.104,1290.277515,165.284678,864.306824,66.292729,339.65307,18.814028,23.339035,24.539503,22.138567,16.308218,0.985162,8867.726137,2045.248006,2042.351788,2045.748006,2054.148212,1.362549,-46.714927,4087984.503,2362.046022,1730.696382,10061.80078,1270.747932,344.024015,18.607776,23.553891,24.616281,22.4915,10.585662,0.99068,3092946.094,2328.868767,1922.85156,2329.368767,2173.64844,1.36554,-46.727622,70355.48712,1235.804133,56.930937,534.031006,21.869968,339.984768,19.754862,23.070588,24.395211,21.745965,21.235743,0.975923,1246.793761,2380.060685,1748.75453,2380.560685,2347.74547,1.366092,-46.746399,26093.71423,1217.449926,21.43309,433.053223,8.111218,339.420659,NaN,26.733606,25.20798,28.259232,79.715708,0.985235,389.965156,1241.207111,1934.906956,1241.707111,2161.593044,1.354104,-46.727077,1842362.856,1817.03026,1013.941758,4474.366211,572.697569,340.505262,21.201041,23.444184,24.727776,22.160593,1.932642,0.988026,637418.8518,3229.433437,2230.346953,3229.933437,1866.153047,1.374977,-46.693563,1061482.208,1587.560367,668.624784,2795.148926,329.961212,340.924066,20.872801,23.586571,24.429484,22.743657,24.49938,0.988162,207213.97
coj1m003-fl11-20181024-0142-e91.fits,0,58416.06309,2458416.063,2458416.066853,1.038457,24.587001,32,53,80,1.409023,0.07434,1.409023,0.024594,0.009966,1.729653,0.578151,0.001457,0.000464,0.001457,0.000443,0.000436,0.003175,0.001061,966.786306,160.224028,966.786306,55.542061,22.876806,544.721026,544.721026,2853180.867,2428.513491,2045.837849,2042.401036,2046.337849,2054.098964,1.362551,-46.714905,4020198.54,3216.990877,2362.756385,1701.48669,9173.895508,1249.676699,358.691464,9589,19.66302,23.841554,24.73599,22.947118,10.749635,0.993515,2884739.449,2473.405312,1910.973605,2473.905312,2185.526395,1.367056,-46.728772,212104.5705,1311.431892,161.735102,886.144043,65.932599,353.310469,22.841318,23.616337,24.560142,22.672532,14.188543,0.991774,8337.096724,2045.837849,2042.401036,2046.337849,2054.098964,1.362551,-46.714905,4020198.54,2362.756385,1701.48669,9173.895508,1249.676699,358.691464,19.66302,23.841554,24.73599,22.947118,10.749635,0.993515,2884739.449,2329.263916,1922.927164,2329.763916,2173.572836,1.365539,-46.727599,70171.3493,1261.978586,55.604231,573.798584,21.812729,353.79152,18.468494,24.623315,26.355434,22.891196,13.398428,0.975401,1128.719274,2379.66372,1748.662925,2380.16372,2347.837075,1.366083,-46.746397,28436.19715,1242.778618,22.881145,457.650452,8.839378,352.981377,25.491386,27.468798,28.0129,26.924695,26.006019,0.99586,410.967821,1241.676949,1934.852029,1242.176949,2161.647971,1.354104,-46.727064,1807926.819,1824.27662,991.037653,4440.154297,561.993145,355.046752,20.181507,23.830683,24.909943,22.751424,358.828321,0.991816,587201.8621,3229.991744,2230.292,3230.491744,1866.208,1.374979,-46.693554,1045254.048,1603.026073,652.050559,2627.624756,324.916696,354.74639,21.961865,23.919872,24.532285,23.307459,27.273973,0.992217,193556.0486
coj1m003-fl11-20181024-0143-e91.fits,0,58416.06381,2458416.064,2458416.067571,1.038672,26.096969,32,53,80,1.409288,0.073657,1.409288,0.023706,0.00871,1.735981,0.576043,0.001475,0.000471,0.001475,0.000446,0.000441,0.00323,0.001072,955.237362,156.484733,955.237362,53.105031,19.765478,537.378978,537.378978,2791385.163,2405.36037,2046.238802,2044.705127,2046.738802,2051.794873,1.362549,-46.714897,3933864.954,3216.990877,2338.499125,1682.217843,6813.043457,1222.839947,352.430558,9527,24.100343,27.735612,28.260518,27.210706,356.963486,0.998552,1843736.198,2473.877773,1913.142523,2474.377773,2183.357477,1.367054,-46.728771,205604.4285,1301.894444,157.927111,719.769836,63.912033,347.025573,23.054047,27.632481,28.158861,27.1061,14.536491,0.998101,5444.114098,2046.238802,2044.705127,2046.738802,2051.794873,1.362549,-46.714897,3933864.954,2338.499125,1682.217843,6813.043457,1222.839947,352.430558,24.100343,27.735612,28.260518,27.210706,356.963486,0.998552,1843736.198,2329.562469,1925.485127,2330.062469,2171.014873,1.365536,-46.727559,66173.93039,1244.789928,53.160721,529.173462,20.570133,347.256025,23.97589,26.523793,27.399836,25.647751,26.349841,0.988143,897.744204,2380.87514,1751.270217,2381.37514,2345.229783,1.36609,-46.746348,24314.12259,1229.952323,19.768346,448.935516,7.558033,346.744931,15.005469,27.890671,26.287273,29.494069,61.848448,0.957334,374.602367,1242.147104,1937.064879,1242.647104,2159.435121,1.354103,-46.727078,1771134.998,1806.770225,980.276835,3419.350586,550.556425,348.083629,24.02917,27.801066,28.420595,27.181537,342.919853,0.997102,371276.4727,3230.567835,2232.706531,3231.067835,1863.793469,1.374978,-46.693517,1020250.165,1587.872748,642.526403,2082.500977,317.144252,348.741419,23.82652,27.601436,27.922139,27.280733,23.069001,0.998876,127218.1367
coj1m003-fl11-20181024-0144-e91.fits,0,58416.06458,2458416.065,2458416.068337,1.038899,23.42964,32,53,80,1.410337,0.074823,1.410337,0.025247,0.008964,1.742409,0.573918,0.001456,0.000463,0.001456,0.000441,0.000433,0.003201,0.001054,968.404264,161.544453,968.404264,57.257648,20.679515,544.371571,544.371571,2854817.256,2427.106255,2046.000419,2042.826495,2046.500419,2053.673505,1.362551,-46.714899,4026254.682,3216.990877,2359.787199,1706.193967,9386.121094,1251.559248,355.796986,9625,20.170674,24.044057,24.988235,23.099879,5.51066,0.993618,2857220.75,2473.604245,1911.63104,2474.104245,2184.86896,1.367056,-46.728738,213604.5955,1309.734972,163.089938,845.687195,66.398881,351.280649,20.496447,24.14407,25.063663,23.224478,6.438451,0.993912,8319.023692,2046.000419,2042.826495,2046.500419,2053.673505,1.362551,-46.714899,4026254.682,2359.787199,1706.193967,9386.121094,1251.559248,355.796986,20.170674,24.044057,24.988235,23.099879,5.51066,0.993618,2857221.194,2329.606668,1923.290916,2330.106668,2173.209084,1.365541,-46.727597,72074.89488,1257.289639,57.325609,545.314575,22.404445,351.147978,19.005239,25.043803,25.617259,24.470347,35.820503,0.978881,1194.75834,2380.137855,1749.50528,2380.637855,2346.99472,1.366086,-46.74634,25590.77239,1237.302547,20.682712,465.677582,7.954879,351.036767,16.586314,25.963351,26.624775,25.301927,344.502278,0.996472,403.060607,1241.775539,1935.198595,1242.275539,2161.301405,1.354104,-46.727067,1813828.402,1825.190695,993.774736,4402.320312,563.827649,352.469009,20.642414,24.025196,25.122009,22.928383,356.051513,0.991538,586012.0491,3230.553605,2231.026533,3231.053605,1865.473467,1.374982,-46.693515,1040988.854,1599.851149,650.678568,2705.842041,323.590863,353.704654,20.838751,23.714912,24.227373,23.202451,25.042157,0.995468,198791.6742
coj1m003-fl11-20181024-0145-e91.fits,0,58416.06529,2458416.065,2458416.069052,1.039134,22.426331,32,53,80,1.404797,0.074867,1.404797,0.023929,0.009398,1.74331,0.573621,0.001429,0.000453,0.001429,0.000429,0.000422,0.003143,0.001034,983.391661,165.388198,983.391661,55.805486,22.275858,554.599198,554.599198,2895605.275,2417.97348,2046.786477,2041.163397,2047.286477,2055.336603,1.362547,-46.71489,4067736.245,3216.990877,2360.532904,1723.227936,9475.941406,1264.453771,346.582243,9610,20.471029,23.696118,24.748265,22.643971,8.522063,0.991407,3044258.464,2474.655875,1909.727933,2475.155875,2186.772067,1.367055,-46.728753,216785.6689,1298.207928,166.988403,844.753113,67.387716,342.158957,19.566162,23.927938,25.250433,22.605443,15.657547,0.98336,8825.716212,2046.786477,2041.163397,2047.286477,2055.336603,1.362547,-46.71489,4067736.245,2360.532904,1723.227936,9475.941406,1264.453771,346.582243,20.471029,23.696118,24.748265,22.643971,8.522063,0.991407,3044258.464,2330.589883,1921.587903,2331.089883,2174.912097,1.36554,-46.727592,69287.60819,1240.242493,55.866178,540.603821,21.538018,342.711175,16.479028,23.361293,24.547358,22.175228,25.684254,0.973682,1206.06672,2381.298171,1747.172847,2381.798171,2349.327153,1.366087,-46.746404,27211.80068,1221.371227,22.279713,432.9534,8.458775,341.751022,12.989408,24.857801,25.972331,23.743272,337.89714,0.984414,418.393844,1242.73404,1933.523271,1243.23404,2162.976729,1.354102,-46.727067,1840090.218,1820.789937,1010.599949,4437.359375,571.991121,343.479823,20.801454,23.888106,25.213425,22.562787,0.394176,0.987761,608280.8036,3231.234323,2229.143212,3231.734323,1867.356788,1.374978,-46.693518,1055515.058,1591.012179,663.423619,2580.479248,328.106326,343.614998,22.776566,23.857889,24.751213,22.964565,19.707357,0.99063,200605.3309
coj1m003-fl11-20181024-0146-e91.fits,0,58416.06602,2458416.066,2458416.069781,1.039383,23.609473,32,53,80,1.408822,0.074547,1.408822,0.024594,0.008766,1.736152,0.575986,0.001448,0.00046,0.001448,0.000437,0.000431,0.003166,0.00105,973.129048,162.15754,973.129048,56.230806,20.351132,548.423178,548.423178,2863835.833,2420.029057,2046.695075,2042.295948,2047.195075,2054.204052,1.362548,-46.714912,4034635.341,3216.990877,2359.180523,1710.185084,9232.594727,1254.164371,352.272017,9734,21.397205,23.871598,24.832187,22.911008,12.10141,0.99224,2907142.178,2474.569293,1911.006676,2475.069293,2185.493324,1.367056,-46.728759,213488.9892,1304.134126,163.701712,874.709961,66.362945,348.119425,19.089484,23.784075,24.890443,22.677706,14.620903,0.988681,8522.397754,2046.695075,2042.295948,2047.195075,2054.204052,1.362548,-46.714912,4034635.341,2359.180523,1710.185084,9232.594727,1254.164371,352.272017,21.397205,23.871598,24.832187,22.911008,12.10141,0.99224,2907142.907,2330.351565,1922.949391,2330.851565,2173.550609,1.365539,-46.727589,70434.33481,1251.178487,56.294394,543.836792,21.894478,347.897333,20.014519,23.807879,24.735106,22.880653,30.645994,0.973784,1183.62305,2380.420702,1748.973794,2380.920702,2347.526206,1.36608,-46.746353,25105.06628,1233.413164,20.354142,444.912506,7.803897,347.439775,18.014268,23.043217,21.885939,24.200495,76.071922,0.987158,399.676478,1242.672291,1934.807783,1243.172291,2161.692217,1.354104,-46.727068,1817170.385,1820.284741,998.289083,4273.067871,564.866502,348.941365,21.692019,23.868265,24.989404,22.747125,3.562388,0.991076,591935.0314,3231.022879,2230.198065,3231.522879,1866.301935,1.374977,-46.693554,1046665.448,1594.711291,656.335384,2682.765625,325.355429,349.537416,21.235279,23.800574,24.452758,23.148389,24.377171,0.9931,198286.6524
coj1m003-fl11-20181024-0147-e91.fits,0,58416.06674,2458416.067,2458416.070496,1.039643,24.750305,32,53,80,1.407144,0.07435,1.407144,0.025193,0.009351,1.730996,0.577702,0.001495,0.000487,0.001495,0.000464,0.000456,0.003279,0.001094,940.94094,152.691186,940.94094,54.335951,20.504897,527.826296,527.826296,2799664.459,2455.714123,2047.876774,2040.975464,2048.376774,2055.524536,1.36255,-46.714929,3939529.714,3216.990877,2364.002119,1666.466236,8968.387695,1224.600835,379.774765,9650,21.064986,23.969028,24.914762,23.023295,11.490472,0.992676,2750617.16,2475.399628,1909.70182,2475.899628,2186.79818,1.367055,-46.72878,208154.5783,1350.95684,154.07937,878.767212,64.704746,375.590746,20.012884,23.993911,24.881462,23.10636,14.706278,0.992807,8042.101206,2047.876774,2040.975464,2048.376774,2055.524536,1.36255,-46.714929,3939529.714,2364.002119,1666.466236,8968.387695,1224.600835,379.774765,21.064986,23.969028,24.914762,23.023295,11.490472,0.992676,2750618.333,2331.718071,1921.589107,2332.218071,2174.910893,1.365543,-46.727614,70532.03549,1296.597939,54.397769,581.40094,21.924848,375.366712,17.763504,24.738311,25.313523,24.1631,30.26294,0.991077,1149.439503,2381.304259,1747.430986,2381.804259,2349.069014,1.366078,-46.746401,26178.83273,1276.504704,20.508215,471.362671,8.137677,374.643814,NaN,25.648992,25.587141,25.710842,45.626184,0.951309,410.643181,1243.865315,1933.496346,1244.365315,2163.003654,1.354104,-46.727084,1774520.323,1841.101271,963.836347,4180.888184,551.608752,375.964902,21.792548,24.04589,25.128047,22.963734,359.841821,0.991931,551832.9495,3232.15003,2228.99526,3232.65003,1867.50474,1.37498,-46.69356,1025144.136,1625.077833,630.827715,2479.678955,318.66554,376.594525,23.193449,23.877668,24.557106,23.19823,23.353346,0.993124,189735.6309
