Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
elp1m008-fa05-20201224-0390-e91.fits,0,59208.88884,2459208.889,2459208.892079,1.537808,60.02,35.445869,33,62,93,0.042693,0.37116,0.022223,0.016808,0.007015,2.859667,0.089581,0.102227,0.091855,0.000186,0.000329,0.000178,0.000176,0.000173,0.004041,0.00022,0.000227,0.000222,229.343761,1127.754762,124.54165,95.504319,40.437835,707.645876,407.310809,449.523974,414.035381,8056908.825,3952.885057,2028.4117,1821.526935,2028.9117,2274.973065,11.607507,75.567384,343976.6722,3421.1944,1490.305226,230.809546,1070.031982,100.542861,433.678731,12917,33.984844,34.115312,35.920399,32.310225,345.588562,0.985492,2323.557801,2021.803059,2324.057801,2074.696941,11.599064,75.54517,2990400.346,2208.769662,1353.87605,4423.291992,874.080802,436.983949,35.335516,34.203989,35.643087,32.76489,340.25049,0.98815,2118.83055,1981.32821,2119.33055,2115.17179,11.604964,75.549928,179050.6341,1434.990427,124.774793,742.977966,52.335709,433.439535,23.051997,41.965142,39.756169,44.174116,53.029186,0.855953,2287.514571,2144.790572,2288.014571,1951.709428,11.600168,75.531925,135420.1559,1416.390554,95.609333,726.555725,39.582713,432.629997,31.933381,34.166359,35.225905,33.106813,350.477154,0.995703,2115.452023,1883.227372,2115.952023,2213.272628,11.605016,75.560554,56516.55699,1397.340701,40.445796,598.30896,16.51954,434.14334,31.449182,32.566719,36.124319,29.009119,349.343476,0.94629,2806.88893,1158.320399,2807.38893,2938.179601,11.584556,75.637617,5969446.6,2808.589093,2125.425401,12042.93262,1744.842854,441.621935,31.786066,34.338497,35.469922,33.207072,336.46597,0.99066,2611.025858,2512.969301,2611.525858,1583.530699,11.591034,75.491416,662409.0448,1593.687276,415.645563,1723.318848,193.619236,433.077078,31.49203,34.107003,36.179663,32.034343,347.602713,0.982208,2137.720151,2828.187007,2138.220151,1268.312993,11.604817,75.458217,747246.1263,1620.933777,460.99732,1948.481201,218.41674,434.820086,31.607367,33.914965,36.150128,31.679802,349.630449,0.980307,1283.187429,2347.294162,1283.687429,1749.205838,11.629242,75.5115,677807.0539,1603.078955,422.815764,1738.790771,198.120006,437.150175,32.334646,34.201841,36.219361,32.184321,355.61872,0.985849
elp1m008-fa05-20201224-0391-e91.fits,0,59208.88985,2459208.89,2459208.893083,1.535581,60.067,33.179753,33,62,93,0.04269,0.371169,0.022263,0.016944,0.007128,2.857079,0.089521,0.102947,0.091417,0.000187,0.00033,0.000179,0.000177,0.000174,0.004048,0.00022,0.000229,0.000223,228.407354,1125.307972,124.279,95.865154,40.864622,705.783371,406.219979,450.420754,410.556815,8053269.148,3958.918915,2027.832239,1821.402939,2028.332239,2275.097061,11.607493,75.56728,343794.2617,3421.1944,1495.661974,229.860936,1021.177429,100.489543,436.811171,12613,34.705577,34.439348,36.245916,32.632781,344.995062,0.985402,2322.833842,2021.608169,2323.333842,2074.891831,11.599058,75.545072,2989127.599,2212.8203,1350.822568,4552.541016,873.708784,440.024059,36.508619,34.444673,35.763812,33.125534,337.653238,0.988425,2118.448481,1980.934575,2118.948481,2115.565425,11.604946,75.549856,179289.8657,1439.945202,124.511589,712.961121,52.405635,436.292529,22.530081,42.163559,39.862065,44.465054,53.312237,0.855259,2286.423907,2144.611362,2286.923907,1951.888638,11.600174,75.53183,136453.3346,1421.806768,95.971786,710.305847,39.884707,435.721891,2.126788,34.672815,35.607282,33.738347,337.302682,0.994117,2114.538488,1884.063875,2115.038488,2212.436125,11.605013,75.560347,57405.04711,1404.477999,40.87287,588.177917,16.779242,437.209618,33.601746,32.314565,36.284733,28.344398,344.484854,0.920198,2806.010387,1158.195904,2806.510387,2938.304096,11.584552,75.63747,5965350.246,2808.522504,2124.01725,11529.83984,1743.645508,444.036752,33.052586,34.582874,35.543594,33.622154,333.778161,0.991704,2610.09342,2512.726046,2610.59342,1583.773954,11.59104,75.49133,661702.5003,1596.314048,414.518998,1706.636475,193.412716,435.657753,33.16234,34.178265,36.023143,32.333388,344.860217,0.984463,2136.742993,2827.998269,2137.242993,1268.501731,11.604823,75.458149,751678.3945,1626.948602,462.017296,1927.403076,219.712272,437.375559,33.142096,34.086228,36.061159,32.111298,348.973909,0.984473,1282.331381,2347.088302,1282.831381,1749.411698,11.629234,75.511445,674538.0071,1609.366343,419.132667,1691.654175,197.164478,440.350286,34.342079,34.402735,36.320209,32.485261,354.215249,0.987133
elp1m008-fa05-20201224-0392-e91.fits,0,59208.89085,2459208.891,2459208.894087,1.533374,59.983,35.318141,33,62,93,0.042576,0.371095,0.021802,0.016721,0.006996,2.849952,0.089939,0.102508,0.091999,0.000187,0.00033,0.000179,0.000177,0.000174,0.004026,0.00022,0.000228,0.000222,227.8917,1126.055357,121.857474,94.479897,40.12181,707.923623,408.141474,449.467849,413.890381,8056765.51,3957.022953,2027.826052,1821.846439,2028.326052,2274.653561,11.607496,75.56727,343027.6766,3421.1944,1495.7641,229.332738,1032.77478,100.265474,436.249874,13040,34.967897,34.107299,35.871042,32.343556,345.76213,0.98623,2323.122577,2021.9088,2323.622577,2074.5912,11.599052,75.545075,2989823.599,2212.109438,1351.571287,4437.555176,873.912222,439.797739,36.042234,34.389782,35.823399,32.956164,337.86037,0.986486,2118.618048,1979.970803,2119.118048,2116.529197,11.604943,75.549997,175653.5432,1438.883176,122.076306,749.179993,51.342754,437.147772,18.118849,42.0019,40.744679,43.25912,49.933957,0.878196,2287.44823,2144.779823,2287.94823,1951.720177,11.600147,75.531846,134715.1282,1424.324293,94.581781,715.152039,39.376636,435.596774,32.88546,34.656274,35.816255,33.496294,335.598353,0.989693,2114.495608,1883.258721,2114.995608,2213.241279,11.605016,75.560471,56366.82468,1404.61959,40.129602,593.650757,16.475774,437.490432,31.156564,31.5533,35.654522,27.452078,342.731561,0.903696,2806.392157,1158.457522,2806.892157,2938.042478,11.584542,75.637478,5964073.216,2809.100698,2123.125462,11975.49609,1743.272238,444.008823,33.060482,34.552055,35.609834,33.494276,333.615596,0.989778,2610.382131,2512.913115,2610.882131,1583.586885,11.591035,75.491344,664826.2751,1596.025779,416.551088,1701.800415,194.325781,434.744906,32.571156,34.236389,36.216039,32.256738,343.896428,0.981444,2137.030443,2828.250089,2137.530443,1268.249911,11.604818,75.458157,749096.9249,1625.076682,460.960971,1942.159668,218.95772,437.121405,32.300566,34.05142,36.275235,31.827604,346.707486,0.978848,1282.463221,2347.308145,1282.963221,1749.191855,11.629233,75.51146,678769.0932,1605.867807,422.680553,1819.474487,198.401206,439.864906,33.580311,34.367981,36.249977,32.485986,350.642661,0.986709
elp1m008-fa05-20201224-0393-e91.fits,0,59208.89185,2459208.892,2459208.895090,1.531181,59.968,33.978307,33,62,93,0.043248,0.371364,0.022266,0.01702,0.007129,2.856191,0.08963,0.102749,0.091573,0.000186,0.000329,0.000178,0.000176,0.000173,0.004033,0.00022,0.000228,0.000222,232.044054,1127.31095,124.89066,96.655883,41.177629,708.276526,407.766306,451.543535,412.78407,8049332.077,3948.920108,2027.793355,1821.865656,2028.293355,2274.634344,11.607507,75.567331,348120.489,3421.1944,1490.481858,233.562379,983.285461,101.75408,431.443347,12710,36.439414,34.979846,36.950971,33.008722,348.593945,0.985146,2322.814598,2022.162645,2323.314598,2074.337355,11.599073,75.54513,2989234.112,2209.221949,1353.070982,4238.277344,873.739917,436.414034,36.933384,34.705446,36.27907,33.131821,341.656491,0.987264,2118.738296,1982.81074,2119.238296,2113.68926,11.604951,75.549763,179222.4778,1432.338971,125.125743,707.272827,52.385938,431.917279,21.715484,42.513569,40.212808,44.81433,53.08625,0.849871,2286.648448,2145.102058,2287.148448,1951.397942,11.60018,75.5319,137001.2,1415.817481,96.764733,703.698059,40.044845,431.295315,33.943582,35.074374,36.284576,33.864172,336.5237,0.989804,2114.345163,1884.133914,2114.845163,2212.366086,11.605032,75.560445,57384.02779,1393.28851,41.186034,598.086365,16.773098,432.453555,5.689465,32.433508,36.450364,28.416651,343.368866,0.914879,2806.107466,1158.805869,2806.607466,2937.694131,11.584577,75.637499,5961952.898,2805.990696,2124.722975,11069.95606,1742.652478,439.693064,34.146956,34.843549,36.053006,33.634093,338.27156,0.990876,2610.139818,2513.1885,2610.639818,1583.3115,11.591053,75.49143,662113.8202,1591.117344,416.131358,1642.736206,193.532943,431.355964,33.570659,34.571049,36.73782,32.404279,347.006816,0.980705,2136.748705,2828.599318,2137.248705,1267.900682,11.604828,75.458233,750000.7237,1619.219882,463.186459,1848.743164,219.221896,432.18382,33.728377,34.388503,36.736951,32.040055,351.268599,0.979689,1282.346905,2347.562914,1282.846905,1748.937086,11.629232,75.511494,675264.6352,1602.141942,421.476161,1625.921997,197.376868,435.557973,34.319297,34.646034,36.749082,32.542986,353.915822,0.984689
elp1m008-fa05-20201224-0394-e91.fits,0,59208.89286,2459208.893,2459208.896093,1.529016,60.087,36.547248,33,62,93,0.042848,0.370893,0.021527,0.016892,0.007162,2.839875,0.089445,0.103442,0.092394,0.000186,0.000328,0.000177,0.000175,0.000173,0.003985,0.000219,0.000227,0.000222,230.979795,1130.020878,121.330742,96.45541,41.451893,712.607668,408.468663,455.189474,416.795146,8069785.691,3950.117563,2027.999933,1821.670857,2028.499933,2274.829143,11.607399,75.568708,345776.2114,3421.1944,1487.398572,232.470447,1060.613281,101.068858,430.890949,12592,35.458159,34.615539,36.594295,32.636783,347.804858,0.984345,2323.138956,2021.752078,2323.638956,2074.747922,11.598957,75.546511,2993027.413,2206.558901,1356.423077,4423.967773,874.848683,434.751534,36.218824,34.59445,36.103237,33.085663,339.792398,0.986924,2118.709125,1980.228184,2119.209125,2116.271816,11.604848,75.551386,173716.1568,1429.229826,121.545292,733.333252,50.776465,431.923099,24.260783,42.015007,40.244416,43.785598,51.756365,0.87035,2287.147096,2144.804208,2287.647096,1951.695792,11.60006,75.53326,136313.1767,1411.648737,96.563099,702.510925,39.843739,429.837168,33.906148,34.795384,36.431478,33.159291,348.869844,0.98972,2114.548815,1884.122206,2115.048815,2212.377794,11.604922,75.561796,57798.02163,1394.052692,41.460428,593.082581,16.894106,431.876129,32.836102,32.961714,37.494724,28.428704,348.665287,0.914419,2806.434044,1158.184061,2806.934044,2938.315939,11.584445,75.638949,5968210.515,2807.767052,2125.607433,11766.00098,1744.481552,439.196791,33.495086,34.810266,35.972257,33.648275,334.940537,0.989183,2610.415936,2512.879777,2610.915936,1583.620223,11.590935,75.492761,662540.5439,1589.432759,416.840876,1694.308838,193.657672,430.30251,32.951985,34.438286,36.484198,32.392374,345.525477,0.981693,2137.454677,2828.126317,2137.954677,1268.373683,11.60471,75.45957,756498.1719,1619.61654,467.084741,1906.386597,221.121072,431.623169,32.754012,34.452705,36.613468,32.291943,345.674658,0.979729,1282.601606,2347.035094,1283.101606,1749.464906,11.629141,75.512888,682536.4599,1603.25254,425.719868,1732.053955,199.50239,433.840696,33.065824,34.527788,36.625477,32.430099,352.49316,0.98429
elp1m008-fa05-20201224-0395-e91.fits,0,59208.89386,2459208.894,2459208.897095,1.526876,59.983,32.674427,33,62,93,0.04262,0.371424,0.022846,0.016622,0.006784,2.841026,0.089453,0.102849,0.092874,0.000185,0.000328,0.000177,0.000175,0.000172,0.003975,0.000218,0.000226,0.000221,230.530003,1131.126788,128.894049,95.217547,39.401336,714.699278,409.44343,454.465187,420.703419,8049433.242,3933.016348,2027.459511,1821.264706,2027.959511,2275.235294,11.607864,75.56868,343066.9254,3421.1944,1478.695373,232.006492,1060.373047,100.276946,425.923393,12998,34.77453,34.571947,36.505101,32.638793,347.623352,0.984929,2322.55193,2021.403549,2323.05193,2075.096451,11.599433,75.546523,2989753.299,2202.800106,1357.251296,4577.922852,873.891673,428.95343,36.183638,34.670566,36.169014,33.172118,342.559888,0.988939,2118.120522,1982.109027,2118.620522,2114.390973,11.605317,75.55114,183896.7375,1423.89568,129.150429,722.809387,53.752203,425.113698,20.899487,42.534802,40.242864,44.826739,53.269416,0.857508,2286.433355,2144.024377,2286.933355,1952.475623,11.600536,75.533336,133794.9043,1403.628131,95.320763,703.89093,39.107659,424.756257,1.389072,34.862546,35.882086,33.843005,345.77642,0.995582,2113.864988,1881.967853,2114.364988,2214.532147,11.605394,75.561972,54609.03287,1385.712203,39.40864,576.724548,15.961979,426.590561,30.674953,32.777251,37.470159,28.084343,347.410789,0.903863,2805.883452,1157.897382,2806.383452,2938.602618,11.584952,75.638854,5953786.446,2800.428536,2126.026917,11347.22559,1740.26546,433.669004,33.87832,34.925079,36.140195,33.709964,338.383294,0.9909,2609.873715,2512.526458,2610.373715,1583.973542,11.591413,75.492863,660925.456,1581.73904,417.847343,1724.258057,193.185589,424.336666,32.965446,34.59968,36.641129,32.558231,347.687646,0.983266,2136.469804,2827.675248,2136.969804,1268.824752,11.605177,75.459704,750671.2018,1610.009912,466.252534,1871.122314,219.417874,425.891293,32.688919,34.462181,36.729074,32.195287,350.587661,0.980847,1281.943459,2346.848514,1282.443459,1749.651486,11.629573,75.512874,684050.1388,1591.284797,429.872855,1685.11792,199.944832,427.559251,34.068227,34.844,37.083526,32.604475,355.44066,0.983189
elp1m008-fa05-20201224-0396-e91.fits,0,59208.89488,2459208.895,2459208.898114,1.524714,60.072,40.465739,33,62,93,0.042786,0.371499,0.021806,0.016613,0.006967,2.852288,0.089721,0.102675,0.091866,0.000186,0.00033,0.000178,0.000176,0.000173,0.00402,0.000219,0.000227,0.000222,230.073053,1127.089686,122.683423,94.434512,40.183572,709.584144,408.909024,451.547011,414.448101,7995883.094,3923.460884,2027.529341,1821.811042,2028.029341,2274.688958,11.607418,75.568898,342110.1942,3421.1944,1477.457334,231.553349,928.839661,99.997297,424.862612,12872,37.523729,34.79813,36.563878,33.032383,350.569691,0.988558,2322.540928,2021.917477,2323.040928,2074.582523,11.598978,75.546661,2970466.328,2195.784338,1352.804224,3703.176514,868.254177,428.098548,38.773948,34.878958,36.263365,33.49455,344.776341,0.991548,2118.440472,1980.990893,2118.940472,2115.509107,11.604863,75.55149,174360.0603,1418.641877,122.906325,656.219849,50.964675,424.735729,NaN,42.335011,40.347182,44.32284,52.47125,0.867939,2286.330894,2144.282048,2286.830894,1952.217952,11.60009,75.53348,132837.8758,1405.155633,94.536059,651.949036,38.827924,424.19819,34.943704,35.023044,35.585359,34.460729,337.839161,0.997986,2113.883912,1883.838639,2114.383912,2212.661361,11.604946,75.562022,55705.90801,1386.01612,40.191385,580.71759,16.282591,425.582001,36.231111,32.160989,36.462863,27.859115,345.670116,0.910291,2805.914995,1158.48756,2806.414995,2938.01244,11.584436,75.639109,5920263.691,2792.025037,2120.41927,9131.655273,1730.466907,431.948416,36.246575,35.009919,36.091141,33.928697,340.774251,0.993791,2609.829765,2512.97836,2610.329765,1583.52164,11.59096,75.492861,658335.4447,1577.386664,417.358318,1499.120361,192.42854,423.142503,34.655872,34.741839,36.625308,32.85837,348.636891,0.986262,2136.460036,2828.225406,2136.960036,1268.274594,11.604762,75.459685,744533.8655,1607.378681,463.197549,1566.074097,217.623958,424.996035,35.943223,34.543571,36.652547,32.434594,351.43904,0.983796,1282.022709,2347.263532,1282.522709,1749.236468,11.629189,75.513087,672750.0927,1589.442227,423.261746,1463.783203,196.641878,427.944848,36.733325,34.897059,36.75322,33.040897,358.457382,0.988715
elp1m008-fa05-20201224-0397-e91.fits,0,59208.89588,2459208.896,2459208.899118,1.522614,60.067,38.617288,33,62,93,0.04291,0.370583,0.021863,0.016925,0.006922,2.85024,0.089707,0.102815,0.091908,0.000187,0.00033,0.000179,0.000177,0.000174,0.004036,0.000221,0.000229,0.000223,229.437164,1121.364386,121.991046,95.712971,39.688995,706.211647,406.417764,449.787473,412.33513,7981958.182,3931.759448,2026.535263,1822.655609,2027.035263,2273.844391,11.607606,75.568704,342508.4594,3421.1944,1483.256007,230.916617,951.200745,100.113709,429.090524,12912,36.39443,34.83657,36.382114,33.291025,349.508687,0.991004,2321.852295,2022.697088,2322.352295,2073.802912,11.599124,75.546514,2957979.409,2198.913583,1345.20039,4051.216064,864.604306,433.437863,37.670533,34.977477,36.29095,33.664004,342.521724,0.991626,2117.381108,1981.759184,2117.881108,2114.740816,11.605043,75.551327,174507.9458,1427.91299,122.21189,702.946045,51.007901,429.814982,24.456792,42.166349,40.180331,44.152367,52.722315,0.875433,2285.956168,2145.609716,2286.456168,1950.890284,11.600232,75.533282,135091.2265,1409.850744,95.819524,681.943787,39.486568,428.396369,34.741491,35.111232,35.950488,34.271976,345.543303,0.997021,2112.378554,1884.244033,2112.878554,2212.255967,11.60514,75.561888,55250.11728,1391.81044,39.696582,588.298218,16.149365,430.613814,35.947582,32.139457,35.240498,29.038417,348.224114,0.956499,2805.233788,1159.344684,2805.733788,2937.155316,11.58453,75.638893,5908851.592,2793.158394,2115.473153,9504.101562,1727.131201,437.617212,34.453237,35.091097,36.106333,34.075861,339.242165,0.994038,2609.110876,2513.820617,2609.610876,1582.679383,11.591075,75.492775,657094.8449,1584.242957,414.768986,1539.396973,192.065919,428.111341,33.99467,34.698471,36.524973,32.871969,348.898944,0.987142,2135.878628,2828.980044,2136.378628,1267.519956,11.604925,75.459611,744153.2239,1612.857019,461.388217,1610.315063,217.512698,429.369567,34.059773,34.699963,36.670496,32.72943,352.238005,0.986194,1281.17585,2348.044789,1281.67585,1748.455211,11.629454,75.512905,671858.5208,1595.576709,421.075663,1542.303589,196.381276,432.944231,35.371348,34.956147,36.698983,33.213311,356.675624,0.989972
elp1m008-fa05-20201224-0398-e91.fits,0,59208.89693,2459208.897,2459208.900162,1.520443,60.035,39.769175,33,62,93,0.04263,0.371987,0.021822,0.016852,0.007033,2.850864,0.089665,0.102482,0.092226,0.000188,0.000332,0.00018,0.000178,0.000175,0.004051,0.000221,0.000229,0.000224,227.049283,1121.167208,121.301802,94.783184,40.213949,703.701278,404.93777,446.980489,411.974712,7956341.358,3930.462312,2026.702113,1820.977803,2027.202113,2275.522197,11.607418,75.568915,339179.9277,3421.1944,1484.433821,228.491108,936.978027,99.140794,430.785935,12898,35.843193,34.720724,36.314408,33.127039,349.226706,0.9903,2321.715895,2021.172781,2322.215895,2075.327219,11.598978,75.546671,2959655.882,2197.921033,1346.570617,3868.457031,865.094331,433.145343,37.359843,34.855802,36.008787,33.702816,340.66661,0.992836,2117.54895,1981.019874,2118.04895,2115.480126,11.604865,75.551415,173623.0146,1428.758734,121.520177,675.125793,50.74924,430.233626,NaN,42.571012,40.382761,44.759263,53.225398,0.868909,2285.608862,2143.1726,2286.108862,1953.3274,11.600087,75.533528,134081.5468,1413.061671,94.887258,684.519043,39.191443,429.051988,33.670136,35.090241,35.299939,34.880543,319.625645,0.994473,2113.575036,1881.913738,2114.075036,2214.586262,11.604931,75.562157,55953.91587,1391.13108,40.221886,573.480164,16.355082,431.210283,32.728389,33.358655,36.715876,30.001434,340.134611,0.932867,2805.101597,1157.695404,2805.601597,2938.804596,11.584437,75.639125,5890223.062,2790.340527,2110.933416,9780.621094,1721.686164,437.281363,35.555573,35.013664,35.79689,34.230437,335.12278,0.99521,2608.969197,2512.404799,2609.469197,1584.095201,11.590961,75.492854,654703.4574,1584.303919,413.243602,1459.026978,191.366927,428.653087,34.41693,34.731678,36.338454,33.124902,347.625938,0.989664,2135.523251,2827.455338,2136.023251,1269.044662,11.604764,75.459697,739590.4827,1613.353843,458.418025,1610.473877,216.179029,430.516817,34.735865,34.527837,36.323354,32.73232,350.384132,0.987932,1281.08991,2346.475423,1281.58991,1750.024577,11.629191,75.513098,671824.3567,1596.748008,420.745386,1510.231323,196.37129,433.717508,35.226181,34.929687,36.475611,33.383764,356.827213,0.992099
elp1m008-fa05-20201224-0399-e91.fits,0,59208.89793,2459208.898,2459208.901165,1.518376,60.016,35.704281,33,62,93,0.042435,0.37138,0.021934,0.017265,0.007585,2.856791,0.089296,0.103066,0.09155,0.000187,0.00033,0.000179,0.000176,0.000174,0.004036,0.00022,0.000228,0.000222,227.182782,1126.969794,122.832783,97.865577,43.604801,707.805177,406.196629,452.272508,412.670488,8058393.057,3955.027657,2026.929781,1821.35909,2027.429781,2275.14091,11.607491,75.56723,341954.5639,3421.1944,1495.809961,228.608294,1039.456909,99.951807,435.441951,13001,33.988463,34.086182,35.954153,32.21821,345.530396,0.984408,2322.237402,2021.420071,2322.737402,2075.079929,11.599047,75.545038,2992725.013,2212.356706,1352.731684,4649.254883,874.760292,438.749506,35.138214,34.271931,35.759083,32.784778,338.568109,0.986034,2117.633945,1980.484018,2118.133945,2116.015982,11.604941,75.54985,176752.6398,1436.352324,123.056604,723.496399,51.664015,435.06475,22.744059,42.174442,40.739111,43.609774,50.367256,0.866762,2285.55885,2144.667392,2286.05885,1951.832608,11.60017,75.531771,139125.6286,1419.958409,97.978665,1654.165405,40.665806,434.120622,32.438943,34.514441,35.230707,33.798176,337.599882,0.996581,2114.826184,1882.50613,2115.326184,2213.99387,11.604976,75.560459,61123.96094,1401.450303,43.61479,617.025635,17.866264,435.470328,29.606683,33.606152,37.138111,30.074193,338.664309,0.920046,2805.626981,1157.93943,2806.126981,2938.56057,11.584536,75.637448,5968989.429,2809.931268,2124.247485,12270.38867,1744.709225,442.873532,31.865084,34.451944,35.583605,33.320284,335.046524,0.989617,2609.393324,2512.5432,2609.893324,1583.9568,11.591031,75.491299,660592.1645,1593.843554,414.464872,1771.104614,193.08817,433.938123,31.127352,34.001551,36.121807,31.881295,345.516674,0.979837,2136.133636,2827.687271,2136.633636,1268.812729,11.604811,75.458128,752942.6922,1622.76523,463.987445,1976.525757,220.081821,435.19737,31.942721,33.986025,36.204455,31.767596,347.611885,0.979501,1281.567036,2346.726296,1282.067036,1749.773704,11.629227,75.511423,675868.771,1604.003045,421.363771,1753.023804,197.553454,438.876838,32.717832,34.109206,36.201879,32.016533,352.38402,0.983948
elp1m008-fa05-20201224-0400-e91.fits,0,59208.89895,2459208.899,2459208.902184,1.516307,60.003,35.302265,33,62,93,0.04259,0.371453,0.022122,0.016762,0.007061,2.853168,0.089179,0.102983,0.092039,0.000187,0.000329,0.000179,0.000176,0.000174,0.00403,0.00022,0.000228,0.000222,228.146769,1127.732448,123.899546,95.038187,40.590162,707.993721,405.519582,451.945919,413.969963,8070326.798,3960.218938,2027.339183,1821.19834,2027.839183,2275.30166,11.60779,75.568535,343713.7744,3421.1944,1497.075563,229.590131,1095.773071,100.466017,435.967376,12688,33.871315,34.075852,36.004589,32.147115,346.776783,0.984116,2322.586282,2021.514067,2323.086282,2074.985933,11.599347,75.546316,2997749.104,2214.075488,1353.950721,4850.570312,876.228812,439.389021,35.455307,34.17467,35.644582,32.704757,338.604529,0.986309,2118.195974,1981.006477,2118.695974,2115.493523,11.605236,75.551081,178533.3364,1438.286567,124.129183,709.964111,52.184505,435.76416,20.04705,42.228807,40.245903,44.211711,52.301951,0.861877,2286.587071,2144.623537,2287.087071,1951.876463,11.60045,75.533062,135278.2429,1421.860566,95.141708,717.683472,39.541232,434.818798,32.476194,34.119419,35.222439,33.016399,336.015055,0.990693,2113.988143,1882.477393,2114.488143,2214.022607,11.60531,75.561751,56988.55885,1403.720764,40.598216,617.180847,16.657504,436.795684,30.922999,31.534758,35.723858,27.345657,344.596031,0.907604,2806.012414,1158.10857,2806.512414,2938.39143,11.584834,75.638715,5975861.288,2811.13583,2125.781765,12662.60645,1746.717839,443.869166,32.483479,34.371119,35.539496,33.202742,335.387577,0.989188,2609.826814,2512.612181,2610.326814,1583.887819,11.591328,75.492579,660775.2858,1597.083682,413.738675,1860.766602,193.141695,434.767208,32.093929,33.892693,35.94251,31.842877,345.010637,0.980642,2136.485528,2827.949556,2136.985528,1268.550444,11.605111,75.459388,753506.4129,1625.239648,463.62788,1968.425537,220.246594,436.372993,31.893215,33.842392,36.032027,31.652757,347.712119,0.979921,1282.038151,2346.709055,1282.538151,1749.790945,11.629525,75.512713,680183.8117,1608.965253,422.746116,1901.126343,198.814721,439.309532,32.772618,34.202439,36.158601,32.246278,351.413939,0.985759
