Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7
coj1m003-fl11-20181024-0122-e91.fits,0,58416.0487,2458416.048697,2458416.052458,1.03703,27.795684,28,53,80,1.406715,0.074732,0.029351,0.025117,0.008642,1.726037,0.579362,0.001555,0.000504,0.000491,0.00048,0.000474,0.003397,0.00114,904.640084,148.288461,59.837279,52.275524,18.221105,508.172105,508.172105,2568037.566,2342.010066,2033.436538,2037.203709,2033.936538,2059.296291,1.362549,-46.714925,3612495.828,2463.00864,2256.6398,1600.829617,7201.541992,1466.700428,474.676678,9633,25.01477,24.195548,25.128716,23.26238,12.084861,0.992873,2446553.869,2460.841704,1905.828646,2461.341704,2190.671354,1.367051,-46.728786,191913.4779,1282.300914,149.663371,864.902771,77.918313,469.572961,24.018314,24.473548,25.192679,23.754417,15.585809,0.995291,7097.169648,2081.248662,2090.522192,2081.748662,2005.977808,1.363047,-46.709126,75373.82526,1257.769622,59.926575,652.110229,30.602339,472.689664,22.421111,25.286452,25.920607,24.652298,35.217547,0.977594,1335.989594,2317.157431,1918.015542,2317.657431,2178.484458,1.36554,-46.727587,64502.22726,1232.486613,52.335033,634.902283,26.188389,469.363945,20.851763,25.477986,26.035634,24.920337,26.885011,0.99452,1077.128614,2367.954484,1743.364601,2368.454484,2353.135399,1.366088,-46.746424,22192.38337,1217.781219,18.223621,575.736267,9.010274,470.338089,23.304361,24.078177,23.539331,24.617022,64.523453,0.994957,485.059645,1229.294451,1929.602004,1229.794451,2166.897996,1.354103,-46.727088,1625996.805,1755.993485,925.969725,3456.371826,660.166911,470.128277,25.271668,24.168333,25.318072,23.018594,0.257608,0.990988,496977.108,3217.718731,2225.314982,3218.218731,1871.185018,1.374977,-46.693553,942040.7606,1549.67675,607.895008,2211.762939,382.475622,471.810984,25.624233,24.204311,24.935301,23.473321,22.805095,0.992558,166844.7007
coj1m003-fl11-20181024-0123-e91.fits,0,58416.04941,2458416.049411,2458416.053172,1.036978,29.348355,28,53,80,1.411619,0.075321,0.027161,0.025913,0.009384,1.740909,0.574412,0.001732,0.000591,0.00058,0.000569,0.000561,0.003873,0.001278,815.251341,127.376558,46.81716,45.514892,16.730023,449.508144,449.508144,2368559.875,2423.182244,2034.559833,2040.431284,2035.059833,2056.068716,1.362553,-46.714874,3343502.966,2463.00864,2262.56876,1477.746456,6057.734375,1357.487307,570.423955,9721,25.395555,26.247351,26.835052,25.65965,355.105441,0.997937,1575379.418,2462.186612,1909.037866,2462.686612,2187.462134,1.367059,-46.728741,178401.5884,1388.641043,128.472069,889.111572,72.432384,566.074704,25.598866,26.45198,27.252999,25.650961,358.708278,0.996331,4920.602639,2082.037836,2093.692097,2082.537836,2002.807903,1.363048,-46.70908,64331.64935,1372.526975,46.870954,726.515259,26.119133,569.721032,26.870699,26.24248,27.238674,25.246285,25.67453,0.985266,1075.724236,2318.022393,1921.016719,2318.522393,2175.483281,1.365542,-46.727565,61375.62382,1347.010762,45.564316,707.39325,24.918964,565.718329,24.733584,27.143699,27.614585,26.672814,29.686638,0.995364,947.916516,2368.112443,1747.484096,2368.612443,2349.015904,1.366083,-46.746285,22225.62684,1328.292958,16.732474,678.055481,9.023771,566.196251,23.749315,26.454245,26.943545,25.964946,0.654663,0.998632,519.507333,1230.384333,1932.803559,1230.884333,2163.696441,1.354105,-46.72704,1504408.777,1802.10678,834.80557,3076.5625,610.801258,564.929254,24.969154,26.062713,26.726193,25.399233,342.860461,0.996208,330696.9157,3218.498722,2228.26523,3218.998722,1868.23477,1.37498,-46.693532,864151.0983,1619.945475,533.444558,1959.531006,350.851834,570.061457,26.325631,26.220377,26.576531,25.864223,26.576832,0.997948,106616.0617
coj1m003-fl11-20181024-0124-e91.fits,0,58416.05013,2458416.050132,2458416.053893,1.036939,27.643078,28,53,80,1.406515,0.074826,0.02787,0.025324,0.008542,1.7387,0.575142,0.001507,0.000482,0.000467,0.000458,0.00045,0.003311,0.001095,933.23066,155.177114,59.696052,55.303843,18.97186,525.179348,525.179348,2659127.583,2344.488935,2033.935045,2038.370964,2034.435045,2058.129036,1.362549,-46.714917,3740102.046,2463.00864,2277.655354,1642.084277,7499.084473,1518.509511,462.44275,9761,25.277839,24.144844,25.198979,23.09071,10.336615,0.991323,2618207.922,2461.697647,1907.232463,2462.197647,2189.267537,1.367056,-46.728751,198972.9131,1270.173565,156.650176,914.402466,80.784497,457.115894,22.853473,24.204796,25.370923,23.038668,6.794004,0.990219,7770.166765,2082.314779,2091.815981,2082.814779,2004.684019,1.363053,-46.709103,74109.46785,1239.726001,59.778909,646.578125,30.089,461.063294,25.106408,24.076523,25.026884,23.126162,31.448697,0.970066,1447.554788,2317.789544,1918.876416,2318.289544,2177.623584,1.365542,-46.727612,67339.66177,1216.182437,55.369704,617.462708,27.340408,456.983957,24.233217,24.526782,24.593776,24.459788,41.75991,0.997657,1148.229787,2367.736143,1744.697655,2368.236143,2351.802345,1.366081,-46.746399,22715.17821,1197.141467,18.974515,549.143188,9.222533,457.697328,15.638732,24.684533,24.132065,25.237001,50.575274,0.946478,472.714613,1230.086535,1930.887124,1230.586535,2165.612876,1.354106,-46.727069,1688182.482,1762.402554,957.886992,3553.9021,685.414762,458.406414,25.561714,23.998444,25.166841,22.830048,1.93676,0.99052,549168.6658,3217.968113,2226.551595,3218.468113,1869.948405,1.374975,-46.693535,970945.1017,1546.145401,627.977874,2244.63623,394.211001,460.159266,25.481809,24.072304,24.870098,23.27451,23.715748,0.99042,179021.7377
coj1m003-fl11-20181024-0125-e91.fits,0,58416.05085,2458416.050849,2458416.054610,1.036913,27.613736,28,53,80,1.411572,0.075523,0.029332,0.025232,0.008567,1.734842,0.576421,0.001806,0.000629,0.000617,0.000607,0.000599,0.004047,0.001345,781.424853,120.097158,47.50875,41.572176,14.292986,428.667008,428.667008,2305926.122,2471.878422,2035.116393,2037.919254,2035.616393,2058.580746,1.36255,-46.714938,3254981.118,2463.00864,2275.11775,1430.686881,7017.327148,1321.546772,618.97322,9559,24.370248,23.860413,24.864257,22.856568,6.262927,0.992597,2077682.58,2462.51677,1906.575589,2463.01677,2189.924411,1.367053,-46.728796,174149.9023,1438.008104,121.104952,989.340759,70.706168,612.880065,24.6766,24.090039,25.383519,22.796559,8.299737,0.987515,6320.104789,2082.98777,2091.182334,2083.48777,2005.317666,1.363049,-46.709144,67638.28231,1421.854077,47.570481,789.758667,27.46165,616.847511,24.350294,24.884907,25.859838,23.909977,20.891844,0.988992,1284.753614,2318.862274,1918.199867,2319.362274,2178.300133,1.365541,-46.727658,58182.43482,1398.161902,41.613518,886.038513,23.622505,613.927081,20.97139,24.548884,25.181032,23.916737,36.110378,0.971591,1164.161205,2367.965226,1743.679895,2368.465226,2352.820105,1.366072,-46.746482,19753.79208,1381.899725,14.294664,729.151917,8.020188,613.327272,22.334463,23.833086,23.395866,24.270306,307.804744,0.97822,571.371612,1230.978013,1930.540829,1231.478013,2165.959171,1.354104,-46.727075,1462760.117,1832.088155,798.411426,3558.227051,593.89159,614.578551,24.511433,23.824655,24.92656,22.722749,358.163858,0.991445,422532.7887,3219.47687,2225.986184,3219.97687,1870.513816,1.374979,-46.693573,843166.0047,1659.408305,508.112441,2279.478516,342.331728,616.667241,24.438643,23.740562,24.435113,23.046011,20.130723,0.994131,142042.5439
coj1m003-fl11-20181024-0126-e91.fits,0,58416.05157,2458416.051566,2458416.055327,1.0369,28.022052,28,53,80,1.409122,0.075308,0.027367,0.024824,0.009192,1.734069,0.576678,0.001914,0.000684,0.000673,0.000661,0.000655,0.004322,0.001437,736.326553,110.168205,40.666517,37.536418,14.041262,401.180771,401.180771,2202931.786,2517.447835,2035.611555,2039.369532,2036.111555,2057.130468,1.362551,-46.714877,3104199.611,2463.00864,2277.919858,1362.734338,6421.819336,1260.328348,670.950199,9512,24.78039,24.474943,25.334809,23.615077,6.032732,0.99485,1733140.757,2463.404034,1908.132217,2463.904034,2188.367783,1.367058,-46.728725,165898.032,1493.879588,111.05181,1036.733643,67.355847,667.530777,23.514563,24.493666,25.066007,23.921325,20.486668,0.996173,5552.827263,2083.773853,2092.416625,2084.273853,2004.083375,1.363053,-46.709106,60286.83466,1480.866885,40.710502,830.805115,24.476907,670.213753,26.369573,24.554787,26.662095,22.44748,17.850303,0.955977,1215.230912,2319.121066,1919.400931,2319.621066,2177.099069,1.36554,-46.727625,54684.80851,1455.505807,37.571,879.496582,22.202443,666.583387,23.085297,25.031583,25.894324,24.168842,18.350161,0.992626,1058.09575,2370.314942,1746.507211,2370.814942,2349.992789,1.366092,-46.746274,20248.56935,1441.890507,14.04307,769.97522,8.221071,665.571576,22.370607,27.111668,28.278027,25.945309,23.558243,0.984073,603.708383,1231.481975,1931.745921,1231.981975,2164.754079,1.354104,-46.727041,1397198.003,1857.891173,752.034362,3419.769775,567.272879,665.442355,23.290247,24.282856,25.249086,23.316626,352.615452,0.993248,365718.9039,3219.87221,2227.163125,3220.37221,1869.336875,1.37498,-46.693542,805733.7837,1698.759545,474.307141,2234.676025,327.133966,670.733215,25.129954,24.267817,24.762991,23.772644,28.840745,0.994178,120884.1696
coj1m003-fl11-20181024-0127-e91.fits,0,58416.05229,2458416.052286,2458416.056047,1.0369,28.827434,28,53,80,1.408531,0.075702,0.029753,0.024737,0.008333,1.740293,0.574616,0.001989,0.00072,0.000711,0.000697,0.000693,0.004532,0.001496,708.078083,105.148632,41.873687,35.48034,12.02816,384.027639,384.027639,2136672.864,2546.396211,2035.176658,2039.376223,2035.676658,2057.123777,1.362547,-46.714884,3009569.31,2463.00864,2280.591402,1319.644241,6394.584961,1221.907736,705.74777,9664,24.362299,24.390155,25.648571,23.131739,3.183734,0.989276,1669794.886,2462.818973,1907.924136,2463.318973,2188.575864,1.367052,-46.728745,161750.4275,1526.176943,105.984059,1062.122803,65.671888,701.325901,25.446759,24.705235,26.332105,23.078365,3.651649,0.982521,5297.140988,2084.093835,2093.102309,2084.593835,2003.397691,1.363057,-46.70904,63572.7391,1516.310953,41.925925,869.328491,25.811009,703.635769,22.284476,25.748845,26.881671,24.616019,29.163349,0.972026,1241.953895,2319.179912,1919.745117,2319.679912,2176.754883,1.365541,-46.727588,52855.30364,1488.374446,35.512101,852.166443,21.45965,701.230468,23.699988,24.462305,24.753276,24.171334,330.412066,0.997845,1077.739939,2369.680773,1744.007506,2370.180773,2352.492494,1.366086,-46.746538,17804.22248,1480.059536,12.029396,803.387695,7.228648,700.863011,NaN,24.449877,28.462618,20.437137,8.260399,0.888847,601.222035,1231.061822,1931.914415,1231.561822,2164.585585,1.354104,-46.727037,1356948.73,1877.7228,722.656576,3417.934082,550.931372,700.512712,23.742262,24.268119,25.629895,22.906343,355.272453,0.987137,348741.3733,3219.657143,2227.170097,3220.157143,1869.329903,1.374975,-46.69354,779724.1342,1719.968241,453.336356,2121.291748,316.573853,704.785044,25.406769,24.535343,25.501862,23.568825,12.685883,0.99242,109669.0321
coj1m003-fl11-20181024-0128-e91.fits,0,58416.05302,2458416.053016,2458416.056777,1.036913,27.327048,28,53,80,1.405135,0.074113,0.02855,0.02388,0.008479,1.740957,0.574397,0.001846,0.000651,0.000639,0.000629,0.000622,0.004178,0.001378,761.002444,113.902093,44.647124,37.962995,13.622468,416.711845,416.711845,2247569.029,2475.021352,2037.389011,2039.650443,2037.889011,2056.849557,1.362552,-46.71491,3158137.464,2463.00864,2264.417498,1394.679853,6978.58252,1282.227521,630.59232,9764,24.071893,24.08318,25.050674,23.115687,4.35949,0.993414,1900390.269,2465.047304,1908.239959,2465.547304,2188.260041,1.367057,-46.728774,166574.6235,1450.887467,114.808782,983.630005,67.630548,627.375358,25.232307,23.981326,24.981887,22.980764,7.77763,0.992523,5885.298533,2085.604454,2093.218407,2086.104454,2003.281593,1.363054,-46.709083,64168.33933,1435.495308,44.701184,809.594604,26.052828,629.792367,22.706441,24.626438,25.7109,23.541976,22.849058,0.98416,1241.264411,2321.819537,1920.554533,2322.319537,2175.945467,1.36555,-46.727561,53671.25387,1412.542251,37.996211,780.19696,21.790932,627.453777,25.287387,23.256818,26.158413,20.355222,359.247588,0.939589,1095.978086,2372.442607,1745.362813,2372.942607,2351.137187,1.366097,-46.746457,19057.38496,1398.809743,13.624001,722.617737,7.737441,626.53431,16.854677,22.560867,24.711843,20.409891,14.820176,0.952731,584.296027,1233.137032,1932.058801,1233.637032,2164.441199,1.354104,-46.727075,1427574.732,1833.913675,778.430714,3447.727783,579.606059,625.772553,24.115719,23.976033,25.094754,22.857312,354.659385,0.991021,394501.5227,3221.539798,2227.644626,3222.039798,1868.855374,1.374979,-46.693547,819994.2969,1662.074404,493.35595,2256.008057,332.923841,629.715497,24.193479,23.928781,24.631045,23.226516,20.32077,0.994027,131103.5732
coj1m003-fl11-20181024-0129-e91.fits,0,58416.05376,2458416.053756,2458416.057517,1.03694,28.175032,28,53,80,1.410519,0.07481,0.028903,0.025594,0.009242,1.728035,0.578692,0.001587,0.000519,0.000506,0.000498,0.00049,0.003477,0.001164,888.920334,144.033875,57.094298,51.391546,18.879252,497.020057,497.020057,2545566.759,2369.184737,2037.840933,2039.886608,2038.340933,2056.613392,1.362548,-46.714893,3590571.237,2463.00864,2268.92892,1582.496131,7738.674805,1457.79888,499.165852,9543,23.939731,23.977623,25.040218,22.915029,9.664302,0.991212,2497525.701,2465.543456,1908.48758,2466.043456,2188.01242,1.367053,-46.728751,190433.1162,1310.207598,145.345758,935.850464,77.317275,494.950465,23.319909,24.108843,24.975505,23.242181,18.56037,0.991891,7361.23705,2085.405822,2093.204364,2085.905822,2003.295636,1.363043,-46.709094,73575.43491,1286.844529,57.175077,689.259521,29.872179,497.312962,25.189057,24.461263,25.284246,23.63828,31.078369,0.979291,1421.355223,2321.665107,1920.32659,2322.165107,2176.17341,1.36554,-46.727591,65151.83353,1266.302922,51.450433,677.232605,26.452134,495.3405,23.296826,24.502329,24.519121,24.485537,315.931445,0.998222,1176.29538,2372.130088,1744.823886,2372.630088,2351.676114,1.366084,-46.746517,23525.25404,1245.897964,18.882167,607.452759,9.55143,494.948926,23.833772,25.810061,23.774807,27.845315,76.199601,0.968719,508.362877,1233.553231,1932.343199,1234.053231,2164.156801,1.354102,-46.727052,1612453.101,1771.95385,909.985946,3623.004639,654.668065,495.893249,25.177248,23.925739,25.118597,22.732881,357.357955,0.990022,507942.0238,3222.258081,2227.655327,3222.758081,1868.844673,1.374975,-46.693555,933113.6579,1572.646136,593.339872,2300.532959,378.851151,496.93192,25.141632,24.109178,24.981836,23.23652,19.599337,0.991297,164728.7885
coj1m003-fl11-20181024-0130-e91.fits,0,58416.05448,2458416.054476,2458416.058237,1.036979,27.050273,28,53,80,1.408122,0.07414,0.030019,0.024176,0.008655,1.746076,0.572713,0.001592,0.000522,0.000511,0.0005,0.000492,0.003539,0.001161,884.620249,141.917829,58.749146,48.399377,17.589494,493.449164,493.449164,2530187.052,2365.577354,2038.841642,2038.93958,2039.341642,2057.56042,1.362551,-46.714903,3562811.429,2463.00864,2263.865394,1573.773529,7239.259277,1446.52819,499.567931,9860,24.669014,24.346683,25.795518,22.897849,8.36756,0.984663,2325307.354,2466.445612,1907.587262,2466.945612,2188.912738,1.367056,-46.728759,187587.8803,1310.119247,143.183821,887.090393,76.162088,495.389189,25.347961,24.311621,25.772581,22.850661,9.393835,0.983999,6911.339224,2086.672625,2092.342148,2087.172625,2004.157852,1.36305,-46.709095,75954.14126,1290.903505,58.83797,679.219727,30.837952,497.435306,27.042853,25.920905,27.334646,24.507164,21.894371,0.977303,1343.924271,2322.679733,1919.092953,2323.179733,2177.407047,1.365544,-46.727635,61170.47613,1262.574456,48.449005,657.847412,24.835673,495.449972,24.393103,24.148041,25.770907,22.525174,6.052709,0.981272,1099.107002,2373.437868,1744.789814,2373.937868,2351.710186,1.366091,-46.746433,21898.62168,1244.814686,17.591873,588.856995,8.891005,494.550335,12.648231,25.945302,29.136165,22.754439,357.457032,0.940824,478.200976,1234.917909,1931.488512,1235.417909,2165.011488,1.354108,-46.727051,1608804.427,1771.723614,908.044807,3893.709717,653.186676,494.580003,22.07024,23.878143,25.078293,22.677993,358.535775,0.98992,509690.3482,3222.734989,2226.993126,3223.234989,1869.506874,1.374975,-46.693536,921382.625,1567.466636,587.816419,2251.896484,374.088263,498.759121,25.005481,24.211356,25.185311,23.237401,21.657117,0.987813,158841.6029
coj1m003-fl11-20181024-0131-e91.fits,0,58416.05519,2458416.055193,2458416.058954,1.037031,27.4597,28,53,80,1.404204,0.074576,0.029793,0.024423,0.008815,1.74318,0.573664,0.001438,0.000445,0.00043,0.000421,0.000413,0.003147,0.001036,976.253256,167.555147,69.350503,58.050326,21.318878,553.916744,553.916744,2732614.656,2288.905847,2039.219915,2039.399992,2039.719915,2057.100008,1.362553,-46.71487,3837147.766,2463.00864,2262.372303,1696.07264,8168.075684,1557.910802,408.610666,9538,24.309322,24.506675,26.39354,22.61981,355.395412,0.97595,2680688.275,2466.355429,1908.237401,2466.855429,2188.262599,1.367055,-46.728706,203787.761,1204.204774,169.230155,837.853699,82.739361,403.472557,23.544882,24.922619,26.627761,23.217477,356.485784,0.981168,7505.238882,2086.596697,2092.444735,2087.096697,2004.055265,1.363048,-46.709098,81412.61602,1171.947381,69.467808,623.524536,33.054133,406.437834,19.451976,25.746184,27.500461,23.991908,8.767781,0.979763,1403.047958,2322.537728,1920.102579,2323.037728,2176.397421,1.365542,-46.727544,66737.70543,1148.292661,58.119073,578.285583,27.096009,403.486052,23.745429,24.877461,27.063335,22.691587,359.490401,0.96958,1100.678342,2372.087097,1745.648909,2372.587097,2350.851091,1.366077,-46.746367,24088.92725,1129.75395,21.322278,512.040527,9.780285,404.056446,26.407003,26.269243,29.638205,22.90028,3.292359,0.935474,447.858161,1235.530558,1931.603781,1236.030558,2164.896219,1.35411,-46.72707,1736466.167,1728.699677,1004.492678,4258.226562,705.018301,404.385926,21.436539,23.847837,25.592968,22.102706,352.502324,0.977287,605737.2114,3222.280703,2227.646622,3222.780703,1868.853378,1.374973,-46.69346,996148.4887,1500.229118,663.99757,2207.015137,404.443765,404.732575,26.272472,24.637949,25.897878,23.37802,6.245339,0.989084,174972.2616
coj1m003-fl11-20181024-0132-e91.fits,0,58416.05591,2458416.055913,2458416.059674,1.037097,26.792504,28,53,80,1.410379,0.073697,0.028811,0.024668,0.009872,1.732977,0.577042,0.00146,0.000454,0.000439,0.00043,0.000422,0.003167,0.001055,965.829882,162.184869,65.644596,57.392109,23.365935,547.154639,547.154639,2704157.474,2294.754817,2040.222134,2040.366643,2040.722134,2056.133357,1.362548,-46.714903,3813886.842,2463.00864,2262.38888,1685.778637,7836.773926,1548.466692,418.300684,9679,23.541109,24.300855,25.458789,23.142922,6.638903,0.990456,2708270.085,2467.996874,1908.985713,2468.496874,2187.514287,1.367055,-46.728759,199288.3812,1217.079516,163.743107,835.504395,80.912579,414.962643,24.097114,24.097469,25.183521,23.011417,11.962396,0.990315,7947.151059,2088.548539,2093.877325,2089.048539,2002.622675,1.363052,-46.709082,77908.18994,1184.975139,65.746687,603.420776,31.63131,417.201391,20.875487,25.330319,26.304601,24.356036,21.455095,0.989001,1345.324137,2323.478461,1921.18607,2323.978461,2175.31393,1.365535,-46.727561,66707.22141,1160.927202,57.460297,575.828613,27.083633,414.150122,20.335275,24.548158,25.554153,23.542162,17.246381,0.990144,1175.628671,2373.324906,1746.975877,2373.824906,2349.524123,1.366073,-46.746351,26694.81901,1142.242792,23.37053,505.063904,10.838297,413.373694,22.357917,26.044109,27.977508,24.11071,344.454283,0.970269,447.374934,1235.915376,1932.90967,1236.415376,2163.59033,1.354101,-46.72706,1714702.708,1729.733956,991.310081,3610.307373,696.182173,414.436925,24.481417,24.513241,25.89425,23.132231,357.354181,0.987276,530766.0265,3224.627327,2228.451934,3225.127327,1868.048066,1.374978,-46.693519,989454.7664,1507.952291,656.157872,2252.963135,401.726064,415.632162,24.399506,24.195242,25.062796,23.327687,20.276396,0.991115,184274.9227
coj1m003-fl11-20181024-0133-e91.fits,0,58416.05663,2458416.056633,2458416.060394,1.037175,28.832686,28,53,80,1.404224,0.073635,0.029592,0.024999,0.009394,1.74334,0.573612,0.001424,0.000435,0.00042,0.000409,0.000402,0.003107,0.001022,985.825471,169.220564,70.500205,61.073406,23.366022,561.114047,561.114047,2719040.684,2250.736618,2040.572522,2040.903941,2041.072522,2055.596059,1.36255,-46.714902,3818141.118,2463.00864,2238.624297,1705.574769,6816.148926,1550.19396,382.045659,9656,25.652947,25.256342,25.846047,24.666638,10.550602,0.997497,2353167.791,2468.156605,1909.576957,2468.656605,2186.923043,1.367055,-46.728754,200217.3052,1171.508495,170.905551,880.805725,81.289729,378.208826,25.635271,25.355506,25.962459,24.748552,14.763385,0.996976,6800.991934,2088.082394,2094.14392,2088.582394,2002.35608,1.363045,-46.70911,80460.87209,1139.340581,70.620562,554.802307,32.667718,380.456284,26.23613,26.537633,27.348148,25.727118,26.589448,0.989631,1266.127319,2324.443434,1921.532577,2324.943434,2174.967423,1.365543,-46.727582,67973.76578,1111.561506,61.151601,534.667542,27.597859,378.138766,22.029654,26.074498,26.744496,25.404499,21.695739,0.995005,1019.884043,2374.30825,1746.757255,2374.80825,2349.742745,1.366081,-46.746434,25541.6624,1092.90678,23.370394,467.077972,10.370107,377.704581,26.387026,26.551121,27.831251,25.270991,19.543427,0.984638,417.992636,1236.426852,1933.48187,1236.926852,2163.01813,1.354103,-46.727054,1727898.325,1702.892076,1014.684576,3447.04834,701.539693,378.534022,24.402597,25.298534,26.144223,24.452844,3.230726,0.995483,482126.3067,3224.834029,2228.844504,3225.334029,1867.655496,1.374979,-46.693535,991142.3592,1471.724804,673.456312,2162.452148,402.411239,379.96568,24.692674,25.301206,25.710553,24.891859,28.08895,0.996622,158965.9686
coj1m003-fl11-20181024-0134-e91.fits,0,58416.05735,2458416.057349,2458416.061110,1.037265,27.037099,28,53,80,1.408238,0.0739,0.029924,0.02457,0.009128,1.733041,0.57702,0.001385,0.000414,0.000397,0.000388,0.000381,0.002978,0.000991,1016.982641,178.472664,75.281749,63.358724,23.93005,581.973545,581.973545,2806151.053,2246.739886,2041.256318,2040.037871,2041.756318,2056.462129,1.362548,-46.714906,3951728.5,2463.00864,2255.752303,1751.845048,7971.932617,1604.43144,365.352073,9587,23.806144,24.330141,25.353226,23.307055,8.821494,0.992239,2894467.939,2468.78684,1908.594113,2469.28684,2187.905887,1.367053,-46.728772,207375.0645,1150.019178,180.323136,824.271362,84.195833,360.528435,20.908743,24.142526,25.45483,22.830223,5.737218,0.987767,8435.431511,2088.888963,2093.261767,2089.388963,2003.238233,1.363045,-46.709117,83969.93139,1113.380912,75.418871,557.84021,34.092423,363.550498,23.236778,25.821891,26.664726,24.979056,31.165013,0.98028,1427.753974,2325.262055,1920.400059,2325.762055,2176.099941,1.365543,-46.727615,68947.37959,1086.80551,63.440403,531.604553,27.993154,360.418277,23.973549,24.413412,25.439269,23.387554,10.360543,0.991955,1191.540836,2374.298617,1746.086615,2374.798617,2350.413385,1.366073,-46.746417,25613.22843,1070.14098,23.934443,449.599487,10.399163,359.653752,20.876349,25.718225,26.276396,25.160055,35.063508,0.98371,414.003862,1237.11358,1932.487731,1237.61358,2164.012269,1.354102,-46.727071,1779400.57,1703.291771,1044.68336,4040.176025,722.449991,361.431275,23.730118,24.290162,25.467231,23.113094,356.199117,0.990484,590386.3678,3225.633799,2228.071751,3226.133799,1868.428249,1.374978,-46.693533,1026750.482,1465.140696,700.786269,2341.114502,416.868405,361.662323,23.895325,24.323606,25.096726,23.550487,21.394367,0.992512,196290.0291
