Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7
coj1m003-fl11-20181024-0122-e91.fits,0,58416.0487,2458416.049,2458416.052458,1.03703,26.866602,30,53,80,1.405631,0.07457,0.029817,0.025054,0.008676,1.725602,0.579508,0.001611,0.00054,0.00053,0.000519,0.000512,0.003551,0.001193,872.623429,138.117255,56.293756,48.319354,16.952904,485.889454,485.889454,2582081.787,2456.059166,2033.435276,2037.223465,2033.935276,2059.276535,1.362549,-46.714923,3629453.255,2827.433388,2319.665426,1564.645148,7201.541992,1283.656503,474.667174,9629,25.02023,24.452142,25.392647,23.511638,12.438596,0.992831,2298647.208,2460.831092,1905.856538,2461.331092,2190.643462,1.367051,-46.728783,192544.9257,1381.985606,139.324842,864.902771,68.098837,469.566036,24.016938,24.661766,25.600552,23.722979,13.179153,0.992802,6712.970942,2081.279844,2090.501975,2081.779844,2005.998025,1.363047,-46.709128,76990.23492,1365.689343,56.374633,652.110229,27.229725,472.686413,22.446319,26.225565,26.482532,25.968599,40.972752,0.980443,1273.283097,2317.266037,1918.111147,2317.766037,2178.388853,1.365541,-46.727577,64690.53315,1337.397229,48.37047,634.902283,22.879596,469.414568,20.999253,25.497779,26.027994,24.967563,29.804278,0.993248,1044.677788,2367.600501,1743.439314,2368.100501,2353.060686,1.366084,-46.746416,22401.91167,1321.248522,16.955108,575.736267,7.923056,470.381007,16.755134,24.309091,22.682313,25.93587,74.124926,0.975447,487.699326,1229.275254,1929.602372,1229.775254,2166.897628,1.354103,-46.727088,1634738.059,1832.71935,891.974027,3456.371826,578.170317,470.133722,25.308613,24.461601,25.615483,23.307718,0.278791,0.991138,466709.225,3217.7004,2225.324678,3218.2004,1871.175322,1.374977,-46.693552,947343.7279,1635.043244,579.3998,2211.762939,335.054305,471.807369,25.616915,24.511554,25.259086,23.764023,23.154273,0.992218,156750.2301
coj1m003-fl11-20181024-0123-e91.fits,0,58416.04941,2458416.049,2458416.053172,1.036978,29.98127,30,53,80,1.411589,0.075022,0.02744,0.025798,0.009199,1.738883,0.575082,0.0018,0.000632,0.000625,0.000612,0.000605,0.004055,0.001341,784.298606,118.618007,43.919713,42.176647,15.198143,428.779211,428.779211,2389908.56,2556.612293,2034.524163,2040.402998,2035.024163,2056.097002,1.362552,-46.714877,3373569.149,2827.433388,2340.478607,1441.401404,6057.734375,1193.156013,570.393223,9634,25.417177,26.675165,27.246324,26.104005,354.416932,0.998096,1507846.369,2462.222518,1909.024321,2462.722518,2187.475679,1.367059,-46.728743,179296.8891,1499.33011,119.584665,889.111572,63.413303,566.090739,25.876414,26.64222,27.32453,25.95991,1.080622,0.997376,4748.529743,2081.911862,2093.584299,2082.411862,2002.915701,1.363047,-46.709092,65579.10304,1491.509794,43.968268,726.515259,23.193863,569.783425,26.64095,27.070296,28.65221,25.488383,23.838803,0.970073,1039.809563,2317.83926,1920.949098,2318.33926,2175.550902,1.36554,-46.727572,61655.93731,1460.361438,42.219642,707.39325,21.806327,565.788962,23.794008,27.283229,28.00956,26.556898,23.839506,0.993755,933.022442,2368.537224,1747.588742,2369.037224,2348.911258,1.366087,-46.746274,21985.80332,1446.419917,15.200153,678.055481,7.775887,566.129414,NaN,25.772168,27.534957,24.009378,1.39907,0.981416,520.861267,1230.350591,1932.802672,1230.850591,2163.697328,1.354104,-46.72704,1517323.533,1891.627511,802.12596,3076.5625,536.643423,564.936259,24.968681,26.477578,27.13005,25.825106,342.903658,0.996454,315451.4324,3218.48715,2228.248162,3218.98715,1868.251838,1.37498,-46.693534,872585.0273,1719.887141,507.350166,1959.531006,308.613823,570.134843,26.32379,26.69317,27.021141,26.365199,27.886433,0.998092,101822.2443
coj1m003-fl11-20181024-0124-e91.fits,0,58416.05013,2458416.05,2458416.053893,1.036939,27.581154,30,53,80,1.405654,0.074734,0.027944,0.025293,0.00843,1.738964,0.575055,0.00156,0.000517,0.000505,0.000494,0.000487,0.003461,0.001144,900.948287,144.620466,55.381581,51.229114,17.323904,502.468701,502.468701,2671792.252,2454.805367,2033.917748,2038.379739,2034.417748,2058.120261,1.362549,-46.714916,3755616.331,2827.433388,2338.7651,1605.811687,7499.084473,1328.277563,462.449087,9762,25.294873,24.368318,25.406425,23.33021,10.76784,0.991641,2460180.813,2461.641908,1907.257481,2462.141908,2189.242519,1.367055,-46.728748,199673.4815,1368.429629,145.914322,914.402466,70.620048,457.139782,22.842853,24.397981,25.516035,23.279927,6.706581,0.991159,7331.627563,2082.223162,2091.831426,2082.723162,2004.668574,1.363053,-46.709101,74661.24459,1346.377728,55.453416,646.578125,26.406014,461.113143,24.974789,24.721621,25.851467,23.591776,31.041064,0.962046,1375.044404,2317.699523,1918.867271,2318.199523,2177.632729,1.365541,-46.727613,67578.15079,1317.673603,51.285956,617.462708,23.900882,457.018236,24.04299,24.658031,24.918451,24.397612,37.843782,0.992701,1108.178641,2367.711846,1744.792468,2368.211846,2351.707532,1.366081,-46.746388,22523.51337,1299.976068,17.326098,549.143188,7.966063,457.680278,14.879628,23.741107,22.375211,25.107004,57.474224,0.926073,464.48022,1230.060703,1930.880571,1230.560703,2165.619429,1.354106,-46.72707,1696316.735,1836.402125,923.717476,3553.9021,599.949319,458.39458,25.560274,24.256933,25.406877,23.106989,1.893951,0.991011,515064.9454,3217.946631,2226.546396,3218.446631,1869.953604,1.374975,-46.693535,975475.5167,1629.017074,598.812334,2244.63623,345.00389,460.161836,25.491396,24.32977,25.138035,23.521504,24.200627,0.990007,168001.0433
coj1m003-fl11-20181024-0125-e91.fits,0,58416.05085,2458416.051,2458416.054610,1.036913,26.867336,30,53,80,1.410983,0.075815,0.029439,0.025445,0.008739,1.734536,0.576523,0.001887,0.000676,0.000668,0.000656,0.000646,0.004265,0.001418,747.624871,112.099992,44.083675,38.802831,13.524853,406.646085,406.646085,2315850.603,2610.05821,2035.08271,2037.934928,2035.58271,2058.565072,1.362549,-46.714936,3267625.213,2827.433388,2353.757123,1388.259299,7017.327148,1155.686011,618.97232,9589,24.375434,24.076763,25.08198,23.071546,6.40756,0.992692,1946857.956,2462.488471,1906.562998,2462.988471,2189.937002,1.367052,-46.728797,175576.7542,1553.700633,113.005524,989.340759,62.097574,612.896851,23.822479,24.546576,25.864284,23.228868,7.631145,0.987686,5934.61299,2082.809757,2091.085833,2083.309757,2005.414167,1.363047,-46.709155,68175.99599,1544.603459,44.138187,789.758667,24.112326,616.849186,24.36005,25.405026,26.39855,24.411501,24.630306,0.98568,1240.664045,2318.859415,1918.219013,2319.359415,2178.280987,1.365541,-46.727656,58926.91443,1517.171221,38.83999,886.038513,20.841133,613.921344,21.058696,25.314196,25.780812,24.84758,38.172872,0.975627,1107.803485,2367.581567,1743.920113,2368.081567,2352.579887,1.366067,-46.746456,20238.83444,1496.244205,13.526425,729.151917,7.158023,613.364489,17.863813,26.108603,25.204125,27.01308,298.569538,0.983734,560.6257,1230.94942,1930.53879,1231.44942,2165.96121,1.354104,-46.727076,1468960.807,1925.442993,762.920955,3558.227051,519.538608,614.567754,24.512668,24.052094,25.112152,22.992037,358.959079,0.99225,395465.3421,3219.426528,2226.001138,3219.926528,1870.498862,1.374979,-46.693571,846889.7965,1762.121772,480.607986,2279.478516,299.525994,616.714928,24.497059,23.995586,24.703764,23.287408,21.088939,0.993667,132875.5702
coj1m003-fl11-20181024-0126-e91.fits,0,58416.05157,2458416.052,2458416.055327,1.0369,27.879275,30,53,80,1.409275,0.075455,0.027262,0.025128,0.009417,1.733178,0.576975,0.002006,0.000736,0.000727,0.000714,0.000706,0.004564,0.001519,702.69076,102.576637,37.478884,35.169121,13.339417,379.739197,379.739197,2212997.56,2665.452142,2035.575451,2039.348588,2036.075451,2057.151412,1.36255,-46.714879,3118722.864,2827.433388,2363.878971,1319.324256,6421.819336,1103.022578,670.963954,9525,24.782743,24.725704,25.568811,23.882597,5.942986,0.995154,1634593.517,2463.339005,1908.117368,2463.839005,2188.382632,1.367057,-46.728727,166981.063,1615.394522,103.368596,1036.733643,59.05747,667.538214,23.495951,24.854037,25.404723,24.303352,27.864092,0.993813,5257.21844,2083.684095,2092.388139,2084.184095,2004.111861,1.363052,-46.70911,60330.15245,1608.069555,37.517129,830.805115,21.337427,670.28873,26.191905,24.695767,26.929116,22.462418,23.719239,0.929649,1172.754329,2318.933437,1919.441356,2319.433437,2177.058644,1.365538,-46.727621,55607.17103,1579.717062,35.200716,879.496582,19.667014,666.648794,22.469257,25.790508,27.092557,24.488459,16.666683,0.985469,1023.670778,2370.097345,1746.452406,2370.597345,2350.047594,1.36609,-46.74628,20838.77766,1561.993857,13.341139,769.97522,7.37021,665.605823,22.679929,29.220564,30.283087,28.158041,22.984416,0.989081,593.094687,1231.451104,1931.728036,1231.951104,2164.771964,1.354104,-46.727043,1403318.413,1958.329933,716.58937,3419.769775,496.32236,665.513269,23.552568,24.509901,25.485703,23.534098,352.506862,0.993227,343790.3028,3219.850484,2227.153885,3220.350484,1869.346115,1.37498,-46.693543,809679.1465,1808.19772,447.782417,2234.676025,286.365419,670.785144,25.115235,24.533132,25.052532,24.013731,27.193341,0.994717,113643.9655
coj1m003-fl11-20181024-0127-e91.fits,0,58416.05229,2458416.052,2458416.056047,1.0369,27.911107,30,53,80,1.409108,0.075796,0.029748,0.024551,0.008384,1.737904,0.575406,0.002089,0.000775,0.000769,0.000753,0.000749,0.004788,0.001585,674.609583,97.816395,38.694464,32.594608,11.191144,362.973976,362.973976,2146019.871,2700.14052,2035.161602,2039.376872,2035.661602,2057.123128,1.362547,-46.714884,3023974.552,2827.433388,2369.9932,1275.94229,6394.584961,1069.512217,705.738657,9612,24.337531,24.638346,25.884362,23.392329,3.372231,0.98968,1569386.874,2462.784815,1907.89823,2463.284815,2188.60177,1.367052,-46.728748,162659.1267,1650.26038,98.565735,1062.122803,57.528898,701.367115,25.480179,25.028897,26.642605,23.415189,3.050413,0.983322,5012.809429,2083.970853,2092.98175,2084.470853,2003.51825,1.363056,-46.709053,63839.12062,1647.869257,38.740404,869.328491,22.57847,703.629919,22.221415,25.886412,27.157222,24.615601,29.51368,0.963776,1211.084289,2319.248768,1919.795949,2319.748768,2176.704051,1.365542,-46.727582,52687.17101,1615.078364,32.622052,852.166443,18.634275,701.234158,23.660893,24.254451,24.391558,24.117345,320.651861,0.996673,1049.159241,2369.693836,1743.726133,2370.193836,2352.773867,1.366086,-46.746568,17992.49001,1607.584128,11.192254,811.195496,6.363542,700.866378,22.552317,24.704897,28.702954,20.706841,10.916212,0.884553,598.191433,1231.012529,1931.919417,1231.512529,2164.580583,1.354103,-46.727036,1362201.324,1981.967279,687.297585,3417.934082,481.780165,700.489782,23.794263,24.460298,25.82637,23.094226,354.740489,0.987174,327723.471,3219.634546,2227.144388,3220.134546,1869.355612,1.374975,-46.693543,783818.5465,1833.729678,427.44498,2121.291748,277.219103,704.657167,25.451877,24.774287,25.747034,23.801541,12.388891,0.992542,103284.1479
coj1m003-fl11-20181024-0128-e91.fits,0,58416.05302,2458416.053,2458416.056777,1.036913,26.826274,30,53,80,1.404531,0.074262,0.028326,0.02344,0.008219,1.738154,0.575323,0.00193,0.0007,0.000691,0.000679,0.000673,0.004397,0.001456,727.565411,106.115701,40.966897,34.506458,12.208068,395.261243,395.261243,2258152.984,2616.004592,2037.346082,2039.646449,2037.846082,2056.853551,1.362551,-46.714911,3171646.097,2827.433388,2345.837644,1352.031376,6978.58252,1121.740342,630.583279,9759,24.122393,24.308718,25.268774,23.348661,4.186083,0.993645,1784834.765,2465.012252,1908.209981,2465.512252,2188.290019,1.367057,-46.728777,167695.313,1568.319856,106.92673,983.630005,59.310084,627.407741,25.269345,24.361173,25.324642,23.397703,3.355784,0.993677,5537.934818,2085.500689,2093.131401,2086.000689,2003.368599,1.363053,-46.709093,63963.69787,1559.591464,41.013111,809.594604,22.62253,629.809991,21.254118,24.562173,25.633471,23.490875,25.728577,0.980475,1200.245633,2321.767642,1920.562282,2322.267642,2175.937718,1.36555,-46.72756,52930.6061,1532.707235,34.534062,780.19696,18.720372,627.457333,25.204235,22.601436,25.372923,19.829948,2.796186,0.941062,1062.694005,2372.29584,1745.533756,2372.79584,2350.966244,1.366095,-46.746439,18559.326,1520.098877,12.209289,722.617737,6.564019,626.597745,15.705159,21.061748,23.533983,18.589513,15.024882,0.928429,577.700783,1233.094319,1932.086751,1233.594319,2164.413249,1.354104,-46.727072,1433453.967,1929.291217,742.995124,3447.727783,506.980632,625.777702,24.124306,24.199461,25.305112,23.09381,354.292163,0.991346,370226.1828,3221.532992,2227.649515,3222.032992,1868.850485,1.374979,-46.693547,824699.0172,1766.724491,466.795486,2256.008057,291.677611,629.710768,24.193257,24.254707,24.948332,23.561082,21.007142,0.994084,122850.3284
coj1m003-fl11-20181024-0129-e91.fits,0,58416.05376,2458416.054,2458416.057517,1.03694,28.119213,30,53,80,1.410483,0.074981,0.028999,0.025533,0.009606,1.725683,0.579481,0.001649,0.000558,0.000547,0.000537,0.00053,0.003639,0.001222,855.585971,134.349159,52.986865,47.506169,18.136957,474.217942,474.217942,2555956.848,2487.179203,2037.817359,2039.864777,2038.317359,2056.635223,1.362547,-46.714895,3605133.189,2827.433388,2334.063075,1544.574021,7738.674805,1275.055039,499.170149,9539,23.971622,24.196446,25.253041,23.139851,9.852114,0.991427,2341640.723,2465.53993,1908.431672,2466.03993,2188.068328,1.367053,-46.728757,191648.6687,1414.254043,135.512194,935.850464,67.781851,494.985371,23.287173,24.616802,25.646037,23.587567,17.220426,0.989755,6899.616742,2085.257448,2093.192268,2085.757448,2003.307732,1.363042,-46.709096,74121.19447,1396.999091,53.057439,689.259521,26.21501,497.326481,25.157073,24.772418,25.169625,24.37521,39.279057,0.97388,1361.392812,2321.674647,1920.405043,2322.174647,2176.094957,1.36554,-46.727583,65262.33396,1372.29679,47.557011,677.232605,23.081829,495.325304,23.070377,24.629736,24.935144,24.324327,335.189224,0.998535,1135.927664,2371.702652,1744.831045,2372.202652,2351.668955,1.36608,-46.746517,24551.72964,1353.474331,18.139782,607.452759,8.683398,494.919514,24.233169,27.472925,26.261978,28.683872,69.13693,0.986102,500.212198,1233.54109,1932.344429,1234.04109,2164.155571,1.354102,-46.727052,1618225.957,1851.063956,874.213963,3623.004639,572.330356,495.925258,25.156993,24.122019,25.305758,22.93828,357.621069,0.990347,476563.808,3222.250041,2227.639833,3222.750041,1868.860167,1.374975,-46.693556,937730.8907,1661.21119,564.486259,2300.532959,331.654459,496.953306,25.131812,24.381545,25.234187,23.528903,20.276949,0.991547,154681.8213
coj1m003-fl11-20181024-0130-e91.fits,0,58416.05448,2458416.054,2458416.058237,1.036979,26.983503,30,53,80,1.40705,0.073941,0.03038,0.024055,0.008871,1.744463,0.573242,0.001652,0.00056,0.000552,0.000539,0.000532,0.003703,0.001217,851.903617,131.962443,55.005866,44.62839,16.681797,471.10336,471.10336,2542007.017,2482.443773,2038.802531,2038.946649,2039.302531,2057.553351,1.362551,-46.714902,3576731.221,2827.433388,2329.598622,1535.342264,7239.259277,1265.009898,499.546439,9857,24.712658,24.549673,25.993039,23.106308,8.607221,0.98495,2189502.112,2466.393337,1907.596559,2466.893337,2188.903441,1.367055,-46.728758,187959.7789,1412.466017,133.072071,887.090393,66.477173,495.36953,25.332758,24.364048,25.711743,23.016352,13.781107,0.984522,6546.507268,2086.630415,2092.369991,2087.130415,2004.130009,1.363049,-46.709092,77226.09486,1401.934047,55.085398,679.219727,27.313144,497.412498,26.808178,26.689616,28.425078,24.954153,16.498561,0.976159,1303.300721,2322.680897,1919.141648,2323.180897,2177.358352,1.365544,-46.72763,61147.51503,1368.846465,44.670835,657.847412,21.62651,495.463861,24.51146,24.118689,25.55487,22.682509,11.686514,0.983287,1065.959098,2372.92984,1744.768395,2373.42984,2351.731605,1.366086,-46.746436,22550.7495,1351.638394,16.684011,588.856995,7.975696,494.565397,12.340724,27.240948,31.532487,22.949409,1.051773,0.905347,475.351228,1234.850834,1931.490608,1235.350834,2165.009392,1.354107,-46.727051,1615775.889,1849.669007,873.548663,3893.709717,571.463821,494.701974,22.064683,24.119947,25.30816,22.931734,358.506272,0.990313,477424.9287,3222.707546,2226.993325,3223.207546,1869.506675,1.374975,-46.693536,926231.1278,1655.672567,559.428927,2251.896484,327.58725,498.758284,24.994843,24.498986,25.483416,23.514556,21.362043,0.988071,149274.5291
coj1m003-fl11-20181024-0131-e91.fits,0,58416.05519,2458416.055,2458416.058954,1.037031,27.398047,30,53,80,1.404783,0.074634,0.029958,0.024749,0.0088,1.741568,0.574195,0.001486,0.000477,0.000464,0.000454,0.000447,0.003277,0.00108,945.275857,156.608662,64.587985,54.542994,19.696847,531.523552,531.523552,2744993.518,2389.52274,2039.159769,2039.406378,2039.659769,2057.093622,1.362553,-46.71487,3856120.811,2827.433388,2318.045128,1663.522752,8168.075684,1363.823752,408.609211,9533,24.428516,24.756428,26.650049,22.862808,355.230922,0.976215,2522362.162,2466.32155,1908.245542,2466.82155,2188.254458,1.367055,-46.728706,204868.7729,1295.944045,158.084582,837.853699,72.457506,403.486234,23.549525,25.210881,26.838427,23.583335,355.994662,0.98314,7109.495102,2086.598515,2092.329048,2087.098515,2004.170952,1.363048,-46.709111,82234.04624,1271.195665,64.690314,623.524536,29.084344,406.416065,19.350252,26.126545,28.025415,24.227674,8.315597,0.977227,1348.264839,2322.37898,1920.161794,2322.87898,2176.338206,1.36554,-46.727538,67937.16757,1244.166176,54.604577,578.285583,24.027858,403.451234,23.5764,25.577927,27.750338,23.405515,4.391237,0.970878,1056.224002,2371.689355,1745.389144,2372.189355,2351.110856,1.366073,-46.746395,24156.88578,1226.253846,19.699743,512.040527,8.543751,404.152381,25.284312,26.516804,29.604386,23.429222,12.546838,0.935632,445.332825,1235.486187,1931.596524,1235.986187,2164.903476,1.354109,-46.727071,1743744.093,1795.680959,971.076785,4258.226562,616.723315,404.389642,22.349796,24.07509,25.829425,22.320755,352.192696,0.977343,566724.3834,3222.26144,2227.650274,3222.76144,1868.849726,1.374973,-46.69346,1001249.425,1576.498912,635.109494,2207.015137,354.119545,404.74071,26.264028,24.902919,26.195091,23.610748,6.321916,0.988749,165078.5225
coj1m003-fl11-20181024-0132-e91.fits,0,58416.05591,2458416.056,2458416.059674,1.037097,26.912256,30,53,80,1.410412,0.073678,0.028819,0.024533,0.010148,1.733318,0.576928,0.001509,0.000486,0.000474,0.000463,0.000457,0.003303,0.001099,934.800672,151.470922,60.759287,52.947548,22.229673,524.761175,524.761175,2717272.542,2396.971836,2040.194588,2040.373629,2040.694588,2056.126371,1.362548,-46.714902,3832472.837,2827.433388,2319.248001,1652.463573,7836.773926,1355.459992,418.270576,9677,23.571052,24.55722,25.707474,23.406966,6.578389,0.990785,2544344.552,2467.947025,1909.000975,2468.447025,2187.499025,1.367055,-46.728757,200203.2891,1309.875818,152.841427,835.504395,70.807429,414.950346,24.023206,24.336223,25.40201,23.270436,10.556664,0.991218,7484.429627,2088.377672,2093.785419,2088.877672,2002.714581,1.36305,-46.709092,78310.35056,1287.009667,60.846746,603.420776,27.696621,417.204793,22.671104,25.504637,25.98484,25.024434,33.786394,0.990265,1298.327861,2323.458116,1921.234828,2323.958116,2175.265172,1.365535,-46.727556,66661.51944,1257.636507,53.005395,575.828613,23.57669,414.159758,23.307872,24.395362,24.895695,23.89503,13.015712,0.997918,1135.018366,2372.914097,1746.920947,2373.414097,2349.579053,1.366069,-46.746357,27574.97454,1240.219426,22.233948,505.536743,9.752652,413.349044,18.542172,27.552398,29.315843,25.788953,356.986467,0.983567,440.118465,1235.927741,1932.920869,1236.427741,2163.579131,1.354101,-46.727059,1723143.036,1797.910773,958.4141,3610.307373,609.437182,414.472147,24.48095,24.776605,26.144494,23.408715,357.751463,0.987807,500063.4989,3224.601008,2228.458161,3225.101008,1868.041839,1.374977,-46.693519,994129.5058,1585.24157,627.115466,2252.963135,351.601389,415.637961,24.391389,24.461312,25.32955,23.593074,20.150506,0.991358,173110.7
coj1m003-fl11-20181024-0133-e91.fits,0,58416.05663,2458416.057,2458416.060394,1.037175,27.160928,30,53,80,1.403841,0.073724,0.029833,0.024905,0.009626,1.743226,0.573649,0.001467,0.000465,0.000452,0.00044,0.000434,0.003228,0.001062,957.191127,158.606402,65.978651,56.584348,22.198487,539.952885,539.952885,2737358.806,2347.707526,2040.560064,2040.909482,2041.060064,2055.590518,1.36255,-46.714901,3842817.235,2827.433388,2292.446363,1676.295375,6816.148926,1359.118574,382.054204,9657,25.650936,25.579996,26.158413,25.00158,10.968656,0.997625,2231417.856,2468.173661,1909.586443,2468.673661,2186.913557,1.367055,-46.728753,201810.005,1260.567901,160.094514,880.805725,71.375689,378.224015,25.556317,25.836616,26.415051,25.258181,9.885716,0.997738,6509.787922,2087.967108,2094.08843,2088.467108,2002.41157,1.363044,-46.709116,81664.88887,1235.763908,66.08454,554.802307,28.883046,380.488071,14.013677,27.134184,28.041741,26.226626,29.147992,0.983834,1210.590332,2324.40776,1921.527605,2324.90776,2174.972395,1.365543,-46.727582,68173.95036,1203.400337,56.651098,534.667542,24.111603,378.096137,22.093352,26.231993,27.163133,25.300854,16.005329,0.993008,993.237899,2374.099133,1746.812387,2374.599133,2349.687613,1.366079,-46.746428,26349.0069,1186.757985,22.202511,467.077972,9.319055,377.648836,26.792212,27.80304,28.698401,26.907678,13.305075,0.994821,415.577007,1236.394828,1933.470947,1236.894828,2163.029053,1.354103,-46.727056,1739497.601,1767.677186,984.05841,3447.04834,615.221426,378.533743,24.394961,25.632491,26.475601,24.789382,2.967475,0.995635,457327.9038,3224.816997,2228.856655,3225.316997,1867.643345,1.374979,-46.693533,997861.2042,1545.007441,645.861746,2162.452148,352.921207,379.967285,24.712784,25.637506,26.025027,25.249985,28.922182,0.996775,150764.5089
coj1m003-fl11-20181024-0134-e91.fits,0,58416.05735,2458416.057,2458416.061110,1.037265,26.992779,30,53,80,1.407702,0.073918,0.029966,0.02464,0.009075,1.73378,0.576774,0.001425,0.000443,0.000428,0.000418,0.000411,0.003095,0.00103,987.667673,167.013058,69.986662,58.968578,22.065295,560.10868,560.10868,2820432.844,2339.27702,2041.237212,2040.05836,2041.737212,2056.44164,1.362548,-46.714904,3970329.218,2827.433388,2305.589974,1722.044797,7971.932617,1404.216713,365.339133,9585,23.842821,24.58184,25.606268,23.557411,8.797088,0.992381,2721596.267,2468.813494,1908.61854,2469.313494,2187.88146,1.367053,-46.728769,208479.8415,1236.250551,168.638826,824.271362,73.734661,360.535067,20.9099,24.475559,25.687363,23.263756,9.032892,0.989204,7931.182294,2088.77239,2093.18974,2089.27239,2003.31026,1.363044,-46.709125,84517.91062,1205.592567,70.10487,557.84021,29.892096,363.588696,23.531925,26.230971,26.925098,25.536843,33.647069,0.981227,1366.002986,2325.301832,1920.399659,2325.801832,2176.100341,1.365543,-46.727615,69494.76516,1177.094654,59.039233,531.604553,24.578745,360.439715,24.058834,24.952623,25.97568,23.929566,7.314522,0.992842,1139.606129,2374.568552,1746.146792,2375.068552,2350.353208,1.366075,-46.746411,25594.52489,1159.750577,22.068991,449.599487,9.052211,359.675257,21.786772,25.628653,25.807516,25.449789,42.372838,0.976771,405.936587,1237.097298,1932.490033,1237.597298,2164.009967,1.354102,-46.72707,1788735.718,1765.219818,1013.321797,4040.176025,632.635847,361.436604,23.754718,24.570491,25.756155,23.384828,356.558516,0.990594,554804.1439,3225.618861,2228.081168,3226.118861,1868.418832,1.374978,-46.693532,1031697.126,1534.997058,672.11668,2341.114502,364.888216,361.660153,23.903558,24.569574,25.349338,23.789809,21.287494,0.992585,184398.3161
