Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,Variance_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7
elp1m008-fa05-20201021-0188-e91.fits,0,59144.7714,2459144.771,2459144.773720,1.767027,21.173339,21,37,56,0.169517,0.016229,0.018386,0.214456,0.380111,0.579414,0.221209,0.000241,0.000149,0.000151,0.000302,0.000433,0.000603,0.000306,703.057059,109.154863,122.067952,710.873392,878.592452,960.403717,722.19031,5401745.415,2766.631017,1985.203964,2027.114426,1985.703964,2069.385574,4.33767,84.900529,915689.2568,1385.44236,1215.070055,753.610257,4726.561523,660.936379,313.99444,4817,18.185004,16.510819,17.281596,15.740042,9.318569,0.990333,740154.3092,2281.277231,2055.012432,2281.777231,2041.487568,4.313801,84.895856,87663.60645,801.856193,109.325846,762.57312,63.274813,310.107448,18.054865,17.073105,17.678496,16.467713,8.504253,0.994514,6841.992064,1843.494578,1755.433347,1843.994578,2341.066653,4.348146,84.930618,99315.45769,812.016309,122.30722,824.781067,71.685016,313.585888,18.188216,16.600794,17.437513,15.764075,7.791916,0.989103,8900.187144,1555.746806,2919.822275,1556.246806,1176.677725,4.375311,84.806057,953873.9598,1232.200234,774.122528,5117.302734,688.497759,315.073954,17.617221,16.337745,17.37103,15.304459,6.854242,0.983183,843835.7831,1353.22483,2713.33286,1353.72483,1383.16714,4.390867,84.829192,1487750.937,1434.90433,1036.82936,7684.61377,1073.845423,318.231847,17.764081,16.391674,17.438779,15.344569,7.777576,0.982555,2025743.43,3126.803767,1243.251279,3127.303767,2853.248721,4.240561,84.977623,1981651.013,1593.956409,1243.227858,9515.236328,1430.338114,312.991522,18.539486,16.713355,17.216081,16.210629,1.020079,0.996383,3290993.234,842.02125,1394.99397,842.52125,2701.50603,4.429155,84.973429,978469.5047,1239.468555,789.426647,4969.680664,706.250605,312.606425,18.543569,16.774135,17.507048,16.041222,17.478811,0.988675,804479.5132
elp1m008-fa05-20201021-0189-e91.fits,0,59144.77241,2459144.772,2459144.774727,1.766036,21.551337,21,37,56,0.170326,0.01626,0.018598,0.214534,0.380405,0.579255,0.220996,0.000242,0.00015,0.000152,0.000302,0.000434,0.000605,0.000307,702.925479,108.728655,122.375791,709.250341,877.138852,957.885993,720.040725,5397132.008,2770.875168,1985.09934,2026.946568,1985.59934,2069.553432,4.337665,84.90054,919273.8176,1385.44236,1219.654063,753.716849,4160.641602,663.523683,316.667601,4784,18.375271,17.05384,17.736901,16.370779,15.104257,0.991435,659409.5812,2281.108282,2054.645633,2281.608282,2041.854367,4.313803,84.895891,87758.61421,805.875691,108.898451,695.464905,63.343389,314.273424,18.7267,17.266414,17.770044,16.762784,17.260627,0.994995,6055.08186,1843.155973,1755.276781,1843.655973,2341.223219,4.34816,84.930627,100374.6694,818.596301,122.618034,814.485901,72.449546,317.97736,18.522501,17.278864,18.261221,16.296508,16.997271,0.981312,7939.980947,1555.467341,2919.775777,1555.967341,1176.724223,4.375317,84.806063,953344.5227,1234.306441,772.372639,4403.78125,688.115616,318.117626,18.007843,16.985587,17.95423,16.016945,10.738464,0.985075,728823.1973,1352.89992,2713.22621,1353.39992,1383.27379,4.390875,84.829202,1487312.823,1436.193622,1035.59353,6562.979492,1073.529196,321.341721,18.100401,16.952857,17.914602,15.991113,9.881962,0.985558,1777901.127,3126.677964,1243.121564,3127.177964,2853.378436,4.240567,84.977627,1979613.727,1597.10354,1239.502435,8238.105469,1428.867619,319.018252,18.950144,17.302754,17.803843,16.801664,1.182434,0.996645,2889674.483,841.881494,1394.882888,842.381494,2701.617112,4.429147,84.973427,976860.9352,1241.307766,786.961108,4322.310059,705.089554,315.579427,19.00316,17.350372,18.087887,16.612858,20.410747,0.987425,700570.8531
elp1m008-fa05-20201021-0190-e91.fits,0,59144.77341,2459144.773,2459144.775730,1.765057,21.605878,21,37,56,0.169763,0.016063,0.018392,0.214267,0.380255,0.581221,0.220209,0.000243,0.00015,0.000153,0.000303,0.000435,0.000608,0.000308,699.0491,106.81064,120.241263,706.106598,873.562067,955.545925,714.885333,5403584.447,2784.404807,1984.846408,2027.119269,1985.346408,2069.380731,4.337666,84.900538,917329.6786,1385.44236,1224.162635,749.352784,4144.236816,662.120421,324.501376,4636,18.376542,16.948704,17.596916,16.300492,7.45855,0.993752,672764.153,2280.814602,2054.940043,2281.314602,2041.559957,4.313805,84.895879,86796.02061,811.384134,106.972785,729.913879,62.648597,320.969744,18.515565,16.915157,17.409333,16.42098,12.803216,0.995809,6304.422994,1843.053934,1755.35185,1843.553934,2341.14815,4.348153,84.930635,99380.52466,824.921352,120.472727,778.954102,71.731981,325.243776,18.72257,16.991546,17.508329,16.474762,5.202741,0.996182,8047.733073,1555.270789,2919.836694,1555.770789,1176.663306,4.375307,84.806058,953506.957,1240.235644,768.811122,4471.286133,688.232859,327.253674,17.917126,16.746202,17.628866,15.863539,7.518892,0.988151,765042.3058,1352.668184,2713.252184,1353.168184,1383.247816,4.390872,84.8292,1488666.176,1443.761149,1031.102809,6717.874512,1074.506034,330.006339,18.227066,16.810323,17.678968,15.941677,9.707889,0.988056,1840498.507,3126.622145,1243.418385,3127.122145,2853.081615,4.240552,84.977634,1986235.625,1603.056889,1239.03003,8431.484375,1433.647247,325.369733,18.888712,17.096941,17.54357,16.650313,354.095501,0.997155,3028318.684,841.790843,1395.006553,842.290843,2701.493447,4.42915,84.973419,975175.6883,1249.194953,780.643314,4405.360352,703.873157,325.185059,19.042231,17.266535,17.956344,16.576726,19.735925,0.98932,712075.5473
elp1m008-fa05-20201021-0191-e91.fits,0,59144.77442,2459144.774,2459144.776734,1.764086,21.482424,21,37,56,0.169584,0.016116,0.018376,0.214376,0.381875,0.578074,0.220713,0.000243,0.000151,0.000154,0.000305,0.000437,0.000607,0.000309,696.81252,106.413278,119.240223,703.664183,873.339972,953.11543,714.627965,5393484.163,2784.586517,1984.585642,2026.897522,1985.085642,2069.602478,4.337666,84.900531,914649.0299,1385.44236,1224.734356,746.814217,4275.935059,660.185552,327.585599,4734,18.378043,16.867792,17.605179,16.130404,6.101759,0.992029,678266.9309,2280.677034,2054.890602,2281.177034,2041.609398,4.313796,84.895854,86920.72451,815.5885,106.57424,734.439575,62.738608,323.784098,18.298288,17.157756,17.595342,16.720171,2.295757,0.997385,6269.889596,1842.76058,1755.156371,1843.26058,2341.343629,4.348156,84.930625,99113.33225,829.63061,119.466822,780.399292,71.539124,327.735398,18.53895,16.943499,18.006474,15.880524,3.261648,0.984176,8082.461083,1555.013187,2919.565188,1555.513187,1176.934812,4.375305,84.806056,952120.8659,1243.194795,765.866194,4566.927246,687.232391,329.093687,18.10277,16.657185,17.658112,15.656258,5.407812,0.985137,775999.6637,1352.478779,2713.000152,1352.978779,1383.499848,4.390865,84.829195,1490464.726,1444.310746,1031.955714,7025.533203,1075.804212,332.833148,17.913734,16.684565,17.715114,15.654016,7.183263,0.983862,1891126.261,3126.195318,1243.201436,3126.695318,2853.298564,4.240568,84.97763,1975720.175,1600.608008,1234.356048,8520.675781,1426.057288,328.273989,18.8316,17.034767,17.618151,16.451383,353.927993,0.995103,3038040.759,841.507377,1394.678447,842.007377,2701.821553,4.429152,84.973422,975178.3953,1249.16342,780.665187,4383.431641,703.875111,326.696245,18.707705,17.056036,17.848752,16.26332,18.257621,0.986681,741054.0083
elp1m008-fa05-20201021-0192-e91.fits,0,59144.77542,2459144.775,2459144.777733,1.763124,21.58929,21,37,56,0.170562,0.016437,0.018549,0.209777,0.379233,0.576858,0.228217,0.000258,0.000165,0.000166,0.000318,0.000458,0.000636,0.000331,661.271782,99.858432,111.455057,659.87992,828.701983,906.352635,688.866317,5026566.929,2730.816313,1984.314117,2027.085583,1984.814117,2069.414417,4.337674,84.900542,857340.7037,1385.44236,1209.948271,708.576329,3895.184082,618.820911,337.566517,4842,18.54031,16.860997,17.60051,16.121484,6.61014,0.991912,590717.4468,2280.414593,2054.993353,2280.914593,2041.506647,4.313804,84.895875,82620.23017,826.155163,100.005706,706.708435,59.634549,335.117705,18.228799,17.26211,17.708391,16.815828,20.936467,0.995185,5520.744473,1842.508959,1755.403578,1843.008959,2341.096422,4.348163,84.930628,93239.83038,835.033851,111.659941,775.481079,67.299682,337.713285,18.481926,16.690502,17.503172,15.877833,14.348677,0.987733,7398.661086,1554.746498,2919.838975,1555.246498,1176.661025,4.375309,84.806059,871614.7779,1217.262323,716.045146,4084.055176,629.123811,340.768653,18.12645,16.728117,17.655367,15.800866,4.754759,0.987442,635386.3038,1352.185854,2713.304895,1352.685854,1383.195105,4.390871,84.829193,1382101.295,1412.834108,978.247402,6249.490723,997.588449,341.782892,18.197058,16.803867,17.759978,15.847755,6.500008,0.986448,1576140.953,3126.161718,1243.373411,3126.661718,2853.126589,4.240561,84.977643,1838855.675,1565.233047,1174.812708,7640.15918,1327.269707,339.244679,19.111161,17.131119,17.595058,16.66718,346.240345,0.996276,2563883.314,841.142456,1394.786504,841.642456,2701.713496,4.429166,84.973434,933995.1803,1236.760067,755.19513,4070.063232,674.149432,334.163018,18.956898,17.176733,17.929915,16.423551,15.010064,0.989781,657859.9502
elp1m008-fa05-20201021-0193-e91.fits,0,59144.77643,2459144.776,2459144.778743,1.76217,21.330126,21,37,56,0.169583,0.016711,0.018411,0.213903,0.380791,0.580983,0.220301,0.000243,0.000151,0.000154,0.000303,0.000436,0.000608,0.000309,697.02907,110.341643,119.838005,705.428065,874.152028,954.909107,713.927739,5399323.716,2783.49833,1983.499128,2026.688781,1983.999128,2069.811219,4.337675,84.900545,915634.8128,1385.44236,1225.884952,746.91741,4894.961426,660.897082,326.243714,4507,18.197749,16.567137,17.416743,15.717531,2.954839,0.989423,727883.6484,2279.299448,2054.50276,2279.799448,2041.99724,4.313826,84.895892,90226.64217,816.378511,110.520599,736.404297,65.12479,322.518799,18.307234,16.989611,17.340645,16.638577,14.72911,0.99775,6838.781617,1841.718412,1755.097113,1842.218412,2341.402887,4.348164,84.930622,99404.40249,827.905311,120.067357,858.814331,71.749216,327.667582,18.454937,16.625878,17.322171,15.929586,16.466438,0.990075,8862.951099,1553.870301,2919.339231,1554.370301,1177.160769,4.375312,84.806062,951418.5158,1238.847856,767.98657,4912.909668,686.725441,326.938252,17.585608,16.399193,17.487158,15.311229,6.591855,0.981591,825796.0116,1351.359151,2712.742366,1351.859151,1383.757634,4.390872,84.829203,1489010.381,1442.076384,1032.546124,7384.13916,1074.754478,330.98649,17.776143,16.466647,17.500419,15.432874,7.95864,0.983086,1993702.064,3125.335888,1243.071997,3125.835888,2853.428003,4.240561,84.977651,1984155.606,1602.983827,1237.788911,9531.253906,1432.145907,327.582226,18.662479,16.793561,17.331878,16.255245,354.296647,0.995731,3267228.765,840.595794,1394.441227,841.095794,2702.058773,4.429157,84.973426,974739.2137,1250.590858,779.422948,4841.32959,703.558114,325.224451,18.737439,16.933326,17.778477,16.088175,15.511619,0.986499,767232.0397
elp1m008-fa05-20201021-0194-e91.fits,0,59144.77743,2459144.777,2459144.779749,1.761219,21.473096,21,37,56,0.169927,0.016438,0.017919,0.214528,0.380471,0.579125,0.221027,0.00024,0.000147,0.000149,0.0003,0.00043,0.0006,0.000305,708.257223,111.801015,120.061784,716.249531,884.663733,965.796916,725.586402,5450901.751,2774.958543,1983.365814,2026.766742,1983.865814,2069.733258,4.337665,84.900532,926254.1055,1385.44236,1219.825315,759.333402,4401.538086,668.561993,312.811954,4676,18.416435,16.794568,17.643452,15.945683,3.397737,0.989688,707657.8895,2279.283357,2054.639628,2279.783357,2041.860372,4.313808,84.895873,89602.32241,800.145459,111.982542,760.047607,64.674161,308.908236,18.602184,17.00515,17.755459,16.254841,357.054599,0.99216,6780.432073,1841.585094,1755.14774,1842.085094,2341.35226,4.348155,84.930611,97676.51242,812.031001,120.286679,761.279541,70.50204,314.414219,18.400593,16.504862,17.599791,15.409934,359.984843,0.98255,8567.532889,1553.579671,2919.335106,1554.079671,1177.164894,4.37531,84.806058,962819.0027,1233.976864,780.256933,4743.200684,694.954211,313.910471,17.972868,16.530553,17.601834,15.459272,4.882496,0.982847,813326.2473,1351.168416,2712.770851,1351.668416,1383.729149,4.390863,84.829194,1502321.815,1438.254213,1044.545395,7181.535645,1084.362553,316.879321,18.014022,16.603654,17.641356,15.565952,5.293337,0.983956,1956381.899,3125.168689,1243.121068,3125.668689,2853.378932,4.240558,84.977645,1999052.088,1600.118931,1249.314691,8710.834961,1442.898056,314.343144,18.772034,16.927233,17.479436,16.37503,349.192627,0.995085,3186495.551,840.399198,1394.430779,840.899198,2702.069221,4.429152,84.973416,986708.8453,1244.483925,792.865882,4526.682129,712.197688,312.863367,18.803408,17.024311,17.894488,16.154133,12.449008,0.987364,763362.8866
elp1m008-fa05-20201021-0195-e91.fits,0,59144.77845,2459144.778,2459144.780770,1.760261,21.638069,21,37,56,0.170106,0.016257,0.018339,0.213921,0.380099,0.580006,0.221406,0.00024,0.000148,0.000151,0.0003,0.000431,0.000602,0.000306,707.327934,109.764512,121.722773,712.007669,881.204543,963.034684,724.30713,5437352.003,2777.350799,1983.718714,2026.910877,1984.218714,2069.589123,4.337667,84.900532,924927.4019,1385.44236,1219.306242,758.568578,3983.54126,667.60439,315.511651,4726,18.520063,17.047898,17.781894,16.313902,8.336773,0.99195,661715.88,2279.68363,2054.858591,2280.18363,2041.641409,4.313805,84.895866,88393.82881,804.037536,109.937441,680.555969,63.801881,311.447725,18.471085,17.317873,17.75872,16.877027,12.838907,0.996813,6199.97394,1842.088182,1755.141014,1842.588182,2341.358986,4.348144,84.930626,99716.67205,817.626356,121.95873,783.134094,71.974609,317.138209,18.56369,16.779004,17.322915,16.235093,20.092989,0.992813,8211.618002,1553.879266,2919.526358,1554.379266,1176.973642,4.375314,84.806052,958188.5178,1236.117858,775.159514,4204.155762,691.611968,316.970767,18.209207,16.934691,18.026504,15.842878,5.699237,0.982841,738984.8454,1351.457687,2712.944755,1351.957687,1383.555245,4.390868,84.829189,1497523.72,1439.808474,1040.085363,6507.393555,1080.899331,320.704454,18.188706,16.950823,17.986304,15.915341,6.096948,0.984492,1793779.425,3125.597777,1243.323619,3126.097777,2853.176381,4.240556,84.977643,1996002.454,1600.947018,1246.763592,8366.197266,1440.696857,315.738554,18.803075,17.126008,17.624949,16.627067,352.365279,0.996358,3026563.022,840.757837,1394.432638,841.257837,2702.067362,4.429154,84.973427,985637.3112,1244.833444,791.78248,4068.037598,711.424264,314.705692,19.23756,17.447053,18.219464,16.674643,16.882076,0.9887,695196.3987
elp1m008-fa05-20201021-0196-e91.fits,0,59144.77946,2459144.779,2459144.781776,1.759333,21.477805,21,37,56,0.17025,0.016388,0.018164,0.214237,0.380956,0.579803,0.220538,0.000242,0.000149,0.000151,0.000301,0.000433,0.000603,0.000306,704.837288,109.927931,120.055501,710.907686,880.081894,961.155878,721.093862,5430422.398,2779.533846,1982.879034,2027.096029,1983.379034,2069.403971,4.337673,84.900543,924528.7064,1385.44236,1223.356246,755.731382,4538.23584,667.316615,319.210832,4814,18.296034,16.76742,17.5493,15.985541,7.763158,0.990672,710802.1248,2278.91834,2054.981259,2279.41834,2041.518741,4.313807,84.895883,88991.61588,808.262613,110.102353,750.060364,64.233359,315.037288,18.462367,16.711694,17.508985,15.914402,9.661913,0.989822,6797.096607,1841.141789,1755.391938,1841.641789,2341.108062,4.34816,84.93063,98638.4699,820.054558,120.282814,796.119324,71.196372,320.632252,18.455397,16.758241,17.422481,16.094,3.371426,0.993648,8342.126102,1553.121489,2919.671326,1553.621489,1176.828674,4.375313,84.80607,958129.9082,1237.809989,774.052493,4734.077637,691.569664,320.510845,17.995811,16.608351,17.662293,15.554408,5.716268,0.983368,794984.71,1350.687437,2713.162259,1351.187437,1383.337741,4.390868,84.829199,1498057.361,1441.431072,1039.284771,7255.016602,1081.284508,323.371843,18.024062,16.667478,17.690255,15.6447,6.988463,0.984125,1929928.474,3124.860783,1243.574311,3125.360783,2852.925689,4.240557,84.977642,1993016.681,1601.442627,1244.51332,8899.183594,1438.541753,319.587103,18.76278,16.966539,17.540476,16.392601,355.201973,0.995303,3148680.354,840.07182,1394.809065,840.57182,2701.690935,4.429146,84.973416,981218.4472,1245.509057,787.805148,4665.680176,708.234767,319.435346,18.710114,17.057906,17.916414,16.199398,14.510335,0.986816,754231.5103
elp1m008-fa05-20201021-0197-e91.fits,0,59144.78047,2459144.78,2459144.782782,1.758409,21.139467,21,37,56,0.171236,0.017479,0.019767,0.187096,0.351177,0.612386,0.25421,0.000764,0.000639,0.000641,0.000897,0.001205,0.001819,0.001011,224.271178,27.370719,30.852921,208.516307,291.409237,336.743971,251.529921,1404767.49,2126.165312,1982.922485,2026.635963,1983.422485,2069.864037,4.337671,84.900532,240546.8512,1385.44236,1008.889462,238.42736,1534.49353,173.624582,435.019823,4822,18.328942,16.757546,17.639535,15.875557,358.392305,0.988946,49297.83352,2278.659256,2054.824671,2279.159256,2041.675329,4.313829,84.895842,24554.60993,896.342215,27.394236,591.177673,17.7233,434.006285,17.205496,18.152889,18.178244,18.127534,43.792554,0.995605,844.991681,1841.217076,1755.288855,1841.717076,2341.211145,4.348158,84.930581,27768.14995,899.035071,30.886615,592.568054,20.042804,437.919674,18.151485,17.253154,17.541607,16.964701,327.313187,0.993564,1043.455842,1553.121985,2919.039145,1553.621985,1177.460855,4.375315,84.806072,221403.2066,1002.16718,220.924424,1509.105225,159.80687,440.191194,17.700764,16.367006,17.60398,15.130032,4.077053,0.976947,45365.70775,1350.762189,2712.627621,1351.262189,1383.872379,4.390865,84.829191,365105.6132,1074.543694,339.777354,2156.530762,263.529991,439.949524,18.011712,16.554326,17.515207,15.593445,5.375133,0.986131,117027.2319,3124.920727,1243.166333,3125.420727,2853.333667,4.24055,84.977633,533532.4455,1141.933248,467.218593,2951.074707,385.098984,428.866999,18.422082,16.760322,17.298563,16.222081,353.499662,0.995664,237448.6397,839.87076,1394.051,840.37076,2702.449,4.42917,84.97344,284726.2248,1028.389121,276.866236,1757.370361,205.512862,433.253439,18.677983,16.986404,17.763404,16.209404,11.240089,0.990238,64941.20438
elp1m008-fa05-20201021-0198-e91.fits,0,59144.78147,2459144.781,2459144.783789,1.75749,21.150472,21,37,56,0.169662,0.016459,0.018459,0.215273,0.380409,0.578907,0.220454,0.00024,0.000149,0.000151,0.000302,0.000432,0.000601,0.000305,705.622796,110.704591,122.562134,714.001803,881.104636,962.521651,722.139596,5445396.824,2782.520953,1982.269701,2026.824052,1982.769701,2069.675948,4.337675,84.900541,923878.3616,1385.44236,1221.238113,756.509604,4745.272461,666.847202,318.735118,4770,18.085879,16.47019,17.225492,15.714888,4.345653,0.991427,758424.3579,2278.265213,2054.812571,2278.765213,2041.687429,4.313812,84.895876,89623.27149,808.27506,110.882144,773.032776,64.689282,315.293594,18.001073,16.720057,17.590244,15.84987,2.094247,0.989166,7192.744825,1840.561143,1755.085487,1841.061143,2341.414513,4.348163,84.930628,100515.7435,818.510783,122.8032,810.007446,72.551372,319.758664,18.315316,16.662523,17.446086,15.87896,10.337032,0.989939,9068.844506,1552.360858,2919.500596,1552.860858,1176.999404,4.375314,84.806052,964595.5832,1239.989543,777.906224,5214.578613,696.236531,320.235761,17.634287,16.342459,17.34522,15.339697,4.781962,0.984629,862937.2702,1349.889902,2712.83396,1350.389902,1383.66604,4.390873,84.829193,1500627.244,1442.707863,1040.146299,7790.964355,1083.139427,322.825567,17.651809,16.350451,17.374726,15.326176,5.736596,0.983783,2076462.422,3124.27311,1243.340797,3124.77311,2853.159203,4.24057,84.977657,1996556.55,1602.775862,1245.686685,9467.381836,1441.096799,319.203591,18.580649,16.70046,17.210251,16.190669,350.323136,0.995821,3365489.398,839.382,1394.318469,839.882,2702.181531,4.429161,84.973414,983617.4462,1246.816885,788.902892,4724.787598,709.966343,319.25936,18.644823,16.85951,17.640914,16.078105,14.967914,0.988607,789532.0742
elp1m008-fa05-20201021-0199-e91.fits,0,59144.78247,2459144.782,2459144.784790,1.756586,21.17374,21,37,56,0.16962,0.01622,0.018335,0.214208,0.380054,0.580838,0.220655,0.00024,0.000148,0.000149,0.000299,0.00043,0.000601,0.000304,707.924802,109.880937,122.753969,715.44275,883.736569,965.87885,725.501029,5458403.258,2779.605292,1982.267191,2027.39074,1982.767191,2069.10926,4.337666,84.90053,925851.8244,1385.44236,1219.89935,758.957552,4640.874512,668.27163,313.983629,4783,18.146971,16.53066,17.349968,15.711353,2.972108,0.990116,745527.5517,2278.31231,2055.306456,2278.81231,2041.193544,4.313798,84.895873,88536.10279,804.483421,110.053359,744.179138,63.904573,310.603014,18.125859,16.402904,17.111341,15.694467,357.880676,0.992526,7144.886014,1840.543018,1755.641069,1841.043018,2340.858931,4.348156,84.93062,100080.3602,813.697793,122.994508,806.092041,72.237116,314.937703,18.307595,16.612025,17.541587,15.682463,5.839117,0.987021,8883.370385,1552.27199,2919.867816,1552.77199,1176.632184,4.375313,84.806057,962958.8266,1235.787877,779.226633,4986.876465,695.055135,315.573888,17.653234,16.378598,17.436155,15.321041,1.676845,0.983405,848346.4505,1349.837178,2713.289724,1350.337178,1383.210276,4.390871,84.82919,1503192.527,1441.284731,1042.953203,7436.766602,1084.991026,319.006722,17.640065,16.40101,17.446488,15.355532,3.960933,0.983566,2041868.57,3124.29715,1243.930929,3124.79715,2852.569071,4.240554,84.977649,2005549.18,1603.999938,1250.34243,9141.822266,1447.587599,315.312921,18.548168,16.692902,17.2581,16.127704,348.225743,0.994556,3361979.451,839.31481,1394.728364,839.81481,2701.771636,4.429162,84.973424,986702.7238,1244.55471,792.815869,4767.444824,712.193269,314.573795,18.643814,16.844684,17.689659,15.99971,13.964516,0.987171,799168.4335
elp1m008-fa05-20201021-0200-e91.fits,0,59144.78347,2459144.783,2459144.785792,1.755692,21.195903,21,37,56,0.170568,0.016782,0.018345,0.213836,0.381506,0.580484,0.220107,0.00024,0.000147,0.000149,0.000299,0.000431,0.0006,0.000303,710.700662,114.20399,122.983138,715.423811,886.106706,967.213333,725.676178,5466493.164,2779.866592,1982.48975,2027.125454,1982.98975,2069.374546,4.33768,84.900557,932409.6588,1385.44236,1223.278416,762.221949,4544.44043,673.005017,313.636264,4805,18.071694,16.501723,17.173157,15.83029,4.277334,0.99325,757754.9555,2278.683549,2055.173542,2279.183549,2041.326458,4.313799,84.895885,91736.18415,801.910239,114.397073,724.277649,66.214364,309.283125,18.21994,16.892235,17.566627,16.217843,11.117047,0.992583,7305.582508,1840.797989,1755.42034,1841.297989,2341.07966,4.348167,84.930642,100283.5789,813.829186,123.224358,813.609619,72.383797,315.322166,18.344052,16.307517,17.078361,15.536672,3.312401,0.990982,9191.921598,1552.631306,2919.727547,1553.131306,1176.772453,4.375315,84.806068,963006.4851,1236.294762,778.945697,4858.512207,695.089534,314.856817,17.655976,16.428381,17.44578,15.410982,3.622642,0.98453,833461.8926,1350.071836,2712.956511,1350.571836,1383.543489,4.390884,84.829222,1509585.665,1442.345172,1046.618864,7563.780273,1089.605536,318.102702,17.827286,16.400781,17.457827,15.343736,4.029359,0.983191,2059736.846,3124.606537,1243.903672,3125.106537,2852.596328,4.240561,84.977652,2007747.363,1603.609487,1252.017639,9256.328125,1449.174228,314.071416,18.46119,16.719256,17.265912,16.1726,353.678016,0.995518,3360569.801,839.652244,1394.601763,840.152244,2701.898237,4.429169,84.973434,986153.6508,1243.909382,792.785765,4635.537598,711.796953,314.305632,18.617441,16.835583,17.66903,16.002135,13.837323,0.987562,788772.764
