Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8
elp1m006-fa07-20201224-0176-e91.fits,0,59208.79562,2459208.796,2459208.799352,1.608692,89.972,17.692379,20,32,48,0.174104,0.116864,0.156809,0.148685,0.987056,0.035333,4.517794,0.221347,0.000612,0.00058,0.0006,0.000594,0.001262,0.000541,0.015268,0.000748,284.458734,201.507111,261.514685,250.224499,782.27892,65.312005,295.895911,295.895911,2519334.399,2451.725206,2167.498655,2106.336504,2167.998655,1990.163496,10.107916,74.827223,438625.0106,1256.637061,1481.704212,296.027376,4442.389648,349.046693,1022.693166,3563,15.535432,14.358468,15.166556,13.550379,20.267866,0.978203,2029.71272,1991.506583,2030.21272,2104.993417,10.111685,74.839841,294419.5593,1432.71923,205.497039,3052.3125,234.291641,1029.454654,15.217946,15.485873,15.583966,15.38778,42.864089,0.971076,2059.749464,1820.818271,2060.249464,2275.681729,10.110803,74.858308,395054.1276,1460.898609,270.41858,3953.464355,314.374086,1011.621577,15.515643,14.601148,15.33674,13.865555,24.696102,0.976157,1867.891179,2333.630501,1868.391179,1762.869499,10.11625,74.802936,374588.3514,1451.946917,257.99039,3717.331299,298.087939,1014.375822,15.568861,14.857738,15.824739,13.890738,20.757898,0.970034,2098.211541,2444.897936,2098.711541,1651.602064,10.109935,74.79061,2486723.248,2061.199579,1206.444671,19230.50586,1978.871485,1024.635849,15.31068,14.528408,15.437406,13.61941,17.250685,0.977124,1981.610251,2331.924175,1982.110251,1764.575825,10.113114,74.802995,89014.55836,1360.156944,65.444329,1639.62915,70.835535,1027.209943,15.0027,17.535782,16.620147,18.451417,62.892008,0.968277,1621.572101,1520.09814,1622.072101,2576.40186,10.122858,74.891366,2062750.763,1953.700957,1055.817041,15626.78516,1641.484902,1023.629334,16.331456,15.161142,15.907772,14.414512,28.832413,0.966255,2934.350564,1643.991831,2934.850564,2452.508169,10.086522,74.876125,456583.6357,1481.218775,308.248615,4874.119141,363.337713,1022.02685,14.522194,13.873759,14.291416,13.456101,25.911962,0.990528
elp1m006-fa07-20201224-0177-e91.fits,0,59208.79697,2459208.797,2459208.800699,1.604638,90.08,17.834488,20,32,48,0.176023,0.112091,0.157749,0.147894,0.990749,0.035195,4.490226,0.222706,0.000479,0.000444,0.000467,0.000462,0.001052,0.000405,0.011912,0.000591,367.821478,252.633213,337.956515,320.321712,941.448946,86.841685,376.945812,376.945812,3003044.404,2397.898368,2167.831041,2106.417284,2168.331041,1990.082716,10.107894,74.827113,528604.7331,1256.637061,1373.741919,384.791878,4418.473633,420.650281,792.255001,3332,15.414728,14.750279,15.570595,13.929962,21.442606,0.977098,2029.705092,1991.536424,2030.205092,2104.963576,10.111669,74.839743,336615.519,1305.036063,257.935798,3026.291504,267.870119,799.88064,15.595447,15.122125,15.926415,14.317835,23.117049,0.976485,2060.033229,1820.874952,2060.533229,2275.625048,10.110775,74.858197,473726.0262,1349.733715,350.977397,3992.900146,376.979194,783.297785,15.870226,14.804408,15.582699,14.026117,25.238278,0.972854,1868.196509,2333.674576,1868.696509,1762.825424,10.11623,74.802865,444133.131,1340.401877,331.343263,3744.263428,353.429916,786.900144,15.837329,14.775633,15.806377,13.74489,19.260112,0.968507,2098.552036,2444.985155,2099.052036,1651.514845,10.109919,74.790521,2975264.169,2084.10399,1427.598711,22030.63281,2367.639998,798.199481,15.422859,14.78354,15.777163,13.789917,17.088412,0.973836,1981.949859,2331.899007,1982.449859,1764.600993,10.113094,74.802923,105691.4936,1214.129917,87.051222,1480.259521,84.106618,795.761395,15.483963,17.569361,16.447243,18.691478,75.280744,0.978661,1621.732865,1520.143294,1622.232865,2576.356706,10.122823,74.891276,2456064.333,1958.175794,1254.261411,16290.53027,1954.473896,804.37729,16.313827,15.38042,16.190344,14.570496,27.604214,0.966119,2934.613521,1644.15319,2935.113521,2452.34681,10.086503,74.875926,546980.0714,1384.002942,395.215975,4956.871582,435.272911,790.688267,15.045144,14.045751,14.37881,13.712692,31.045318,0.989746
elp1m006-fa07-20201224-0178-e91.fits,0,59208.79838,2459208.798,2459208.802111,1.600434,89.987,18.455884,20,32,48,0.175943,0.112349,0.157754,0.148715,1.002501,0.036454,4.409147,0.226801,0.000544,0.00051,0.000534,0.000527,0.001169,0.000474,0.013011,0.000669,323.323331,220.215799,295.605126,282.366288,857.229816,76.891654,338.87074,338.87074,2701110.874,2392.362695,2167.559067,2106.343941,2168.059067,1990.156059,10.107867,74.82724,475241.7793,1256.637061,1408.307831,337.455895,3883.175293,378.185392,879.598146,3545,16.347006,15.037605,15.900377,14.174832,20.96733,0.976362,2029.385871,1991.436283,2029.885871,2105.063717,10.111649,74.839829,303468.2462,1351.583187,224.527982,2871.651123,241.492357,890.253994,16.334604,15.380027,16.167763,14.59229,25.031962,0.974669,2059.646006,1820.792826,2060.146006,2275.707174,10.110769,74.858276,426111.8209,1391.207537,306.289184,3645.64502,339.089013,877.166487,16.592039,15.317237,16.06589,14.568585,24.913886,0.977147,1867.849434,2333.743193,1868.349434,1762.756807,10.116185,74.802913,401695.384,1377.397004,291.6337,3361.561768,319.65903,875.478396,16.439048,15.124726,16.147988,14.101464,20.339561,0.968455,2098.23747,2444.994038,2098.73747,1651.505962,10.10987,74.790644,2707867.588,2055.800941,1317.183748,18943.94531,2154.852559,880.91224,16.079384,15.117837,16.096341,14.139333,18.371356,0.974121,1981.761176,2331.912824,1982.261176,1764.587176,10.113047,74.803007,98465.7191,1277.604375,77.070587,1444.251831,78.35653,882.834605,15.660696,18.182684,17.078037,19.287331,74.664831,0.98019,1621.402927,1520.052381,1621.902927,2576.447619,10.122827,74.891221,2201751.033,1935.075306,1137.81155,14181.07031,1752.097801,901.969913,16.899841,15.761562,16.595163,14.927962,28.4865,0.962546,2934.416096,1644.082535,2934.916096,2452.417465,10.086518,74.876222,499359.8411,1406.727701,354.979745,4483.674316,397.377935,869.154594,15.459964,14.374464,14.73963,14.009299,29.038914,0.990779
elp1m006-fa07-20201224-0179-e91.fits,0,59208.79973,2459208.8,2459208.803467,1.596419,89.976,18.845268,20,32,48,0.17601,0.11314,0.157398,0.148746,0.993871,0.036132,4.445565,0.224943,0.00049,0.000457,0.000479,0.000475,0.001075,0.000416,0.011967,0.000606,358.892026,247.320456,328.605627,313.305694,924.472897,86.856508,371.485593,371.485593,2930632.021,2386.186368,2167.629882,2106.393833,2168.129882,1990.106167,10.107895,74.827114,515820.6758,1256.637061,1374.524848,375.271991,3871.654053,410.477052,801.089867,3509,16.342393,15.219134,15.954731,14.483538,26.274819,0.974845,2029.422652,1991.530993,2029.922652,2104.969007,10.111673,74.839742,331570.8691,1313.188825,252.492911,2726.636963,263.855714,808.130163,16.670185,15.542673,16.287621,14.797725,28.390482,0.969524,2059.815476,1820.855015,2060.315476,2275.644985,10.110777,74.858198,461276.512,1352.561044,341.03933,3510.402588,367.072185,794.719982,16.661084,15.350116,15.966515,14.733717,28.754981,0.977717,1867.88604,2333.67473,1868.38604,1762.82527,10.116234,74.802861,435920.5275,1345.324718,324.026253,3258.071045,346.894534,795.420913,16.781059,15.391076,16.425561,14.356592,21.842703,0.965754,2098.172019,2444.886733,2098.672019,1651.613267,10.109925,74.790528,2912670.728,2074.163611,1404.262765,17983.81055,2317.82972,807.628795,16.51042,15.237473,16.175953,14.298993,20.028487,0.974295,1981.797212,2331.675338,1982.297212,1764.824662,10.113094,74.802943,105888.9458,1216.07258,87.074528,1378.702393,84.263746,802.858642,16.511685,18.156133,17.297305,19.014961,64.358222,0.977224,1621.672906,1520.268533,1622.172906,2576.231467,10.122822,74.891262,2392463.401,1945.96581,1229.447809,13619.74121,1903.861882,816.040886,17.191729,15.913037,16.688911,15.137164,29.851033,0.962816,2934.30521,1644.006725,2934.80521,2452.493275,10.086506,74.875945,538168.6196,1380.978802,389.700855,4278.614746,428.26098,802.028447,15.637708,14.658258,15.079436,14.23708,29.643132,0.987362
elp1m006-fa07-20201224-0180-e91.fits,0,59208.80109,2459208.801,2459208.804819,1.592494,89.975,18.978925,20,32,48,0.177292,0.113682,0.158332,0.150317,1.017434,0.036756,4.290947,0.233049,0.000553,0.000522,0.000543,0.000537,0.001197,0.000478,0.012647,0.000687,320.693538,217.966165,291.548371,279.869141,849.928374,76.871127,339.293336,339.293336,2661308.928,2394.222708,2167.454296,2106.359787,2167.954296,1990.140213,10.107915,74.827047,471829.3073,1256.637061,1408.714965,334.935966,3978.154053,375.469833,883.752923,3392,16.503387,15.176203,15.934854,14.417552,27.163209,0.970754,2029.303179,1991.446961,2029.803179,2105.053039,10.111686,74.839701,302541.7538,1361.074091,222.28162,2720.223145,240.755078,899.566135,16.762627,15.668325,16.422083,14.914567,27.566439,0.971805,2059.671017,1820.783204,2060.171017,2275.716796,10.110784,74.858149,421369.8365,1394.682553,302.125983,3449.501953,335.315462,887.154833,16.807423,15.447327,15.942141,14.952514,33.142239,0.97468,1867.771181,2333.62781,1868.271181,1762.87219,10.11626,74.802846,400040.2892,1383.334388,289.185531,3397.161133,318.341947,882.797345,16.716024,15.46559,16.42583,14.50535,24.179127,0.965343,2098.071416,2444.897038,2098.571416,1651.602962,10.109956,74.790471,2707705.36,2053.152031,1318.804121,17799.47461,2154.723462,880.607857,16.320679,15.339323,16.216262,14.462385,22.64101,0.973765,1981.649165,2331.877953,1982.149165,1764.622047,10.113122,74.802882,97819.80267,1269.470211,77.055611,1463.240112,77.842526,886.338911,16.719036,18.134169,16.878062,19.390277,66.508044,0.959156,1621.332513,1520.031432,1621.832513,2576.468568,10.12282,74.891299,2158316.045,1933.280394,1116.400938,13782.00293,1717.533337,921.253511,17.327539,16.022607,16.763949,15.281264,31.462166,0.958844,2934.235708,1644.066022,2934.735708,2452.433978,10.086506,74.875739,502992.8824,1412.348857,356.139264,4271.768066,400.269018,866.105012,15.829414,14.643081,14.891458,14.394703,35.881182,0.988257
elp1m006-fa07-20201224-0181-e91.fits,0,59208.80244,2459208.802,2459208.806169,1.588588,89.972,18.656299,20,32,48,0.176905,0.113433,0.157347,0.147189,0.994835,0.036572,4.465366,0.223946,0.000649,0.000614,0.000634,0.000631,0.00133,0.000575,0.0158,0.000792,272.708975,184.606727,248.201325,233.23865,747.803726,63.638573,282.622121,282.622121,2382135.774,2438.421104,2167.487139,2106.317194,2167.987139,1990.182806,10.107896,74.827115,421410.5749,1256.637061,1483.846068,283.998849,3636.295166,335.34788,1033.548326,3481,16.29128,14.860523,15.599878,14.121168,20.585617,0.982612,2029.253793,1991.43424,2029.753793,2105.06576,10.111674,74.839745,270212.0589,1437.345683,187.993788,2738.81665,215.027924,1043.875697,16.496493,15.328134,15.918385,14.737884,29.462555,0.977803,2059.643264,1820.74569,2060.143264,2275.75431,10.110778,74.858201,374822.5171,1460.602343,256.621879,3291.570068,298.274282,1028.2878,16.564881,15.030292,15.687933,14.37265,26.621546,0.978698,1867.75316,2333.670326,1868.25316,1762.829674,10.116234,74.802856,350623.7009,1459.809805,240.184509,3228.859619,279.017476,1034.225678,16.380421,14.826115,15.845837,13.806393,16.914712,0.972837,2098.170597,2444.930744,2098.670597,1651.569256,10.109922,74.790518,2369832.116,2039.18674,1162.145707,15912.71582,1885.852478,1037.814158,15.99439,14.891691,15.815952,13.967429,15.771586,0.978948,1981.554534,2331.823355,1982.054534,1764.676645,10.113097,74.802921,87120.57119,1366.082258,63.77403,1564.446655,69.328348,1040.527122,16.356528,18.252545,17.28587,19.21922,66.412166,0.975854,1621.421889,1520.084991,1621.921889,2576.415009,10.122824,74.891271,1946275.563,1938.008301,1004.265855,12276.63965,1548.796883,1055.554093,16.954517,15.635516,16.425253,14.84578,27.234037,0.969939,2934.297387,1644.030277,2934.797387,2452.469723,10.086504,74.875931,435860.2112,1479.872058,294.525604,4144.152832,346.846536,1025.572767,15.232959,14.192129,14.554674,13.829583,26.081997,0.993072
elp1m006-fa07-20201224-0182-e91.fits,0,59208.80379,2459208.804,2459208.807523,1.584729,89.975,20.165578,20,32,48,0.176067,0.112931,0.156418,0.148822,1.005098,0.036198,4.382755,0.228167,0.000515,0.000483,0.000503,0.000498,0.001124,0.000442,0.012204,0.000635,341.987962,233.671073,311.145175,298.856923,894.6005,81.906918,359.11573,359.11573,2818128.667,2388.683599,2167.191083,2106.125471,2167.691083,1990.374529,10.107899,74.827107,496179.1677,1256.637061,1388.574282,357.329942,3621.236816,394.846836,835.707217,3501,17.781428,15.575697,16.549746,14.601649,21.215934,0.971508,2028.96679,1991.229509,2029.46679,2105.270491,10.111677,74.839739,318254.0055,1334.992741,238.39381,2690.361084,253.258491,847.994618,17.876883,15.970914,16.791835,15.149993,25.94921,0.97239,2059.414617,1820.645009,2059.914617,2275.854991,10.110779,74.858184,440806.8838,1366.566898,322.56517,3329.524414,350.782973,833.468551,18.168596,15.734063,16.499711,14.968416,26.111559,0.974879,1867.54412,2333.423511,1868.04412,1763.076489,10.116235,74.802854,419400.6671,1357.577443,308.933144,3121.849121,333.748447,832.746609,17.913016,15.736404,16.870516,14.602292,20.011527,0.964937,2097.803521,2444.704066,2098.303521,1651.795934,10.109927,74.790513,2832494.366,2064.162201,1372.224704,16717.11133,2254.027398,834.259734,17.724093,15.641563,16.754628,14.528497,17.480476,0.970145,1981.550963,2331.546792,1982.050963,1764.953208,10.113093,74.802922,102010.3147,1242.43691,82.105026,1325.264893,81.177229,838.145623,17.765869,18.521099,17.556057,19.486141,68.612213,0.979953,1621.112292,1519.893262,1621.612292,2576.606738,10.122827,74.891266,2294581.039,1943.457762,1180.669364,12627.89356,1825.969574,859.816751,18.578302,16.369068,17.293264,15.444873,27.601345,0.961096,2934.026909,1643.847205,2934.526909,2452.652795,10.086506,74.875921,523547.6278,1388.805697,376.976872,4023.979492,416.625965,822.802102,16.860137,15.151793,15.689006,14.61458,25.654662,0.987164
elp1m006-fa07-20201224-0183-e91.fits,0,59208.80513,2459208.805,2459208.808868,1.580939,89.976,20.242266,20,32,48,0.174627,0.112731,0.157795,0.148104,0.992087,0.035727,4.478585,0.223285,0.000507,0.000474,0.000495,0.000491,0.001101,0.000434,0.012504,0.000623,344.163763,237.905003,318.973881,301.648172,901.475869,82.316489,358.181887,358.181887,2855291.286,2388.849708,2167.132095,2105.909152,2167.632095,1990.590848,10.107894,74.827106,498611.9063,1256.637061,1387.4057,359.384358,3716.05249,396.782748,832.137019,3485,17.551517,15.803667,16.940956,14.666379,21.846044,0.960785,2029.043168,1991.056753,2029.543168,2105.443247,10.111668,74.839732,321879.0532,1325.901687,242.762383,2631.509277,256.143212,836.717042,17.78595,16.385737,17.461206,15.310269,24.601751,0.959981,2059.318053,1820.377621,2059.818053,2276.122379,10.110776,74.858187,450550.2206,1361.272539,330.977235,3328.676514,358.536474,821.827081,17.958219,16.065282,17.234629,14.895936,22.195944,0.958933,1867.424201,2333.296989,1867.924201,1763.203011,10.116232,74.802843,422878.6623,1356.515212,311.738975,3333.24585,336.516147,826.869387,17.759805,16.033564,17.414049,14.65308,19.343422,0.952047,2097.751386,2444.510348,2098.251386,1651.989652,10.109922,74.79051,2832698.043,2063.330382,1372.876621,17440.77344,2254.189479,835.603455,17.534427,15.939054,17.280122,14.597986,18.504463,0.956216,1981.225818,2331.378544,1981.725818,1765.121456,10.113095,74.802916,102011.0772,1236.312105,82.512399,1363.950562,81.177836,833.900668,17.846154,18.667513,17.856522,19.478504,61.889835,0.975671,1621.0564,1519.651521,1621.5564,2576.848479,10.122823,74.891265,2334118.183,1943.649403,1200.894657,13081.69727,1857.432233,844.020048,18.382134,16.58442,17.692594,15.476245,26.995998,0.948784,2933.856779,1643.687366,2934.356779,2452.812634,10.086505,74.875915,521173.1027,1388.823216,375.262378,4037.504395,414.736378,823.222705,16.954341,15.387829,15.982817,14.792841,28.182988,0.980565
elp1m006-fa07-20201224-0184-e91.fits,0,59208.80648,2459208.806,2459208.810210,1.57718,90.027,19.999754,20,32,48,0.17571,0.112025,0.156912,0.148597,0.991235,0.03582,4.474202,0.223504,0.000467,0.000432,0.000454,0.00045,0.001033,0.000392,0.011497,0.000574,376.070977,259.02937,345.489309,330.56493,959.557252,91.446949,389.161966,389.161966,3041096.886,2377.387818,2167.337575,2106.185619,2167.837575,1990.314381,10.107898,74.827101,534349.6583,1256.637061,1358.081828,393.459103,4161.759766,425.221947,757.225431,3432,17.371172,15.276795,16.072008,14.481582,18.695326,0.982923,2029.101614,1991.304133,2029.601614,2105.195867,10.111676,74.839731,340679.4353,1287.967975,264.509244,2813.586426,271.104081,764.472743,17.519319,15.619589,16.40618,14.832999,21.976262,0.980526,2059.534188,1820.596487,2060.034188,2275.903513,10.110779,74.858189,477184.5022,1329.853945,358.824744,3727.226074,379.731361,750.450943,17.683683,15.399714,16.024502,14.774926,25.900878,0.982839,1867.617816,2333.48165,1868.117816,1763.01835,10.116236,74.802848,451898.2961,1320.613418,342.188175,3627.976318,359.609238,751.20982,17.514953,15.35337,16.37282,14.33392,17.812431,0.973543,2097.946216,2444.669889,2098.446216,1651.830111,10.109926,74.790518,3014441.927,2077.413372,1451.055417,20258.85352,2398.816667,761.481003,17.138253,15.314818,16.255486,14.37415,15.076713,0.979968,1981.527448,2331.551143,1982.027448,1764.948857,10.113097,74.802923,108930.6612,1188.141884,91.681526,1360.617188,86.684266,759.939849,17.534167,18.133228,17.159013,19.107443,66.788674,0.975842,1621.187103,1519.834233,1621.687103,2576.665767,10.122828,74.891273,2485564.401,1950.442124,1274.359475,14265.66016,1977.949304,770.700546,18.296555,16.045115,16.806275,15.283955,27.605771,0.972471,2934.19756,1643.839999,2934.69756,2452.660001,10.086504,74.875922,555532.4858,1359.319079,408.684388,4563.580566,442.078706,752.623333,16.697668,14.750929,14.980961,14.520898,28.724553,0.996642
elp1m006-fa07-20201224-0185-e91.fits,0,59208.80783,2459208.808,2459208.811565,1.573462,89.976,19.40226,20,32,48,0.176827,0.112503,0.157573,0.148362,0.994124,0.035547,4.475973,0.223415,0.000461,0.000425,0.000448,0.000443,0.001028,0.000386,0.011385,0.000568,383.62714,264.462981,351.908005,334.94849,967.507133,92.202979,393.163587,393.163587,3053154.084,2366.863094,2167.565995,2106.152291,2168.065995,1990.347709,10.107896,74.827103,539880.1827,1256.637061,1343.63028,401.807097,4118.05127,429.622999,735.476223,3387,16.870964,15.314068,16.100354,14.527782,17.382225,0.984457,2029.480222,1991.179227,2029.980222,2105.320773,10.11167,74.839742,343487.5839,1271.222838,270.202496,2832.114014,273.338734,745.199154,16.955718,15.650293,16.473153,14.827433,20.877031,0.98024,2059.801056,1820.55152,2060.301056,2275.94848,10.110777,74.858192,481096.1304,1315.25208,365.782452,3651.934814,382.844136,729.749644,17.159904,15.535092,16.077567,14.992617,25.263831,0.98796,1867.913836,2333.368213,1868.413836,1763.131787,10.116232,74.802858,452972.2798,1305.978618,346.845097,3518.620605,360.463887,731.306719,16.989723,15.396416,16.346964,14.445869,16.877152,0.978112,2098.262306,2444.652964,2098.762306,1651.847036,10.109922,74.790518,3035212.33,2074.921403,1462.808338,20413.92383,2415.345228,743.324692,16.697042,15.274835,16.211009,14.338661,13.821044,0.980997,1981.798894,2331.527034,1982.298894,1764.972966,10.113094,74.802923,108531.6176,1174.083717,92.43942,1406.277588,86.366717,739.821541,16.747085,18.262156,17.546183,18.97813,62.962678,0.982195,1621.535434,1519.851476,1622.035434,2576.648524,10.122824,74.891266,2495599.47,1944.125319,1283.661833,15141.35156,1985.934958,751.652982,17.523526,15.97586,16.715565,15.236154,26.631192,0.976135,2934.461138,1643.787764,2934.961138,2452.712236,10.086502,74.875927,557554.614,1349.969499,413.012749,4594.074219,443.687864,734.076218,16.274363,14.66553,14.842205,14.488856,35.185174,0.994858
elp1m006-fa07-20201224-0186-e91.fits,0,59208.80917,2459208.809,2459208.812907,1.569798,89.975,19.662916,20,32,48,0.175912,0.112554,0.157393,0.148158,0.994967,0.035909,4.468197,0.223804,0.000459,0.000426,0.000448,0.000443,0.001027,0.000385,0.011319,0.000567,382.885147,264.510344,351.020353,334.592042,968.985202,93.359953,394.768524,394.768524,3057160.879,2366.810566,2167.438112,2105.987285,2167.938112,1990.512715,10.107895,74.827108,537790.1992,1256.637061,1341.446537,400.903193,3958.147461,427.959843,737.061275,3422,17.14249,15.395284,16.185097,14.605471,17.399008,0.98447,2029.262081,1991.045073,2029.762081,2105.454927,10.111672,74.839744,344095.4375,1273.308861,270.237213,2806.590576,273.822449,743.130957,17.358343,15.634846,16.395964,14.873728,20.741451,0.98319,2059.615848,1820.435746,2060.115848,2276.064254,10.110777,74.858191,481174.4951,1319.200435,364.747071,3567.730957,382.906497,729.095201,17.435846,15.634548,16.338828,14.930268,23.350309,0.982813,1867.810752,2333.334327,1868.310752,1763.165673,10.11623,74.80285,452944.308,1307.515296,346.416068,3395.447266,360.441628,731.907587,17.127091,15.604287,16.498098,14.710476,17.187091,0.980861,2098.127933,2444.563918,2098.627933,1651.936082,10.109921,74.790516,3041772.817,2075.719284,1465.406638,19057.46484,2420.565898,740.635269,17.15246,15.410243,16.337166,14.483321,13.195872,0.982094,1981.646982,2331.567311,1982.146982,1764.932689,10.113093,74.802907,109778.1584,1172.783761,93.604774,1331.05127,87.358683,739.031789,16.930913,18.222763,17.261384,19.184142,70.250457,0.981406,1621.346112,1519.699815,1621.846112,2576.800185,10.122824,74.891268,2498080.62,1945.693921,1283.902156,14298.79102,1987.909395,749.608481,18.13319,16.1439,16.842535,15.445265,28.007355,0.976115,2934.416285,1643.6885,2934.916285,2452.8115,10.0865,74.875924,559080.2594,1347.615457,414.866316,4408.925781,444.901934,731.529836,16.620738,14.780918,15.04137,14.520465,26.064771,0.996706
elp1m006-fa07-20201224-0187-e91.fits,0,59208.81054,2459208.811,2459208.814272,1.566129,89.976,19.997309,20,32,48,0.176542,0.112556,0.156938,0.148593,0.997155,0.036906,4.466394,0.223894,0.000461,0.000426,0.000447,0.000443,0.001029,0.000385,0.011294,0.000566,383.355104,264.480192,350.98104,335.424669,969.512728,95.961194,395.450286,395.450286,3052849.352,2362.454169,2167.58984,2105.980693,2168.08984,1990.519307,10.107893,74.827108,538957.1638,1256.637061,1342.606322,401.426058,3918.861084,428.888484,733.831189,3528,17.340895,15.584378,16.283645,14.88511,17.256845,0.988187,2029.424068,1991.093568,2029.924068,2105.406432,10.11167,74.839738,343617.4755,1271.715466,270.199966,2710.113281,273.442099,740.58247,17.722917,15.883436,16.652315,15.114557,21.687327,0.982342,2059.737092,1820.40962,2060.237092,2276.09038,10.110776,74.858194,479106.7369,1313.735395,364.690438,3499.134521,381.261027,727.519615,17.717423,15.591566,16.262684,14.920447,22.978649,0.984722,1867.860718,2333.299805,1868.360718,1763.200195,10.116232,74.802853,453631.6509,1306.055441,347.329552,3238.619141,360.988598,728.542224,17.646924,15.73708,16.700948,14.773211,16.395615,0.978925,2098.216078,2444.528946,2098.716078,1651.971054,10.109921,74.790519,3044163.281,2075.917549,1466.418203,18381.45508,2422.468168,740.056647,17.337981,15.552913,16.445438,14.660388,13.075634,0.983759,1981.745794,2331.564999,1982.245794,1764.935001,10.113093,74.802907,112668,1170.857838,96.226883,1338.276123,89.658346,735.552158,17.329811,18.616183,17.432653,19.799713,73.398678,0.977094,1621.455465,1519.746796,1621.955465,2576.753204,10.122823,74.891264,2494373.464,1943.197758,1283.643651,13714.7168,1984.959333,748.490732,18.413737,16.297493,17.002366,15.592621,27.775886,0.976703,2934.378834,1643.666657,2934.878834,2452.833343,10.086503,74.875926,558475.8889,1343.56696,415.666584,4411.842285,444.420992,731.44351,16.805866,14.894444,15.081246,14.707642,31.652327,0.996883
