Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4
TOI_2094_30s.0193.fits,0,59367.82801,2459367.828,2459367.828589,1.260048,30,44.305554,27,37,54,0.20637,0.187189,0.116708,2.814106,0.000149,0.000156,0.000123,0.001957,1386.981822,1198.992975,947.09708,1437.986433,14101542.29,4048.52529,988.2448,125.40137,988.7448,131.09863,16.942907,70.028982,2910132.049,2290.221044,1924.654207,1512.028519,3731.606689,1270.677368,214.433321,4200,33.591985,27.326277,27.040564,27.611991,88.549944,0.999562,1297.34312,184.627651,1297.84312,71.872349,16.939054,70.024488,2223448.085,1722.964903,1290.477874,2725.427002,970.844317,210.52276,34.378289,27.562982,27.497812,27.628153,290.653825,0.99996,85.03559,64.461605,85.53559,192.038395,16.95422,70.034828,1473759.529,1492.812843,987.236636,2081.280762,643.500998,211.612436,32.365133,27.051747,27.290946,26.812548,15.374339,0.999577,1987.973959,115.984506,1988.473959,140.515494,16.930357,70.027243,10404334.68,3345.662682,3109.797869,13444.08008,4542.939078,222.892269,32.427082,27.203593,27.79361,26.613576,24.793914,0.995527
TOI_2094_30s.0194.fits,0,59367.82839,2459367.828,2459367.828968,1.260205,30,44.38688,27,37,54,0.206432,0.186758,0.116828,2.817153,0.000146,0.000153,0.000121,0.001927,1409.117537,1216.957363,965.975115,1461.943695,14484338.33,4094.088354,988.697138,124.990142,989.197138,131.509858,16.942901,70.029007,2990035.93,2290.221044,1946.346807,1536.229781,3961.250977,1305.566525,212.706581,4250,33.794785,27.219573,27.0022,27.436947,275.366206,0.999736,1297.762065,184.160602,1298.262065,72.339398,16.939049,70.024517,2279378.49,1740.464376,1309.638118,2850.861816,995.265717,209.504121,34.242665,27.411538,27.410607,27.412469,314.822654,0.99988,85.463543,63.849516,85.963543,192.650484,16.954214,70.034867,1515161.082,1504.124772,1007.337363,2182.022949,661.578534,208.849043,32.556642,26.918838,27.21456,26.623115,9.466166,0.999461,1988.34038,115.602257,1988.84038,140.897743,16.930352,70.027266,10689798.76,3386.73174,3156.375994,13939.49121,4667.583851,221.276379,32.647876,27.085578,27.738219,26.432937,22.153057,0.99547
TOI_2094_30s.0195.fits,0,59367.82877,2459367.829,2459367.829347,1.26039,30,44.28308,27,37,54,0.207089,0.187253,0.117311,2.80642,0.000146,0.000152,0.00012,0.001902,1423.251427,1228.113438,977.377786,1475.774461,14635988.39,4110.929093,989.098928,125.531673,989.598928,130.968327,16.942897,70.028972,3030952.23,2290.221044,1952.030853,1552.717379,3979.402588,1323.43218,211.834153,4085,33.679048,27.365115,27.148832,27.581397,279.297664,0.999722,1298.056934,184.779214,1298.556934,71.720786,16.939046,70.024477,2308385.64,1745.636544,1322.374722,2810.806641,1007.931372,208.479079,34.268321,27.531211,27.538593,27.523828,316.979535,0.99994,85.756956,64.571235,86.256956,191.928765,16.954211,70.03482,1536694.354,1506.879275,1019.785977,2164.912354,670.980802,208.537523,32.537942,27.062499,27.401287,26.723712,5.754974,0.999347,1988.697511,116.425132,1989.197511,140.074868,16.930348,70.027213,10790908.4,3403.205241,3170.80741,14097.48242,4711.732269,221.195185,32.260129,27.167968,27.848782,26.487155,20.353465,0.995634
TOI_2094_30s.0196.fits,0,59367.82915,2459367.829,2459367.829726,1.260551,30,44.28791,27,37,54,0.206617,0.187289,0.11688,2.811059,0.000147,0.000154,0.000122,0.00193,1403.336931,1212.941997,961.594292,1456.130888,14352211.82,4077.071576,988.749743,125.44685,989.249743,131.05315,16.942901,70.028978,2965406.303,2290.221044,1937.940743,1530.184199,3845.608398,1294.812267,212.660403,4119,33.811678,27.324766,27.101648,27.547884,284.643585,0.999649,1297.71808,184.622635,1298.21808,71.877365,16.93905,70.024488,2263993.861,1733.873983,1305.743026,3458.735107,988.548187,209.279677,34.129539,27.483855,27.505291,27.462419,318.543952,0.99984,85.450447,64.48438,85.950447,192.01562,16.954214,70.034826,1501944.212,1497.729322,1002.814187,2105.934082,655.807533,208.834231,32.50695,27.003669,27.288331,26.719006,5.319322,0.99954,1988.355678,116.055392,1988.855678,140.444608,16.930352,70.027237,10586273.74,3372.387957,3139.103176,13784.48145,4622.380783,220.682931,32.420393,27.097842,27.727973,26.46771,20.281822,0.996256
TOI_2094_30s.0197.fits,0,59367.82953,2459367.83,2459367.830106,1.260742,30,44.33499,27,37,54,0.20681,0.187398,0.117116,2.807196,0.000148,0.000155,0.000122,0.001935,1399.383187,1208.110622,958.734972,1450.901384,14256146.28,4064.567099,988.499163,125.366059,988.999163,131.133941,16.942904,70.028984,2948309.442,2290.221044,1931.910779,1526.11056,3773.08667,1287.34711,212.0272,4195,33.719124,27.363371,27.128844,27.597899,282.684664,0.99964,1297.546362,184.494481,1298.046362,72.005519,16.939052,70.024496,2249940.602,1730.127557,1300.447816,2776.216553,982.411985,208.398228,34.114066,27.5375,27.513328,27.561672,310.456004,0.999876,85.352947,64.347646,85.852947,192.152354,16.954216,70.034835,1494585.636,1494.743405,999.894451,2111.740234,652.594491,208.389845,32.574889,27.004917,27.259735,26.750099,5.633354,0.99963,1988.071513,116.030141,1988.571513,140.469859,16.930356,70.02724,10511620.05,3360.52176,3127.972618,13449.61914,4589.784061,220.64133,32.643972,27.128698,27.730955,26.526442,19.667336,0.996708
TOI_2094_30s.0198.fits,0,59367.82991,2459367.83,2459367.830485,1.260908,30,44.174491,27,37,54,0.206399,0.187095,0.116924,2.812555,0.000148,0.000155,0.000122,0.00194,1398.005219,1207.152574,957.647424,1449.767349,14261448.65,4066.383935,987.877364,125.45074,988.377364,131.04926,16.942912,70.02898,2943545.126,2290.221044,1931.022403,1524.345405,3769.261719,1285.266823,212.84103,4157,33.492009,27.378008,27.190095,27.565921,283.105222,0.999766,1296.948976,184.602043,1297.448976,71.897957,16.939059,70.024491,2247705.924,1730.017063,1299.239164,2781.518311,981.436237,208.935888,34.072946,27.564667,27.580622,27.548713,318.337628,0.999901,84.659751,64.354534,85.159751,192.145466,16.954224,70.034836,1492948.016,1494.956308,998.656622,2113.776855,651.879442,208.817069,32.375669,27.088262,27.381295,26.795228,8.930421,0.999483,1987.720954,116.136821,1988.220954,140.363179,16.93036,70.027234,10520794.71,3362.681208,3128.692274,13601.50098,4593.79008,221.435528,32.422349,27.193981,27.850857,26.537104,19.554378,0.996128
TOI_2094_30s.0199.fits,0,59367.83029,2459367.83,2459367.830865,1.261104,30,44.347408,27,37,54,0.206843,0.187343,0.117637,2.801725,0.000148,0.000156,0.000123,0.001936,1395.310847,1204.102231,957.414945,1447.205679,14226407.46,4065.726234,988.796088,125.917803,989.296088,130.582197,16.942901,70.028948,2942636.227,2290.221044,1934.018894,1521.513692,3797.580078,1284.869962,215.745149,4154,33.760208,27.333114,27.100079,27.566149,279.061978,0.999678,1297.710364,185.091859,1298.210364,71.408141,16.93905,70.024458,2244693.243,1732.166338,1295.88781,2795.238525,980.120783,212.125334,34.181926,27.479362,27.468498,27.490227,312.925303,0.999881,85.437525,64.772235,85.937525,191.727765,16.954215,70.034808,1497399.118,1499.489111,998.606196,2139.108398,653.822967,211.511781,32.705325,27.032244,27.351407,26.713082,5.437913,0.999422,1988.368633,116.57048,1988.868633,139.92952,16.930352,70.027204,10484315.1,3358.758996,3121.484784,13685.64356,4577.861655,224.226174,32.56768,27.085698,27.701298,26.470098,20.528812,0.99637
TOI_2094_30s.0200.fits,0,59367.83067,2459367.831,2459367.831244,1.261274,30,44.329829,27,37,54,0.206604,0.18696,0.116942,2.813744,0.000151,0.000159,0.000125,0.001987,1368.266048,1179.227063,932.987119,1415.924307,13822568.86,4021.268867,987.980859,125.756068,988.480859,130.743932,16.942911,70.02896,2855791.473,2290.221044,1914.679706,1491.524386,3693.095459,1246.950149,220.672241,4174,33.681068,27.426076,27.177,27.675153,280.640471,0.99962,1296.938712,184.828556,1297.438712,71.671444,16.93906,70.024476,2177213.818,1716.570462,1268.350975,2710.402588,950.656629,217.410355,34.162052,27.527887,27.552208,27.503567,320.239957,0.999906,84.796711,64.619436,85.296711,191.880564,16.954223,70.034819,1447195.704,1488.353902,972.346498,2028.524048,631.902195,217.23302,32.796746,27.121507,27.419209,26.823804,5.261326,0.999502,1987.698442,116.372461,1988.198442,140.127539,16.930361,70.027219,10198159.34,3317.949941,3073.632671,13336.94043,4452.914868,228.467329,32.332043,27.199721,27.842655,26.556787,20.473015,0.996087
TOI_2094_30s.0201.fits,0,59367.83105,2459367.831,2459367.831623,1.261475,30,44.381305,27,37,54,0.207066,0.18734,0.117428,2.804179,0.000152,0.000159,0.000126,0.001987,1363.744854,1175.140856,930.239604,1411.41029,13789757.58,4023.772735,988.205774,125.568168,988.705774,130.931832,16.942908,70.028971,2855387.454,2290.221044,1920.867977,1486.508958,3629.023438,1246.773739,224.870167,4200,33.722933,27.421218,27.115145,27.727292,276.594161,0.999474,1297.319268,184.675923,1297.819268,71.824077,16.939055,70.024485,2175764.097,1721.57125,1263.8246,2707.57373,950.023624,221.358591,34.070999,27.609398,27.552656,27.666141,301.432476,0.999919,84.849471,64.443635,85.349471,192.056365,16.954222,70.03483,1449132.988,1494.761037,969.474687,2085.297607,632.748089,221.440676,32.827818,27.112905,27.357773,26.868037,9.762498,0.999633,1988.068279,116.20857,1988.568279,140.29143,16.930356,70.027228,10164860.5,3315.513369,3065.84814,13153.29004,4438.375292,233.811645,32.573642,27.19485,27.759905,26.629794,21.823446,0.996705
TOI_2094_30s.0202.fits,0,59367.83143,2459367.831,2459367.832009,1.26168,30,44.30346,27,37,54,0.20655,0.186809,0.117274,2.811435,0.000152,0.000159,0.000126,0.001994,1361.51883,1174.164481,928.794315,1410.12501,13817520.64,4030.839218,989.160118,125.859182,989.660118,130.640818,16.942896,70.028951,2854005.651,2290.221044,1923.75994,1483.556026,3660.634277,1246.170389,228.382066,4136,33.638758,27.488957,27.272848,27.705065,285.331744,0.999666,1298.154897,184.865825,1298.654897,71.634175,16.939044,70.024471,2174935.599,1722.693864,1262.520083,2689.954346,949.66187,224.251386,33.949162,27.642292,27.667358,27.617226,320.060179,0.999893,85.647871,64.7234,86.147871,191.7766,16.954212,70.03481,1450345.283,1498.607299,967.795422,2001.583374,633.277424,224.289923,32.803347,27.218717,27.502345,26.935089,6.90076,0.99954,1988.683958,116.439904,1989.183958,140.060096,16.930348,70.027212,10192239.76,3321.771639,3068.314401,13159.47168,4450.330148,236.520401,32.441267,27.261934,27.855477,26.668391,19.619207,0.996842
TOI_2094_30s.0203.fits,0,59367.83182,2459367.832,2459367.832395,1.26188,30,44.256807,27,37,54,0.206819,0.187226,0.117237,2.807567,0.000153,0.000161,0.000128,0.002015,1348.253324,1160.790109,916.227934,1393.514534,13614212.02,4012.40543,988.101911,125.344745,988.601911,131.155255,16.942909,70.028986,2815680.664,2290.221044,1916.439418,1469.224979,3528.020752,1229.436202,232.554768,4132,33.636939,27.557415,27.311851,27.80298,281.497574,0.999625,1297.078722,184.326056,1297.578722,72.173944,16.939058,70.024508,2146962.421,1720.563826,1247.824922,2654.77124,937.447687,228.772348,34.023677,27.677448,27.751003,27.603893,329.649076,0.999882,84.943106,64.32172,85.443106,192.17828,16.954221,70.034838,1428604.59,1496.896214,954.37785,1978.682861,623.784588,228.528508,32.85922,27.253123,27.573674,26.932572,4.405346,0.999433,1987.769413,115.804298,1988.269413,140.695702,16.930359,70.027255,10038645.01,3301.266299,3040.846784,13005.37012,4383.264678,241.435727,32.203931,27.311574,27.948045,26.675104,19.948441,0.996313
TOI_2094_30s.0204.fits,0,59367.8322,2459367.832,2459367.832774,1.262068,30,44.244308,27,37,54,0.206797,0.187192,0.116949,2.811261,0.000153,0.000161,0.000128,0.002013,1352.809221,1164.154215,916.588209,1396.625176,13723439.75,4030.300047,988.137684,125.430345,988.637684,131.069655,16.942909,70.02898,2837963.333,2290.221044,1925.161096,1474.143301,3693.87207,1239.165687,234.958311,4118,33.968576,27.34451,27.11327,27.57575,280.862259,0.999669,1297.199747,184.498395,1297.699747,72.001605,16.939056,70.024497,2163860.982,1729.314434,1251.282554,2699.560303,944.826259,230.671963,34.160156,27.466639,27.474148,27.45913,316.632254,0.999908,84.856906,64.176802,85.356906,192.323198,16.954222,70.034847,1436900.21,1505.456543,954.461433,2080.265137,627.40678,231.872661,32.345736,27.072639,27.386213,26.759066,9.817678,0.999395,1987.824353,115.907427,1988.324353,140.592573,16.930359,70.027248,10122678.56,3314.572469,3053.992229,13372.4375,4419.957011,242.265046,32.245956,27.086526,27.688132,26.484919,19.4885,0.996738
TOI_2094_30s.0205.fits,0,59367.83258,2459367.833,2459367.833154,1.262251,30,44.221967,27,37,54,0.207006,0.187281,0.117266,2.806658,0.000152,0.00016,0.000127,0.001992,1362.530957,1173.61513,926.446009,1408.64441,13840766.02,4039.139313,989.067677,125.701363,989.567677,130.798637,16.942897,70.028961,2865123.534,2290.221044,1929.414376,1484.970553,3642.743652,1251.024892,232.959074,4180,33.692191,27.358663,27.100084,27.617242,279.76324,0.999598,1298.109152,184.821375,1298.609152,71.678625,16.939045,70.024474,2183235.234,1730.130702,1261.890348,2738.172363,953.285815,228.30261,33.988254,27.46303,27.470796,27.455263,317.494012,0.999958,85.721038,64.610755,86.221038,191.889245,16.954211,70.034818,1452700.754,1505.172068,965.139325,2110.864502,634.305914,229.516845,32.549563,27.050787,27.338269,26.763305,2.988083,0.999543,1988.601544,116.196385,1989.101544,140.303615,16.930349,70.027228,10204830.03,3325.018975,3069.104298,13374.41602,4455.827552,239.948446,32.413553,27.061531,27.653477,26.469584,20.039888,0.996734
TOI_2094_30s.0206.fits,0,59367.83296,2459367.833,2459367.833533,1.262466,30,44.316085,27,37,54,0.206584,0.187083,0.117019,2.811573,0.000151,0.000159,0.000126,0.001988,1368.082849,1178.636512,929.774966,1414.298808,13938289.3,4050.946012,989.011125,125.228074,989.511125,131.271926,16.942898,70.028991,2879429.334,2290.221044,1931.19226,1491.011223,3757.40625,1257.271363,231.236339,4093,33.837956,27.30317,27.062406,27.543935,276.814058,0.999671,1298.054168,184.409314,1298.554168,72.090686,16.939045,70.0245,2196660.667,1733.28699,1267.338115,2748.373535,959.147883,227.347697,34.135001,27.401087,27.420918,27.381255,322.684247,0.99997,85.636206,64.107487,86.136206,192.392513,16.954212,70.03485,1460173.456,1507.565059,968.564141,2110.221924,637.568788,228.036236,32.684452,27.078188,27.415771,26.740606,10.706504,0.999283,1988.624931,115.81555,1989.124931,140.68445,16.930349,70.027252,10281455.18,3336.634142,3081.385234,13414.84961,4489.285085,238.366267,32.384963,27.082181,27.725594,26.438768,20.857302,0.995953
TOI_2094_30s.0207.fits,0,59367.83334,2459367.833,2459367.833913,1.262686,30,44.264694,27,37,54,0.206925,0.187185,0.117435,2.805691,0.000149,0.000156,0.000124,0.001955,1386.153205,1196.216186,945.493386,1435.405585,14185446.06,4074.289213,988.774131,125.315195,989.274131,131.184805,16.942901,70.028986,2935326.873,2290.221044,1942.54581,1511.07215,3793.973633,1281.678413,227.126035,4202,33.921177,27.237532,26.991486,27.483578,279.588504,0.999634,1297.823427,184.373274,1298.323427,72.126726,16.939048,70.024503,2236638.551,1737.872295,1286.99822,2811.749756,976.60379,223.007953,33.939209,27.378874,27.390316,27.367432,318.537243,0.999954,85.558167,64.205879,86.058167,192.294121,16.954213,70.034844,1490790.986,1512.85344,985.416662,2152.709961,650.937598,223.12474,32.53583,26.994085,27.356665,26.631504,8.89675,0.999204,1988.466394,115.808483,1988.966394,140.691517,16.930351,70.027253,10458016.52,3360.19448,3112.324773,13786.46875,4566.378668,235.298462,32.346475,27.018688,27.66227,26.375106,20.153192,0.996102
TOI_2094_30s.0208.fits,0,59367.83372,2459367.834,2459367.834293,1.262875,30,44.289505,27,37,54,0.206778,0.187068,0.116992,2.81204,0.00015,0.000158,0.000125,0.001974,1376.563728,1186.444403,939.005377,1424.868485,14039734.14,4058.063132,988.413883,125.668874,988.913883,130.831126,16.942905,70.028965,2903106.165,2290.221044,1934.82768,1500.446885,3693.260742,1267.609593,226.703668,3988,33.992102,27.192724,26.921069,27.464379,277.819808,0.99957,1297.460972,184.684783,1297.960972,71.815217,16.939053,70.024484,2212500.601,1733.915472,1276.014106,2835.284912,966.064217,222.79057,34.138964,27.278533,27.296351,27.260715,321.19027,0.999963,85.146799,64.504029,85.646799,191.995971,16.954218,70.034826,1470497.461,1502.635447,978.612253,2149.31958,642.076652,223.300265,32.402082,26.972633,27.237214,26.708052,16.439039,0.999454,1988.067931,116.181435,1988.567931,140.318565,16.930356,70.02723,10356736.08,3347.163013,3094.183353,13844.44629,4522.155667,234.773536,32.36018,26.908482,27.517954,26.299009,20.371374,0.996429
TOI_2094_30s.0209.fits,0,59367.8341,2459367.834,2459367.834672,1.2631,30,44.393338,27,37,54,0.206838,0.187094,0.117486,2.806031,0.00015,0.000157,0.000124,0.001961,1382.802652,1190.156072,944.607613,1430.638579,14114735.1,4066.232981,988.183583,125.309782,988.683583,131.190218,16.942908,70.028988,2919456.725,2290.221044,1936.506372,1507.589527,3774.385498,1274.748886,226.094319,4110,34.163237,27.167494,26.916801,27.418188,281.350973,0.9996,1297.354728,184.296005,1297.854728,72.203995,16.939054,70.024509,2224574.204,1738.008293,1279.956035,2878.863037,971.336024,222.98246,34.037698,27.233583,27.274639,27.192527,326.029656,0.999936,84.977512,64.239115,85.477512,192.260885,16.95422,70.034843,1483944.062,1507.000694,984.700317,2148.476807,647.947963,222.378354,32.568752,26.931646,27.232163,26.631129,9.193045,0.999447,1987.916545,115.883854,1988.416545,140.616146,16.930358,70.027249,10406216.83,3352.987733,3103.565435,13797.24512,4543.760899,234.413153,32.51416,26.894851,27.511397,26.278304,19.43723,0.996535
TOI_2094_30s.0210.fits,0,59367.83448,2459367.834,2459367.835052,1.263296,30,44.421414,27,37,54,0.206445,0.186899,0.116931,2.814492,0.000149,0.000156,0.000123,0.001955,1389.96402,1199.657034,948.874461,1439.978004,14242030.39,4077.306586,988.518371,125.225033,989.018371,131.274967,16.942904,70.028993,2940199.801,2290.221044,1940.61688,1515.085142,3762.567871,1283.806123,223.570558,4136,34.099703,27.090818,26.838019,27.343617,278.971306,0.999615,1297.591021,184.185208,1298.091021,72.314792,16.939051,70.024516,2242673.373,1737.678185,1290.614909,2925.942627,979.238829,220.267062,34.024706,27.220438,27.265162,27.175715,332.788054,0.999968,85.290981,64.179671,85.790981,192.320329,16.954216,70.034846,1490990.331,1507.592754,988.987461,2187.105713,651.02464,220.088596,32.76409,26.862768,27.167304,26.558233,9.279388,0.999428,1988.240417,115.842352,1988.740417,140.657648,16.930354,70.027251,10508366.69,3366.313653,3121.624356,14099.81641,4588.363518,231.398369,32.403819,26.859457,27.521375,26.19754,20.040748,0.995855
TOI_2094_30s.0211.fits,0,59367.83485,2459367.835,2459367.835431,1.263526,30,44.229805,27,37,54,0.207183,0.187503,0.117652,2.799909,0.000151,0.000159,0.000125,0.001967,1376.322012,1182.796218,941.317629,1423.358595,13978760.23,4048.631761,988.555764,126.095896,989.055764,130.404104,16.942904,70.028937,2896157.477,2290.221044,1929.862479,1500.706661,3708.09082,1264.575524,226.222252,4153,33.934768,27.11332,26.841984,27.384657,283.085988,0.999503,1297.708181,185.085697,1298.208181,71.414303,16.93905,70.024458,2207205.538,1735.484365,1271.809521,2839.612549,963.752186,223.025101,33.802093,27.187429,27.225652,27.149206,325.003815,0.999932,85.367553,64.980281,85.867553,191.519719,16.954216,70.034795,1471504.066,1499.313489,981.451895,2153.381592,642.516175,222.009786,32.453921,26.882421,27.214789,26.550052,4.665969,0.999372,1988.295846,116.777322,1988.795846,139.722678,16.930353,70.027191,10300050.62,3336.401088,3087.173979,13790.30078,4497.404583,233.937588,32.307022,26.846807,27.474869,26.218744,20.485036,0.996164
TOI_2094_30s.0212.fits,0,59367.83524,2459367.835,2459367.835812,1.263725,30,44.315664,27,37,54,0.207017,0.187132,0.116987,2.81143,0.000154,0.000161,0.000128,0.002021,1347.260163,1159.676385,912.7155,1390.776804,13569668.43,4004.576832,988.642468,125.88727,989.142468,130.61273,16.942902,70.02895,2809154.643,2290.221044,1913.196234,1468.304501,3601.304932,1226.586687,230.043035,4127,34.080113,27.13427,26.88665,27.381891,284.757064,0.99956,1297.859433,184.838228,1298.359433,71.661772,16.939048,70.024473,2139040.345,1715.733481,1246.720641,2776.216553,933.988599,226.466769,33.879904,27.21681,27.218389,27.215231,315.404212,0.999932,85.47033,64.746273,85.97033,191.753727,16.954214,70.034809,1421216.48,1495.250361,950.487301,2115.807861,620.55865,227.613993,32.58688,26.861653,27.165208,26.558098,3.925307,0.99948,1988.469263,116.344208,1988.969263,140.155792,16.930351,70.027219,10009411.61,3295.014504,3037.744324,13378.60547,4370.500232,237.960266,32.485952,26.834603,27.455353,26.213852,19.310946,0.996497
TOI_2094_30s.0213.fits,0,59367.83562,2459367.836,2459367.836194,1.26396,30,44.391347,27,37,54,0.207207,0.187434,0.11773,2.799712,0.000156,0.000164,0.00013,0.002035,1331.355265,1145.655387,904.918761,1376.030119,13353136,3981.920206,988.276887,125.249255,988.776887,131.250745,16.942907,70.028992,2766864.664,2290.221044,1907.429229,1450.572646,3526.058105,1208.12123,234.841964,4214,34.156141,27.190733,26.910559,27.470907,280.010371,0.999519,1297.521208,184.213824,1298.021208,72.286176,16.939052,70.024514,2107765.024,1711.944453,1231.211106,2755.655029,920.332572,230.798419,34.079952,27.26868,27.315024,27.222335,334.476572,0.999971,85.192395,64.296926,85.692395,192.203074,16.954218,70.034839,1406484.329,1492.260146,942.519529,2043.772217,614.126018,230.755644,32.874819,26.957236,27.248773,26.665698,10.383413,0.999465,1988.06981,115.750773,1988.56981,140.749227,16.930356,70.027258,9838886.647,3270.794151,3008.103291,13286.05469,4296.042371,242.980128,32.138814,26.894263,27.513152,26.275375,21.30405,0.996094
TOI_2094_30s.0214.fits,0,59367.836,2459367.836,2459367.836575,1.264197,30,44.427967,27,37,54,0.206882,0.187122,0.116923,2.812288,0.000157,0.000165,0.000131,0.002063,1321.137512,1136.150891,893.2645,1363.112561,13227940.27,3969.93712,989.196307,125.213874,989.696307,131.286126,16.942895,70.028992,2736623.627,2290.221044,1901.633668,1439.090858,3455.491211,1194.916811,237.848822,4222,34.055248,27.099304,26.832034,27.366574,286.338859,0.999451,1298.346948,184.264876,1298.846948,72.235124,16.939042,70.024509,2085077.157,1708.314959,1220.546098,2711.94165,910.426163,234.387484,34.108365,27.224893,27.27478,27.175005,326.724363,0.999915,85.937915,64.231219,86.437915,192.268781,16.954208,70.034841,1384739.443,1489.290271,929.79822,2052.846436,604.631351,234.583286,32.668758,26.860738,27.147159,26.574317,2.391629,0.999542,1988.797791,115.858431,1989.297791,140.641569,16.930347,70.027249,9758123.675,3259.459346,2993.785974,13042.30469,4260.778102,245.051461,32.488148,26.852947,27.477255,26.228638,20.143468,0.996288
TOI_2094_30s.0215.fits,0,59367.83638,2459367.836,2459367.836954,1.26442,30,44.347762,27,37,54,0.206836,0.187381,0.117266,2.805626,0.000157,0.000166,0.000132,0.00207,1314.084603,1129.966958,887.862845,1355.537106,13144117.45,3964.843897,988.947018,125.718255,989.447018,130.781745,16.942899,70.02896,2718681.628,2290.221044,1899.404576,1431.33362,3514.20752,1187.082633,241.239891,4189,34.102063,27.073523,26.821065,27.325982,282.737236,0.999573,1298.13657,184.760753,1298.63657,71.739247,16.939045,70.024478,2074281.541,1708.912296,1213.802222,2706.572021,905.712375,237.116832,33.91696,27.159834,27.223947,27.095721,330.135831,0.999912,85.73988,64.66594,86.23988,191.83406,16.954211,70.034814,1379582.775,1492.932676,924.075678,2036.598389,602.379748,237.37897,32.646619,26.86051,27.167242,26.553777,7.934865,0.999436,1988.654042,116.269354,1989.154042,140.230646,16.930349,70.027223,9690253.135,3251.2702,2980.451497,13225.05371,4231.143172,248.482569,32.29744,26.795948,27.425694,26.166201,20.621665,0.996097
TOI_2094_30s.0216.fits,0,59367.83676,2459367.837,2459367.837333,1.264649,30,44.306106,27,37,54,0.206403,0.187137,0.116694,2.8148,0.000158,0.000166,0.000132,0.002087,1306.71275,1124.747153,882.12969,1348.959999,13110143.88,3965.905392,988.646396,125.532558,989.146396,130.967442,16.942902,70.028973,2705975.122,2290.221044,1902.171352,1422.571694,3518.758057,1181.534476,245.346262,4112,34.141982,27.103404,26.845576,27.361233,283.639948,0.999542,1297.898433,184.563981,1298.398433,71.936019,16.939047,70.024491,2066647.369,1711.105375,1207.784979,2681.529785,902.378997,241.359735,34.043827,27.227527,27.283642,27.171411,329.914287,0.999931,85.488541,64.448963,85.988541,192.051037,16.954214,70.034828,1370005.434,1492.706797,917.799421,2062.20874,598.197906,242.299488,32.517284,26.864738,27.152971,26.576505,3.932442,0.999531,1988.445448,116.17879,1988.945448,140.32121,16.930351,70.027229,9673491.074,3251.515092,2975.071867,13258.56934,4223.824201,251.995536,32.173569,26.828929,27.465891,26.191966,20.439912,0.99606
TOI_2094_30s.0217.fits,0,59367.83714,2459367.837,2459367.837713,1.264861,30,44.370327,27,37,54,0.2072,0.187284,0.117709,2.801499,0.000157,0.000165,0.000132,0.002058,1321.392218,1133.289503,892.949451,1361.069044,13273736.5,3986.598289,988.788243,125.371095,989.288243,131.128905,16.9429,70.028983,2750322.135,2290.221044,1910.454215,1439.616879,3520.985596,1200.898115,245.078071,4299,34.182751,27.13648,26.851687,27.421273,282.161491,0.99947,1297.966864,184.381897,1298.466864,72.118103,16.939047,70.024502,2093821.674,1720.420945,1217.040329,2723.934814,914.24436,241.701599,33.837479,27.204969,27.243253,27.166685,325.009655,0.999932,85.53527,64.255303,86.03527,192.244697,16.954213,70.034841,1397889.084,1503.943227,929.482615,2118.996826,610.372997,241.720632,32.802276,26.871767,27.167399,26.576134,1.982963,0.999514,1988.484775,116.036141,1988.984775,140.463859,16.930351,70.027238,9782025.748,3266.691363,2994.475039,13213.12988,4271.214681,253.241587,32.352697,26.843979,27.439876,26.248083,21.550001,0.996306
