Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,DATE,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3
cpt1m010-fl16-20180923-0279-e91.fits,0,58385.57233,2458385.57233,2018,NaN,2458385.578621,NaN,NaN,2018,20.040493,21.656707,1.4,15,30,45,0.431174,6.574079,0.152113,0.003406,0.14575,0.003372,126.600899,45.105286,45.105286,1218602.151,5035.828198,2059.718723,2045.192785,2060.218723,2051.307215,0.749927,-15.274717,525430.0949,1473.447644,3536.983435,148.553168,9693.37793,356.599094,6829.281005,3015,13.626804,15.445038,15.387909,15.502167,50.955933,0.998715,2179.548741,1694.379729,2180.048741,2402.120271,0.750848,-15.312546,1057711.023,3596.565837,294.089159,12157.84082,717.847714,6828.100709,14.204984,15.580853,15.318839,15.842867,64.392463,0.997119,2233.814747,2681.553996,2234.314747,1414.946004,0.751184,-15.205696,160891.1276,3524.80919,45.645344,7838.081543,109.193651,6891.867673,11.781635,15.23984,15.417485,15.062195,8.339677,0.999408
cpt1m010-fl16-20180923-0280-e91.fits,0,58385.57331,2458385.57331,2018,NaN,2458385.579601,NaN,NaN,2018,20.170004,21.087616,1.4,15,30,45,0.434426,6.561075,0.152414,0.001561,0.064586,0.0015,278.357843,101.58732,101.58732,2024768.342,3831.170197,2059.082299,2045.005732,2059.582299,2051.494268,0.749927,-15.274723,879611.6679,1397.027154,2686.173523,327.45899,9161.915039,629.631046,3878.793866,3046,13.614797,14.916511,14.72361,15.109412,57.920893,0.99648,2178.787787,1694.223955,2179.287787,2402.276045,0.750846,-15.312552,1756979.934,2812.999814,624.592979,14074.81934,1257.656252,3881.407679,13.606489,15.0273,14.66781,15.38679,65.489584,0.994683,2233.119282,2681.575765,2233.619282,1414.924235,0.751183,-15.205675,267788.4079,2600.941584,102.958255,5612.408203,191.684469,3903.436405,13.248232,14.757734,14.82392,14.691548,31.873781,0.999589
cpt1m010-fl16-20180923-0281-e91.fits,0,58385.57428,2458385.57428,2018,NaN,2458385.580571,NaN,NaN,2018,20.159461,21.462172,1.4,15,30,45,0.435435,6.687066,0.149542,0.001217,0.051078,0.001142,357.851409,130.9191,130.9191,2328533.881,3433.087632,2059.807791,2045.11013,2060.307791,2051.38987,0.749927,-15.274716,1013925.522,1447.095623,2406.927377,421.25306,8576.333984,700.66242,2781.369268,3093,13.439727,15.139865,14.971622,15.308108,56.435485,0.996731,2179.508647,1694.30362,2180.008647,2402.19638,0.750847,-15.312548,2025618.068,2565.098838,789.684217,14050.18164,1399.781767,2785.86004,13.672216,15.304602,14.975961,15.633244,65.603503,0.995754,2233.945735,2681.664705,2234.445735,1414.835295,0.751184,-15.205667,302915.8129,2281.744647,132.756228,4610.966309,209.326742,2806.346675,13.196434,15.045475,15.041933,15.049017,45.301689,0.998001
cpt1m010-fl16-20180923-0282-e91.fits,0,58385.57527,2458385.57527,2018,NaN,2458385.581561,NaN,NaN,2018,20.646499,21.309067,1.4,15,30,45,0.438079,6.722793,0.148748,0.001193,0.050242,0.001112,367.283484,133.807712,133.807712,2335065.196,3370.554591,2059.661069,2044.967831,2060.161069,2051.532169,0.749926,-15.274727,1022943.21,1426.522904,2361.537207,433.168365,8602.333984,717.088528,2702.819095,3115,14.238813,15.123521,14.998026,15.249017,53.599582,0.99685,2179.410973,1694.11164,2179.910973,2402.38836,0.750846,-15.312564,2032704.984,2529.048162,803.74309,13956.67773,1424.936801,2704.632959,14.072229,15.249146,14.957752,15.540541,63.172697,0.995845,2233.936086,2681.624813,2234.436086,1414.875187,0.751184,-15.205668,302360.2119,2228.127834,135.701465,4615.329102,211.956086,2723.552697,13.468994,14.952768,15.032808,14.872729,36.188157,0.99875
cpt1m010-fl16-20180923-0283-e91.fits,0,58385.57625,2458385.57625,2018,NaN,2458385.582541,NaN,NaN,2018,20.207201,21.265405,1.4,15,30,45,0.438764,6.711559,0.148997,0.001183,0.049851,0.001107,370.956666,134.631634,134.631634,2343611.331,3355.109765,2059.794287,2045.425469,2060.294287,2051.074531,0.749926,-15.274736,1028292.405,1420.683063,2348.810099,437.792909,8874.018555,723.80141,2681.744186,3014,12.812118,14.935493,14.681549,15.189438,59.438807,0.995045,2179.526511,1694.5984,2180.026511,2401.9016,0.750846,-15.312571,2039702.439,2510.194763,812.567403,14398.00195,1435.719543,2683.547909,14.090513,15.127842,14.74488,15.510805,64.581744,0.993581,2233.932612,2681.836209,2234.432612,1414.663791,0.751183,-15.205705,303908.8923,2226.136515,136.518533,4735.372559,213.917446,2703.202438,13.072472,14.796374,14.724264,14.868483,51.631414,0.998195
cpt1m010-fl16-20180923-0284-e91.fits,0,58385.57722,2458385.57722,2018,NaN,2458385.583511,NaN,NaN,2018,20.574866,21.619427,1.4,15,30,45,0.436676,6.735568,0.148466,0.001195,0.050651,0.001116,365.435837,132.979033,132.979033,2336847.26,3390.900043,2059.436984,2044.924194,2059.936984,2051.575806,0.749926,-15.27473,1020446.137,1468.379258,2367.487125,431.025,8449.757812,694.947257,2632.725398,3136,13.779069,15.220006,15.051365,15.388646,55.505573,0.996181,2179.189562,1694.124491,2179.689562,2402.375509,0.750847,-15.312563,2034756.02,2545.648671,799.307479,13485.20313,1385.715583,2634.728817,13.788396,15.40025,15.016651,15.783848,63.605899,0.993223,2233.606488,2681.524451,2234.106488,1414.975549,0.751184,-15.205676,302091.2394,2240.061594,134.858452,4528.331055,205.731072,2654.376673,13.949933,15.120878,15.086906,15.15485,48.18764,0.998362
cpt1m010-fl16-20180923-0285-e91.fits,0,58385.57821,2458385.57821,2018,NaN,2458385.584501,NaN,NaN,2018,19.892228,21.276857,1.4,15,30,45,0.433494,6.621304,0.151028,0.001151,0.047111,0.001075,376.555465,140.545865,140.545865,2343772.034,3270.18568,2059.426866,2045.22587,2059.926866,2051.27413,0.749926,-15.27473,1016010.421,1422.213623,2295.760061,442.559498,8862.950195,714.386646,2526.87962,3108,13.0002,14.928786,14.644679,15.212894,58.755572,0.993215,2179.195918,1694.473209,2179.695918,2402.026791,0.750846,-15.312557,2036243.022,2458.490955,828.249141,14255.00098,1431.742032,2528.59666,13.454708,15.066044,14.654027,15.478061,64.604441,0.992525,2233.650501,2681.815373,2234.150501,1414.684627,0.751184,-15.205677,307529.0112,2156.371166,142.614136,4584.733398,216.232643,2540.643423,12.646912,14.820519,14.738728,14.902311,50.948628,0.997134
cpt1m010-fl16-20180923-0286-e91.fits,0,58385.57918,2458385.57918,2018,NaN,2458385.585471,NaN,NaN,2018,19.148675,20.976181,1.4,15,30,45,0.435983,6.636815,0.150675,0.001131,0.046631,0.001059,385.384473,142.324957,142.324957,2295780.738,3158.436911,2059.459794,2045.236727,2059.959794,2051.263273,0.749926,-15.274739,1000922.146,1382.301346,2202.105605,454.529585,9005.151367,724.098366,2403.901855,2969,12.439037,14.75915,14.51079,15.00751,56.970438,0.993125,2179.184775,1694.412973,2179.684775,2402.087027,0.750846,-15.312574,1995160.536,2375.371737,839.936126,15035.08594,1443.361494,2403.005414,12.897819,14.916314,14.492269,15.34036,63.525827,0.99111,2233.632265,2681.771862,2234.132265,1414.728138,0.751183,-15.205692,300620.2027,2081.665879,144.413283,4603.609863,217.478051,2410.500315,12.216941,14.641487,14.681884,14.60109,42.905191,0.994295
cpt1m010-fl16-20180923-0287-e91.fits,0,58385.58016,2458385.58016,2018,NaN,2458385.586451,NaN,NaN,2018,19.536562,21.027555,1.4,15,30,45,0.436113,6.773981,0.147624,0.00124,0.0533,0.001162,351.842348,127.090496,127.090496,2206004.843,3313.062391,2059.875403,2044.799876,2060.375403,2051.700124,0.749926,-15.274731,962067.3973,1389.080519,2321.451021,414.425025,8981.544922,692.592967,2702.371262,2959,13.70704,14.781904,14.527356,15.036451,57.5036,0.993366,2179.574206,1694.01595,2180.074206,2402.48405,0.750846,-15.312561,1922237.136,2474.763333,776.735743,14812.93164,1383.819808,2702.719097,13.574695,14.968572,14.555943,15.3812,62.523831,0.990797,2234.035285,2681.281958,2234.535285,1415.218042,0.751184,-15.20569,283767.7068,2202.709435,128.826663,4754.021484,204.284563,2717.407427,12.179274,14.607805,14.574214,14.641395,46.709132,0.994051
cpt1m010-fl16-20180923-0288-e91.fits,0,58385.58115,2458385.58115,2018,NaN,2458385.587441,NaN,NaN,2018,20.880813,21.790678,1.4,15,30,45,0.436721,6.714558,0.14893,0.001118,0.046797,0.001038,390.795284,143.483992,143.483992,2311078.138,3135.844318,2059.152034,2045.662169,2059.652034,2050.837831,0.749927,-15.274715,1009295.67,1491.733954,2189.678523,460.933265,7525.081543,676.592275,2121.088086,3042,14.682817,15.427037,15.253022,15.601052,55.548113,0.996073,2178.864372,1694.847036,2179.364372,2401.652964,0.750847,-15.312548,2011504.503,2366.128094,850.12494,12478.54297,1348.433812,2121.531348,14.748214,15.48371,15.149866,15.817555,62.645948,0.994434,2233.280306,2682.200862,2233.780306,1414.299138,0.751184,-15.205667,299573.6358,2057.90122,145.572408,3807.342529,200.822429,2131.460636,13.674847,15.210421,15.145137,15.275704,53.45107,0.999128
cpt1m010-fl16-20180923-0289-e91.fits,0,58385.58213,2458385.58213,2018,NaN,2458385.588421,NaN,NaN,2018,20.418224,21.472977,1.4,15,30,45,0.433982,6.647421,0.150434,0.001128,0.04665,0.001056,384.725562,142.49615,142.49615,2310675.604,3173.700416,2059.909925,2045.315037,2060.409925,2051.184963,0.749927,-15.27473,1002791.566,1448.552949,2212.886614,453.159941,8247.720703,692.271254,2275.681496,3004,13.220704,15.121282,14.842616,15.399948,62.509578,0.995878,2179.675544,1694.537638,2180.175544,2401.962362,0.750847,-15.312558,2008524.627,2388.583002,840.885423,13299.02148,1386.573151,2275.38394,14.189648,15.245845,14.862429,15.629261,66.74549,0.994666,2234.036367,2681.999052,2234.536367,1414.500948,0.751183,-15.205667,302150.9767,2089.74773,144.587297,4126.507324,208.588148,2286.876023,12.963506,14.982465,14.980617,14.984313,45.295878,0.99943
cpt1m010-fl16-20180923-0290-e91.fits,0,58385.5831,2458385.58310,2018,NaN,2458385.589391,NaN,NaN,2018,20.251373,21.423892,1.4,15,30,45,0.434589,6.703882,0.149167,0.001195,0.050393,0.001121,363.62133,133.031212,133.031212,2299188.119,3335.000085,2059.385749,2045.603804,2059.885749,2050.896196,0.749927,-15.274728,999202.3829,1441.938058,2334.616665,427.994196,8858.094727,692.95791,2606.484151,3015,13.45384,15.016022,14.729514,15.30253,59.46667,0.993783,2179.106227,1694.747586,2179.606227,2401.752414,0.750847,-15.312565,2000742.709,2495.565987,801.719017,14320.12207,1387.537209,2607.656376,14.087203,15.202106,14.723767,15.680444,66.890795,0.991744,2233.503691,2682.171802,2234.003691,1414.328198,0.751183,-15.205677,298445.4105,2212.323659,134.901333,4513.731934,206.975195,2615.325721,12.794851,14.862543,14.79972,14.925365,52.193425,0.998842
cpt1m010-fl16-20180923-0291-e91.fits,0,58385.58409,2458385.58409,2018,NaN,2458385.590381,NaN,NaN,2018,20.077675,21.086167,1.4,15,30,45,0.437375,6.588996,0.151768,0.001389,0.056988,0.001313,314.896297,115.62123,115.62123,2119398.569,3551.716331,2059.777945,2045.722184,2060.277945,2050.777816,0.749926,-15.274724,926972.6825,1396.835093,2500.489544,370.71648,8891.146484,663.623564,3220.59241,3027,13.571514,14.937446,14.791775,15.083118,53.338872,0.995382,2179.530039,1694.89603,2180.030039,2401.60397,0.750847,-15.312558,1840125.991,2634.454131,698.484733,14410.62793,1317.35378,3230.661261,13.606633,15.080416,14.775159,15.385672,60.590766,0.993891,2233.993536,2682.204146,2234.493536,1414.295854,0.751183,-15.205682,279272.5781,2382.087388,117.238595,4936.927246,199.93239,3222.851719,12.803504,14.843554,14.971255,14.715853,36.292969,0.996695
cpt1m010-fl16-20180923-0292-e91.fits,0,58385.58507,2458385.58507,2018,NaN,2458385.591361,NaN,NaN,2018,20.257193,21.574923,1.4,15,30,45,0.427492,6.389395,0.156509,0.002649,0.106383,0.002606,161.377698,60.060333,60.060333,1402274.639,4513.972507,2059.950709,2044.866737,2060.450709,2051.633263,0.749926,-15.274718,599461.5578,1462.340126,3174.101857,188.860215,9112.757812,409.933057,5446.084089,3017,13.41249,14.95024,14.674763,15.225716,60.721398,0.995012,2179.690281,1694.089589,2180.190281,2402.410411,0.750846,-15.312546,1212506.111,3263.991197,371.47959,12570.32617,829.154647,5457.93839,14.027704,15.183257,14.716911,15.649603,67.266986,0.992343,2233.999339,2681.569036,2234.499339,1414.930964,0.751182,-15.205652,189768.5281,3118.061778,60.861055,6632.126465,129.770444,5395.21543,13.253712,15.168284,14.979908,15.35666,54.826905,0.994548
cpt1m010-fl16-20180923-0293-e91.fits,0,58385.58604,2458385.58604,2018,NaN,2458385.592331,NaN,NaN,2018,20.481495,20.861352,1.4,15,30,45,0.448881,6.462142,0.154747,0.006888,0.281642,0.006744,65.168374,22.944547,22.944547,617923.9597,5084.387375,2059.987352,2045.949501,2060.487352,2050.550499,0.749928,-15.274694,277374.4844,1367.208575,3592.637134,77.206374,9675.361328,202.876496,7866.919919,3064,13.314467,14.751898,14.708469,14.795326,47.483422,0.995375,2179.577113,1695.069809,2180.077113,2401.430191,0.750847,-15.312529,535116.103,3624.979381,147.619075,11576.70703,391.393174,7888.187316,13.539525,14.760268,14.438149,15.082386,62.228416,0.994055,2234.005624,2682.665332,2234.505624,1413.834668,0.751183,-15.205633,82807.85666,3565.181547,23.226827,8534.8125,60.567099,7878.619649,14.333299,14.75865,14.692115,14.825185,48.539656,0.994648
cpt1m010-fl16-20180923-0294-e91.fits,0,58385.58703,2458385.58703,2018,NaN,2458385.593321,NaN,NaN,2018,20.142678,20.759437,1.4,15,30,45,0.43321,6.724653,0.148707,0.002951,0.129156,0.002856,146.817005,52.066195,52.066195,1227084.772,4363.92397,2059.753545,2045.698393,2060.253545,2050.801607,0.749927,-15.274704,531585.1833,1353.882564,3087.998952,172.145519,9095.039062,392.637587,5667.672203,3049,13.572121,14.689274,14.448172,14.930377,59.001882,0.995115,2179.448128,1694.793717,2179.948128,2401.706283,0.750847,-15.312546,1068231.709,3155.231973,338.55885,12238.40918,789.013566,5683.841314,13.540966,14.949206,14.596732,15.30168,62.512681,0.993257,2233.931224,2681.813201,2234.431224,1414.686799,0.751184,-15.205704,158853.0626,3014.68798,52.693036,6818.455566,117.331493,5614.666701,12.833453,14.263843,14.275237,14.25245,44.469118,0.992568
cpt1m010-fl16-20180923-0295-e91.fits,0,58385.58801,2458385.58801,2018,NaN,2458385.594301,NaN,NaN,2018,20.573112,21.477606,1.4,15,30,45,0.441033,7.037368,0.142099,0.00337,0.159387,0.003218,130.86635,44.152676,44.152676,879061.8255,3552.214107,2059.789194,2045.398469,2060.289194,2051.101531,0.749927,-15.274721,387695.0923,1449.177557,2514.397746,154.190041,5739.319824,267.527668,3370.324048,3065,13.482191,15.138558,14.913869,15.363247,57.557261,0.995111,2179.531755,1694.630482,2180.031755,2401.869518,0.750847,-15.31255,769689.9799,2572.0893,299.24699,7852.57373,531.121929,3380.012467,14.81861,15.321913,14.961123,15.682702,63.69947,0.993994,2233.876586,2682.042257,2234.376586,1414.457743,0.751183,-15.205659,109371.8456,2450.016672,44.641266,4123.217773,75.471667,3349.329478,13.275856,14.784903,14.592314,14.977492,61.800026,0.997785
