 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
78,cpt1m013-fa14-20190709-0202-e91.fits,78,0,58674.44701,2458674.447008,2458674.451694,1.293448,50.084,7.884636,13,23,35,0.153975,0.649562,0.400046,0.187094,0.194568,0.000266,0.000787,0.000527,0.000323,0.00033,577.888562,825.206907,758.834198,579.361849,589.345045,2811109.738,1686.913825,2083.59734,2082.053065,2084.09734,2014.446935,22.196568,-58.946331,432841.8629,530.929158,702.526191,616.12203,8960.192383,815.253515,154.899358,1891,5.981781,9.569971,10.01412,9.125822,18.280496,0.986703,1481.477243,1812.851281,1481.977243,2283.648719,22.188171,-58.975982,1106954.865,1017.727564,1087.673071,23331.9043,2084.938917,160.418948,5.957062,9.595349,10.166073,9.024626,13.588021,0.982245,2726.664174,1836.562827,2727.164174,2259.937173,22.205601,-58.972218,803239.5309,889.807793,902.711279,15670.78418,1512.893986,158.253525,6.366251,9.614113,9.978404,9.249822,22.727374,0.988362,1891.393671,1251.19239,1891.893671,2845.30761,22.193975,-59.036439,443049.7764,709.074182,624.828526,8803.981445,834.480023,156.940204,6.256141,9.639863,10.163484,9.116242,13.534077,0.985204,3217.058358,1148.907127,3217.558358,2947.592873,22.212585,-59.04603,457865.5661,717.889096,637.79429,7934.104492,862.385422,158.528375,6.922712,9.796933,10.078037,9.51583,18.239437,0.994915
79,cpt1m013-fa14-20190709-0203-e91.fits,79,0,58674.44789,2458674.447892,2458674.452578,1.290631,49.96,7.928972,13,23,35,0.153429,0.648784,0.40128,0.186595,0.194584,0.000267,0.000788,0.00053,0.000323,0.000331,575.246138,823.349777,757.667421,577.173757,587.877358,2801698.691,1685.080862,2083.450494,2082.295037,2083.950494,2014.204963,22.196569,-58.946332,429861.081,530.929158,701.114512,613.111088,8885.761719,809.639241,157.264656,1927,6.098355,9.669642,10.059821,9.279463,22.129343,0.987344,1481.36004,1813.059863,1481.86004,2283.440137,22.188172,-58.975986,1102447.205,1015.915536,1085.176046,22020.91992,2076.448783,161.828049,6.104662,9.710149,10.243053,9.177245,16.687192,0.982828,2726.488333,1836.806871,2726.988333,2259.693129,22.205601,-58.972219,802313.1324,889.69149,901.788026,15383.44629,1511.149123,159.979022,6.311699,9.73901,10.037089,9.44093,27.021909,0.989152,1891.250486,1251.465176,1891.750486,2845.034824,22.193976,-59.036436,440574.3099,707.998084,622.281783,8651.452148,829.817506,157.818507,6.29558,9.741443,10.231946,9.250941,18.221825,0.984408,3216.866539,1149.186373,3217.366539,2947.313627,22.212585,-59.046026,456364.0442,717.356885,636.174342,7620.440918,859.557319,160.472467,6.949928,9.922821,10.220924,9.624719,21.156345,0.99341
80,cpt1m013-fa14-20190709-0204-e91.fits,80,0,58674.44878,2458674.448776,2458674.453462,1.287865,50.075,7.849269,13,23,35,0.153381,0.648758,0.400375,0.187085,0.194759,0.000266,0.000786,0.000528,0.000323,0.00033,576.237717,824.87103,758.872886,578.611544,589.640819,2807486.853,1685.284464,2083.686212,2082.149375,2084.186212,2014.350625,22.196569,-58.94633,430615.0938,530.929158,701.156784,614.149507,9106.5,811.059417,155.701491,1915,5.89961,9.54288,9.951534,9.134225,18.428727,0.988584,1481.598504,1812.922174,1482.098504,2283.577826,22.188173,-58.975982,1104697.911,1016.311801,1086.967513,23221.94531,2080.687966,160.041661,5.922898,9.605007,10.153289,9.056726,13.514894,0.98368,2726.749458,1836.681901,2727.249458,2259.818099,22.205601,-58.972215,802675.5685,888.905843,902.992792,15961.80566,1511.831768,156.297167,6.255086,9.658982,9.992073,9.32589,20.434313,0.991701,1891.480204,1251.321559,1891.980204,2845.178441,22.193976,-59.036433,442461.821,709.192762,623.895004,8650.84082,833.372615,155.775723,6.280532,9.638102,10.107626,9.168579,14.321555,0.987734,3217.154012,1149.047335,3217.654012,2947.452665,22.212585,-59.046024,457651.5522,717.067692,638.226428,8033.788574,861.982328,157.426962,6.95925,9.83961,10.118207,9.561014,15.130095,0.995709
81,cpt1m013-fa14-20190709-0205-e91.fits,81,0,58674.44966,2458674.449664,2458674.454350,1.285102,50.072,7.799709,13,23,35,0.15402,0.649476,0.400401,0.187194,0.194254,0.000266,0.000787,0.000527,0.000322,0.00033,578.754546,825.735682,759.978293,580.759693,589.332664,2810692.332,1685.030449,2083.640289,2082.203729,2084.140289,2014.296271,22.196569,-58.946336,432902.883,530.929158,701.523155,617.089942,9245.176758,815.368446,151.561145,1841,5.851402,9.495347,9.871203,9.119491,17.394908,0.990737,1481.537369,1812.995514,1482.037369,2283.504486,22.188172,-58.975986,1106701.185,1017.519066,1087.646632,23694.77734,2084.461113,158.036869,5.87401,9.526795,10.005251,9.048338,12.724283,0.987688,2726.679739,1836.760681,2727.179739,2259.739319,22.205601,-58.972219,803629.746,888.567873,904.410086,16253.21387,1513.628953,154.848135,6.222561,9.56573,9.858069,9.27339,19.647428,0.993774,1891.426545,1251.37667,1891.926545,2845.12333,22.193975,-59.036437,443182.9517,707.37186,626.520472,8810.714844,834.730858,152.566592,6.26702,9.60469,10.029835,9.179545,11.836225,0.990693,3217.093441,1149.114119,3217.593441,2947.385881,22.212585,-59.046028,457178.45,716.976117,637.648087,7911.772461,861.091245,155.518113,6.934283,9.779596,10.02567,9.533522,8.552967,0.997231
82,cpt1m013-fa14-20190709-0206-e91.fits,82,0,58674.45056,2458674.450557,2458674.455243,1.282358,50.168,7.695604,13,23,35,0.153597,0.65166,0.398887,0.186829,0.194581,0.000265,0.000787,0.000524,0.000321,0.000329,579.245811,828.231614,760.985235,581.180932,591.377472,2824125.017,1688.885455,2083.701702,2082.293284,2084.201702,2014.206716,22.196568,-58.946333,433777.4868,530.929158,702.501091,617.47589,9647.75,817.015754,152.368084,1834,5.789827,9.4025,9.737195,9.067804,22.597667,0.989819,1481.596784,1813.058941,1482.096784,2283.441059,22.188172,-58.975986,1114254.123,1020.073404,1092.327394,23733.91992,2098.687001,158.274662,5.761017,9.468737,9.939009,8.998465,17.399025,0.98544,2726.731501,1836.853867,2727.231501,2259.646133,22.2056,-58.972216,805288.211,889.94603,904.873087,16337.12402,1516.752656,155.912822,6.144888,9.492574,9.737442,9.247705,26.105193,0.992921,1891.475078,1251.483132,1891.975078,2845.016868,22.193975,-59.036435,444570.468,709.323058,626.75316,9110.158203,837.344231,153.962461,6.220542,9.496656,9.852119,9.141194,20.522729,0.990175,3217.122148,1149.2308,3217.622148,2947.2692,22.212584,-59.046025,460012.2151,718.77757,639.992446,8156.208496,866.428614,155.862302,6.762037,9.716173,9.898343,9.534002,23.666215,0.996941
83,cpt1m013-fa14-20190709-0207-e91.fits,83,0,58674.45144,2458674.451443,2458674.456129,1.279655,50.072,7.889321,13,23,35,0.153882,0.649047,0.400876,0.187853,0.193467,0.000266,0.000785,0.000527,0.000323,0.000328,577.829542,826.332359,760.450786,581.797992,588.954527,2812724.104,1685.140899,2083.571874,2082.219845,2084.071874,2014.280155,22.196568,-58.946337,432827.4973,530.929158,702.740262,615.913903,8833.96875,815.226458,152.815894,1905,6.048021,9.591163,9.962229,9.220097,18.253111,0.990761,1481.49998,1812.981663,1481.99998,2283.518337,22.188172,-58.97599,1107057.726,1017.018423,1088.532617,22525.72852,2085.132656,156.813788,6.044838,9.599054,10.048863,9.149245,12.883595,0.989217,2726.650371,1836.754502,2727.150371,2259.745498,22.2056,-58.972223,804892.4863,889.427234,904.955971,15609.48633,1516.007312,155.183071,6.291423,9.660496,9.923716,9.397276,22.595374,0.99403,1891.375643,1251.393597,1891.875643,2845.106403,22.193975,-59.03644,444818.0154,708.558901,627.778459,8463.491211,837.810484,152.907462,6.389614,9.673966,10.091696,9.256237,12.972294,0.99081,3217.073731,1149.118524,3217.573731,2947.381476,22.212584,-59.046031,455955.876,715.707241,637.070369,7683.90332,858.788538,156.025317,6.977103,9.831595,10.062357,9.600833,10.615102,0.997467
84,cpt1m013-fa14-20190709-0208-e91.fits,84,0,58674.45233,2458674.452327,2458674.457013,1.276992,50.068,7.903637,13,23,35,0.153879,0.64937,0.399899,0.187277,0.194589,0.000266,0.000785,0.000526,0.000322,0.000329,579.215794,827.007541,760.475915,581.475268,591.557165,2812936.464,1683.81543,2083.757518,2082.144586,2084.257518,2014.355414,22.196568,-58.946337,432850.6092,530.929158,700.949146,617.520702,9060.450195,815.269989,151.226858,1954,6.050984,9.540328,9.893101,9.187554,19.218448,0.99111,1481.615658,1812.933343,1482.115658,2283.566657,22.188171,-58.975987,1107475.634,1016.634826,1089.354413,23027.75391,2085.91978,156.630891,5.983064,9.60843,10.079278,9.137582,12.326533,0.988427,2726.816425,1836.675403,2727.316425,2259.824597,22.205601,-58.972224,803551.8195,888.432418,904.460264,15790.49414,1513.482179,152.990673,6.374469,9.640504,9.952811,9.328196,21.193748,0.992321,1891.522882,1251.32373,1892.022882,2845.17627,22.193974,-59.03644,443703.8606,707.374953,627.25413,8758.65625,835.711984,151.68475,6.243408,9.667436,10.107573,9.227298,12.438007,0.989968,3217.277726,1149.040957,3217.777726,2947.459043,22.212585,-59.046034,458205.1503,715.539342,640.363323,8046.687012,863.025025,153.741667,6.976942,9.846526,10.117802,9.575251,9.396317,0.996617
85,cpt1m013-fa14-20190709-0209-e91.fits,85,0,58674.45321,2458674.453211,2458674.457897,1.274343,50.064,7.822494,13,23,35,0.153697,0.649689,0.399584,0.187037,0.194895,0.000266,0.000786,0.000525,0.000322,0.000329,578.650662,827.093696,760.749264,581.334196,591.676031,2815076.037,1684.855264,2083.608433,2082.30244,2084.108433,2014.19756,22.196568,-58.946334,432668.6545,530.929158,701.445897,616.823986,9361.538086,814.927279,151.095487,1887,5.833221,9.474949,9.813598,9.1363,22.603809,0.989732,1481.46699,1813.068816,1481.96699,2283.431184,22.188171,-58.975987,1108647.608,1017.654624,1089.414406,23157.21875,2088.127183,156.166855,5.899051,9.51158,9.980993,9.042167,16.174666,0.986416,2726.619447,1836.844021,2727.119447,2259.655979,22.2056,-58.972221,803710.4253,888.160617,904.915631,16097.54102,1513.780911,153.909952,6.245329,9.529488,9.796,9.262976,24.758488,0.992589,1891.374784,1251.476008,1891.874784,2845.023992,22.193974,-59.03644,443561.6913,707.372541,627.055286,8975.983398,835.44421,151.51254,6.266671,9.554362,9.990749,9.117975,15.854703,0.988518,3217.019504,1149.226936,3217.519504,2947.273064,22.212584,-59.046031,459156.3128,716.875954,640.496184,8074.890625,864.816531,153.834539,6.964563,9.725988,9.956162,9.495813,16.725514,0.996785
86,cpt1m013-fa14-20190709-0210-e91.fits,86,0,58674.4541,2458674.454095,2458674.458781,1.27172,50.104,8.030331,13,23,35,0.153921,0.648467,0.399662,0.187352,0.19516,0.000266,0.000786,0.000527,0.000323,0.00033,578.163034,825.509863,759.025011,580.072068,591.240483,2808047.512,1683.941044,2083.642591,2082.396977,2084.142591,2014.103023,22.196567,-58.946331,432216.2992,530.929158,701.196913,616.397893,8377.472656,814.075272,152.764925,1911,6.204863,9.794825,10.112294,9.477355,18.541098,0.993411,1481.506058,1813.15522,1482.006058,2283.34478,22.18817,-58.975984,1104618.216,1015.931021,1087.296472,20816.11719,2080.537861,157.613623,6.179122,9.818699,10.243495,9.393902,12.752022,0.990843,2726.698712,1836.908055,2727.198712,2259.591945,22.2056,-58.972221,801815.6216,888.268069,902.673021,14914.56152,1510.212067,155.094724,6.381313,9.843911,10.080889,9.606933,20.77931,0.995865,1891.438004,1251.552602,1891.938004,2844.947398,22.193974,-59.036437,443081.7439,708.180724,625.661966,8317.238281,834.540233,153.25039,6.52208,9.862772,10.247789,9.477755,12.384307,0.992629,3217.107257,1149.303736,3217.607257,2947.196264,22.212584,-59.046029,458531.9305,716.24123,640.192035,7400.915039,863.640512,153.820486,7.041784,10.039384,10.222891,9.855878,14.047628,0.998284
87,cpt1m013-fa14-20190709-0211-e91.fits,87,0,58674.45498,2458674.454982,2458674.459668,1.269137,50.068,7.834792,13,23,35,0.153419,0.649666,0.399378,0.187274,0.194818,0.000266,0.000788,0.000527,0.000324,0.000331,575.893637,824.209305,757.606731,578.304395,589.43299,2804136.651,1684.821148,2083.358398,2082.384153,2083.858398,2014.115847,22.196569,-58.946334,430207.1606,530.929158,700.880421,613.809642,9225.3125,810.291079,155.000969,1952,5.926874,9.634075,10.007443,9.260707,21.057475,0.989115,1481.228453,1813.122045,1481.728453,2283.377955,22.188171,-58.97599,1104316.219,1016.454134,1086.439793,22559.53125,2079.969054,159.954078,5.870921,9.685089,10.180719,9.189459,15.222408,0.98598,2726.375862,1836.932362,2726.875862,2259.567638,22.205601,-58.97222,800291.7056,888.214904,901.011345,15951.75879,1507.341785,157.640623,6.187013,9.710718,10.004884,9.416552,23.630211,0.992045,1891.090212,1251.552722,1891.590212,2844.947278,22.193974,-59.03644,442308.1498,709.269417,623.610914,8574.768555,833.083176,155.235202,6.244454,9.720106,10.158286,9.281927,16.517135,0.988481,3216.720543,1149.323635,3217.220543,2947.176365,22.212584,-59.04603,457220.5759,716.557376,638.079505,7641.286621,861.170589,157.839145,6.914367,9.909161,10.20699,9.611332,15.782148,0.995032
88,cpt1m013-fa14-20190709-0212-e91.fits,88,0,58674.45587,2458674.455871,2458674.460557,1.266561,50.068,7.701706,13,23,35,0.153712,0.649324,0.398854,0.187591,0.195058,0.000266,0.000786,0.000525,0.000323,0.00033,577.666526,826.193036,759.241229,580.540026,590.370176,2819557.089,1690.072797,2083.696333,2082.375001,2084.196333,2014.124999,22.196568,-58.946335,433400.9489,530.929158,703.84939,615.75808,9616.841797,816.306549,156.884411,1840,5.757807,9.453805,9.777071,9.130538,22.739028,0.990509,1481.569404,1813.102961,1482.069404,2283.397039,22.188171,-58.975992,1110034.018,1019.230637,1089.090122,23766.02734,2090.738474,161.968963,5.764284,9.462842,9.917739,9.007945,15.569846,0.98744,2726.755364,1836.893362,2727.255364,2259.606638,22.2056,-58.972223,803938.1053,890.4787,902.815649,16585.20898,1514.209744,158.737021,6.035365,9.51326,9.773256,9.253264,24.296907,0.99318,1891.473143,1251.506582,1891.973143,2844.993418,22.193975,-59.036442,445375.0226,711.224509,626.208766,9253.266602,838.859602,157.529709,6.305675,9.516109,9.881822,9.150395,18.733196,0.99065,3217.174922,1149.266966,3217.674922,2947.233034,22.212585,-59.046031,460209.9428,720.223819,638.981843,8227.987305,866.801033,159.582658,6.810606,9.701706,9.902687,9.500726,20.001719,0.997077
89,cpt1m013-fa14-20190709-0213-e91.fits,89,0,58674.45676,2458674.456757,2458674.461443,1.264031,50.068,7.678819,13,23,35,0.153684,0.648321,0.400554,0.187643,0.194294,0.000266,0.000784,0.000527,0.000323,0.000329,578.109128,826.858353,760.262715,581.670592,589.926974,2821997.312,1690.023759,2083.512809,2082.247939,2084.012809,2014.252061,22.196568,-58.946334,433695.3534,530.929158,703.800562,616.219106,9749.613281,816.861057,156.197236,1840,5.780489,9.333157,9.672916,8.993398,23.102152,0.988963,1481.378366,1813.027329,1481.878366,2283.472671,22.188171,-58.975984,1109953.456,1018.612785,1089.671632,24640.25977,2090.586736,160.554648,5.843758,9.380818,9.863187,8.89845,16.485622,0.985052,2726.566499,1836.791436,2727.066499,2259.708564,22.2056,-58.97222,807082.9023,892.467158,904.327845,16598.17383,1520.13294,158.200101,6.103598,9.434036,9.700517,9.167555,26.231535,0.991416,1891.293859,1251.415405,1891.793859,2845.084595,22.193974,-59.036436,445864.0434,710.468233,627.563659,9100.46875,839.780668,156.409251,6.180315,9.455528,9.920955,8.990101,16.556689,0.986252,3216.979054,1149.135039,3217.479054,2947.364961,22.212584,-59.046031,459096.91,719.267377,638.284072,8322.474609,864.704646,158.694002,6.784232,9.59991,9.879375,9.320445,17.876997,0.994862
90,cpt1m013-fa14-20190709-0214-e91.fits,90,0,58674.45765,2458674.457646,2458674.462332,1.261517,50.072,7.865341,13,23,35,0.15425,0.650089,0.4004,0.186333,0.194805,0.000267,0.000788,0.000528,0.000322,0.00033,578.472844,825.069267,758.98132,578.063523,589.522765,2811716.825,1687.628496,2083.574534,2082.183829,2084.074534,2014.316171,22.196568,-58.946334,433708.0376,530.929158,703.103784,616.847821,8996.056641,816.884947,155.276731,1858,5.986726,9.582904,9.918289,9.247519,23.273451,0.989667,1481.431728,1812.969119,1481.931728,2283.530881,22.188171,-58.975985,1107738.175,1018.484799,1087.633489,22182.88086,2086.414275,161.118038,6.065413,9.588085,10.050667,9.125504,17.303988,0.98632,2726.651252,1836.684451,2727.151252,2259.815549,22.2056,-58.972224,803920.9637,890.140893,903.139008,15654.68359,1514.177458,157.823988,6.310667,9.647058,9.907398,9.386718,26.851112,0.9917,1891.372572,1251.328088,1891.872572,2845.171912,22.193975,-59.03644,441625.2583,708.665632,623.178603,8587.835938,831.796957,155.971314,6.346334,9.64342,10.091538,9.195302,18.0406,0.986833,3217.062711,1149.05839,3217.562711,2947.44161,22.212584,-59.046031,458432.428,718.48512,638.054172,7828.151367,863.453101,158.203775,6.938744,9.842452,10.072032,9.612873,23.829076,0.995208
91,cpt1m013-fa14-20190709-0215-e91.fits,91,0,58674.45853,2458674.458530,2458674.463216,1.259032,50.064,7.801596,13,23,35,0.153622,0.648959,0.400464,0.186472,0.195211,0.000266,0.000785,0.000526,0.000322,0.00033,578.075998,826.736012,760.769221,579.573563,591.618086,2821172.692,1689.461134,2083.565828,2082.173731,2084.065828,2014.326269,22.196567,-58.946337,433393.0622,530.929158,703.359699,616.175568,9277.611328,816.291694,155.439533,1880,5.854121,9.459955,9.804872,9.115039,22.183581,0.989622,1481.465958,1812.942233,1481.965958,2283.557767,22.18817,-58.975989,1110291.244,1019.398044,1089.1636,23636.43945,2091.222955,160.319946,5.869515,9.484825,9.987288,8.982361,14.601799,0.985349,2726.621572,1836.724258,2727.121572,2259.775742,22.205599,-58.972223,806716.4793,891.086805,905.317501,16414.81445,1519.442785,157.458564,6.225838,9.539567,9.806091,9.273043,26.171592,0.991648,1891.35871,1251.36834,1891.85871,2845.13166,22.193973,-59.03644,443389.2173,709.595763,624.847611,8915.548828,835.119357,155.365005,6.264895,9.571878,10.009355,9.1344,17.259548,0.987743,3217.048301,1149.120799,3217.548301,2947.379201,22.212584,-59.046032,460775.7518,719.405803,640.494905,7946.924316,867.866728,157.906873,6.92827,9.766636,10.010923,9.52235,18.370298,0.996108
92,cpt1m013-fa14-20190709-0216-e91.fits,92,0,58674.45942,2458674.459415,2458674.464101,1.256585,50.124,8.147654,13,23,35,0.154116,0.649866,0.400724,0.186426,0.194592,0.000268,0.00079,0.000529,0.000323,0.000331,575.95797,823.004029,757.020557,576.482465,587.339338,2799818.854,1685.001057,2083.532237,2082.381848,2084.032237,2014.118152,22.196568,-58.94633,431495.8647,530.929158,702.732891,614.025429,8150.979492,812.718341,156.567166,1869,6.281271,9.990168,10.346333,9.634002,22.034792,0.990176,1481.425408,1813.113727,1481.925408,2283.386273,22.188171,-58.975985,1102820.851,1016.169221,1085.272835,20549.51172,2077.152542,162.245945,6.174198,10.010131,10.525251,9.495012,14.92147,0.985996,2726.55117,1836.888921,2727.05117,2259.611079,22.205599,-58.972219,800981.8829,889.121506,900.868866,14332.54297,1508.641728,159.097775,6.514434,10.05896,10.377669,9.74025,23.631544,0.991298,1891.335202,1251.523798,1891.835202,2844.976202,22.193974,-59.036434,439942.2281,707.910629,621.465775,7728.191895,828.626986,157.20615,6.773684,10.064777,10.54464,9.584915,15.638206,0.987609,3217.02888,1149.223408,3217.52888,2947.276592,22.212584,-59.04603,456073.8921,717.603069,635.551759,7128.109863,859.010821,159.695108,7.193086,10.240245,10.546435,9.934054,16.477137,0.99493
93,cpt1m013-fa14-20190709-0217-e91.fits,93,0,58674.4603,2458674.460302,2458674.464989,1.254153,50.12,8.018563,13,23,35,0.153235,0.650516,0.399775,0.186746,0.194618,0.000266,0.000788,0.000527,0.000323,0.00033,575.847791,825.158324,758.770107,578.988382,589.00313,2812107.373,1687.756187,2083.428432,2082.353056,2083.928432,2014.146944,22.196568,-58.946325,430912.5971,530.929158,702.197892,613.662619,8681.728516,811.619762,155.421866,1853,6.179555,9.773055,10.099671,9.446439,22.958105,0.99079,1481.311566,1813.116825,1481.811566,2283.383175,22.188171,-58.975977,1108332.83,1018.789909,1087.891448,21600.05859,2087.534302,160.711287,6.167523,9.835794,10.294898,9.37669,16.332862,0.987756,2726.474879,1836.891974,2726.974879,2259.608026,22.2056,-58.972212,803135.9766,889.734851,902.668897,14881.9707,1512.698943,157.874043,6.367892,9.851773,10.094744,9.608801,27.703782,0.992461,1891.179282,1251.538747,1891.679282,2844.961253,22.193974,-59.036427,442512.0514,708.737997,624.366202,8431.517578,833.467223,156.113253,6.298801,9.877928,10.294668,9.461187,18.258106,0.989017,3216.845301,1149.288875,3217.345301,2947.211125,22.212583,-59.04602,458126.5147,718.783983,637.363277,7607.108398,862.876916,159.269835,6.931389,10.030462,10.244653,9.816271,23.343989,0.996127
94,cpt1m013-fa14-20190709-0218-e91.fits,94,0,58674.46119,2458674.461186,2458674.465873,1.251745,50.172,8.064904,13,23,35,0.153882,0.651152,0.400581,0.186735,0.193709,0.000267,0.00079,0.000528,0.000323,0.00033,577.22747,824.749156,758.535903,578.197686,587.598891,2809007.767,1687.055995,2083.663329,2082.090615,2084.163329,2014.409385,22.196567,-58.946331,432254.6168,530.929158,702.406541,615.390933,8488.96875,814.147443,155.981545,1900,6.086545,9.807967,10.178912,9.437023,22.831805,0.988319,1481.537874,1812.863109,1482.037874,2283.636891,22.18817,-58.975982,1107766.283,1018.320136,1087.836962,21534.92578,2086.467215,161.111558,6.11029,9.846536,10.353171,9.339902,16.545499,0.984993,2726.739158,1836.608712,2727.239158,2259.891288,22.2056,-58.972221,803406.6766,890.068688,902.634468,14867.90332,1513.208804,159.587565,6.553165,9.85459,10.166434,9.542746,25.527605,0.989882,1891.482627,1251.249439,1891.982627,2845.250561,22.193974,-59.036437,442003.6477,708.990183,623.427035,8237.833008,832.50965,156.685381,6.314173,9.873847,10.321762,9.425933,18.647478,0.987047,3217.160595,1149.004473,3217.660595,2947.495527,22.212584,-59.04603,455831.1602,717.142024,635.621878,7464.875,858.553637,159.828307,7.241786,10.017035,10.281654,9.752416,23.070464,0.994194
95,cpt1m013-fa14-20190709-0219-e91.fits,95,0,58674.46207,2458674.462070,2458674.466757,1.249368,50.076,7.993232,13,23,35,0.15388,0.648469,0.40057,0.187121,0.194733,0.000266,0.000785,0.000527,0.000322,0.00033,577.473656,825.870229,760.005821,580.591941,589.834093,2810940.629,1684.984997,2083.45748,2082.331418,2083.95748,2014.168582,22.196568,-58.946337,432548.3768,530.929158,702.727,615.52833,8804.241211,814.700737,153.085528,1815,6.129066,9.64907,9.949191,9.348949,23.574328,0.99165,1481.335118,1813.082958,1481.835118,2283.417042,22.188171,-58.97599,1105757.927,1016.481755,1087.828603,22231.00195,2082.684496,158.091985,6.127078,9.711268,10.171168,9.251369,14.649416,0.988257,2726.549423,1836.831223,2727.049423,2259.668777,22.2056,-58.972227,803942.3699,888.927619,904.39576,15492.67285,1514.217777,155.008944,6.333789,9.730756,9.956518,9.504995,27.368827,0.993547,1891.278163,1251.483972,1891.778163,2845.016028,22.193975,-59.036441,443076.916,707.464782,626.288301,8616.170898,834.53114,153.489274,6.320631,9.739802,10.174229,9.305374,17.065268,0.988432,3216.951723,1149.237502,3217.451723,2947.262498,22.212584,-59.046032,458163.4167,717.802587,638.286104,7725.441406,862.94642,155.376198,6.990689,9.894772,10.113505,9.67604,21.462398,0.996358
96,cpt1m013-fa14-20190709-0220-e91.fits,96,0,58674.46296,2458674.462955,2458674.467642,1.247013,50.068,7.645446,13,23,35,0.152977,0.650343,0.399582,0.186616,0.19498,0.000265,0.000786,0.000525,0.000322,0.00033,577.106676,827.576962,760.483086,580.179111,591.340583,2826691.237,1691.808038,2083.805107,2082.198615,2084.305107,2014.301385,22.196567,-58.946331,432417.9213,530.929158,703.170142,614.954895,9817.193359,814.455025,156.92926,1879,5.741635,9.372323,9.781306,8.96334,22.128167,0.985208,1481.672481,1812.971819,1482.172481,2283.528181,22.18817,-58.975982,1113901.033,1020.619803,1091.39665,24954.02344,2098.021959,161.776496,5.676448,9.413341,9.99288,8.833801,13.813487,0.980831,2726.894778,1836.73588,2727.394778,2259.76412,22.205599,-58.972219,807023.4021,892.346913,904.383027,17209.97266,1520.020871,160.579469,6.074133,9.441795,9.80949,9.074099,22.747195,0.987692,1891.588662,1251.355664,1892.088662,2845.144336,22.193973,-59.036435,444546.2131,710.637554,625.559697,9301.417969,837.298547,157.615125,5.947283,9.462345,9.952347,8.972343,17.461352,0.98413,3217.289176,1149.120995,3217.789176,2947.379005,22.212583,-59.046027,461220.5888,720.597605,640.052903,8434.725586,868.704575,160.371635,6.794498,9.672668,9.964904,9.380431,18.707977,0.994223
