 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,JD_MOBS,HJD_MOBS,BJD_MOBS,ALT_OBJ,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,Variance_C5
68,lsc1m009-fa04-20200218-0183-e91.fits,68,0,58898.85382,2458898.854,NaN,NaN,NaN,2458898.859535,NaN,1.275274,14.333057,13,23,35,0.125405,0.275189,0.591669,0.337025,0.19104,0.000216,0.000361,0.000645,0.000414,0.00029,579.853241,762.155139,917.144152,814.778876,659.27704,4337573.509,2315.032254,2040.708446,2055.719908,2041.208446,2040.780092,11.046034,-16.406401,543955.0505,530.929158,892.037159,609.789676,8659.120117,1024.534143,373.217959,1796,10.342229,9.763546,9.230163,10.296928,295.329947,0.97047,34.651029,1523.773697,2557.970821,1524.273697,1538.529179,11.042151,-16.351894,936059.9114,1092.19491,857.044748,13958.05957,1763.059904,377.213956,15.845933,12.74899,12.854643,12.643337,43.153845,0.933768,36.423953,1306.194728,1672.475015,1306.694728,2424.024985,11.040499,-16.447758,1612400.889,1367.0662,1179.460723,24657.4375,3036.941678,374.343012,8.334759,11.14776,9.752857,12.542663,297.065163,0.823166,34.337528,1321.374656,2112.69293,1321.874656,1983.80707,11.04062,-16.400079,1093375.422,1159.642977,942.85521,16685.97266,2059.362167,370.930972,13.727104,13.426084,9.817455,17.034713,288.516354,0.6056,35.779957,1549.073577,2087.39305,1549.573577,2009.10695,11.042334,-16.40287,695737.2862,976.136664,712.745779,10597.25684,1310.414535,373.680902,8.957192,10.033483,9.406954,10.660012,303.127515,0.904552,35.865605
69,lsc1m009-fa04-20200218-0184-e91.fits,69,0,58898.85527,2458898.855,NaN,NaN,NaN,2458898.860990,NaN,1.283214,14.620269,13,23,35,0.125852,0.274287,0.594159,0.336592,0.190779,0.000218,0.000362,0.00065,0.000415,0.000291,577.038893,757.351357,914.10048,811.18751,656.700017,4320443.474,2315.24902,2040.708446,2055.719908,2041.208446,2040.780092,11.046035,-16.406399,543734.5972,530.929158,896.101792,606.777714,8178.990234,1024.118922,378.793948,1866,10.493711,9.960886,9.473566,10.448207,296.163562,0.97449,36.926962,1523.773697,2557.970821,1524.273697,1538.529179,11.042151,-16.35189,929965.4924,1092.867056,850.941098,13160.63379,1751.581124,381.779803,16.129842,12.941027,13.164045,12.718009,41.148266,0.933925,38.074388,1306.194728,1672.475015,1306.694728,2424.024985,11.0405,-16.447758,1610272.373,1368.054242,1177.053017,23885.38086,3032.932637,380.211318,9.168236,11.205883,9.84829,12.563475,296.678903,0.839908,35.163777,1321.374656,2112.69293,1321.874656,1983.80707,11.040621,-16.400077,1088010.786,1159.279889,938.522953,15898.3418,2049.257925,376.444396,13.653099,13.423728,9.958633,16.888822,288.41956,0.63425,37.021619,1549.073577,2087.39305,1549.573577,2009.10695,11.042335,-16.402869,692194.8233,974.944795,709.983608,10219.77148,1303.74234,378.692212,9.323398,10.193317,9.59353,10.793105,302.888276,0.918299,36.015328
70,lsc1m009-fa04-20200218-0185-e91.fits,70,0,58898.85674,2458898.857,NaN,NaN,NaN,2458898.862456,NaN,1.29136,14.384298,13,23,35,0.125894,0.274168,0.5939,0.337262,0.190497,0.000218,0.000361,0.000649,0.000415,0.00029,578.320951,758.755265,915.497692,813.027984,657.060895,4328856.792,2315.980002,2040.708446,2055.719908,2041.208446,2040.780092,11.046034,-16.406405,544976.1057,530.929158,896.100894,608.163779,8847.171875,1026.457291,378.874743,1833,10.453672,9.814173,9.305019,10.323328,296.683096,0.969925,33.033652,1523.773697,2557.970821,1524.273697,1538.529179,11.042151,-16.351895,931457.1795,1092.504722,852.588699,14431.33398,1754.390703,383.09228,15.935754,12.798956,12.916814,12.681098,42.873163,0.938359,33.487552,1306.194728,1672.475015,1306.694728,2424.024985,11.040499,-16.447764,1612966.244,1368.492317,1178.644721,24950.6875,3038.006519,379.259732,8.329171,11.107941,9.747829,12.468053,297.695197,0.819554,33.79262,1321.374656,2112.69293,1321.874656,1983.80707,11.04062,-16.400083,1091752.515,1160.254936,940.959165,17100.16797,2056.305437,375.968111,13.465426,13.421797,9.853142,16.990453,288.708103,0.60897,33.81547,1549.073577,2087.39305,1549.573577,2009.10695,11.042334,-16.402874,692680.8529,975.312291,710.21442,11074.55566,1304.657772,377.524637,9.117197,10.051803,9.413587,10.690019,303.256693,0.899288,32.518133
71,lsc1m009-fa04-20200218-0186-e91.fits,71,0,58898.85819,2458898.858,NaN,NaN,NaN,2458898.863912,NaN,1.299662,14.531377,13,23,35,0.12565,0.274125,0.593081,0.337584,0.190736,0.000216,0.00036,0.000646,0.000414,0.000289,580.893364,762.086244,918.266659,815.791324,660.694975,4330932.046,2308.766849,2040.708446,2055.719908,2041.208446,2040.780092,11.046035,-16.406406,544181.177,530.929158,890.752067,610.923283,9052.272461,1024.96005,366.218915,1906,10.528479,9.819648,9.367824,10.271472,296.559162,0.976588,31.200385,1523.773697,2557.970821,1524.273697,1538.529179,11.042152,-16.351899,931789.71,1087.806422,856.576769,15073.66406,1755.017021,369.905859,16.045409,12.916239,13.240464,12.592014,39.704463,0.925484,30.360903,1306.194728,1672.475015,1306.694728,2424.024985,11.0405,-16.447764,1612343.157,1365.135109,1181.086873,25423.5,3036.83294,367.083912,8.441955,11.099781,9.713737,12.485824,296.162945,0.838109,32.129905,1321.374656,2112.69293,1321.874656,1983.80707,11.040622,-16.400084,1093054.857,1157.825294,944.05854,17204.23633,2058.758385,363.344307,13.622802,13.354159,9.778853,16.929465,287.535328,0.627312,32.916331,1549.073577,2087.39305,1549.573577,2009.10695,11.042335,-16.402876,693744.3215,971.044938,714.430707,11172.34961,1306.660805,366.99881,9.633943,10.039699,9.431291,10.648108,302.624337,0.916812,31.381759
72,lsc1m009-fa04-20200218-0187-e91.fits,72,0,58898.85965,2458898.86,NaN,NaN,NaN,2458898.865370,NaN,1.308162,14.588207,13,23,35,0.125638,0.274116,0.593382,0.33786,0.190357,0.000215,0.000359,0.000644,0.000413,0.000287,584.665447,764.484726,920.769432,818.329173,662.999806,4332192.108,2302.544745,2040.708446,2055.719908,2041.208446,2040.780092,11.046036,-16.406411,544287.9826,530.929158,884.850692,615.118446,8740.638672,1025.161218,352.587621,1898,10.389658,9.719377,9.305965,10.132789,298.372252,0.976021,33.953761,1523.773697,2557.970821,1524.273697,1538.529179,11.042152,-16.351901,932037.2605,1084.620898,859.320766,13583.04492,1755.48328,357.108774,15.92173,12.749492,13.108711,12.390272,38.795935,0.931335,37.665077,1306.194728,1672.475015,1306.694728,2424.024985,11.0405,-16.447769,1613326.745,1362.796931,1183.83503,23582.20898,3038.685518,354.915661,9.058279,10.97009,9.68756,12.25262,297.354822,0.840578,37.768737,1321.374656,2112.69293,1321.874656,1983.80707,11.040622,-16.400088,1094040.815,1155.206417,947.052232,16604.60938,2060.615428,351.827945,13.896117,13.246582,9.74899,16.744175,288.089569,0.62596,35.84553,1549.073577,2087.39305,1549.573577,2009.10695,11.042335,-16.40288,692787.2876,966.225891,717.00344,10514.58301,1304.858241,354.330274,9.143875,9.940174,9.343521,10.536827,302.717282,0.917213,35.822628
73,lsc1m009-fa04-20200218-0188-e91.fits,73,0,58898.86111,2458898.861,NaN,NaN,NaN,2458898.866831,NaN,1.31688,14.447401,13,23,35,0.125636,0.27344,0.59148,0.338838,0.191237,0.000216,0.000358,0.000643,0.000414,0.000288,582.959893,763.108829,919.350518,818.318924,664.062028,4331522.307,2304.392507,2040.708446,2055.719908,2041.208446,2040.780092,11.046036,-16.406404,544193.7629,530.929158,887.471795,613.195558,8639.424805,1024.983756,358.291196,1995,10.49423,9.772935,9.437948,10.107922,300.655841,0.979654,35.260169,1523.773697,2557.970821,1524.273697,1538.529179,11.042153,-16.351894,930089.3348,1084.633685,857.514705,13928.82813,1751.81438,361.508115,16.06558,12.908324,13.34091,12.475738,38.047758,0.922381,36.559554,1306.194728,1672.475015,1306.694728,2424.024985,11.040501,-16.447764,1609827.186,1363.319322,1180.814472,26074.37695,3032.094132,361.024144,8.122093,10.938826,9.620171,12.257481,297.315659,0.831446,31.878424,1321.374656,2112.69293,1321.874656,1983.80707,11.040622,-16.400082,1096238.54,1156.979105,947.500724,17038.49023,2064.754821,356.949298,13.885298,13.296228,9.725072,16.867383,287.880038,0.618782,35.230404,1549.073577,2087.39305,1549.573577,2009.10695,11.042336,-16.402874,695367.2466,967.757392,718.534678,10402.82031,1309.717569,358.705607,9.081596,9.972597,9.438361,10.506833,304.496774,0.911181,37.457665
74,lsc1m009-fa04-20200218-0189-e91.fits,74,0,58898.86257,2458898.863,NaN,NaN,NaN,2458898.868286,NaN,1.325784,14.187682,13,23,35,0.125548,0.274137,0.592699,0.33829,0.19038,0.000217,0.000361,0.000647,0.000416,0.000289,578.102551,760.119537,915.593182,813.792295,657.77246,4315145.847,2307.116365,2040.708446,2055.719908,2041.208446,2040.780092,11.046035,-16.406411,541757.5471,530.929158,891.243171,607.867263,8490.966797,1020.395167,369.127485,1893,10.141228,9.780438,9.317578,10.243298,298.352945,0.970403,35.143326,1523.773697,2557.970821,1524.273697,1538.529179,11.042151,-16.351904,928424.7653,1086.542309,854.476405,13311.19336,1748.67918,372.501198,15.752221,12.684429,12.904444,12.464415,40.921356,0.940262,38.634274,1306.194728,1672.475015,1306.694728,2424.024985,11.040499,-16.447769,1605816.945,1363.566407,1177.659509,24040.92969,3024.540881,369.638009,8.365098,11.087522,9.784731,12.390313,297.28891,0.840052,35.483465,1321.374656,2112.69293,1321.874656,1983.80707,11.040621,-16.40009,1090772.787,1157.958527,941.979149,15924.30859,2054.460129,366.279096,13.389827,13.299717,9.907987,16.691447,288.868591,0.633287,38.318439,1549.073577,2087.39305,1549.573577,2009.10695,11.042334,-16.402881,690131.3495,970.582524,711.048605,10285.52637,1299.855807,370.444201,8.842637,10.039865,9.453512,10.626219,303.476791,0.911579,36.716318
75,lsc1m009-fa04-20200218-0190-e91.fits,75,0,58898.86403,2458898.864,NaN,NaN,NaN,2458898.869745,NaN,1.334941,14.70657,13,23,35,0.125844,0.274342,0.593372,0.337442,0.190497,0.000217,0.000361,0.000648,0.000415,0.00029,579.263719,759.34914,915.023663,812.787351,657.360328,4316212.858,2309.559726,2040.708446,2055.719908,2041.208446,2040.780092,11.046035,-16.406401,543170.3389,530.929158,891.50993,609.270094,8756.732422,1023.056146,371.343952,1862,10.41841,9.772834,9.411677,10.13399,299.168669,0.980228,34.344674,1523.773697,2557.970821,1524.273697,1538.529179,11.042152,-16.351894,929198.7031,1088.634208,853.545384,13812.35742,1750.136884,375.66558,16.057644,12.866643,13.207143,12.526143,39.537415,0.922122,36.831842,1306.194728,1672.475015,1306.694728,2424.024985,11.0405,-16.447758,1607358.524,1365.269076,1177.319953,25068.49609,3027.444432,373.513443,9.125279,11.071614,9.670887,12.472341,295.661433,0.841186,33.428145,1321.374656,2112.69293,1321.874656,1983.80707,11.040622,-16.400079,1088998.306,1157.757167,940.610292,16174.01172,2051.117911,370.479527,14.425506,13.360957,9.733855,16.988059,287.129518,0.62567,37.817494,1549.073577,2087.39305,1549.573577,2009.10695,11.042335,-16.40287,690657.3242,971.895254,710.629383,10657.50391,1300.846475,372.064232,9.318329,10.010526,9.418069,10.602983,302.822386,0.918191,34.948094
76,lsc1m009-fa04-20200218-0191-e91.fits,76,0,58898.86548,2458898.865,NaN,NaN,NaN,2458898.871201,NaN,1.344265,14.426249,13,23,35,0.125683,0.273786,0.592684,0.338377,0.190626,0.000217,0.000361,0.000647,0.000416,0.00029,578.823446,758.627821,915.344175,814.023025,658.012124,4322369.08,2311.835373,2040.708446,2055.719908,2041.208446,2040.780092,11.046035,-16.406405,543246.1599,530.929158,892.426323,608.729422,8844.488281,1023.198955,372.412369,1873,10.237977,9.713483,9.261061,10.165905,294.726184,0.979555,33.97089,1523.773697,2557.970821,1524.273697,1538.529179,11.042152,-16.351898,929045.8836,1090.038171,852.305826,14112.25586,1749.84905,376.586774,15.918514,12.80444,13.124175,12.484704,40.023233,0.916623,35.973015,1306.194728,1672.475015,1306.694728,2424.024985,11.0405,-16.447767,1608479.841,1365.99106,1177.518571,25108.38477,3029.556421,375.453301,8.311023,10.924169,9.503881,12.344457,295.41077,0.836167,34.231768,1321.374656,2112.69293,1321.874656,1983.80707,11.040621,-16.400086,1092807.732,1159.400183,942.563015,16786.08789,2058.292928,370.979587,14.026176,13.200427,9.535989,16.864865,286.844811,0.616192,36.419165,1549.073577,2087.39305,1549.573577,2009.10695,11.042335,-16.402876,692035.6235,972.758561,711.415608,10563.29492,1303.442489,372.990828,8.930987,9.873372,9.238276,10.508467,302.034804,0.914157,36.688537
77,lsc1m009-fa04-20200218-0192-e91.fits,77,0,58898.86694,2458898.867,NaN,NaN,NaN,2458898.872658,NaN,1.353838,14.67048,13,23,35,0.12593,0.274732,0.592396,0.337558,0.19061,0.000219,0.000363,0.00065,0.000417,0.000291,574.830165,756.077221,910.743794,809.308802,654.036361,4292030.51,2307.256974,2040.708446,2055.719908,2041.208446,2040.780092,11.046035,-16.406397,540496.3743,530.929158,894.253355,604.410787,8626.607422,1018.01976,377.239216,1879,10.29835,9.961886,9.570829,10.352944,298.756428,0.978699,32.213779,1523.773697,2557.970821,1524.273697,1538.529179,11.042151,-16.351887,925023.7042,1088.315875,849.958845,13945.47461,1742.273314,379.418712,15.784543,12.898753,13.191542,12.605965,40.014125,0.931338,33.284987,1306.194728,1672.475015,1306.694728,2424.024985,11.040499,-16.447755,1596701.276,1362.813151,1171.621564,24263.13867,3007.371606,377.58269,8.907516,11.326919,10.092708,12.561131,298.183467,0.848802,33.012608,1321.374656,2112.69293,1321.874656,1983.80707,11.040621,-16.400074,1083175.931,1156.320175,936.743952,16624.20313,2040.151522,375.255545,14.444005,13.562773,10.149243,16.976303,288.45099,0.649565,33.307063,1549.073577,2087.39305,1549.573577,2009.10695,11.042334,-16.402866,687129.5991,971.939951,706.967132,10325.14551,1294.202038,378.120974,9.491737,10.247962,9.746777,10.749147,304.52842,0.925476,34.673715
78,lsc1m009-fa04-20200218-0193-e91.fits,78,0,58898.86841,2458898.868,NaN,NaN,NaN,2458898.874129,NaN,1.363755,15.25716,13,23,35,0.125799,0.274395,0.593074,0.336547,0.191326,0.000219,0.000364,0.000652,0.000417,0.000293,573.209038,753.288204,909.160946,806.227787,652.827497,4297814.969,2316.234908,2040.708446,2055.719908,2041.208446,2040.780092,11.046036,-16.406396,540661.9467,530.929158,897.084367,602.687959,8422.063477,1018.331614,388.702388,1801,10.820611,10.01612,9.657882,10.374358,296.926327,0.985331,33.917372,1523.773697,2557.970821,1524.273697,1538.529179,11.042152,-16.351886,925380.5947,1093.22707,846.46696,13228.37207,1742.945513,392.48148,16.308747,13.023082,13.312209,12.733955,40.332078,0.925155,36.54177,1306.194728,1672.475015,1306.694728,2424.024985,11.0405,-16.447754,1600003.13,1366.256576,1171.085401,24090.85547,3013.590616,388.489908,10.094865,11.328871,10.003888,12.653854,295.946579,0.860185,32.942382,1321.374656,2112.69293,1321.874656,1983.80707,11.040621,-16.400073,1082204.657,1160.456442,932.568098,16018.31152,2038.322137,385.763385,14.021991,13.568703,10.034567,17.10284,287.271844,0.649244,35.251242,1549.073577,2087.39305,1549.573577,2009.10695,11.042335,-16.402865,690226.5884,977.999253,705.753697,10188.82617,1300.035188,387.228616,10.369106,10.299724,9.785303,10.814145,303.490606,0.935068,35.094969
79,lsc1m009-fa04-20200218-0194-e91.fits,79,0,58898.86988,2458898.87,NaN,NaN,NaN,2458898.875596,NaN,1.373871,14.66162,13,23,35,0.125722,0.274351,0.591667,0.338135,0.190893,0.00022,0.000364,0.000651,0.000419,0.000293,571.282415,753.274164,908.846963,807.509624,652.174885,4313962.382,2324.875501,2040.708446,2055.719908,2041.208446,2040.780092,11.046036,-16.406422,542360.6553,530.929158,903.259903,600.448059,9081.011719,1021.531115,400.01272,1917,10.281729,9.710552,9.452723,9.968381,303.470845,0.981644,31.194891,1523.773697,2557.970821,1524.273697,1538.529179,11.042152,-16.351913,928738.6286,1097.23228,846.437573,14517.91016,1749.270338,404.171491,15.767971,12.679373,13.170626,12.18812,36.428673,0.931094,33.016814,1306.194728,1672.475015,1306.694728,2424.024985,11.0405,-16.447781,1603620.333,1370.733343,1169.899558,25643.17383,3020.403583,399.451135,8.915968,10.906579,9.749552,12.063605,297.91356,0.860475,31.33911,1321.374656,2112.69293,1321.874656,1983.80707,11.040621,-16.4001,1090100.522,1166.133861,934.79879,17579.55078,2053.193923,396.727748,13.160605,13.129399,9.847459,16.411338,288.543485,0.652076,31.609007,1549.073577,2087.39305,1549.573577,2009.10695,11.042335,-16.402892,691502.8993,980.994056,704.900193,11122.91699,1302.439107,399.410074,9.924668,9.871342,9.448981,10.293703,305.779908,0.92708,31.968369
