 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,JD_MOBS,HJD_MOBS,BJD_MOBS,ALT_OBJ,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,Variance_C5
42,coj1m011-fa12-20200331-0190-e91.fits,42,0,58940.09503,2458940.095034,NaN,NaN,NaN,2458940.101012,NaN,1.136378,9.591899,10,18,27,0.199323,0.336592,0.244412,0.248861,0.544386,0.00039,0.000608,0.000491,0.000496,0.000883,511.360386,553.975326,498.080049,501.722144,616.197978,1955533.697,1533.099445,1983.274917,2494.788592,1983.774917,1601.711408,11.046027,-16.406524,389783.1241,314.159265,698.312691,558.178491,15650.16895,1240.718219,243.22074,1068,4.537665,7.266465,7.176682,7.356248,292.568037,0.998773,10.124139,1492.004317,2534.775592,1492.504317,1561.724408,11.042328,-16.4027,492458.7937,768.700129,640.638365,19623.3418,1567.545026,243.207321,10.80767,9.509281,7.83987,11.178692,292.552554,0.767109,10.476668,2280.322217,2272.002892,2280.822217,1824.497108,11.048279,-16.430334,384081.627,695.043083,552.601179,15435.80273,1222.56979,241.943144,10.155805,9.162384,7.612542,10.712226,291.071187,0.80325,10.223629,2386.002517,2172.035092,2386.502517,1924.464908,11.049082,-16.441045,389680.2265,698.4925,557.887489,14683.35645,1240.390685,241.630828,6.563645,8.000117,7.094124,8.906111,273.036435,0.949425,11.705771,1469.625917,3002.609292,1470.125917,1093.890708,11.042127,-16.352068,689313.0497,887.985001,776.266546,26054.92969,2194.151584,243.918733,6.226895,7.682621,7.155889,8.209354,273.929797,0.981018,11.069198
43,coj1m011-fa12-20200331-0191-e91.fits,43,0,58940.09627,2458940.096274,NaN,NaN,NaN,2458940.102252,NaN,1.140108,9.599317,10,18,27,0.200116,0.33752,0.244333,0.248183,0.544306,0.000392,0.00061,0.000491,0.000496,0.000885,510.587975,553.166809,497.349524,500.006922,614.752341,1947112.991,1529.813104,1983.274917,2494.788592,1983.774917,1601.711408,11.046027,-16.406517,389647.7311,314.159265,699.038025,557.405631,15236.57031,1240.287249,243.741633,1090,4.666004,7.33185,7.265484,7.398216,297.345848,0.999019,10.387517,1492.004317,2534.775592,1492.504317,1561.724408,11.042328,-16.402694,491348.8517,767.810836,639.934772,19287.70508,1564.011971,242.919842,10.802268,9.589082,8.155562,11.022602,295.777888,0.778752,10.552884,2280.322217,2272.002892,2280.822217,1824.497108,11.048279,-16.430326,382329.0394,692.736785,551.910982,14684.42969,1216.99113,242.374326,10.320147,9.288787,7.882807,10.694766,293.341162,0.81391,10.817416,2386.002517,2172.035092,2386.502517,1924.464908,11.049082,-16.441037,387155.3788,696.619633,555.762945,14057.53809,1232.353846,243.257226,6.514493,8.077286,7.298247,8.856326,278.302821,0.960225,11.892291,1469.625917,3002.609292,1470.125917,1093.890708,11.042126,-16.352062,686279.721,886.358554,774.26874,25815.74805,2184.496199,245.407631,6.101776,7.655647,7.247957,8.063336,279.400913,0.987413,11.066571
44,coj1m011-fa12-20200331-0192-e91.fits,44,0,58940.09751,2458940.097505,NaN,NaN,NaN,2458940.103483,NaN,1.143926,9.886548,10,18,27,0.200205,0.337316,0.244823,0.249828,0.541316,0.000392,0.00061,0.000492,0.000499,0.000881,510.765237,552.790253,497.217193,500.619267,614.276517,1949528.628,1532.390094,1983.274917,2494.788592,1983.774917,1601.711408,11.046026,-16.406512,390304.7394,314.159265,699.867505,557.683757,15605.5,1242.378572,245.646353,1135,4.649079,7.25318,7.068648,7.437713,270.916582,0.997412,10.389782,1492.004317,2534.775592,1492.504317,1561.724408,11.042326,-16.402689,491736.1911,769.032894,639.421531,20502.07617,1565.24491,244.445826,10.910351,9.551188,7.983662,11.118713,294.855655,0.755677,9.983298,2280.322217,2272.002892,2280.822217,1824.497108,11.048277,-16.430321,383419.4134,694.862973,551.791401,15752.71973,1220.461898,244.953941,10.919972,9.433145,7.805235,11.061056,292.595984,0.773813,9.934281,2386.002517,2172.035092,2386.502517,1924.464908,11.04908,-16.441031,389690.9545,699.966045,556.728369,15510.29102,1240.424834,243.054678,6.979303,8.155965,7.078537,9.233393,276.595201,0.928865,10.366309,1469.625917,3002.609292,1470.125917,1093.890708,11.042125,-16.352059,684682.0688,885.449487,773.259321,28428.9082,2179.410714,247.572249,6.374716,7.651951,7.040207,8.263694,274.557081,0.974109,9.721094
45,coj1m011-fa12-20200331-0193-e91.fits,45,0,58940.09875,2458940.098745,NaN,NaN,NaN,2458940.104723,NaN,1.147846,9.510097,10,18,27,0.200174,0.338231,0.244764,0.248044,0.542911,0.000391,0.00061,0.000491,0.000495,0.000881,511.724101,554.219896,498.605578,500.92392,615.907363,1958395.156,1535.686048,1983.274917,2494.788592,1983.774917,1601.711408,11.046027,-16.406534,392019.2903,314.159265,701.693963,558.675592,18191.34766,1247.836157,247.115142,1088,4.27094,6.989446,6.856769,7.122123,88.076218,0.998553,8.62985,1492.004317,2534.775592,1492.504317,1561.724408,11.042328,-16.402709,494974.492,772.023934,641.138792,23323.05273,1575.552742,247.15779,10.526829,9.134485,7.684678,10.584293,294.407727,0.77889,8.503072,2280.322217,2272.002892,2280.822217,1824.497108,11.048279,-16.430343,385088.5878,695.858037,553.401078,17310.17188,1225.775046,247.145717,10.265655,8.995303,7.451195,10.539412,291.259065,0.795285,9.091255,2386.002517,2172.035092,2386.502517,1924.464908,11.049082,-16.441055,389223.0852,699.082146,556.763017,16991.50781,1238.93556,245.451956,6.603451,7.78266,6.867706,8.697613,272.912881,0.945653,9.690732,1469.625917,3002.609292,1470.125917,1093.890708,11.042127,-16.352078,689108.9911,888.468586,775.614357,31092.05273,2193.502045,247.568338,5.997061,7.262894,6.791696,7.734091,272.809205,0.983143,9.082875
46,coj1m011-fa12-20200331-0194-e91.fits,46,0,58940.09999,2458940.099994,NaN,NaN,NaN,2458940.105972,NaN,1.15188,9.462912,10,18,27,0.198957,0.338365,0.243998,0.248766,0.542807,0.00039,0.00061,0.00049,0.000497,0.000882,509.63063,554.271031,497.618237,500.945661,615.483045,1954366.146,1533.445968,1983.274917,2494.788592,1983.774917,1601.711408,11.046027,-16.406526,388835.014,314.159265,699.320902,556.018007,17536.02344,1237.700291,245.768886,1103,4.365865,7.06993,6.929385,7.210476,273.901488,0.998391,8.785914,1492.004317,2534.775592,1492.504317,1561.724408,11.042327,-16.402702,494102.5739,770.320032,641.425062,22846.76367,1572.777341,245.155084,10.597476,9.249949,7.661222,10.838676,293.033184,0.768725,8.66601,2280.322217,2272.002892,2280.822217,1824.497108,11.048278,-16.430336,383329.7421,694.345338,552.073617,16843.16992,1220.176466,245.191198,10.30059,9.113036,7.579466,10.646605,291.767482,0.796172,9.170766,2386.002517,2172.035092,2386.502517,1924.464908,11.049081,-16.441047,389327.9196,699.103135,556.896258,16624.50977,1239.269258,244.390455,6.543913,7.881437,6.964562,8.798311,274.4973,0.945982,9.724737,1469.625917,3002.609292,1470.125917,1093.890708,11.042126,-16.352071,687605.9102,887.24458,774.990263,30158.88477,2188.71759,246.664334,5.996621,7.384898,6.858373,7.911424,88.74553,0.979833,9.357899
47,coj1m011-fa12-20200331-0195-e91.fits,47,0,58940.10124,2458940.101242,NaN,NaN,NaN,2458940.107220,NaN,1.15598,9.459273,10,18,27,0.198848,0.339138,0.244404,0.247225,0.543512,0.00039,0.000611,0.000491,0.000494,0.000882,509.933421,554.898513,498.13432,500.369684,616.296703,1958166.662,1535.099738,1983.274917,2494.788592,1983.774917,1601.711408,11.046027,-16.406523,389378.0256,314.159265,699.917756,556.319685,17901.64453,1239.42875,246.539056,1116,4.356181,6.998982,6.903975,7.093989,282.126164,0.999114,8.802447,1492.004317,2534.775592,1492.504317,1561.724408,11.042328,-16.402699,495908.1036,772.154707,642.239306,23671.11914,1578.52452,247.171391,10.736423,9.26673,7.736812,10.796647,294.63833,0.757257,8.448364,2280.322217,2272.002892,2280.822217,1824.497108,11.048279,-16.430331,384588.2676,695.869537,552.672947,17470.08594,1224.182477,248.386079,10.335978,9.088374,7.585691,10.591057,293.282404,0.780816,8.966406,2386.002517,2172.035092,2386.502517,1924.464908,11.049081,-16.441041,388147.5529,698.218582,555.911233,16936.80664,1235.512034,245.077489,6.482944,7.764048,6.819358,8.708737,276.701558,0.939231,9.699359,1469.625917,3002.609292,1470.125917,1093.890708,11.042126,-16.35207,689522.7381,888.011661,776.479373,30958.80859,2194.819043,245.924462,5.921926,7.298211,6.783064,7.813358,273.934441,0.979891,9.208102
48,coj1m011-fa12-20200331-0196-e91.fits,48,0,58940.10247,2458940.102474,NaN,NaN,NaN,2458940.108451,NaN,1.160143,9.604184,10,18,27,0.19907,0.337847,0.244237,0.248696,0.543234,0.000391,0.000611,0.000492,0.000497,0.000884,509.439719,552.800535,496.223481,500.106042,614.358457,1949796.614,1533.144531,1983.274917,2494.788592,1983.774917,1601.711408,11.046025,-16.406515,388146.1597,314.159265,698.10794,555.997343,16085.2793,1235.507599,246.143623,1103,4.525184,7.194324,7.10823,7.280417,296.613024,0.998402,9.945696,1492.004317,2534.775592,1492.504317,1561.724408,11.042326,-16.402691,492383.3401,769.883711,639.555472,21041.49414,1567.304849,246.758619,10.841159,9.538585,8.10147,10.975701,296.837008,0.752611,9.630897,2280.322217,2272.002892,2280.822217,1824.497108,11.048277,-16.430323,382734.2013,695.359261,550.412172,15505.78125,1218.280801,247.234607,10.54845,9.33516,7.86851,10.80181,294.418045,0.782953,10.321017,2386.002517,2172.035092,2386.502517,1924.464908,11.04908,-16.441034,388330.5118,698.378774,556.045696,15470.86914,1236.09441,247.110095,6.611881,8.01233,7.055564,8.969097,279.422488,0.938097,10.638136,1469.625917,3002.609292,1470.125917,1093.890708,11.042125,-16.352061,686348.5607,886.878689,773.892268,27628.57422,2184.715323,248.171163,6.034974,7.560791,7.03133,8.090252,279.748197,0.978141,10.399059
49,coj1m011-fa12-20200331-0197-e91.fits,49,0,58940.10372,2458940.103715,NaN,NaN,NaN,2458940.109692,NaN,1.164408,9.652854,10,18,27,0.198573,0.337297,0.244006,0.249129,0.543662,0.00039,0.00061,0.000491,0.000498,0.000884,508.928519,553.199274,497.241076,500.717182,614.988558,1954200.872,1534.830449,1983.274917,2494.788592,1983.774917,1601.711408,11.046027,-16.406513,388050.671,314.159265,698.925155,555.210623,16292.59082,1235.203649,247.64921,1081,4.476724,7.10306,6.991439,7.214681,79.236527,0.998859,9.930444,1492.004317,2534.775592,1492.504317,1561.724408,11.042328,-16.402689,492894.2932,770.298805,639.87415,20993.99023,1568.931264,247.802244,10.737747,9.325229,7.718122,10.932336,292.380072,0.777762,9.825577,2280.322217,2272.002892,2280.822217,1824.497108,11.048279,-16.430321,383306.889,694.781538,551.69412,16395.58398,1220.103722,248.371084,10.516592,9.208267,7.553347,10.863187,290.123987,0.791883,9.513158,2386.002517,2172.035092,2386.502517,1924.464908,11.049081,-16.441032,389750.0456,700.0652,556.733924,15906.24414,1240.612926,246.976787,6.933202,8.023821,6.952159,9.095483,273.575151,0.930042,10.405419,1469.625917,3002.609292,1470.125917,1093.890708,11.042127,-16.352058,688249.644,888.555901,774.571013,28407.97852,2190.766658,249.711666,5.995821,7.420799,6.929068,7.91253,87.044753,0.982403,10.232037
50,coj1m011-fa12-20200331-0198-e91.fits,50,0,58940.10496,2458940.104955,NaN,NaN,NaN,2458940.110932,NaN,1.168765,9.724374,10,18,27,0.199347,0.337982,0.243878,0.247505,0.545432,0.000393,0.000614,0.000493,0.000498,0.000891,507.239515,550.810113,494.436363,496.929861,612.139904,1939341.799,1531.018414,1983.274917,2494.788592,1983.774917,1601.711408,11.046027,-16.406508,386602.6525,314.159265,698.39321,553.560154,15659.48731,1230.594463,249.954445,1029,4.559502,7.232902,7.148193,7.317612,283.549915,0.999308,10.133707,1492.004317,2534.775592,1492.504317,1561.724408,11.042327,-16.402684,489888.5082,768.600745,637.377092,20121.48828,1559.363553,249.890107,10.860759,9.538982,7.967309,11.110654,294.54921,0.759924,10.183417,2280.322217,2272.002892,2280.822217,1824.497108,11.048278,-16.430317,380233.0791,693.227796,548.496586,14882.27246,1210.319481,248.980509,10.531154,9.342431,7.790552,10.89431,292.094235,0.796711,10.574925,2386.002517,2172.035092,2386.502517,1924.464908,11.049081,-16.441028,384765.0662,696.905392,552.105165,14521.18359,1224.745244,249.568787,6.813645,8.105705,7.154977,9.056433,276.133613,0.943923,11.421374,1469.625917,3002.609292,1470.125917,1093.890708,11.042126,-16.352052,684455.1452,887.146197,771.524634,27326.29297,2178.688394,250.050073,6.203955,7.606301,7.045278,8.167323,271.140295,0.97844,10.430381
51,coj1m011-fa12-20200331-0199-e91.fits,51,0,58940.1062,2458940.106196,NaN,NaN,NaN,2458940.112173,NaN,1.173226,9.765637,10,18,27,0.198442,0.338304,0.243533,0.24855,0.543934,0.000391,0.000612,0.000492,0.000498,0.000886,507.454039,552.830834,494.735274,499.223021,613.732058,1948121.231,1533.642061,1983.274917,2494.788592,1983.774917,1601.711408,11.046025,-16.406518,386588.1305,314.159265,698.388446,553.543136,15844.13867,1230.548238,250.883138,1078,4.626565,7.171998,7.130639,7.213356,283.932546,0.99983,10.203949,1492.004317,2534.775592,1492.504317,1561.724408,11.042326,-16.402695,492456.8773,769.467692,639.996822,20865.99805,1567.538926,247.466558,10.848055,9.497597,8.086159,10.909036,296.743973,0.761131,9.85769,2280.322217,2272.002892,2280.822217,1824.497108,11.048277,-16.430326,381519.0831,695.619693,548.459291,15525.35352,1214.412959,248.513568,10.786469,9.399883,7.993497,10.806268,295.422242,0.785144,10.183822,2386.002517,2172.035092,2386.502517,1924.464908,11.049079,-16.441036,387814.839,698.813271,554.962041,15497.21094,1234.452973,248.255957,6.879431,8.109211,7.178978,9.039444,280.880764,0.940551,10.432553,1469.625917,3002.609292,1470.125917,1093.890708,11.042124,-16.352065,686330.432,887.553208,773.283704,28525.51172,2184.657617,249.896157,5.963289,7.430385,6.964079,7.896692,276.581454,0.983515,10.029955
52,coj1m011-fa12-20200331-0200-e91.fits,52,0,58940.10745,2458940.107448,NaN,NaN,NaN,2458940.113425,NaN,1.177793,9.485461,10,18,27,0.198369,0.338016,0.244428,0.248689,0.542727,0.00039,0.00061,0.000491,0.000497,0.000883,509.121741,553.801355,497.69319,500.480871,614.974011,1948945.66,1530.264222,1983.274917,2494.788592,1983.774917,1601.711408,11.046026,-16.40652,386610.2807,314.159265,696.054273,555.43123,16375.43457,1230.618744,242.119926,1076,4.470399,7.165595,7.032756,7.298434,277.661777,0.998523,9.580399,1492.004317,2534.775592,1492.504317,1561.724408,11.042327,-16.402698,492352.4773,768.300767,640.832989,21102.57031,1567.20661,242.543219,10.561941,9.339288,7.819015,10.85956,294.335511,0.769342,9.639603,2280.322217,2272.002892,2280.822217,1824.497108,11.048278,-16.430327,382808.1325,693.117007,552.299437,15580.12109,1218.516131,241.626986,10.337202,9.248903,7.755533,10.742273,292.798686,0.797679,10.237505,2386.002517,2172.035092,2386.502517,1924.464908,11.04908,-16.441038,388151.6642,697.688112,556.339799,15429.88867,1235.52512,242.111085,6.4693,7.98335,7.035665,8.931034,276.031911,0.942686,10.727182,1469.625917,3002.609292,1470.125917,1093.890708,11.042125,-16.35207,685633.3856,885.574748,774.224183,27971.74023,2182.438849,242.865686,5.822824,7.465686,6.935313,7.996059,271.809289,0.979935,10.22548
53,coj1m011-fa12-20200331-0201-e91.fits,53,0,58940.10869,2458940.108688,NaN,NaN,NaN,2458940.114665,NaN,1.182424,9.802557,10,18,27,0.199351,0.337134,0.243714,0.249253,0.544139,0.000394,0.000614,0.000495,0.000502,0.000892,505.662709,548.633993,492.294418,496.903377,609.944924,1921549.186,1521.946162,1983.274917,2494.788592,1983.774917,1601.711408,11.046026,-16.4065,383063.4887,314.159265,694.13637,551.856242,14155.14941,1219.328955,243.849574,1053,4.667396,7.579805,7.578634,7.580976,314.271304,0.999852,10.887713,1492.004317,2534.775592,1492.504317,1561.724408,11.042326,-16.402675,484483.7949,763.403629,634.636483,17271.76563,1542.159816,242.461274,11.036945,9.872605,8.54475,11.20046,297.105236,0.795875,11.767471,2280.322217,2272.002892,2280.822217,1824.497108,11.048278,-16.43031,376540.8078,689.708553,545.941914,13852.88574,1198.566617,242.588551,10.566877,9.555148,8.114128,10.996169,293.347212,0.815123,11.054351,2386.002517,2172.035092,2386.502517,1924.464908,11.04908,-16.441022,383390.1978,693.757099,552.628865,13240.98242,1220.368902,242.821166,6.988251,8.382048,7.422634,9.341461,277.136762,0.945637,12.357094,1469.625917,3002.609292,1470.125917,1093.890708,11.042125,-16.352042,677134.3857,881.214059,768.410783,23408.38086,2155.385692,243.620401,6.267853,7.941672,7.532211,8.351133,282.691463,0.987042,11.987638
54,coj1m011-fa12-20200331-0202-e91.fits,54,0,58940.10993,2458940.109929,NaN,NaN,NaN,2458940.115906,NaN,1.187161,9.65774,10,18,27,0.198893,0.337932,0.24463,0.248018,0.543553,0.000391,0.000612,0.000493,0.000497,0.000886,508.635281,552.180998,496.263969,498.955208,613.496609,1940432.68,1527.670356,1983.274917,2494.788592,1983.774917,1601.711408,11.046027,-16.40652,385938.2475,314.159265,695.280259,555.082994,15634.47559,1228.479596,241.118067,1082,4.560493,7.23403,7.196466,7.271595,293.901569,0.999761,10.095715,1492.004317,2534.775592,1492.504317,1561.724408,11.042327,-16.402699,490110.6833,767.144586,638.876546,19646.08008,1560.070758,242.043649,10.635628,9.353201,7.78926,10.917143,292.589778,0.786995,10.542126,2280.322217,2272.002892,2280.822217,1824.497108,11.048278,-16.430326,381388.6569,692.578974,550.678942,14898.81055,1213.9978,242.702028,10.505916,9.301683,7.836847,10.766518,292.788467,0.807203,10.664572,2386.002517,2172.035092,2386.502517,1924.464908,11.049081,-16.441037,385621.5041,695.336496,554.582575,14447.34473,1227.471371,242.872898,6.620337,8.090291,7.208891,8.971691,276.736882,0.950969,11.51488,1469.625917,3002.609292,1470.125917,1093.890708,11.042126,-16.352068,683311.8353,884.368376,772.655213,26169.55078,2175.049125,243.630198,6.163769,7.57201,7.121647,8.022373,89.340987,0.985942,11.115725
55,coj1m011-fa12-20200331-0203-e91.fits,55,0,58940.11117,2458940.111166,NaN,NaN,NaN,2458940.117143,NaN,1.192001,9.98901,10,18,27,0.199716,0.338178,0.242995,0.248622,0.544822,0.000393,0.000613,0.000492,0.000499,0.000889,508.324615,551.573413,494.274797,498.679556,612.857195,1937067.56,1527.165341,1983.274917,2494.788592,1983.774917,1601.711408,11.046027,-16.406496,386863.4101,314.159265,697.267061,554.828173,15105.9707,1231.42448,244.816723,1118,4.697022,7.280855,7.204363,7.357346,291.651949,0.999167,10.692907,1492.004317,2534.775592,1492.504317,1561.724408,11.042328,-16.402672,489526.465,766.9547,638.272984,19977.80664,1558.211133,245.346076,11.0969,9.668223,7.945344,11.391103,293.225855,0.748622,10.248335,2280.322217,2272.002892,2280.822217,1824.497108,11.048279,-16.430304,378680.3234,690.970964,548.040863,14741.86914,1205.376906,244.885781,10.94766,9.488576,7.832077,11.145076,291.233379,0.789021,10.640156,2386.002517,2172.035092,2386.502517,1924.464908,11.049081,-16.441015,385702.7626,695.683983,554.42237,14460.14648,1227.730025,242.792978,7.244205,8.27972,7.265299,9.294141,275.250207,0.939717,11.388626,1469.625917,3002.609292,1470.125917,1093.890708,11.042126,-16.352042,683158.0092,884.645346,772.23942,26787.5332,2174.559481,247.00867,6.301523,7.652376,7.113898,8.190853,274.232491,0.979954,10.584482
56,coj1m011-fa12-20200331-0204-e91.fits,56,0,58940.11241,2458940.112409,NaN,NaN,NaN,2458940.118386,NaN,1.196945,9.434584,10,18,27,0.198728,0.337406,0.245244,0.248156,0.543099,0.000391,0.000611,0.000493,0.000497,0.000884,508.484092,552.295735,497.10461,499.322322,614.147761,1946698.999,1531.236942,1983.274917,2494.788592,1983.774917,1601.711408,11.046027,-16.406525,386864.3388,314.159265,697.314031,554.792133,16648.66016,1231.427436,245.634514,1113,4.380742,7.061387,6.981766,7.141008,281.309416,0.999403,9.577223,1492.004317,2534.775592,1492.504317,1561.724408,11.042328,-16.402701,491120.8678,768.834796,638.785953,21642.55273,1563.286275,244.887025,10.488214,9.271163,7.810368,10.731959,294.378276,0.782451,9.323211,2280.322217,2272.002892,2280.822217,1824.497108,11.048279,-16.430333,383391.4978,694.870978,551.74487,15749.48145,1220.37304,244.637274,10.04135,9.072084,7.55628,10.587888,291.133209,0.807016,10.355463,2386.002517,2172.035092,2386.502517,1924.464908,11.049082,-16.441044,387038.9793,697.41494,554.962271,15288.04785,1231.983334,245.197729,6.447012,7.91007,6.97911,8.841031,273.654922,0.94521,11.209301,1469.625917,3002.609292,1470.125917,1093.890708,11.042127,-16.352071,685147.6544,885.633306,773.624534,29340.67969,2180.892719,246.167946,5.826591,7.373216,6.946075,7.800357,88.61822,0.986634,9.688725
57,coj1m011-fa12-20200331-0205-e91.fits,57,0,58940.11366,2458940.113659,NaN,NaN,NaN,2458940.119636,NaN,1.202016,9.746964,10,18,27,0.200267,0.337263,0.24335,0.247845,0.546685,0.000395,0.000615,0.000495,0.0005,0.000896,506.728697,548.331323,491.544564,495.273562,609.972793,1921314.884,1522.97575,1983.274917,2494.788592,1983.774917,1601.711408,11.046027,-16.406504,384776.0616,314.159265,695.385641,553.327591,13423.57227,1224.780244,245.908699,1121,4.797529,7.558097,7.429744,7.68645,278.488261,0.99874,11.963795,1492.004317,2534.775592,1492.504317,1561.724408,11.042328,-16.40268,484563.476,763.854577,634.366135,16722.03711,1542.413449,245.257324,10.761149,9.783432,8.351616,11.215247,294.814609,0.804271,12.14409,2280.322217,2272.002892,2280.822217,1824.497108,11.048279,-16.430315,376042.6258,689.997633,544.991182,13354.17578,1196.980854,246.939507,10.566967,9.503223,7.850604,11.155843,289.365801,0.812716,11.628537,2386.002517,2172.035092,2386.502517,1924.464908,11.049082,-16.441027,381608.2352,693.341339,550.390138,12676.27734,1214.696739,245.860172,6.854701,8.366008,7.369778,9.362237,272.499117,0.944432,13.221988,1469.625917,3002.609292,1470.125917,1093.890708,11.042126,-16.352044,679100.5469,882.701748,769.343154,22300.125,2161.644178,248.701412,6.31989,7.992937,7.479945,8.50593,274.503216,0.983248,12.945015
58,coj1m011-fa12-20200331-0206-e91.fits,58,0,58940.1149,2458940.114898,NaN,NaN,NaN,2458940.120875,NaN,1.207143,9.690329,10,18,27,0.199898,0.336431,0.244425,0.24888,0.544551,0.000394,0.000613,0.000496,0.000502,0.000891,507.207486,548.802187,492.975968,495.527759,610.829158,1937247.399,1533.627537,1983.274917,2494.788592,1983.774917,1601.711408,11.046027,-16.406513,387251.6516,314.159265,699.245276,553.813755,15245.94629,1232.660292,253.920742,1116,4.625519,7.269574,7.250965,7.288182,307.366072,0.999622,10.433161,1492.004317,2534.775592,1492.504317,1561.724408,11.042328,-16.402695,487680.0878,768.276992,634.771173,19677.14453,1552.333933,253.92609,10.629079,9.394158,7.821919,10.966396,293.191558,0.777209,10.381473,2280.322217,2272.002892,2280.822217,1824.497108,11.048279,-16.430319,380506.5659,695.823449,546.843551,14748.35547,1211.190017,253.222996,10.498036,9.287759,7.803556,10.771961,292.229607,0.809353,10.835358,2386.002517,2172.035092,2386.502517,1924.464908,11.049082,-16.441029,386059.5598,701.249316,550.531104,14205.84863,1228.865745,255.175531,6.763622,8.094941,7.204503,8.985378,275.449302,0.950999,11.949737,1469.625917,3002.609292,1470.125917,1093.890708,11.042126,-16.352065,683001.1858,886.477867,770.466146,26618.41406,2174.060297,255.36282,6.188426,7.549059,7.113069,7.985049,270.452082,0.986743,10.855159
59,coj1m011-fa12-20200331-0207-e91.fits,59,0,58940.11614,2458940.116139,NaN,NaN,NaN,2458940.122116,NaN,1.212376,9.532682,10,18,27,0.199615,0.339128,0.244574,0.248765,0.540911,0.000394,0.000616,0.000496,0.0005,0.000886,506.824136,550.492842,493.498015,497.26289,610.760191,1938513.149,1532.611681,1983.274917,2494.788592,1983.774917,1601.711408,11.046028,-16.406519,386956.3176,314.159265,699.518336,553.175375,15987.13672,1231.720214,254.189837,1131,4.47861,7.089967,6.997726,7.182208,284.430575,0.999118,10.212879,1492.004317,2534.775592,1492.504317,1561.724408,11.042328,-16.402697,490920.0218,770.309869,637.302002,21051.44922,1562.646963,253.494482,10.491108,9.188121,7.527184,10.849058,291.130126,0.776228,9.895705,2280.322217,2272.002892,2280.822217,1824.497108,11.04828,-16.430328,380941.8189,695.938991,547.378181,15410.15234,1212.57547,255.278969,10.275709,9.106808,7.503836,10.709779,289.440727,0.807594,10.384426,2386.002517,2172.035092,2386.502517,1924.464908,11.049082,-16.44104,386168.3862,698.5161,552.841067,15008.98535,1229.212151,252.216068,6.641919,7.9678,7.046736,8.888865,270.169158,0.947947,11.312596,1469.625917,3002.609292,1470.125917,1093.890708,11.042127,-16.352062,680482.9222,885.022852,768.887403,27727.79688,2166.044415,255.961483,6.085736,7.432366,6.938578,7.926154,85.412901,0.982043,10.504144
