Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4
TOI_2094_30s.0196.fits,0,59367.82915,2459367.829,2459367.829726,1.260551,30,44.28791,27,37,54,0.206617,0.187289,0.11688,2.811059,0.000147,0.000154,0.000122,0.00193,1403.336931,1212.941997,961.594292,1456.130888,14352211.82,4077.071576,988.749743,125.44685,989.249743,131.05315,16.942901,70.028978,2965406.303,2290.221044,1937.940743,1530.184199,3845.608398,1294.812267,212.660403,4119,33.811678,27.324766,27.101648,27.547884,284.643585,0.999649,1297.71808,184.622635,1298.21808,71.877365,16.93905,70.024488,2263993.861,1733.873983,1305.743026,3458.735107,988.548187,209.279677,34.129539,27.483855,27.505291,27.462419,318.543952,0.99984,85.450447,64.48438,85.950447,192.01562,16.954214,70.034826,1501944.212,1497.729322,1002.814187,2105.934082,655.807533,208.834231,32.50695,27.003669,27.288331,26.719006,5.319322,0.99954,1988.355678,116.055392,1988.855678,140.444608,16.930352,70.027237,10586273.74,3372.387957,3139.103176,13784.48145,4622.380783,220.682931,32.420393,27.097842,27.727973,26.46771,20.281822,0.996256
TOI_2094_30s.0490.fits,0,59367.94088,2459367.941,2459367.941456,1.43732,30,44.335382,27,37,54,0.206621,0.186875,0.11659,2.818732,0.000148,0.000156,0.000123,0.001956,1391.976132,1200.977747,949.573732,1441.319534,14273923.54,4083.531299,992.698259,126.836828,993.198259,129.663172,16.942852,70.02888,2949292.011,2290.221044,1943.53507,1517.488445,3621.201416,1287.776138,224.857427,4106,33.460239,27.867045,27.845903,27.888187,303.063124,0.999986,1301.788502,186.105263,1302.288502,70.394737,16.938999,70.024383,2247447.481,1739.326319,1292.136764,2697.27124,981.323391,221.405884,34.346492,28.038588,28.185187,27.891989,355.782615,0.999888,88.973193,65.721427,89.473193,190.778573,16.954171,70.03474,1490422.712,1505.890982,989.728161,2029.823242,650.776795,219.657595,32.89771,27.572352,27.774543,27.370161,23.297134,0.999545,1991.929278,117.112508,1992.429278,139.387492,16.930308,70.027161,10536053.35,3373.761132,3122.939929,13139.3125,4600.452597,237.106633,32.411106,27.697221,28.053222,27.341221,23.971296,0.998528
TOI_2094_30s.0137.fits,0,59367.80672,2459367.807,2459367.807301,1.254641,30,44.594544,27,37,54,0.206622,0.187221,0.117235,2.807645,0.000147,0.000155,0.000123,0.001935,1403.622218,1208.987114,955.504392,1451.331612,14597160.14,4139.764331,987.019204,126.266357,987.519204,130.233643,16.942923,70.028929,3016101.34,2290.221044,1971.212839,1530.073912,3785.844482,1316.947701,235.762882,4116,33.96019,27.561104,27.242499,27.87971,89.035235,0.999465,1296.170909,185.368077,1296.670909,71.131923,16.93907,70.024443,2301922.621,1770.428112,1300.206772,2806.480469,1005.109366,232.049851,34.255791,27.696637,27.676598,27.716675,311.998844,0.999809,83.899662,65.120496,84.399662,191.379504,16.954234,70.034789,1531722.78,1538.428908,995.640925,2125.946777,668.810019,232.677016,32.775372,27.319807,27.615992,27.023622,6.469565,0.999505,1986.984491,117.048687,1987.484491,139.451313,16.93037,70.027177,10763514.74,3411.22698,3155.320593,13513.21289,4699.771126,244.815918,32.907606,27.386209,27.960432,26.811986,23.991572,0.996078
TOI_2094_30s.0228.fits,0,59367.84132,2459367.841,2459367.841900,1.267615,30,44.278772,27,37,54,0.206623,0.186766,0.117006,2.814993,0.000152,0.00016,0.000127,0.00201,1355.194685,1166.242366,921.296811,1400.553185,13726655.34,4024.062285,989.342487,125.74392,989.842487,130.75608,16.942894,70.028958,2836249.49,2290.221044,1920.619508,1476.736792,3640.091064,1238.417356,231.511159,4149,33.91257,27.180497,26.890865,27.470129,280.007111,0.999486,1298.445173,184.815057,1298.945173,71.684943,16.939041,70.024474,2160219.234,1723.289587,1253.543949,2791.233887,943.23613,228.266356,34.100223,27.367241,27.455439,27.279042,325.725888,0.999689,86.176368,64.811353,86.676368,191.688647,16.954205,70.034804,1437862.632,1498.268687,959.682762,2069.326904,627.827011,228.176706,32.607419,26.997212,27.276401,26.718023,352.64005,0.999543,1989.023157,116.493237,1989.523157,140.006763,16.930344,70.027208,10128573.47,3313.388177,3056.862924,13692.42871,4422.530959,239.047073,32.213868,26.9712,27.615924,26.326475,20.366054,0.996024
TOI_2094_30s.0530.fits,0,59367.95608,2459367.956,2459367.956652,1.483674,30,44.311704,27,37,54,0.206624,0.186896,0.116552,2.818946,0.000179,0.000193,0.000161,0.002437,1157.290689,969.542887,721.824587,1156.519496,14363367.91,4710.516267,993.309039,127.746929,993.809039,128.753071,16.942845,70.028821,2967822.328,2290.221044,2372.575083,1250.886578,4130.339844,1295.867198,732.645481,4089,33.371607,27.838037,27.779548,27.896526,290.178931,0.99997,1302.033923,186.870611,1302.533923,69.629389,16.938997,70.024334,2261748.334,2199.045098,1028.513847,3263.704102,987.567702,729.913858,34.011112,28.006422,28.15917,27.853673,357.519073,0.99988,89.41799,66.912351,89.91799,189.587649,16.954166,70.034663,1499333.406,2017.01951,743.341052,2514.418945,654.667552,726.312995,33.026136,27.660688,27.871896,27.44948,5.812884,0.999757,1992.19452,118.01938,1992.69452,138.48062,16.930305,70.027102,10602286.17,3644.831472,2908.854979,13865.54297,4629.372435,750.697791,32.748297,27.618488,28.026571,27.210405,17.138014,0.998722
TOI_2094_30s.0271.fits,0,59367.85766,2459367.858,2459367.858236,1.281385,30,44.377316,27,37,54,0.206624,0.187073,0.117271,2.808735,0.000155,0.000163,0.00013,0.002042,1333.85512,1146.455262,902.083628,1375.783179,13504011.13,4016.251761,990.912502,125.166863,991.412502,131.333137,16.942874,70.028991,2790250.696,2290.221044,1920.224182,1453.085906,3526.12915,1218.332485,244.709205,4031,33.955055,27.301115,27.294208,27.308022,312.246395,0.999972,1299.852326,184.109806,1300.352326,72.390194,16.939023,70.024516,2128124.721,1727.919725,1231.610873,2719.78833,929.222411,241.127157,34.023703,27.422578,27.505896,27.33926,343.697689,0.999948,87.336319,64.226143,87.836319,192.273857,16.954191,70.034839,1417411.992,1509.427978,939.039167,2064.282227,618.897462,241.051345,32.821905,27.031296,27.316224,26.746367,352.947377,0.999528,1990.603983,115.484614,1991.103983,141.015386,16.930324,70.027268,9958474.414,3296.391786,3021.0227,13285.54395,4348.259063,252.664886,32.320937,26.987048,27.553345,26.42075,21.574351,0.996694
TOI_2094_30s.0531.fits,0,59367.95646,2459367.956,2459367.957035,1.485001,30,44.38615,27,37,54,0.206628,0.187509,0.117222,2.804829,0.000181,0.000197,0.000166,0.002467,1143.920842,952.655087,708.137566,1136.71916,14344298.24,4765.109387,993.410817,127.61885,993.910817,128.88115,16.942843,70.028829,2963931.043,2290.221044,2396.660438,1236.692105,4231.858398,1294.168111,780.982557,4168,33.255914,27.78537,27.739487,27.831252,291.623451,0.999979,1302.235816,186.704295,1302.735816,69.795705,16.938994,70.024344,2264979.758,2243.049654,1009.776914,3326.204346,988.978668,777.652856,33.901848,27.972532,28.10536,27.839704,5.769135,0.999906,89.70723,66.724557,90.20723,189.775443,16.954162,70.034674,1505044.771,2064.87787,728.878348,2541.244385,657.161358,772.150556,33.350134,27.65995,27.906991,27.412909,4.496422,0.999673,1992.228012,117.948859,1992.728012,138.551141,16.930304,70.027107,10574273.72,3662.140782,2887.456913,13961.38672,4617.141101,799.376871,32.725003,27.580707,28.002574,27.158841,17.802253,0.998585
TOI_2094_30s.0120.fits,0,59367.80027,2459367.8,2459367.800842,1.254614,30,44.588136,27,37,54,0.206628,0.187361,0.117203,2.806564,0.000153,0.000162,0.000128,0.002014,1346.904007,1160.123678,917.843188,1393.688774,13530306.71,3991.663198,987.460278,126.668917,987.960278,129.831083,16.942918,70.028903,2795744.598,2290.221044,1904.777338,1467.754022,3701.22998,1220.731337,225.892711,4199,33.828613,27.241368,27.014451,27.468286,83.519627,0.999708,1296.445634,185.773526,1296.945634,70.726474,16.939066,70.024417,2135032.899,1711.849065,1247.208614,2734.08667,932.238792,222.139401,33.964753,27.375405,27.342798,27.408011,308.697409,0.999881,84.138659,65.620659,84.638659,190.879341,16.954231,70.034756,1419434.399,1484.257258,956.3264,2062.662354,619.780524,222.797258,33.140411,26.992961,27.30774,26.678183,6.608431,0.999426,1987.334009,117.561261,1987.834009,138.938739,16.930366,70.027144,9975839.409,3286.32443,3035.561346,13054.45117,4355.841299,232.752379,32.987224,27.07423,27.687693,26.460766,21.342259,0.996203
TOI_2094_30s.0504.fits,0,59367.9462,2459367.946,2459367.946774,1.452876,30,44.113126,27,37,54,0.20663,0.186804,0.116762,2.817441,0.000151,0.000159,0.000127,0.002003,1366.073475,1171.634969,921.014195,1406.610855,14320783.36,4152.227414,993.04676,127.467443,993.54676,129.032557,16.942848,70.028839,2959103.506,2290.221044,1988.977788,1487.750906,3598.908447,1292.06022,270.84655,4067,33.597858,27.894595,27.830874,27.958317,302.20077,0.999888,1301.760638,186.721942,1302.260638,69.778058,16.939,70.024344,2254107.794,1792.157611,1257.762029,2783.642578,984.231544,267.916499,33.975104,27.981008,28.083696,27.87832,358.83734,0.999946,89.409879,66.62399,89.909879,189.87601,16.954166,70.034681,1497301.283,1562.420362,958.321665,2112.032227,653.780248,265.575429,32.475663,27.517086,27.741388,27.292784,14.806988,0.999648,1992.232125,117.729447,1992.732125,138.770553,16.930304,70.027121,10569374.29,3404.116069,3104.880701,13634.06934,4615.001819,284.458716,32.29242,27.60957,27.995888,27.223251,22.528881,0.998431
TOI_2094_30s.0529.fits,0,59367.9557,2459367.956,2459367.956273,1.482541,30,44.089662,27,37,54,0.206631,0.187568,0.117009,2.806695,0.000177,0.000192,0.000159,0.002398,1170.395101,979.46431,733.741227,1170.350932,14297608.86,4658.540068,992.740623,128.242254,993.240623,128.257746,16.942852,70.02879,2954329.02,2290.221044,2333.466457,1266.068776,4070.013428,1289.975492,692.128284,4182,33.115154,27.950231,27.905815,27.994647,288.687021,0.999984,1301.503964,187.290051,1302.003964,69.209949,16.939003,70.024308,2258208.259,2172.108484,1039.6388,3210.730225,986.021967,688.741106,33.890596,28.126669,28.276435,27.976902,357.709162,0.999886,88.792298,67.520134,89.292298,188.979866,16.954174,70.034625,1497703.072,1980.664318,756.16199,2483.766846,653.955685,685.104701,32.502258,27.718849,27.933807,27.503892,3.389914,0.999756,1991.635184,118.341395,1992.135184,138.158605,16.930312,70.027083,10541697.53,3613.987985,2916.91549,13690.71484,4602.917067,710.668228,32.406842,27.720789,28.102841,27.338738,17.617962,0.998862
TOI_2094_30s.0250.fits,0,59367.84968,2459367.85,2459367.850256,1.27402,30,44.673579,27,37,54,0.206631,0.186916,0.116823,2.815574,0.000151,0.000158,0.000125,0.001988,1370.316367,1180.024741,931.244599,1416.486544,14034342.04,4069.165415,990.055941,125.427632,990.555941,131.072368,16.942884,70.028976,2899929.975,2290.221044,1942.044484,1493.235608,3626.781006,1266.222744,236.384453,4061,33.849763,27.303619,27.21904,27.388198,289.227674,0.999937,1298.952955,184.631753,1299.452955,71.868247,16.939034,70.024484,2210137.965,1742.276356,1268.534672,2741.176025,965.032598,232.94305,34.62697,27.56135,27.646792,27.475908,325.850313,0.999719,86.654519,64.372055,87.154519,192.127945,16.954199,70.034831,1468034.837,1513.402434,970.022781,2064.642578,641.001375,232.767399,33.240209,27.044926,27.327403,26.762449,3.213525,0.999558,1989.657854,115.99469,1990.157854,140.50531,16.930336,70.027238,10356169.24,3351.446456,3090.059584,13796.77637,4521.908164,244.492805,32.302572,27.043231,27.594764,26.491698,21.709513,0.996849
TOI_2094_30s.0121.fits,0,59367.80064,2459367.801,2459367.801221,1.254594,30,44.582948,27,37,54,0.206632,0.187364,0.117275,2.805708,0.000153,0.000161,0.000128,0.002007,1350.620658,1165.421843,918.736292,1398.161632,13650929.63,4012.423521,987.168895,126.491253,987.668895,130.008747,16.942921,70.028915,2820722.226,2290.221044,1916.841243,1471.547128,3797.634033,1231.637546,228.849398,4127,33.725283,27.202428,26.934691,27.470165,84.30831,0.999597,1296.194966,185.531996,1296.694966,70.968004,16.939069,70.024433,2154094.338,1718.98507,1253.119865,2781.15332,940.561761,225.179856,33.980795,27.357445,27.311703,27.403187,307.140788,0.999848,83.910635,65.539974,84.410635,190.960026,16.954234,70.034762,1432867.397,1497.258617,956.993923,2106.289307,625.645896,226.23642,32.992766,26.979922,27.274749,26.685096,5.206138,0.999506,1987.072883,117.279579,1987.572883,139.220421,16.930369,70.027162,10063967.89,3301.946317,3047.889616,13096.25977,4394.321638,235.481461,33.044814,27.068207,27.648809,26.487605,22.677082,0.996277
TOI_2094_30s.0156.fits,0,59367.81394,2459367.814,2459367.814513,1.25555,30,44.332114,27,37,54,0.206633,0.187209,0.11693,2.811313,0.000147,0.000155,0.000122,0.001934,1400.988071,1210.646369,958.963388,1453.384387,14399755.05,4092.434414,986.772872,126.184736,987.272872,130.315264,16.942926,70.028935,2975463.804,2290.221044,1948.222471,1527.271063,4449.237793,1299.203765,220.318091,4136,33.377058,27.578475,27.387572,27.769377,271.396668,0.999808,1295.892675,185.443662,1296.392675,71.056338,16.939073,70.024439,2270669.433,1742.784021,1302.897781,2727.522705,991.463002,216.078627,34.239896,27.775,27.785591,27.764409,316.321264,0.999726,83.534634,64.961677,84.034634,191.538323,16.954239,70.0348,1507491.397,1507.739928,999.835163,2082.131104,658.22965,216.389305,32.816538,27.294724,27.569528,27.01992,9.508135,0.999546,1986.757827,117.143119,1987.257827,139.356881,16.930373,70.027172,10621594.22,3381.928976,3140.691096,13301.86719,4637.803084,229.191877,32.531636,27.481875,28.12874,26.83501,22.236439,0.995653
TOI_2094_30s.0371.fits,0,59367.89566,2459367.896,2459367.896240,1.333727,30,44.275631,27,37,54,0.206635,0.187181,0.117059,2.810093,0.000153,0.000161,0.000128,0.002014,1348.843469,1162.494179,917.235477,1395.310824,13647346.74,4017.635695,991.185087,125.422948,991.685087,131.077052,16.94287,70.028974,2820021.544,2290.221044,1918.802418,1469.677919,3573.771729,1231.3316,231.760428,3975,33.460226,27.542582,27.509303,27.57586,294.559474,0.999986,1300.023329,184.635656,1300.523329,71.864344,16.939021,70.024481,2151756.748,1721.760832,1249.741955,2649.081299,939.541078,227.913009,34.010051,27.688277,27.880411,27.496143,353.461634,0.999797,87.449547,64.362005,87.949547,192.137995,16.954189,70.03483,1430136.229,1496.851632,955.429515,1962.098389,624.453361,228.098759,32.918977,27.362431,27.669993,27.054869,356.743682,0.999488,1990.381917,116.037698,1990.881917,140.462302,16.930327,70.027234,10065453.77,3307.018508,3043.664178,12955.71094,4394.970429,241.184867,32.467773,27.373853,27.930164,26.817542,16.760133,0.997625
TOI_2094_30s.0142.fits,0,59367.80862,2459367.809,2459367.809199,1.254787,30,44.546149,27,37,54,0.206635,0.187057,0.116946,2.812688,0.000154,0.000162,0.000129,0.002035,1339.694217,1151.504576,907.21611,1382.199202,13530320.64,4010.244982,987.190723,126.393244,987.690723,130.106756,16.942921,70.028921,2795843.355,2290.221044,1915.355603,1459.699364,3650.355469,1220.774458,238.343846,4046,34.036277,27.503328,27.201483,27.805172,272.504186,0.999515,1296.328421,185.544571,1296.828421,70.955429,16.939068,70.024432,2132110.469,1723.2424,1237.266719,2621.770752,930.962744,234.488131,34.340746,27.601542,27.594576,27.608508,314.187685,0.999683,84.032509,65.169062,84.532509,191.330938,16.954233,70.034785,1416650.965,1499.737033,944.599576,2011.113037,618.565168,235.755842,32.613757,27.200191,27.507505,26.892877,10.007326,0.999422,1987.000968,117.19418,1987.500968,139.30582,16.93037,70.027168,9981559.204,3295.950437,3028.431221,12987.71973,4358.338785,245.757196,32.581974,27.318064,27.984444,26.651684,21.741697,0.995484
TOI_2094_30s.0370.fits,0,59367.89528,2459367.895,2459367.895855,1.33304,30,44.245496,27,37,54,0.206642,0.186575,0.117612,2.80991,0.000154,0.000161,0.000128,0.002022,1343.650497,1155.455071,916.717813,1389.861801,13566282.49,4008.151458,990.889639,125.503943,991.389639,130.996057,16.942874,70.02897,2803367.675,2290.221044,1914.937118,1463.94764,3534.557373,1224.05987,232.689579,4029,33.273014,27.616473,27.556582,27.676364,272.606638,0.999981,1299.762779,184.728061,1300.262779,71.771939,16.939024,70.024476,2133135.113,1718.06889,1241.588813,2654.898438,931.410144,229.374582,34.036234,27.82868,28.028201,27.629158,358.038105,0.999793,87.368791,64.334444,87.868791,192.165556,16.95419,70.034832,1427653.483,1494.66582,955.165672,1968.107666,623.369297,227.150355,33.04566,27.488673,27.775151,27.202195,4.189097,0.999556,1990.122431,116.183024,1990.622431,140.316976,16.93033,70.027225,10005493.89,3298.407416,3033.431784,12737.55762,4368.789606,243.230175,32.366992,27.49358,28.058281,26.928879,18.76689,0.997319
TOI_2094_30s.0292.fits,0,59367.86564,2459367.866,2459367.866221,1.289974,30,44.598304,27,37,54,0.206643,0.187126,0.11717,2.809367,0.000173,0.000184,0.000149,0.002303,1192.515778,1019.440773,787.177855,1219.992618,11733802.36,3855.233216,990.362163,125.468046,990.862163,131.031954,16.942881,70.028973,2424708.508,2290.221044,1870.703355,1296.148052,3262.454102,1058.722482,293.349109,4148,33.704835,27.224106,27.151421,27.296792,290.618592,0.99995,1299.177008,184.725283,1299.677008,71.774717,16.939032,70.024478,1849594.234,1694.66477,1091.421894,2502.064209,807.605117,289.116181,34.330021,27.380204,27.479048,27.281361,334.023807,0.999863,86.69921,64.515081,87.19921,191.984919,16.954199,70.034822,1230655.304,1507.076145,816.584688,1860.233276,537.352194,289.929487,33.144353,27.049456,27.233432,26.865481,14.532667,0.999758,1989.798763,116.092327,1990.298763,140.407673,16.930334,70.027232,8653552.818,3117.636278,2775.677484,11466.33691,3778.479304,299.829061,32.614256,26.918967,27.438672,26.399262,21.291378,0.997252
TOI_2094_30s.0494.fits,0,59367.9424,2459367.942,2459367.942976,1.441637,30,44.228086,27,37,54,0.206644,0.186814,0.116705,2.818013,0.000151,0.000158,0.000125,0.00199,1372.63071,1178.747629,932.151155,1416.340496,14102907.38,4087.126095,992.637626,128.047454,993.137626,128.452546,16.942853,70.028803,2914275.895,2290.221044,1947.915723,1496.09958,3522.299072,1272.486733,240.023546,4007,33.22863,28.32444,28.319745,28.329135,296.20639,1,1301.586072,187.273108,1302.086072,69.226892,16.939002,70.024309,2219910.499,1752.4073,1266.777706,2616.282959,969.299668,237.173761,34.29768,28.439854,28.582368,28.297339,12.837914,0.999876,88.786429,67.187854,89.286429,189.312146,16.954174,70.034646,1473871.604,1517.860239,971.019311,1995.156982,643.549935,234.843035,32.676769,28.009314,28.202122,27.816507,21.558791,0.999644,1991.811968,118.312706,1992.311968,138.187294,16.93031,70.027084,10409125.27,3365.972173,3092.457316,12692.74902,4545.030838,255.707,32.462013,28.130932,28.501732,27.760131,23.816958,0.99847
TOI_2094_30s.0357.fits,0,59367.89034,2459367.89,2459367.890911,1.324511,30,44.263435,27,37,54,0.206655,0.187044,0.117164,2.81029,0.000145,0.000152,0.00012,0.001906,1420.57995,1226.867028,975.491629,1474.204494,14664779.58,4117.954003,990.914689,125.285309,991.414689,131.214691,16.942874,70.028984,3030555.432,2290.221044,1956.23855,1549.174784,3901.362305,1323.258923,214.10307,4150,33.327207,27.262804,27.109496,27.416112,282.43474,0.999846,1299.760822,184.451213,1300.260822,72.048787,16.939024,70.024494,2310749.23,1749.638336,1320.701074,2885.908447,1008.963408,211.275337,34.198882,27.488672,27.672962,27.304382,349.645416,0.999795,87.191462,64.443899,87.691462,192.056101,16.954193,70.034825,1537981.727,1511.394648,1017.591089,2165.252686,671.54292,210.818615,32.885726,27.038787,27.295978,26.781595,357.114198,0.999634,1990.046639,115.937938,1990.546639,140.562062,16.930331,70.027241,10816048.62,3407.63805,3174.060293,14243.86621,4722.709474,223.868437,32.399393,27.138772,27.681238,26.596306,19.859386,0.997301
TOI_2094_30s.0118.fits,0,59367.79951,2459367.8,2459367.800083,1.254659,30,44.508791,27,37,54,0.206657,0.187508,0.117149,2.805685,0.000149,0.000157,0.000124,0.001956,1384.709839,1195.934867,943.883124,1434.220433,14137940.55,4065.345533,987.23142,126.925253,987.73142,129.574747,16.942921,70.028887,2921710.703,2290.221044,1935.508336,1509.531449,3772.381592,1275.733061,223.66697,4142,33.788516,27.269475,27.04527,27.493679,83.925141,0.999717,1296.251187,185.938024,1296.751187,70.561976,16.939069,70.024407,2232383.702,1734.669165,1286.921879,2875.845947,974.745956,220.167484,33.888793,27.433002,27.377054,27.488951,304.792537,0.999863,83.970538,65.831734,84.470538,190.668266,16.954234,70.034743,1482569.21,1507.148173,983.691741,2139.900391,647.34765,221.338574,33.080445,26.965656,27.269172,26.662139,5.849809,0.999472,1987.096026,117.632949,1987.596026,138.867051,16.930369,70.02714,10422987.64,3353.574448,3108.023335,13601.19629,4551.083688,231.454113,32.814492,27.070812,27.689719,26.451906,20.061852,0.996428
TOI_2094_30s.0243.fits,0,59367.84702,2459367.847,2459367.847597,1.271831,30,44.52109,27,37,54,0.206658,0.187352,0.116257,2.817691,0.000166,0.000176,0.000141,0.002207,1245.176813,1066.86222,827.207407,1276.660051,12287021.7,3889.830202,989.685777,125.453387,990.185777,131.046613,16.942889,70.028976,2539212.363,2290.221044,1874.111661,1354.888514,3276.244385,1108.719339,266.531649,4114,33.717928,27.316359,27.203718,27.429001,87.419222,0.999931,1298.517362,184.588415,1299.017362,71.911585,16.93904,70.024488,1938762.023,1694.737331,1143.989683,2477.87085,846.539258,262.692124,34.554265,27.605025,27.800657,27.409393,333.648375,0.999453,86.233896,64.239787,86.733896,192.260213,16.954205,70.03484,1279681.117,1489.516669,859.125073,1812.246094,558.75878,264.450948,33.065302,27.197591,27.565738,26.829444,1.32743,0.999266,1989.248685,115.903661,1989.748685,140.596339,16.930341,70.027245,9068578.559,3168.593454,2862.020228,12274.125,3959.69576,272.388126,32.238204,27.159378,27.775487,26.543269,20.419838,0.996407
TOI_2094_30s.0220.fits,0,59367.83828,2459367.838,2459367.838854,1.265583,30,44.359059,27,37,54,0.20666,0.187051,0.116722,2.815371,0.000156,0.000164,0.000131,0.002063,1324.68478,1137.878364,891.819248,1364.455914,13438527.04,4017.183005,988.517527,125.745124,989.017527,130.754876,16.942904,70.028959,2777207.53,2290.221044,1925.126741,1442.61023,3625.135742,1212.637329,252.360115,4118,33.907471,27.14891,26.845674,27.452147,280.54769,0.999427,1297.686822,184.745344,1298.186822,71.754656,16.93905,70.02448,2117589.226,1733.142244,1221.82079,2786.228027,924.622202,248.074772,33.945973,27.267849,27.310198,27.2255,324.073319,0.999901,85.305073,64.747906,85.805073,191.752094,16.954216,70.03481,1404618.336,1513.935821,927.792524,2047.799438,613.311252,249.380723,32.772542,26.904306,27.186945,26.621666,0.411144,0.999559,1988.273179,116.40526,1988.773179,140.09474,16.930353,70.027215,9916319.478,3292.715534,3011.593129,13231.51172,4329.852571,259.64589,32.503438,26.893122,27.511502,26.274742,22.028854,0.995909
TOI_2094_30s.0102.fits,0,59367.79342,2459367.793,2459367.793994,1.2554,30,44.271978,27,37,54,0.206664,0.187338,0.117051,2.808577,0.000145,0.000152,0.00012,0.001902,1423.561657,1229.633166,975.23085,1476.341524,14740970.68,4130.836596,987.542298,127.855588,988.042298,128.644412,16.942917,70.028827,3046434.576,2290.221044,1962.355546,1552.437622,3911.748535,1330.192378,217.865963,4184,33.845538,27.339544,27.109456,27.569633,76.089332,0.999638,1296.541783,186.829907,1297.041783,69.670093,16.939066,70.024349,2325822.917,1757.034556,1323.720646,2944.473389,1015.545169,212.815133,33.834157,27.413891,27.415829,27.411952,315.493651,0.999933,84.084896,66.726707,84.584896,189.773293,16.954233,70.034685,1544644.172,1518.707256,1017.078286,2219.439697,674.452004,214.378119,32.972492,27.015721,27.403384,26.628057,9.958802,0.999069,1987.411596,118.546895,1987.911596,137.953105,16.930365,70.02708,10870503.59,3416.16288,3182.080003,14683.06738,4746.486639,225.566287,32.082718,27.111037,27.711383,26.51069,22.499358,0.996081
TOI_2094_30s.0517.fits,0,59367.95114,2459367.951,2459367.951711,1.467996,30,44.351173,27,37,54,0.206664,0.187225,0.117307,2.806759,0.000159,0.000168,0.000137,0.002108,1303.860154,1111.197312,859.238604,1331.688054,14287171.33,4285.630025,993.460479,127.45033,993.960479,129.04967,16.942843,70.028839,2952640.627,2290.221044,2084.153209,1416.709968,3700.149658,1289.238274,380.609455,4178,33.777588,27.878091,27.766998,27.989183,282.470121,0.999923,1301.944537,186.680809,1302.444537,69.819191,16.938998,70.024346,2253084.163,1895.622918,1188.571916,2909.372314,983.784587,378.410763,34.021926,27.969913,28.063497,27.87633,6.67045,0.999953,89.839053,66.46762,90.339053,190.03238,16.95416,70.03469,1500022.102,1683.426347,891.053004,2200.943359,654.968264,374.778503,32.761533,27.56891,27.785084,27.352736,12.415005,0.999701,1992.164166,117.884539,1992.664166,138.615461,16.930305,70.027111,10534065.07,3455.331273,3048.641139,13666.70215,4599.584434,396.248817,32.552521,27.60188,28.002669,27.201091,21.914394,0.99838
TOI_2094_30s.0237.fits,0,59367.84474,2459367.845,2459367.845321,1.27008,30,44.617823,27,37,54,0.206669,0.187135,0.117259,2.808247,0.000171,0.000181,0.000146,0.002265,1207.254348,1034.334157,805.20764,1239.907314,11717117.97,3814.840011,989.628101,124.724189,990.128101,131.775811,16.94289,70.029022,2421559.962,2290.221044,1844.399819,1312.925721,3153.137939,1057.347704,267.609175,4119,33.877124,27.220939,27.043923,27.397956,276.897765,0.999821,1298.624347,183.804587,1299.124347,72.695413,16.939038,70.024538,1847033.772,1666.252013,1108.496048,2350.182861,806.487119,263.525804,34.636903,27.483566,27.666788,27.300345,331.883172,0.999425,86.340452,63.640858,86.840452,192.859142,16.954203,70.034878,1229740.602,1470.398767,836.331361,1802.831177,536.9528,264.607863,33.022915,27.039448,27.369446,26.709451,357.883814,0.999401,1989.298155,115.271961,1989.798155,141.228039,16.93034,70.027285,8640343.596,3100.731527,2786.550051,11530.6543,3772.711641,273.288386,32.446884,27.079675,27.708958,26.450391,20.314828,0.996254
